Gene = SPCS1
Position 2031: 4.746811891565066e-06
Position 1846: 4.175981258611297e-06
Position 1909: 3.984863220631339e-06
Position 1804: 3.5925372530155005e-06
Position 1852: 2.562341241874353e-06
Position 1222: 1.7923565284364306e-06
Position 844: 1.7062045961031957e-06
Position 1478: 1.6715176974911787e-06
Position 1402: 1.3531482135034005e-06
Position 806: 1.3024913809773823e-06
Position 887: 1.2329473521103912e-06
Position 685: 1.185438655990399e-06
Position 461: 9.814502104845766e-07
Position 964: 9.496296026539411e-07
Position 455: 7.94300898762915e-07
Position 580: 6.820965617460964e-07
Position 162: 6.387663928373556e-07
Position 583: 2.683151498126754e-07
Position 166: 1.6264831427222113e-07
Position 273: 1.1347327326893445e-07
Position 595: 7.433569024014117e-08
Position 128: 2.8855685677489128e-08
Position 261: 2.2565299761618446e-08
Position 587: 2.1681487110059716e-08
Position 829: 2.0027635211868793e-08
Position 209: 7.84932592099733e-09
Position 105: 3.5888519423391282e-09
Position 146: 2.9295561332064257e-09
Position 75: 1.7283204384248791e-09
Position 177: 1.1700040299918755e-09
Position 185: 1.14629583960684e-10
Position 81: 2.5193230918617958e-11
