Gene = CH17-140K24.8
Position 299: 3.6669490205140985e-06
Position 716: 3.2981349799361816e-06
Position 799: 3.1099369293071224e-06
Position 884: 2.5174085399809573e-06
Position 2860: 2.363307481284812e-06
Position 458: 1.9030938605116873e-06
Position 1172: 1.8930139388918061e-06
Position 58: 1.8873195765231697e-06
Position 999: 1.6034681741504063e-06
Position 2704: 1.5883723154566053e-06
Position 2934: 1.531646689383612e-06
Position 1381: 7.936131434372177e-07
Position 334: 3.2718884489655377e-07
Position 103: 1.0559640742044034e-07
Position 856: 9.009334462391513e-08
Position 188: 3.224502689601711e-08
Position 418: 2.6734178286416257e-08
Position 332: 2.3136113031020897e-08
Position 266: 2.23894609110094e-08
Position 867: 8.968039966512016e-09
Position 478: 8.724420537372177e-09
Position 420: 5.285100594010984e-09
Position 236: 4.7137062425964695e-09
Position 815: 4.15742455571023e-09
Position 498: 3.2856904159280408e-09
Position 575: 1.014343087537882e-09
Position 690: 6.3199704625691e-10
Position 310: 4.3265914610532873e-10
Position 500: 1.3227639079188552e-10
Position 600: 1.5055809135585496e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 10670: 0.7344985868749785
Position 2333: 0.5757239364220046
Position 17552: 0.31615223643435286
Position 10911: 0.1511310778851877
Position 1683: 0.14957148022649308
Position 18090: 0.13446621234759842
Position 10962: 0.09785851557400048
Position 10932: 0.09206891702770735
Position 15189: 0.08563069561161772
Position 3220: 0.08372077138896311
Position 4412: 0.08098104265441951
Position 14325: 0.04960583890497511
Position 2374: 0.0359343063611467
Position 7588: 0.029979249954488942
Position 10695: 0.029173327710095603
Position 8529: 0.027325343796466544
Position 8667: 0.02431527645460323
Position 9009: 0.024121697559982936
Position 10839: 0.02287315538859553
Position 13382: 0.02061476217867334
Position 12240: 0.020016583934503056
Position 4965: 0.019456759502127767
Position 10733: 0.019173639765506092
Position 454: 0.019030908509995982
Position 12732: 0.018867813307286735
Position 12364: 0.018301747964785404
Position 15940: 0.016229849033082683
Position 12664: 0.015995753988168323
Position 12785: 0.015907237986442484
Position 11500: 0.015604096489831831
Position 11844: 0.014930106616295373
Position 16615: 0.014901451231854955
Position 12398: 0.013932811361088534
Position 9046: 0.011592105339548133
Position 1615: 0.011466558080710018
Position 12288: 0.009941770185603388
Position 1831: 0.008029074776912443
Position 12036: 0.007343792609856381
Position 12471: 0.0072426097909435655
Position 1948: 0.00669268196441413
Position 12215: 0.006278287498701825
Position 8582: 0.005968280353429186
Position 2173: 0.005558626529167946
Position 2402: 0.005488614047565574
Position 7609: 0.005192609760366349
Position 12194: 0.00510664772076597
Position 3216: 0.004663190572444957
Position 1736: 0.004549391061854816
Position 1118: 0.004336548380213036
Position 10499: 0.004216786403159187
Position 15381: 0.0034640211875816445
Position 1548: 0.0031833638254562028
Position 8461: 0.0027051460563520427
Position 6225: 0.0026582331085909347
Position 2660: 0.0024217912526587454
Position 1343: 0.0023918111174642664
Position 7295: 0.002126766529010175
Position 3008: 0.0021178246152232915
Position 536: 0.00211700792245265
Position 4245: 0.0018662741983054454
Position 4912: 0.001848636205859819
Position 2179: 0.0018140193863171563
Position 11419: 0.0018002635157552947
Position 2320: 0.001535323985931323
Position 7584: 0.0015346701069549875
Position 10113: 0.001449603116140012
Position 8375: 0.0013960283205300985
Position 4414: 0.0013052430589061566
Position 1761: 0.0012708063965336134
Position 13222: 0.0012184586065777327
Position 2459: 0.0010730295037015454
Position 9385: 0.0010693828358717837
Position 10406: 0.0010566092222901113
Position 12880: 0.001000160299382772
Position 6004: 0.000993557286622994
Position 2682: 0.0009676538829991423
Position 6120: 0.0009453243268392093
Position 8886: 0.00092620589118422
Position 404: 0.0008550050176144942
Position 2158: 0.0008131316340108516
Position 1406: 0.0007527622837671974
Position 4000: 0.0007178420335477327
Position 10341: 0.0007146314685487691
Position 11886: 0.0006316630530083776
Position 1136: 0.0005972466536813742
Position 1927: 0.0005925378127361631
Position 2277: 0.0005677857872118243
Position 826: 0.0005672882580075501
Position 2973: 0.00048264759988438924
Position 3479: 0.0004456832558307863
Position 2137: 0.00043688719934072514
Position 5685: 0.0004221798942535077
Position 11156: 0.0003939946340479074
Position 9634: 0.0003828346690155907
Position 4614: 0.00037422121419969254
Position 3503: 0.0003642485746561142
Position 478: 0.00033798654770023095
Position 6974: 0.000337263264930419
Position 5176: 0.0003289837388345797
Position 1422: 0.0003220208246410723
Position 1588: 0.0003100341576953409
Position 5244: 0.00030649511965012477
Position 773: 0.00029486933633194907
Position 278: 0.0002778231389214591
Position 1169: 0.00027555617514681935
Position 3296: 0.00026761830836613326
Position 563: 0.0002654108543399337
Position 1100: 0.00025881784984425985
Position 5268: 0.00024738835869889754
Position 2049: 0.00024666296359005614
Position 2624: 0.0002373104268265643
Position 4843: 0.0002278600204950844
Position 1093: 0.00022151321768987378
Position 1527: 0.00021617896926391008
Position 4073: 0.00021286219179595092
Position 5982: 0.0002091913022360761
Position 3386: 0.00019338955496423069
Position 2068: 0.00019223524781861564
Position 1708: 0.00019065643067575944
Position 3856: 0.00018535588506619156
Position 865: 0.0001843319813158261
Position 6898: 0.00018097990195035116
Position 7803: 0.00017821350664066175
Position 1142: 0.00016438318824864144
Position 2352: 0.0001449621100283142
Position 8943: 0.00013165177377790795
Position 1327: 0.0001279896963411842
Position 323: 0.00012617949888556274
Position 6433: 0.00010856067685443268
Position 1292: 0.00010059683275667427
Position 566: 9.982183957033156e-05
Position 1855: 9.773548956917917e-05
Position 3819: 9.132726450497471e-05
Position 6500: 8.695426435442628e-05
Position 1897: 8.469483248416583e-05
Position 2977: 8.320922574862306e-05
Position 5976: 8.173059052850703e-05
Position 1758: 7.920990821537336e-05
Position 5328: 7.855768004322452e-05
Position 352: 7.84615636227987e-05
Position 2642: 7.76824499934504e-05
Position 3822: 7.542200143204977e-05
Position 3867: 7.389094916873688e-05
Position 3670: 6.823198211657023e-05
Position 1365: 6.724030620631993e-05
Position 989: 6.102565733912714e-05
Position 776: 5.9310476042645556e-05
Position 1519: 5.7103747780123676e-05
Position 4181: 5.640815416330426e-05
Position 1355: 5.621970037650631e-05
Position 2874: 5.557234337272442e-05
Position 4591: 5.3946232389881835e-05
Position 7069: 4.406492030361535e-05
Position 745: 4.18173479845977e-05
Position 397: 3.655476053842366e-05
Position 687: 3.624528475147148e-05
Position 1876: 3.576979080841642e-05
Position 1172: 3.0110703784550726e-05
Position 1562: 2.8562196917252966e-05
Position 2016: 2.6631133458087632e-05
Position 2574: 2.4065083677355756e-05
Position 3589: 2.1807157337225527e-05
Position 929: 2.099492429642297e-05
Position 290: 1.9812355140510644e-05
Position 600: 1.5001481252901166e-05
Position 2286: 1.4745270117461234e-05
Position 799: 1.424581203990789e-05
Position 1064: 1.3636391643504658e-05
Position 433: 9.116757252365736e-06
Position 3092: 8.608767824938716e-06
Position 1765: 8.410765011116001e-06
Position 897: 8.017963057678909e-06
Position 1957: 7.916710455807564e-06
Position 992: 7.299304595555033e-06
Position 1435: 5.338320435822771e-06
Position 332: 4.7023625216415495e-06
Position 2280: 4.241247482245173e-06
Position 690: 3.6814354815673925e-06
Position 2437: 3.6521351216946847e-06
Position 541: 3.3773666009969133e-06
Position 1195: 3.2927274384453628e-06
Position 506: 2.5031316897997455e-06
Position 1554: 1.0711756787123235e-06
Position 1247: 9.977181787914806e-07
Position 947: 6.873954108455244e-07
Position 1371: 4.934653651553521e-07
Position 630: 3.7113864227266893e-07
Position 759: 3.589554543668134e-07
Position 651: 3.458940115993565e-07
Position 726: 3.3596734969477806e-07
Position 722: 2.9357144080706674e-07
Position 493: 2.520858269517207e-07
Position 304: 2.454637749113099e-07
Position 624: 2.2749157212095828e-07
Position 4971: 1.7962060264050914e-07
Position 710: 1.7573824306938226e-07
Position 867: 1.3500351504366142e-07
Position 1072: 1.2829317279565583e-07
Position 307: 8.196383620285283e-08
Position 856: 7.94735652947452e-09
Position 1034: 7.89316264100843e-09
Position 410: 6.8834422825217695e-09
Position 884: 5.028481927694428e-09
Position 242: 5.026010254305199e-09
Position 749: 4.7532255043224815e-09
Position 696: 4.606345320544415e-09
Position 1044: 4.430117153316518e-09
Position 934: 4.076668168180138e-09
Position 877: 3.1335703110415803e-09
Position 282: 3.0607167446691187e-09
Position 728: 2.272410015867939e-09
Position 1566: 1.280046270267021e-09
Position 608: 9.144883371453788e-10
Position 598: 2.5995306295327193e-10
Position 415: 1.0232292540740852e-11
Position 212: 7.47819034421183e-12
Position 115: 5.0848149456830244e-12
Position 117: 4.23826750392732e-12
Position 244: 2.464726847291792e-12
Position 251: 1.9118996220810995e-12
Position 128: 9.652835968713529e-13
Position 168: 5.288066980226265e-13
Position 144: 5.053813630695133e-13
Position 581: 3.4299379752480263e-13
Position 734: 1.5684911788627362e-13
Position 173: 1.539138829371146e-13
Position 139: 5.940945318571865e-14
Position 146: 1.1735090737275738e-14
