Gene = FCGR2C
Position 11417: 0.0113338594196526
Position 8977: 0.01071545696579758
Position 6595: 0.010584207834607519
Position 17953: 0.010517988492224578
Position 2245: 0.009698910405128408
Position 17165: 0.009640318855926838
Position 1091: 0.00919090013432189
Position 10412: 0.008999624269856074
Position 1040: 0.008912645056236228
Position 683: 0.00876875038528602
Position 2854: 0.008444525563330361
Position 17571: 0.008258285176055712
Position 15287: 0.008205971639062616
Position 1465: 0.008006650203187103
Position 18227: 0.007814391111723305
Position 1529: 0.007737946783453316
Position 2688: 0.0076025678435589225
Position 14087: 0.007140124815574172
Position 723: 0.007092636656833619
Position 13780: 0.00708435794364107
Position 937: 0.006932253070561985
Position 2404: 0.006872780849607023
Position 7587: 0.0066699774653436236
Position 13692: 0.006367650420910391
Position 17681: 0.006244583073683583
Position 10568: 0.006227967825126638
Position 6710: 0.005761670173511681
Position 17501: 0.0057121204096041624
Position 17002: 0.005522145070730119
Position 12085: 0.005154056494315975
Position 13327: 0.005149957283879787
Position 13396: 0.005084070820525339
Position 6029: 0.0045031668477941746
Position 2087: 0.004117404082940863
Position 15319: 0.003992491053285969
Position 3834: 0.00385727752377767
Position 17104: 0.003801397155750558
Position 2728: 0.0036897414007587004
Position 11050: 0.003640401523006506
Position 312: 0.0036122554897833475
Position 2139: 0.00334164802093314
Position 710: 0.0032734340893312373
Position 9968: 0.002992765970330971
Position 6572: 0.00297862863956299
Position 1071: 0.0027972716339007037
Position 2631: 0.002751506637351937
Position 6929: 0.002670520745747606
Position 7794: 0.0024737491862223916
Position 484: 0.002240656529622317
Position 8633: 0.0022336935928592996
Position 15810: 0.00220569252215838
Position 7714: 0.0022053486810001983
Position 2823: 0.002148518429902362
Position 10582: 0.0020181144459250036
Position 11463: 0.0019087969116482419
Position 5427: 0.0017104390823495584
Position 1035: 0.0016927375670179267
Position 8947: 0.0016818837664505156
Position 13111: 0.0016619911912175778
Position 2736: 0.0016438827185708696
Position 12142: 0.0015586703344871084
Position 2676: 0.0015010063426667336
Position 5385: 0.001454613462503444
Position 6934: 0.001453631298301582
Position 1224: 0.0014019136741920625
Position 435: 0.0013578266843212983
Position 10252: 0.0013495752385009388
Position 3174: 0.0013457046243117183
Position 2653: 0.0012807469708937637
Position 10995: 0.0012590757966388741
Position 12399: 0.001167207198992511
Position 1545: 0.0010579335483393096
Position 12774: 0.0010382835940582133
Position 4274: 0.000990479298632404
Position 9913: 0.0009492134041903512
Position 11359: 0.0009232045694477978
Position 5456: 0.0009034562855721625
Position 5309: 0.000890937087133632
Position 4310: 0.0008330750510598216
Position 386: 0.0008225983405171901
Position 8542: 0.0007861588902653625
Position 13851: 0.0007711362829463194
Position 10004: 0.000706287858982352
Position 3975: 0.0007011192436313734
Position 1795: 0.000685717173882032
Position 1130: 0.0006283302636796004
Position 817: 0.0006224227154120277
Position 12320: 0.0005926186298041286
Position 1020: 0.0005776284507039515
Position 12734: 0.0005758669683517326
Position 559: 0.0005515231520989348
Position 4212: 0.0005461055037742229
Position 11820: 0.0005350329561628953
Position 13433: 0.0005133092957323072
Position 370: 0.0004588971973604401
Position 2768: 0.0004052247964421919
Position 689: 0.00039730152638084367
Position 11031: 0.0003963516524570093
Position 326: 0.00038736362319900824
Position 8235: 0.00038423872128983723
Position 3690: 0.0003840341664429137
Position 989: 0.00036918931002604186
Position 3840: 0.00035636071794327624
Position 9873: 0.0003255060839238514
Position 522: 0.0003175307049755363
Position 12867: 0.0003155497340724115
Position 12034: 0.0002695299800867593
Position 1679: 0.0002625610471609376
Position 880: 0.0002612486762856677
Position 3041: 0.00025828860147331133
Position 1183: 0.0002489161773881194
Position 1076: 0.00023451564188443411
Position 14004: 0.00021202478777917558
Position 404: 0.00018161953603601253
Position 948: 0.00018046284079007986
Position 2022: 0.00017547931551255765
Position 754: 0.00017362959761686955
Position 4183: 0.0001464527902734552
Position 972: 0.00014400372805014846
Position 727: 0.00014149145092915775
Position 984: 0.00013052517875502463
Position 11740: 0.00012887714721050562
Position 303: 0.0001274807635429235
Position 2605: 0.00012519468827488557
Position 1838: 0.00012450443129020648
Position 479: 0.00011977365654968481
Position 8647: 0.00011818703996357978
Position 3950: 0.000111029968627891
Position 1551: 0.00010996540772654583
Position 11824: 9.938575742059212e-05
Position 1380: 9.292216481573258e-05
Position 295: 8.756449822967913e-05
Position 600: 7.293850872290889e-05
Position 2660: 6.83574935276921e-05
Position 639: 6.482984061030649e-05
Position 571: 6.404320298231033e-05
Position 1096: 6.147661839494806e-05
Position 606: 5.852138836683698e-05
Position 636: 5.75210591166073e-05
Position 5247: 5.486448405021597e-05
Position 1566: 4.51118290771416e-05
Position 1779: 4.1358185753088685e-05
Position 393: 4.049386703059317e-05
Position 819: 3.9137308743238754e-05
Position 1287: 3.8759894888324826e-05
Position 761: 3.7398982780127044e-05
Position 322: 3.464989845400514e-05
Position 730: 3.416748839110349e-05
Position 1770: 2.6875410305876944e-05
Position 575: 2.2745102421059078e-05
Position 274: 1.917409366262084e-05
Position 9820: 1.8616907010108597e-05
Position 791: 1.5183448858071593e-05
Position 10866: 1.2562297991240396e-05
Position 1190: 1.0448703473561173e-05
Position 8773: 1.0256448349647976e-05
Position 892: 9.617569336178904e-06
Position 194: 7.969038058398292e-06
Position 2709: 7.761655896606361e-06
Position 3212: 7.651547864848467e-06
Position 317: 7.626979658922926e-06
Position 524: 6.471651023338297e-06
Position 2463: 6.060095328730031e-06
Position 2549: 5.529339847530612e-06
Position 4772: 5.15476595067151e-06
Position 4877: 4.899452446528647e-06
Position 489: 4.8993506665055165e-06
Position 10885: 4.652991328915679e-06
Position 388: 4.5320501027468635e-06
Position 4226: 4.2663250243205286e-06
Position 280: 3.8137142157206717e-06
Position 884: 3.6259068185344226e-06
Position 1186: 3.3371903439451086e-06
Position 1244: 3.313024497798376e-06
Position 584: 3.0508470146976123e-06
Position 3256: 2.8041876673706125e-06
Position 578: 2.692102474065575e-06
Position 3276: 2.4963336190438253e-06
Position 1003: 2.261900558915151e-06
Position 864: 2.1299330005223622e-06
Position 621: 1.7331004458131078e-06
Position 2693: 1.2090190618898881e-06
Position 2961: 1.145225215433574e-06
Position 91: 1.0819466828920124e-06
Position 2832: 1.0404029468390915e-06
Position 735: 1.0335007017481989e-06
Position 610: 9.902953024976403e-07
Position 1389: 9.498259844800628e-07
Position 2230: 8.483590170726404e-07
Position 1000: 7.762507906947162e-07
Position 2225: 5.959162881608563e-07
Position 2554: 5.082799127344301e-07
Position 888: 4.669654874087813e-07
Position 1292: 3.138053088320751e-07
Position 614: 2.3658519512992076e-07
Position 166: 2.0207318195827612e-07
Position 336: 1.7843016985722299e-07
Position 136: 1.5518958758427145e-07
Position 798: 1.1706480983456978e-07
Position 912: 8.931263826730303e-08
Position 138: 6.785025275740155e-08
Position 227: 2.4035340609434864e-08
Position 771: 2.0842166669865196e-08
Position 157: 1.4778008997973496e-08
Position 218: 2.484175011828717e-09
Position 81: 1.633747660907568e-09
Position 95: 8.068064764836293e-10
Position 253: 4.312563829471473e-10
Position 230: 1.473523633622567e-10
Position 214: 8.83067879659814e-11
Position 234: 7.900340827124942e-11
Position 236: 4.2429290766818374e-11
Position 886: 2.398192957052817e-11
Position 238: 2.9846570940545734e-12
