Gene = KMO
Position 6058: 0.00032377736408536903
Position 141: 0.0003218696410986782
Position 5913: 0.00030016114689052884
Position 20320: 0.0002840327661163602
Position 19464: 0.0002696797193727365
Position 3312: 0.0002581737311716829
Position 3295: 0.0002394415319606191
Position 236: 0.0002340825694252639
Position 6219: 0.0002243804655025936
Position 1941: 0.00019102354473430065
Position 2129: 0.00018870506580833825
Position 39444: 0.0001881503661615935
Position 3529: 0.00017408653512306915
Position 4660: 0.00017147498689084958
Position 3067: 0.0001707833865087526
Position 1611: 0.00016784979557083832
Position 1692: 0.00016384386236073935
Position 6262: 0.00014820369590302432
Position 19213: 0.0001481883167519683
Position 1655: 0.00013867123292282113
Position 1226: 0.0001362422416858677
Position 32422: 0.00013499149793460427
Position 19364: 0.00012110038976841309
Position 19252: 0.0001120962832762102
Position 19926: 0.0001063433636979098
Position 20107: 8.621632458488085e-05
Position 79: 8.346803040018357e-05
Position 20443: 6.303962265090084e-05
Position 31881: 5.540896092447727e-05
Position 25826: 4.90766763969855e-05
Position 3958: 4.869706928828818e-05
Position 32178: 4.471790235350608e-05
Position 19621: 3.8460348946719584e-05
Position 40181: 3.317558922780695e-05
Position 396: 3.240203772402617e-05
Position 4717: 2.926690071351182e-05
Position 5936: 2.479343427629546e-05
Position 541: 2.371847040670691e-05
Position 357: 2.3623924918611177e-05
Position 31083: 1.9414458095852844e-05
Position 5011: 1.8035495324345653e-05
Position 121: 1.7228178805565974e-05
Position 308: 1.7207331419809256e-05
Position 46: 1.6236396217895422e-05
Position 19767: 1.5861381942689772e-05
Position 3509: 1.384500051764789e-05
Position 3443: 9.202235885769973e-06
Position 813: 5.666368312377334e-06
Position 792: 4.099263316673693e-06
Position 1054: 3.7649441123409385e-06
Position 949: 2.8344281296131593e-06
Position 290: 2.725873956003388e-06
Position 467: 2.5983577282882046e-06
Position 44: 2.5948728815259093e-06
Position 1275: 2.09238386523377e-06
Position 214: 1.9010125078224178e-06
Position 18824: 1.1075470607902547e-06
Position 1411: 9.388733391830994e-07
Position 711: 9.211370915059815e-07
Position 625: 7.552277965867443e-07
Position 3741: 7.380444880959551e-07
Position 1286: 7.219337819630975e-07
Position 1020: 6.688352101460566e-07
Position 833: 6.483159497115806e-07
Position 1448: 5.228372151903421e-07
Position 439: 5.228341568653055e-07
Position 826: 4.97260429758935e-07
Position 1159: 4.2866819478198754e-07
Position 18915: 4.2584335306398904e-07
Position 3702: 3.7648440704803444e-07
Position 954: 3.145105272951783e-07
Position 18959: 2.6721348935536365e-07
Position 14: 2.1793993167037077e-07
Position 1450: 1.6057398777844922e-07
Position 269: 1.0299359428745926e-07
Position 1404: 9.043406610261112e-08
Position 1421: 8.121735442387055e-08
Position 347: 7.80159286312311e-08
Position 238: 6.273540223473808e-08
Position 16: 1.616400033064135e-08
Position 259: 1.0344731588995556e-08
Position 500: 9.045486114396429e-09
Position 636: 7.90401325354834e-09
Position 741: 6.354964796716896e-09
Position 323: 5.463372985457572e-09
Position 547: 4.116569645979594e-09
Position 150: 2.912260823650488e-09
Position 261: 2.0477318640228067e-09
Position 691: 5.484365126590286e-10
Position 751: 3.2085420375609e-10
Position 557: 1.2098837621914087e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 16694: 0.9970187266000529
Position 18820: 0.9792250117959128
Position 34356: 0.9126883744756721
Position 17542: 0.8797238722951957
Position 30032: 0.877115147349638
Position 3412: 0.786676150072383
Position 17772: 0.6938984918453353
Position 23477: 0.6639679057628598
Position 36405: 0.39641673027646024
Position 54546: 0.36813071400204755
Position 42155: 0.35609209030851424
Position 40060: 0.31481920567694366
Position 3647: 0.3022805731588453
Position 36365: 0.2850314408294164
Position 42214: 0.27828363465050854
Position 23444: 0.2534727160814365
Position 4328: 0.20188865851054913
Position 28530: 0.18469944469521363
Position 21190: 0.16216743872466036
Position 8253: 0.15074183767784682
Position 8104: 0.13994131880648683
Position 38082: 0.129947211950989
Position 3365: 0.12578017945258602
Position 12538: 0.10940022921848051
Position 30076: 0.10874919975708287
Position 9942: 0.10331208144830398
Position 32852: 0.10134784036274834
Position 36174: 0.0807877302928062
Position 7478: 0.08024850316726259
Position 45361: 0.07882447012839075
Position 20504: 0.07753216248806381
Position 32310: 0.06492505145067526
Position 4337: 0.0643460426593848
Position 31423: 0.06433170750560875
Position 8085: 0.0634298899812263
Position 10045: 0.06158481459583098
Position 900: 0.060897381666202566
Position 1536: 0.058001854354317386
Position 18118: 0.052785484371354253
Position 42900: 0.052000287555065396
Position 21062: 0.05099698263751942
Position 20663: 0.0498537307206358
Position 25912: 0.04854463023291889
Position 4203: 0.046770844519965486
Position 19512: 0.04541532800887164
Position 21734: 0.042185881344243864
Position 23190: 0.03954877533179494
Position 44219: 0.03783616038876902
Position 46060: 0.03585586325096483
Position 29748: 0.035532663723425194
Position 34732: 0.03239764813300315
Position 46345: 0.031795285338063015
Position 29767: 0.03162439479150918
Position 20985: 0.028804890433383783
Position 19935: 0.028651649276137947
Position 41893: 0.027256904013287786
Position 3580: 0.025576567310534242
Position 42474: 0.023941148602969187
Position 37699: 0.023922149317223248
Position 47022: 0.02373516018958482
Position 34796: 0.022312977606400705
Position 17600: 0.018894855692842032
Position 41063: 0.01880219306682082
Position 21012: 0.01814217647886879
Position 3218: 0.016349274816388537
Position 34557: 0.015591023149598864
Position 48393: 0.015575029912415564
Position 3292: 0.015325053302121501
Position 21649: 0.015004877500502195
Position 21665: 0.014834117061376809
Position 48281: 0.014613954534130162
Position 22526: 0.013307116383121754
Position 43962: 0.013146569646365966
Position 1443: 0.012881734992071838
Position 18097: 0.012389331897330016
Position 43202: 0.012260827085176366
Position 34396: 0.011645116857975552
Position 9995: 0.011276083287852822
Position 4285: 0.011054952203866934
Position 18872: 0.009345597978826675
Position 5102: 0.009237092482434565
Position 45883: 0.009188220213278215
Position 34676: 0.009116188623667608
Position 3392: 0.00902713510995766
Position 17877: 0.008893433082639549
Position 10085: 0.008796512238849821
Position 17664: 0.008784230520345503
Position 19909: 0.008428421965461792
Position 3584: 0.008410060109173627
Position 34290: 0.008317939561256963
Position 37369: 0.00830796843368592
Position 31615: 0.0079069911585662
Position 34645: 0.007057915207931159
Position 28243: 0.0069639172272169935
Position 5401: 0.006957223455759083
Position 19212: 0.006852175652692623
Position 43290: 0.006697302731659294
Position 40213: 0.0065130567237436125
Position 34767: 0.00627406128530368
Position 39754: 0.006028426726630149
Position 2857: 0.006009056448268664
Position 40530: 0.005896825571500208
Position 44888: 0.005794516581006411
Position 568: 0.005753388862724395
Position 31447: 0.005621998758475267
Position 44729: 0.0055690992504145755
Position 45793: 0.005545551981220819
Position 841: 0.005290791376493464
Position 38941: 0.0052406585008074385
Position 23218: 0.0051974252366598665
Position 36136: 0.0050752024615025705
Position 7553: 0.0047264994096969295
Position 32804: 0.004567737464480316
Position 20954: 0.0044584062751529575
Position 2338: 0.004333666367630549
Position 38612: 0.004317648891223695
Position 21676: 0.004293731816031508
Position 18363: 0.00427943045977641
Position 31401: 0.0038597510151081225
Position 19863: 0.0038462592210322145
Position 4175: 0.0038437834100343124
Position 31469: 0.003607400246119886
Position 18161: 0.003604088613871417
Position 34184: 0.0034410911479281327
Position 40421: 0.003291468593134525
Position 34817: 0.0031422214496231193
Position 19535: 0.0030418533065984924
Position 19747: 0.0029699867051527335
Position 32254: 0.002967392517138876
Position 38152: 0.0029556666852745385
Position 30140: 0.002925956758283241
Position 34820: 0.0027334713274183497
Position 37873: 0.002731238489869001
Position 42629: 0.002680624178774245
Position 18796: 0.0026731247549463613
Position 3821: 0.0025961101759421693
Position 21148: 0.0023721789597843258
Position 30104: 0.0023206580914201277
Position 20702: 0.0021595920371181034
Position 23309: 0.00212189490032774
Position 3734: 0.0020265358892407838
Position 27115: 0.002025084165831927
Position 630: 0.002015353390036302
Position 21889: 0.00197609015190134
Position 36111: 0.0019321184840904062
Position 764: 0.0018783592838623516
Position 3670: 0.0018121439596449095
Position 43573: 0.0017983710453018484
Position 530: 0.0016897405220889484
Position 25851: 0.0016181137851322541
Position 45107: 0.0015928033707035749
Position 32722: 0.0015385994097254392
Position 3803: 0.0014820751859933872
Position 4884: 0.0014623825576851029
Position 26136: 0.001438533649032761
Position 36207: 0.0014182702793237006
Position 28941: 0.0013008391747467733
Position 39095: 0.0013000711969189914
Position 4108: 0.00126325668894535
Position 1107: 0.001181476005052061
Position 19537: 0.0011525969598568746
Position 31427: 0.0011329887498062366
Position 19539: 0.001113639597620977
Position 5416: 0.0011070368849471586
Position 40345: 0.001084854515357297
Position 39299: 0.0010642683060609664
Position 1020: 0.0010633454833051522
Position 4377: 0.0010311825763452066
Position 19570: 0.001025246269533271
Position 36957: 0.0010213985015917965
Position 28309: 0.001007171479217639
Position 41014: 0.0009929195398650054
Position 34418: 0.0009655512226231002
Position 2606: 0.0009533199124854808
Position 7877: 0.0009443530207964494
Position 1093: 0.000920479598849857
Position 39336: 0.0008708221724931381
Position 6794: 0.0008584640908398177
Position 25450: 0.0008503189578969491
Position 1090: 0.000845587462166613
Position 34203: 0.0008186188711538103
Position 25483: 0.0008182852512182699
Position 3865: 0.0007922939622275395
Position 5181: 0.0007244942131410024
Position 2390: 0.0007022462375298141
Position 1317: 0.0006669088197316778
Position 4499: 0.0006381843342735811
Position 35599: 0.0006239143722104572
Position 37614: 0.0006073219826023194
Position 39232: 0.0005786170031974765
Position 2874: 0.0005774646107018141
Position 18310: 0.0005738262006506745
Position 3559: 0.0005487040298858275
Position 2906: 0.0005457787224540845
Position 34585: 0.0005380353441817031
Position 20295: 0.0005301235253359325
Position 492: 0.00047815335697610757
Position 2310: 0.0004773088088364334
Position 3789: 0.0004732557479089608
Position 3422: 0.0004702873705936434
Position 698: 0.00045323128114720465
Position 3332: 0.00044903956968511834
Position 4356: 0.0004179522188424074
Position 34255: 0.00039206279677426434
Position 6016: 0.0003857685837533696
Position 36700: 0.000368934594153553
Position 3676: 0.0003626674140024494
Position 29994: 0.0003578675542248571
Position 4524: 0.00032587909866832194
Position 1380: 0.0003153257403705411
Position 3312: 0.0003031278557102591
Position 32235: 0.000299440460769703
Position 19000: 0.00029619617132014284
Position 38660: 0.0002942560199193408
Position 20265: 0.0002865519099422903
Position 3550: 0.0002639001916357774
Position 37438: 0.00025727360551760863
Position 3199: 0.0002382705173862296
Position 6635: 0.00022737544071775115
Position 20324: 0.0002270147602906073
Position 35634: 0.00022672915074086974
Position 35581: 0.00022598657137244102
Position 5836: 0.0002197952025278545
Position 25660: 0.0002046951441210946
Position 2733: 0.00019212987544396502
Position 2505: 0.00019116517618055092
Position 2809: 0.0001833178055797751
Position 2365: 0.0001755900708627901
Position 36758: 0.00016589198425760705
Position 35716: 0.0001649805202360261
Position 7531: 0.00015964844071886784
Position 2029: 0.00015649224349459376
Position 34610: 0.00015548002918424567
Position 38707: 0.00015541413711898803
Position 6084: 0.0001479387379311586
Position 2168: 0.000131504589011486
Position 864: 0.00012588951873914903
Position 18833: 0.0001249898411500715
Position 3251: 0.00012225531053829502
Position 988: 0.00010884192343305523
Position 5643: 0.0001082438756181561
Position 35782: 0.00010298176202434875
Position 203: 0.00010080483370535415
Position 35215: 9.517059637869461e-05
Position 6111: 9.306149162570867e-05
Position 4383: 9.069418945908459e-05
Position 1333: 8.094759753915242e-05
Position 1540: 7.852721834545073e-05
Position 37248: 7.834452839878804e-05
Position 3806: 7.686748801014153e-05
Position 37059: 7.258224309960931e-05
Position 33043: 6.981168097838158e-05
Position 37675: 6.381069372748721e-05
Position 19464: 6.0343483012877465e-05
Position 2463: 5.5917040074850726e-05
Position 333: 5.578397002137148e-05
Position 704: 5.5336434349702195e-05
Position 36532: 5.490364729407255e-05
Position 959: 5.466051947985261e-05
Position 3503: 5.0747824680441056e-05
Position 3268: 4.964750238867465e-05
Position 35008: 4.907446311733644e-05
Position 4617: 4.741006986395054e-05
Position 32097: 4.471790235350608e-05
Position 3084: 4.4153244366746126e-05
Position 5813: 4.2610087283108963e-05
Position 3529: 4.0321644456491396e-05
Position 18669: 3.9527468572120506e-05
Position 19601: 3.7885243634040826e-05
Position 35559: 3.482737582081309e-05
Position 21623: 3.426898152845372e-05
Position 2001: 3.2178870991820445e-05
Position 6836: 3.1768495235332043e-05
Position 3172: 2.7065717697690895e-05
Position 905: 2.4404107690967687e-05
Position 5677: 2.3898127918455217e-05
Position 30365: 2.1825522581254683e-05
Position 31627: 2.0365818759149982e-05
Position 1566: 1.9963390757273024e-05
Position 790: 1.9500220297021862e-05
Position 1685: 1.7464048378548584e-05
Position 20217: 1.7214131794119104e-05
Position 4580: 1.575326985422553e-05
Position 30935: 1.4632244335218133e-05
Position 20781: 1.420974960018761e-05
Position 31557: 1.3723862181274807e-05
Position 31817: 1.3304935928379204e-05
Position 4418: 1.2621146708247262e-05
Position 3538: 1.2456802243567217e-05
Position 6858: 1.107313288297587e-05
Position 917: 1.0247772766770914e-05
Position 3052: 7.494287832079892e-06
Position 305: 6.255429277403719e-06
Position 29367: 5.760119225508628e-06
Position 236: 5.610429343794608e-06
Position 4566: 4.931776070399617e-06
Position 30905: 4.782213760634712e-06
Position 3929: 2.4355902843078693e-06
Position 1543: 1.6278512824871058e-06
Position 4078: 1.2124617177904994e-06
Position 25165: 5.262996878667398e-07
Position 573: 3.3365045316784024e-07
Position 3086: 2.3781219871665487e-07
Position 541: 2.1812866719432624e-07
Position 34597: 2.0641361988822522e-07
Position 19352: 1.750587519241334e-07
Position 214: 1.5035314798317078e-07
Position 913: 1.4936635749324834e-07
Position 1034: 1.426178815407317e-07
Position 782: 1.4020623137635352e-07
Position 308: 1.2590225911891818e-07
Position 155: 1.0996382708574386e-07
Position 945: 9.63826590523133e-08
Position 584: 9.56260408085136e-08
Position 644: 7.417861733639244e-08
Position 275: 6.903309372748255e-08
Position 819: 6.504969333178516e-08
Position 32748: 5.1718845314982855e-08
Position 227: 5.132814125999882e-08
Position 1240: 4.105327154247038e-08
Position 2625: 3.927672743439004e-08
Position 269: 3.916656089591781e-08
Position 797: 3.877969485472404e-08
Position 243: 3.665959496690899e-08
Position 107: 3.249056111039213e-08
Position 19813: 3.120821139249695e-08
Position 278: 2.7682380627234956e-08
Position 164: 2.766548912143271e-08
Position 252: 2.4450737846356936e-08
Position 1123: 2.2967809373082745e-08
Position 807: 1.8354673602510146e-08
Position 5143: 1.3836937767691968e-08
Position 2061: 1.365066789290293e-08
Position 599: 9.95248748230437e-09
Position 1930: 9.362942389999888e-09
Position 1571: 6.938916599567791e-09
Position 378: 4.112534252139209e-09
Position 246: 7.275559061501455e-10
Position 229: 6.674387550677636e-10
Position 344: 5.688459985902788e-10
Position 109: 4.996915215617285e-10
Position 995: 3.162072006402175e-10
Position 369: 3.132977833138954e-10
Position 341: 3.041738109318046e-10
Position 259: 2.390030509550624e-10
Position 850: 2.0245921799479423e-10
Position 926: 2.0058141404995656e-10
Position 547: 1.2961670626781705e-13
