Gene = NASP
Position 31934: 0.013101563475751053
Position 33666: 0.011371952970518129
Position 1230: 0.011103282072334995
Position 2634: 0.010493067096358333
Position 4889: 0.009534875518415828
Position 4696: 0.008933498837461978
Position 20550: 0.008555390450041063
Position 20454: 0.008531506553654793
Position 31382: 0.007837967412932757
Position 29892: 0.007787711130957712
Position 6270: 0.007302115124263955
Position 12741: 0.00634297752423264
Position 30780: 0.006035963331529303
Position 31673: 0.005950262626033661
Position 31262: 0.005700198365704052
Position 33063: 0.005481793439050748
Position 30755: 0.005398499085982104
Position 31541: 0.005041342097614532
Position 4664: 0.004973367134256435
Position 6301: 0.004553475625593297
Position 31448: 0.004450764214059418
Position 6749: 0.004428298805031147
Position 231: 0.004339847093425215
Position 1773: 0.004182508492864237
Position 850: 0.0036995451402401353
Position 4923: 0.0036984090283727
Position 30641: 0.002812600961371846
Position 32470: 0.0027276649513286967
Position 21860: 0.0026972875326427177
Position 34189: 0.002598752011805049
Position 8: 0.0023581678249988865
Position 34077: 0.002134681513941137
Position 31104: 0.0019329920780697663
Position 30195: 0.0017000651162919194
Position 20878: 0.0015151270955451467
Position 34335: 0.0011961739080018703
Position 3061: 0.0010654126221211141
Position 31813: 0.0010228443584219035
Position 2509: 0.0009573544436400907
Position 34269: 0.0009417326403536961
Position 32127: 0.0009171624643190319
Position 23417: 0.0009016726229881539
Position 31817: 0.0008793976552788261
Position 341: 0.0007584135877985283
Position 24278: 0.0007399003393798118
Position 1881: 0.0006004939813795417
Position 34639: 0.0005393273825224895
Position 990: 0.0005370126857292515
Position 32177: 0.0005326657188188832
Position 22457: 0.000503816947029512
Position 3453: 0.00047699852297781504
Position 30134: 0.0004249382069059364
Position 2700: 0.00041440358748721175
Position 21682: 0.000385420584267423
Position 3583: 0.0003795977945811057
Position 3270: 0.00034551053969892893
Position 1905: 0.0003390932867426612
Position 33804: 0.00027967578158172513
Position 7740: 0.0002664256674467192
Position 1154: 0.0002566190082311013
Position 12494: 0.0002447520392668498
Position 23156: 0.00023210156013064466
Position 25284: 0.00022629381746750961
Position 25910: 0.00021163373810409046
Position 10714: 0.00020498890564740676
Position 31028: 0.00019322529033564023
Position 19829: 0.00018278330467576994
Position 12373: 0.00017958283654172943
Position 31421: 0.0001688195674679892
Position 7696: 0.0001624738220480854
Position 19785: 0.00014673492201939156
Position 132: 9.020007350668924e-05
Position 1497: 6.983972586023502e-05
Position 519: 6.440237563332869e-05
Position 15212: 5.827932858070238e-05
Position 1133: 5.510844081170571e-05
Position 447: 5.375479593939225e-05
Position 7228: 5.3102973163566754e-05
Position 286: 5.213559450459081e-05
Position 24611: 5.168459614131188e-05
Position 478: 5.1662355294061507e-05
Position 1004: 3.3475086604076816e-05
Position 26332: 3.084138429528915e-05
Position 30186: 3.0619145503274915e-05
Position 182: 2.7311975635086253e-05
Position 271: 2.565738424945786e-05
Position 1911: 2.401523239990716e-05
Position 33194: 2.3390935430632352e-05
Position 34129: 2.330359637846175e-05
Position 900: 1.828676613547625e-05
Position 28505: 1.680884685317016e-05
Position 867: 1.6564365932212096e-05
Position 66: 1.3763386926951503e-05
Position 241: 1.2388298675680404e-05
Position 1935: 1.0921384092089035e-05
Position 31416: 9.281655973118656e-06
Position 2093: 8.481479698357687e-06
Position 1079: 7.40537065353671e-06
Position 647: 7.246236368324493e-06
Position 1988: 7.004723907545015e-06
Position 33789: 6.2281337485879075e-06
Position 1859: 6.112432595379624e-06
Position 10297: 4.986079443382809e-06
Position 1578: 4.181717532594749e-06
Position 11758: 3.555312139765042e-06
Position 1516: 3.1991250582757864e-06
Position 1138: 3.1719475773144226e-06
Position 7733: 2.6340133690759244e-06
Position 22433: 2.0978629337901767e-06
Position 12217: 2.0403882085632002e-06
Position 1557: 2.0189045570677226e-06
Position 10548: 1.898951657666488e-06
Position 1850: 1.742253557950498e-06
Position 7572: 1.5713302471451838e-06
Position 158: 1.375467860851109e-06
Position 23016: 1.0831022656271958e-06
Position 1119: 9.94303832825309e-07
Position 7560: 7.750550163457253e-07
Position 816: 7.070377304862374e-07
Position 12: 6.820011940753628e-07
Position 98: 5.388944625782126e-07
Position 7240: 4.68906554347125e-07
Position 905: 4.033735961603453e-07
Position 508: 3.6417503381736737e-07
Position 770: 3.322410365977167e-07
Position 662: 2.7211150215453265e-07
Position 1217: 1.6984106488924903e-07
Position 298: 1.511352793469437e-07
Position 58: 2.4817187659615585e-08
Position 265: 1.4035902544292954e-08
Position 7231: 1.1084596922962678e-08
Position 117: 8.368306813851097e-09
Position 510: 1.1648008206291535e-09
Position 1246: 6.939507664162195e-10
Position 21: 3.900591431815104e-10
Position 35: 1.779921303822285e-10
Position 903: 9.138951042292488e-11
Position 726: 4.7657550508415327e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 22421: 0.992685036633028
Position 20875: 0.9496346310547358
Position 29108: 0.9123457228488212
Position 30952: 0.7933445136363309
Position 32276: 0.6879018240330732
Position 7108: 0.6751513695799741
Position 18194: 0.6744060842180905
Position 33402: 0.6219114653499921
Position 30035: 0.6091648363065322
Position 34000: 0.5544170307799923
Position 30232: 0.5171411223593287
Position 32565: 0.5006571689145815
Position 31244: 0.45760208707660116
Position 506: 0.37402566013438887
Position 7162: 0.31532643670332544
Position 34428: 0.25342206679792334
Position 6950: 0.2065514166570619
Position 6646: 0.1844009251177423
Position 32530: 0.16811685377539562
Position 6748: 0.16392737054325318
Position 31002: 0.1127161606672252
Position 262: 0.1091549865372473
Position 23461: 0.07000069157207814
Position 31039: 0.06125377243793336
Position 29026: 0.05942007135603439
Position 15969: 0.05821340279009884
Position 30369: 0.05754450696752168
Position 1623: 0.05581706329798911
Position 34756: 0.05283814960903088
Position 25069: 0.040456215667143414
Position 25176: 0.04010296626837004
Position 27820: 0.03741459724001519
Position 25309: 0.033110932715182805
Position 31506: 0.03249455244752906
Position 29912: 0.029782726208057938
Position 989: 0.029155985217375235
Position 21736: 0.028574127276034686
Position 26581: 0.02725559907730798
Position 19568: 0.026788126526571674
Position 4590: 0.02652342782875866
Position 33368: 0.024566786591463254
Position 15787: 0.02427439785771548
Position 32805: 0.023256243940917853
Position 22634: 0.021922272678494635
Position 33883: 0.021230698828988342
Position 23485: 0.021179085483190304
Position 18235: 0.020581741032289425
Position 33580: 0.020472523206074466
Position 33404: 0.019920942720263457
Position 32219: 0.01974458368363739
Position 257: 0.01741127418830901
Position 34801: 0.017328981148464036
Position 20388: 0.01708689700369586
Position 33740: 0.017079153921855474
Position 24390: 0.016806850422122214
Position 20877: 0.016749432003163384
Position 32550: 0.016185716950960882
Position 29793: 0.015561399657544297
Position 16127: 0.014911994449756974
Position 27996: 0.014531009461612272
Position 522: 0.01434666062501282
Position 21761: 0.014146688177517373
Position 280: 0.01353118518936417
Position 33650: 0.012700847526918909
Position 15876: 0.012337168472197362
Position 30001: 0.011979387285123105
Position 2270: 0.011878356303456673
Position 6168: 0.01168919544583789
Position 15931: 0.01152850862510416
Position 29984: 0.010069270740672053
Position 30499: 0.008950618075635616
Position 2438: 0.008629098137233771
Position 25214: 0.008436176026712004
Position 31261: 0.00843225055987004
Position 2303: 0.008045431594759957
Position 18985: 0.00789976112592747
Position 21951: 0.007895944735076037
Position 23260: 0.00782482287185253
Position 31958: 0.007419306236611422
Position 7127: 0.007387515126271411
Position 437: 0.007342870213008515
Position 31636: 0.007159442969110802
Position 1098: 0.007045206196991253
Position 15991: 0.006785377464725565
Position 24913: 0.006724879820585162
Position 19007: 0.006588600974517932
Position 34262: 0.006065450398224251
Position 23487: 0.0060511108020493065
Position 27999: 0.005908497058993028
Position 30346: 0.005847870288111822
Position 22962: 0.005555446684087635
Position 32048: 0.00542745216500287
Position 25544: 0.00517916988973375
Position 29868: 0.005168441877480697
Position 29962: 0.0050202087414663804
Position 22975: 0.004813013435042172
Position 12657: 0.004134702058199851
Position 2458: 0.004122650259187579
Position 1627: 0.003957036874552481
Position 20773: 0.0039344324134032126
Position 32031: 0.003888157412663831
Position 31758: 0.00374695650674189
Position 33197: 0.0036930781514785504
Position 25004: 0.00355982384088505
Position 22365: 0.003265690918329045
Position 22858: 0.003256446242714293
Position 33704: 0.0032421820025996186
Position 32636: 0.0032016643367419237
Position 22345: 0.0031447510356538587
Position 34488: 0.0031339428806951416
Position 29834: 0.0030507382606061897
Position 33346: 0.002979197898876757
Position 34409: 0.002858011697164246
Position 298: 0.0027892043133341767
Position 31297: 0.002616719770658447
Position 22590: 0.002587191622395872
Position 31794: 0.002382788907162801
Position 32756: 0.002308655958684173
Position 29919: 0.002230960156744979
Position 30045: 0.0022162924923593806
Position 33308: 0.0021731682365909353
Position 7197: 0.002037544651187164
Position 259: 0.001957000290658805
Position 23548: 0.0019353408753288003
Position 32725: 0.0018826383974730758
Position 33982: 0.001797320126615428
Position 220: 0.0017848058593839325
Position 31938: 0.0017600235235262585
Position 316: 0.0017450497751428959
Position 1565: 0.0016578739350042544
Position 32829: 0.001650763383051777
Position 27844: 0.0016388938624823418
Position 23494: 0.001611626979612137
Position 23503: 0.001596144821587699
Position 31478: 0.0015625387875376677
Position 23023: 0.0014790518542055998
Position 34821: 0.0013622782531147325
Position 25127: 0.0013398776793785297
Position 25398: 0.0012627277977410555
Position 23373: 0.0012612565758433128
Position 34558: 0.0011775905823299922
Position 12583: 0.0011657246812329417
Position 22943: 0.0011351827028727942
Position 32402: 0.001125317932119475
Position 29888: 0.0010421469476998087
Position 329: 0.0010028835072549637
Position 33788: 0.0009689401605225735
Position 34175: 0.0009392803843773616
Position 24365: 0.000934057227178067
Position 33677: 0.0008905958878425451
Position 23119: 0.0008869603245260813
Position 23544: 0.0008653544392950223
Position 33381: 0.0008627997320571807
Position 30523: 0.0008226520207942266
Position 79: 0.0008147689640585939
Position 690: 0.0007356779004335813
Position 314: 0.0007202736346573264
Position 32995: 0.0006775740782136208
Position 12322: 0.0006429933738370463
Position 30269: 0.000632914672198434
Position 4630: 0.0006167226897483025
Position 29772: 0.0005987454435813508
Position 33270: 0.0005936000154017035
Position 23524: 0.0005741069906170729
Position 1386: 0.0005336587726772574
Position 23553: 0.000517510973264983
Position 31267: 0.0005113640607091486
Position 12609: 0.00049865007200459
Position 28706: 0.000492161244497574
Position 1186: 0.0004325058463024861
Position 31338: 0.00042578882441228526
Position 21423: 0.000385420584267423
Position 217: 0.00038095739108879575
Position 3504: 0.0003795977945811054
Position 3346: 0.0003739904582506688
Position 751: 0.00035788166474385214
Position 890: 0.00035331693957740595
Position 3151: 0.0003505276377133754
Position 24036: 0.0003481322591316577
Position 2819: 0.0003393305451705953
Position 7659: 0.00033066402193665626
Position 29615: 0.0002882393408133741
Position 30878: 0.00028341191008178946
Position 2940: 0.0002769411008933645
Position 12434: 0.0002649182499730452
Position 33433: 0.00026431322619529737
Position 30422: 0.0002634471569829778
Position 394: 0.0002560892820576707
Position 31838: 0.00024338056457619473
Position 2847: 0.00024177042026405607
Position 30660: 0.00021253022080069443
Position 31667: 0.00019264067888210187
Position 748: 0.00018151175544227818
Position 34334: 0.0001809614691852567
Position 32969: 0.00017907227939432854
Position 22887: 0.00017772989969359234
Position 31903: 0.00017683226277449008
Position 6236: 0.0001663953040193567
Position 22896: 0.0001614816303266369
Position 29640: 0.00015796522445863322
Position 10633: 0.00015142654279730978
Position 24211: 0.00014916571683788854
Position 28848: 0.00014837315560698065
Position 2662: 0.00014668236238812532
Position 30143: 0.0001466249167073781
Position 22867: 0.00014408166844830865
Position 30401: 0.000141064765049808
Position 2867: 0.00013676978108276375
Position 32966: 0.00013585541189526032
Position 31318: 0.0001262219398174287
Position 1058: 0.00012145231096233596
Position 25791: 0.00012105585486992626
Position 972: 0.00011129778406678321
Position 24010: 0.0001097274322225311
Position 1150: 0.00010489027203821308
Position 3321: 9.799096671270009e-05
Position 23075: 9.354873059262308e-05
Position 226: 7.096792572609466e-05
Position 2891: 7.060077471033471e-05
Position 31258: 6.58450074589486e-05
Position 31136: 6.362545499901964e-05
Position 12213: 6.207172119228206e-05
Position 23854: 6.149402799034011e-05
Position 295: 5.9090564241682963e-05
Position 7339: 5.864701658716462e-05
Position 15093: 5.827932858070238e-05
Position 23979: 5.432715317813948e-05
Position 30815: 5.376837010490856e-05
Position 326: 5.171058141937841e-05
Position 23262: 5.0233281434344116e-05
Position 25761: 4.478762762159628e-05
Position 10489: 4.4202164872333716e-05
Position 22884: 3.952148370797152e-05
Position 7313: 3.942737511504658e-05
Position 26237: 3.084138429528912e-05
Position 30984: 3.011590722434952e-05
Position 22456: 2.441933016649631e-05
Position 23989: 2.342892648526506e-05
Position 25735: 2.3263667421913303e-05
Position 25845: 2.2526588190654674e-05
Position 23439: 2.218127170387529e-05
Position 937: 2.190092132193408e-05
Position 24513: 1.9687616106228155e-05
Position 23314: 1.9235774422166942e-05
Position 24848: 1.8691103053754266e-05
Position 25251: 1.745080024709423e-05
Position 28390: 1.680884685317016e-05
Position 105: 1.579065209254291e-05
Position 22668: 1.4649493153393672e-05
Position 23605: 1.388574388510552e-05
Position 23428: 1.3836206966574481e-05
Position 1332: 1.1602305987270801e-05
Position 22234: 1.0157796182865284e-05
Position 22675: 9.374574385146192e-06
Position 22828: 8.420563591501133e-06
Position 31301: 7.629645045898048e-06
Position 946: 7.0024807871932795e-06
Position 23608: 6.764177427112883e-06
Position 1904: 6.210559288887778e-06
Position 1673: 6.010812330224933e-06
Position 10635: 5.693505276769478e-06
Position 33125: 5.517831866659748e-06
Position 1153: 5.373227309252243e-06
Position 2574: 5.127894933973278e-06
Position 10659: 5.126053156941728e-06
Position 23823: 4.934690039110909e-06
Position 7563: 4.919317087902029e-06
Position 1066: 4.648727807356697e-06
Position 2306: 4.647819941099714e-06
Position 10155: 4.549726532299607e-06
Position 25243: 4.187345646123227e-06
Position 22872: 3.7050090542623317e-06
Position 1789: 3.685025836639112e-06
Position 1227: 3.2358393807137156e-06
Position 241: 3.1106542937528245e-06
Position 1076: 2.640192301217074e-06
Position 572: 2.5998581940985265e-06
Position 557: 2.538849606627622e-06
Position 31541: 2.5170732340371573e-06
Position 23193: 1.7591702718253642e-06
Position 11574: 1.7267061268886762e-06
Position 23226: 1.6564941678043258e-06
Position 23308: 1.6087967217257836e-06
Position 23289: 1.3056955141531616e-06
Position 950: 9.149017940731163e-07
Position 23317: 8.611203839441919e-07
Position 706: 7.975236177543463e-07
Position 11687: 7.793310753536581e-07
Position 11629: 5.577666712261716e-07
Position 9855: 4.3635291108320175e-07
Position 874: 4.1524771524206406e-07
Position 825: 4.1421965424480414e-07
Position 1934: 3.241439632572653e-07
Position 11459: 2.9816644646398924e-07
Position 12372: 2.9263181002664813e-07
Position 128: 2.4029867547675367e-07
Position 11502: 1.9334181983254682e-07
Position 98: 1.8935455002866304e-07
Position 10428: 1.847244408018438e-07
Position 22739: 1.809849225154148e-07
Position 22780: 1.4943026955498475e-07
Position 829: 1.4258759493969201e-07
Position 788: 1.4121952165724682e-07
Position 10469: 1.3206070660534237e-07
Position 22199: 1.3127306375430775e-07
Position 899: 1.266381253148209e-07
Position 10547: 1.2280605431115623e-07
Position 709: 1.1868282137258064e-07
Position 783: 1.1171573971207546e-07
Position 7693: 9.61105541758865e-08
Position 854: 9.55840211264586e-08
Position 193: 8.409717127546384e-08
Position 458: 7.35420132940831e-08
Position 597: 6.166396466016692e-08
Position 7523: 5.702831715120991e-08
Position 7548: 5.606292080596377e-08
Position 31216: 4.192024139011586e-08
Position 150: 2.988194228742279e-08
Position 146: 2.9250763884478238e-08
Position 640: 2.1095050143997597e-08
Position 754: 1.796761522168472e-08
Position 182: 1.5164994693117312e-08
Position 171: 1.4296907627751437e-08
Position 7558: 1.0686995108506467e-08
Position 165: 5.544855539539874e-09
Position 600: 4.571055173011261e-09
Position 1040: 3.1218784085145306e-09
Position 7504: 2.2686133605180592e-09
Position 23368: 8.55045316837044e-10
Position 1647: 3.8284351137166555e-10
Position 593: 2.4471935743414426e-10
Position 1125: 8.964609133574093e-11
Position 1001: 5.571657530116136e-11
Position 1044: 1.3538844082164864e-11
