Gene = EPHX1
Position 1724: 0.002515583615090392
Position 30978: 0.002486388933940846
Position 34167: 0.002449455798290082
Position 437: 0.002114710443340539
Position 22213: 0.0019941805247018227
Position 21896: 0.0019528139911098104
Position 34889: 0.0016413714945257604
Position 597: 0.0015720664243651689
Position 34099: 0.0015674983334088744
Position 24932: 0.0015415875472407975
Position 1325: 0.0015205851869743992
Position 2388: 0.0015110126188530302
Position 193: 0.001507136631737668
Position 18861: 0.0014037093344808284
Position 33291: 0.0013152436834185626
Position 29256: 0.0013034485078148802
Position 770: 0.0012463422569343246
Position 35234: 0.0012384084819290883
Position 22496: 0.0012307290096095628
Position 3636: 0.0012027363178218166
Position 1838: 0.0011074371787898117
Position 835: 0.0010951940441598224
Position 488: 0.0009314496766257257
Position 28291: 0.0008779616810729872
Position 25266: 0.0008467444091513407
Position 18750: 0.0008319329014580699
Position 32558: 0.000816693826680427
Position 18790: 0.0007825132311631207
Position 5801: 0.0007744438831100611
Position 29271: 0.00077165739353948
Position 22665: 0.0007150121671084008
Position 2201: 0.0007088223201864829
Position 26267: 0.0006967952260087244
Position 551: 0.0006866022699700512
Position 2843: 0.0006774258744209025
Position 29450: 0.0006757213273748743
Position 35116: 0.0006754282560256952
Position 26581: 0.0006384643638550281
Position 337: 0.0005593362340535734
Position 32390: 0.0005576903071169577
Position 802: 0.0005067016857839827
Position 1189: 0.00046993260968942536
Position 754: 0.00046740064885612197
Position 686: 0.0004330915444934558
Position 22168: 0.0004295951362576377
Position 25787: 0.00041912722768818134
Position 1192: 0.00040290581247482413
Position 24642: 0.00037555923822900166
Position 33040: 0.00036562130515425083
Position 23350: 0.0003549803504269804
Position 3140: 0.00034458465980163433
Position 34946: 0.00033669503399012
Position 32099: 0.0003260400442548661
Position 6398: 0.0002917632567032824
Position 29422: 0.00023953483394183368
Position 21975: 0.00023838198419543708
Position 30053: 0.00022527092204063887
Position 4127: 0.00022255696401165658
Position 5010: 0.00021471994872316444
Position 4755: 0.00021068685350115432
Position 6344: 0.00020485346263266965
Position 30005: 0.00019984302346789685
Position 207: 0.00018237446884700735
Position 228: 0.00017647711674172135
Position 29243: 0.00015413064410412408
Position 577: 0.00014873175819377646
Position 33158: 0.00013994640262655238
Position 29445: 0.00013441402151329336
Position 6459: 0.00011579704232923044
Position 964: 9.725618468704854e-05
Position 2546: 7.712587122518326e-05
Position 2949: 7.694329484891058e-05
Position 494: 6.26561980162734e-05
Position 566: 4.595340935259341e-05
Position 34642: 4.55786596159412e-05
Position 1083: 3.837327025364172e-05
Position 224: 3.1909883322842255e-05
Position 1051: 2.319822892949256e-05
Position 1437: 2.1536050574325e-05
Position 693: 1.8156790554835625e-05
Position 221: 1.4238902841751052e-05
Position 1029: 1.2671720865557142e-05
Position 1423: 1.0123205927765858e-05
Position 464: 9.752347980281096e-06
Position 1048: 9.289307381692912e-06
Position 3681: 8.631542347011474e-06
Position 1462: 5.234950158100486e-06
Position 492: 4.908442354618253e-06
Position 519: 4.3775457162153745e-06
Position 3701: 4.130892199635464e-06
Position 1320: 2.7655672981262977e-06
Position 1020: 2.3855777352774464e-06
Position 996: 1.6730927439057666e-06
Position 1590: 1.4607290746899027e-06
Position 1904: 1.4413542479425662e-06
Position 652: 8.093308127979373e-07
Position 536: 7.592531245480951e-07
Position 1544: 4.789220494594944e-07
Position 1989: 3.007875841013018e-07
Position 1456: 1.2963178516958417e-07
Position 1427: 6.726571782803033e-08
Position 29820: 4.646683207100256e-08
Position 829: 4.54332557109013e-08
Position 1269: 2.7551516258758863e-08
Position 1476: 1.7195568798018994e-08
Position 266: 8.253083777090861e-10
Position 387: 4.6220303159709434e-10
Position 327: 4.40329486309288e-10
Position 455: 1.387323615134508e-10
Position 788: 5.072054720318138e-12
Position 422: 2.860057912241791e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 34401: 0.9931280625489096
Position 15261: 0.9767574849660023
Position 29120: 0.9729197116532788
Position 28557: 0.96298928102974
Position 18628: 0.9046902363771676
Position 1268: 0.8669276142127521
Position 21682: 0.797774466341757
Position 30939: 0.6656896653331704
Position 15860: 0.6112172324322799
Position 31960: 0.5086731068655812
Position 28189: 0.4951867239949791
Position 32317: 0.48267866679236243
Position 29732: 0.467871350379627
Position 27009: 0.36022387213893525
Position 32269: 0.35900116066013843
Position 999: 0.3403121876856755
Position 19304: 0.338337543382317
Position 5672: 0.30739864647207693
Position 29808: 0.27224453110974767
Position 34994: 0.25509614395056895
Position 30100: 0.23747494268959704
Position 12452: 0.22189923252216115
Position 34970: 0.2046112625666184
Position 35049: 0.19687969097409425
Position 21735: 0.18847448151438456
Position 19041: 0.18674080011338548
Position 30513: 0.1840205200458718
Position 30039: 0.1624963940747352
Position 34641: 0.1544180401921686
Position 3571: 0.10704388325605436
Position 31922: 0.08766256832311314
Position 30588: 0.0777160000458628
Position 1242: 0.07630698492611067
Position 5561: 0.07432767396245972
Position 22520: 0.06769057768818158
Position 3541: 0.06598060630488883
Position 30372: 0.05961780601611907
Position 27172: 0.05515245275083546
Position 5716: 0.05312085978465649
Position 33997: 0.049154935872226226
Position 32172: 0.04783927857774026
Position 6600: 0.046973118321139276
Position 34739: 0.042829528565675686
Position 29774: 0.03984502284139957
Position 1223: 0.039315743065364665
Position 27177: 0.03780419474444718
Position 937: 0.03263725080961095
Position 30488: 0.031892286707110105
Position 5639: 0.03184113216491476
Position 32233: 0.03163879999020736
Position 1004: 0.030741060689001034
Position 26728: 0.02999532254130128
Position 35397: 0.028073141742298382
Position 34650: 0.027256209829449412
Position 29868: 0.026166361212219637
Position 29644: 0.026111473735427073
Position 5606: 0.02507257980292442
Position 24834: 0.024100414104304455
Position 1109: 0.0221264623113109
Position 27208: 0.01933932016653609
Position 31886: 0.019235261488185575
Position 32760: 0.01900992282400041
Position 32191: 0.018509476402946666
Position 22544: 0.01835668123835547
Position 30605: 0.017849756319638213
Position 32894: 0.017340264726703317
Position 15825: 0.017323044271033438
Position 2048: 0.016572909603725906
Position 34713: 0.016464592312674203
Position 33403: 0.016339300515580978
Position 22547: 0.01534163827366516
Position 28878: 0.015142938785953604
Position 3568: 0.01498349091471002
Position 22053: 0.014548365141290537
Position 3595: 0.014341111094458292
Position 33406: 0.012708317479730743
Position 29697: 0.012370785137886985
Position 28605: 0.012281339604876753
Position 33551: 0.012277016107358209
Position 19419: 0.011373511783204362
Position 35212: 0.011365520465380691
Position 28853: 0.011359552392447276
Position 32079: 0.010998449312756549
Position 18974: 0.010776382246686301
Position 34954: 0.01059851557681175
Position 29145: 0.009769856695476881
Position 33654: 0.009564208992170739
Position 34871: 0.008972616737584808
Position 34752: 0.0087687054320634
Position 4749: 0.0077780965088220504
Position 34675: 0.007722474059622107
Position 22904: 0.007522908985704091
Position 15520: 0.007301153557326784
Position 34822: 0.00667168095357799
Position 6547: 0.006543562639695447
Position 32636: 0.006449894742849867
Position 3615: 0.0063617470883402935
Position 35095: 0.006307558723338349
Position 18789: 0.006283152932530266
Position 15557: 0.0062075854717437
Position 32653: 0.00547021814040305
Position 34757: 0.005448305549608155
Position 22930: 0.005406197898387429
Position 2981: 0.005378815291769069
Position 29314: 0.005218253358199477
Position 22472: 0.005182861471398497
Position 21619: 0.00517639064697081
Position 1988: 0.005129520829153708
Position 29840: 0.004947532407270597
Position 35191: 0.004926446023497676
Position 18497: 0.00470859719766453
Position 34405: 0.004680738830849527
Position 33603: 0.004624446513677154
Position 29874: 0.004588436813402668
Position 15791: 0.004100524529781908
Position 30287: 0.004094154961499697
Position 28980: 0.0039036483535816605
Position 27126: 0.003899875100806378
Position 29838: 0.0038694258659377747
Position 34695: 0.003516493489211136
Position 26623: 0.0034426109080388143
Position 4017: 0.0034364906008657855
Position 27442: 0.0031823797255194053
Position 25476: 0.00315721499188541
Position 27017: 0.003075864514989256
Position 35194: 0.003069844790552813
Position 32917: 0.0029416094354090833
Position 29182: 0.0028634056111164516
Position 30156: 0.0028522639286730003
Position 27323: 0.00278769161121568
Position 31014: 0.0027708992055768275
Position 34603: 0.002744721954226451
Position 3523: 0.002725942209063086
Position 1298: 0.0027209184412122075
Position 30042: 0.0027156325208539966
Position 33330: 0.002598752206887257
Position 33702: 0.0024870406186278038
Position 4655: 0.002481774724277514
Position 30567: 0.002466962871956866
Position 30385: 0.0024356429439757257
Position 33755: 0.0024329343928435367
Position 22584: 0.0023808438120351202
Position 31990: 0.0023434380589345324
Position 31743: 0.002230177712442344
Position 1032: 0.002100830919857974
Position 902: 0.001960105413696168
Position 29600: 0.0019501345631185373
Position 29332: 0.0019397516052986816
Position 30067: 0.0019210875485441699
Position 316: 0.0019174556722132677
Position 2151: 0.0017088688625799412
Position 4734: 0.0016910908740677814
Position 255: 0.0016789588236048951
Position 29885: 0.0015865055071689626
Position 29871: 0.001517990535711702
Position 35430: 0.0014428314711505917
Position 27466: 0.0014097908424778895
Position 23176: 0.0013747846036516896
Position 1640: 0.0013668728108193738
Position 29430: 0.0013377320828051292
Position 2823: 0.001315669451852604
Position 239: 0.0013095061095049698
Position 24574: 0.0012784620347808437
Position 32801: 0.00125828662952666
Position 34800: 0.0012098919830158938
Position 29387: 0.0012047927381074164
Position 32480: 0.001164451299181836
Position 2802: 0.0011333919430008726
Position 417: 0.0011121833292622699
Position 25314: 0.0010803514308582573
Position 23123: 0.0009778297289382242
Position 32403: 0.0009392987425135146
Position 32322: 0.0009312677374549773
Position 1581: 0.0008665627847418033
Position 34454: 0.0008588854413855997
Position 4622: 0.0008449215928476165
Position 30326: 0.0008232137557791372
Position 30569: 0.0007813275029260696
Position 33933: 0.000763552334570064
Position 1700: 0.0007349317363992659
Position 29317: 0.0007127874511786217
Position 35116: 0.0007125528368380022
Position 29384: 0.0007083875646477002
Position 26176: 0.0006967952260087246
Position 26473: 0.0006384643638550281
Position 22093: 0.0006294185643778151
Position 35290: 0.000615014228941458
Position 22451: 0.0006149149831787869
Position 6308: 0.0006124137616651826
Position 35300: 0.0005874829229583051
Position 23142: 0.0005836398735174883
Position 2953: 0.0005614827973769569
Position 978: 0.0005609017029193775
Position 29353: 0.0005324781643659211
Position 834: 0.0005186332340784528
Position 29919: 0.0004993375157469856
Position 22410: 0.0004897160673091483
Position 33015: 0.00048802638265960595
Position 25112: 0.00047924740738339804
Position 2901: 0.00043243560234949076
Position 204: 0.0004283521433173806
Position 25633: 0.00041912722768818134
Position 1643: 0.00040938684395496676
Position 1038: 0.00040664191472520385
Position 2263: 0.00039527893502002933
Position 464: 0.00039506201701318075
Position 32858: 0.00037357864999993875
Position 25081: 0.00036749700176794267
Position 30125: 0.00034275976961780854
Position 30205: 0.0003196927966603795
Position 613: 0.00029423574590366273
Position 33573: 0.0002909149343576821
Position 258: 0.00026941625441812277
Position 2050: 0.0002605257624705918
Position 33134: 0.0002587370388815659
Position 34474: 0.0002565967623824059
Position 667: 0.0002483086443211047
Position 4610: 0.00024350543521937126
Position 28586: 0.0002378412184872301
Position 1522: 0.00023675657183659372
Position 33519: 0.00023385676853803747
Position 29028: 0.00023339988578114886
Position 30075: 0.00023150673735951793
Position 499: 0.000224477512449307
Position 2603: 0.00020401164267556173
Position 353: 0.00020064188849834726
Position 35056: 0.00019897012635515537
Position 2559: 0.0001987028894562417
Position 1789: 0.00018990640967979797
Position 556: 0.00018346052628786028
Position 4925: 0.00018243072262612322
Position 2948: 0.00017660872734891168
Position 30405: 0.00016154666533580144
Position 29002: 0.00015807551127466457
Position 32691: 0.00014839983282674462
Position 32572: 0.00013538484512812862
Position 32840: 0.00013063659883321598
Position 22955: 0.00012998203464049745
Position 21937: 0.00012939627388996794
Position 3875: 0.00011120870016307973
Position 29158: 0.00010862159057523592
Position 29702: 0.0001023855628481636
Position 29449: 0.0001007149392726728
Position 1067: 9.642975504185897e-05
Position 4391: 9.527930622473141e-05
Position 32128: 9.299626803393844e-05
Position 1382: 8.959948695215427e-05
Position 34629: 8.653846628436814e-05
Position 3961: 8.602016012764107e-05
Position 1394: 8.555743098229268e-05
Position 29050: 8.423692103095017e-05
Position 34624: 8.388713268192055e-05
Position 30334: 7.488516184403135e-05
Position 34681: 6.452962364973688e-05
Position 1020: 5.829005686566773e-05
Position 864: 4.353333706513731e-05
Position 2453: 4.2452349643902304e-05
Position 1497: 4.060181263287453e-05
Position 513: 3.780826780189877e-05
Position 29609: 3.667661123505524e-05
Position 4473: 3.37966848358136e-05
Position 2639: 3.3300338748891056e-05
Position 1042: 3.318451787336921e-05
Position 4943: 3.228922609704104e-05
Position 2840: 3.2257534292499864e-05
Position 713: 2.9634992063891483e-05
Position 840: 2.7962744526383546e-05
Position 1320: 2.7841231179967954e-05
Position 1399: 2.6114015758470295e-05
Position 333: 2.5261113538702177e-05
Position 2725: 2.3957006064364046e-05
Position 1669: 2.301883916258061e-05
Position 28954: 2.2755520245042993e-05
Position 30057: 1.926150300195782e-05
Position 22195: 1.9172144613562694e-05
Position 1672: 1.8019895769314404e-05
Position 31692: 1.790765027628404e-05
Position 624: 1.734255728915908e-05
Position 1605: 1.6850547057564243e-05
Position 2505: 1.680902090600973e-05
Position 29367: 1.6725415034296823e-05
Position 875: 1.605990777470032e-05
Position 1279: 1.5917801148230317e-05
Position 30174: 1.5820391886214978e-05
Position 32531: 1.5242991955557771e-05
Position 1083: 1.3515224384373825e-05
Position 685: 1.3424947867773502e-05
Position 34691: 1.3031115317813801e-05
Position 285: 1.2979457198043271e-05
Position 1077: 1.1638575306778075e-05
Position 33028: 1.1468394139714507e-05
Position 802: 1.0729912837693614e-05
Position 2616: 1.0182734595500264e-05
Position 3100: 9.409143829057375e-06
Position 295: 8.81571430529377e-06
Position 2435: 8.261236784301962e-06
Position 22429: 7.963348072462308e-06
Position 22279: 7.57905816693841e-06
Position 501: 7.273724270804656e-06
Position 22310: 7.189532479884934e-06
Position 669: 6.994621920727587e-06
Position 33532: 6.9845548677362096e-06
Position 1061: 6.716253575230369e-06
Position 983: 6.654668798490825e-06
Position 29363: 6.242299166191699e-06
Position 29989: 5.994966745787554e-06
Position 32724: 5.574817739921938e-06
Position 29651: 5.065106924707064e-06
Position 2384: 3.6802861999968385e-06
Position 32726: 3.3183095615148536e-06
Position 1127: 3.0712195785377617e-06
Position 405: 2.7594631611611032e-06
Position 34227: 2.645753372796967e-06
Position 3547: 2.224258020753647e-06
Position 22808: 2.1202005236633017e-06
Position 1481: 2.028812124454854e-06
Position 212: 1.7510960729150537e-06
Position 288: 1.7280427952533687e-06
Position 224: 1.6429999815299517e-06
Position 30046: 1.2724447726451883e-06
Position 29517: 1.2068658529059088e-06
Position 754: 1.1868125477045486e-06
Position 741: 9.521299499464657e-07
Position 696: 6.237535179595437e-07
Position 763: 6.048762075446534e-07
Position 1589: 3.364940331454922e-07
Position 1540: 2.8787031558335125e-07
Position 630: 1.463507138312305e-07
Position 1703: 1.2513243554119924e-07
Position 1731: 1.1119248553341378e-07
Position 811: 9.751931927247715e-08
Position 769: 7.898562374531379e-08
Position 376: 5.6581358618928626e-08
Position 2657: 4.51348564943336e-08
Position 2772: 4.236656474281395e-08
Position 759: 2.5945744193912398e-08
Position 2007: 2.1820930807667976e-08
Position 1885: 2.1587012790378527e-08
Position 2094: 2.106426864136612e-08
Position 1897: 1.9391234390579988e-08
Position 361: 1.7632070096611024e-08
Position 1349: 1.6929364534594713e-08
Position 1944: 5.434902624423361e-09
Position 641: 6.313155352250937e-10
Position 357: 2.749366929512512e-10
Position 378: 2.2664590051308907e-10
Position 723: 1.6657755924078284e-10
Position 1420: 1.414576996917637e-10
Position 729: 1.137614633657614e-10
Position 693: 8.999241885496424e-11
Position 178: 5.177766929562507e-11
Position 647: 4.370451740896856e-12
Position 709: 2.8733605560046936e-12
Position 726: 2.6121710646378426e-12
Position 1336: 1.7601872754629441e-12
Position 214: 1.5962270058342873e-12
