Gene = NSA2
Position 859: 6.303832506168238e-06
Position 1260: 6.024583335983551e-06
Position 2723: 5.917782891446129e-06
Position 418: 5.716575172921632e-06
Position 2468: 5.3147134689778016e-06
Position 4102: 5.205043425699578e-06
Position 3133: 4.358657313830518e-06
Position 712: 4.105241953473975e-06
Position 1579: 3.929976715548608e-06
Position 4316: 3.503304715487742e-06
Position 284: 2.943172915924e-06
Position 2392: 2.8671781375323213e-06
Position 4049: 2.7550827597125744e-06
Position 1067: 2.7508792942379437e-06
Position 702: 2.600091032541362e-06
Position 930: 2.3634344116532273e-06
Position 1583: 2.3217718257328975e-06
Position 962: 2.2831702519877003e-06
Position 1002: 1.7591642972329832e-06
Position 279: 1.737991262616917e-06
Position 296: 1.709963050795518e-06
Position 1677: 1.6394689052295124e-06
Position 2739: 1.6227279489095375e-06
Position 4230: 1.572035249250318e-06
Position 1257: 1.4557893891288685e-06
Position 4351: 1.0168252004026253e-06
Position 2449: 1.0082249264799784e-06
Position 4333: 9.90478651772703e-07
Position 3081: 8.938543681216632e-07
Position 2770: 7.89721615657397e-07
Position 3212: 7.201716707589221e-07
Position 924: 6.3147622902952e-07
Position 3823: 4.510436297368288e-07
Position 1893: 3.996247308811209e-07
Position 1967: 3.91964087521371e-07
Position 5434: 2.583865497252687e-07
Position 508: 1.4804318310395172e-07
Position 267: 9.427189067464946e-08
Position 671: 5.306634865450029e-08
Position 2755: 3.1394310366923386e-08
Position 638: 3.001088929821984e-08
Position 3203: 2.7412285323171848e-08
Position 2172: 2.7366613446345244e-08
Position 730: 2.3314217778355012e-08
Position 668: 2.0070421238989822e-08
Position 600: 7.250232522331984e-09
Position 2656: 6.950317407851211e-09
Position 244: 2.567847959210794e-09
Position 2403: 1.8569055702632499e-09
Position 363: 9.995567094796739e-10
Position 2698: 2.627117132423606e-10
Position 2502: 2.499670980701299e-10
Position 2611: 1.1212098294641668e-11
Position 176: 7.940101666802065e-12
Position 605: 2.292097744129986e-13
Position 1897: 1.3256182757323677e-13
Position 322: 4.2309884191778255e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 1938: 0.9844219049475457
Position 2221: 0.9840449616681235
Position 6875: 0.79633109303297
Position 10366: 0.6733429009291251
Position 3638: 0.4330311081739503
Position 9611: 0.3496068771590868
Position 3476: 0.34301036817506275
Position 1705: 0.31788939651637094
Position 12808: 0.30653781887093556
Position 5320: 0.20163893711781633
Position 1708: 0.17809885333099948
Position 3711: 0.12509378919466846
Position 10612: 0.11946451001002531
Position 10871: 0.10901150256438784
Position 6001: 0.09790730814748097
Position 1634: 0.07846700936788782
Position 11465: 0.0645962267673276
Position 8292: 0.050353759987157486
Position 10899: 0.04460720030259225
Position 11760: 0.04418611164823148
Position 7923: 0.04204965533059011
Position 6775: 0.03964093195446191
Position 10615: 0.035227950526350825
Position 1022: 0.029152821911797508
Position 11135: 0.025577905259013788
Position 6745: 0.025185245468241742
Position 4456: 0.021323406970231436
Position 1190: 0.019321149732325835
Position 7328: 0.017998613184392373
Position 4484: 0.016323408688703262
Position 12700: 0.016249841497644132
Position 11695: 0.015874578740823566
Position 5177: 0.015750186362770334
Position 7002: 0.015543314675272367
Position 12539: 0.013220176631662327
Position 3666: 0.012945864532989328
Position 1772: 0.012456603403297807
Position 2937: 0.012378716342974324
Position 1944: 0.01237844444008868
Position 3687: 0.011466815352926919
Position 12647: 0.010555564718153653
Position 3768: 0.010326051966607408
Position 10626: 0.009528763105925963
Position 10546: 0.008879961864325213
Position 5322: 0.008806892577648306
Position 1663: 0.008746777538971505
Position 11640: 0.008514947665202359
Position 12779: 0.008190366170577341
Position 12565: 0.008121946310091747
Position 11313: 0.007962243970470488
Position 1739: 0.007677976570153222
Position 5942: 0.0076337699787152715
Position 1649: 0.007444561347161905
Position 3965: 0.007375590283343566
Position 1522: 0.007044815681097081
Position 2228: 0.00667381304602312
Position 3677: 0.006190958712561644
Position 10893: 0.00564747605312498
Position 11089: 0.005317406585910085
Position 5980: 0.005244231475432163
Position 10910: 0.005170960098995255
Position 10688: 0.005127404129394947
Position 11003: 0.0050117823812674345
Position 8996: 0.004661936105215237
Position 8850: 0.004544613505773303
Position 717: 0.004384979123105394
Position 10123: 0.003931428403751538
Position 1731: 0.003806062208578913
Position 6061: 0.0037598734684631163
Position 10663: 0.0037495776008677623
Position 11808: 0.0034106896740711077
Position 2873: 0.0031319984642005135
Position 7754: 0.002939986979697773
Position 11275: 0.0027982659640195754
Position 2190: 0.0027904755898039467
Position 4487: 0.0027827774861606835
Position 11508: 0.002730603022014224
Position 5916: 0.0026910711490799825
Position 11158: 0.0026472251819723335
Position 5966: 0.0026062153665063945
Position 11324: 0.0025982474555865747
Position 6890: 0.0025910875687927353
Position 1321: 0.002559761557922056
Position 8353: 0.002506988402114888
Position 2543: 0.0024702852283270613
Position 4404: 0.002406392619643044
Position 7948: 0.0023038732162400425
Position 3090: 0.002241916078280747
Position 6894: 0.0019078809961638598
Position 5342: 0.0019049489726732014
Position 10955: 0.0018616400183024675
Position 1276: 0.0018449886003202378
Position 3922: 0.001836879217498595
Position 336: 0.0017481812658250604
Position 1684: 0.001625837763775733
Position 10766: 0.0016027872974707699
Position 4607: 0.0015611523306373644
Position 8857: 0.0015610016042829854
Position 6755: 0.0014103108148332026
Position 4427: 0.0013761705822964083
Position 3265: 0.001229386789364661
Position 2493: 0.001193735673696563
Position 5251: 0.0011371532443895881
Position 5380: 0.0011316287954381164
Position 1671: 0.0010968439268755474
Position 10741: 0.0010507098338157236
Position 3219: 0.0009405514313267599
Position 11853: 0.0009335684067647513
Position 6956: 0.0008757509783600038
Position 7265: 0.0008684667885975383
Position 2796: 0.0008466367423747006
Position 11787: 0.0008150556392623404
Position 8375: 0.0007668304614046513
Position 1570: 0.0007548803454776103
Position 6953: 0.0007399806814053457
Position 3045: 0.0006819996206675646
Position 2279: 0.0006504236212410156
Position 5049: 0.000624958858141713
Position 5159: 0.0006029538700544282
Position 5544: 0.0005991580933858708
Position 2884: 0.0005936739052796969
Position 2711: 0.0005723130042979739
Position 6921: 0.0005421537190448098
Position 3991: 0.0005322946922796385
Position 9997: 0.0005238414267184941
Position 2049: 0.000502675395440495
Position 1165: 0.0004905428657890276
Position 2656: 0.00046756073227928176
Position 8836: 0.000454334558008505
Position 2947: 0.00041967747687128657
Position 9682: 0.00041598702135725623
Position 7653: 0.00041423894926436995
Position 6025: 0.0004118393238373621
Position 9259: 0.0004003232664707484
Position 9892: 0.00036628781807347997
Position 8875: 0.00036054417631812023
Position 4575: 0.00034295663935280887
Position 723: 0.000342260483461452
Position 2308: 0.0003401184008334552
Position 2578: 0.00033701867234042776
Position 1144: 0.00033425357585033406
Position 1177: 0.0003341415274544644
Position 3023: 0.00032600884305654794
Position 3690: 0.0003225656817601761
Position 7332: 0.0003079484941503258
Position 252: 0.00029723013999862386
Position 4944: 0.0002962659337370527
Position 757: 0.0002908512485794337
Position 7719: 0.0002879367712558273
Position 1246: 0.0002748539899202423
Position 12079: 0.000273851953701073
Position 8511: 0.0002725679826425103
Position 2001: 0.00026933637407571735
Position 5404: 0.0002616000736213493
Position 7090: 0.00026118130537377263
Position 5781: 0.0002593504475716535
Position 1852: 0.0002431415495859201
Position 1741: 0.00022962611956650882
Position 11720: 0.00022015926735815592
Position 11621: 0.00021932233668286574
Position 7361: 0.00020787820353644032
Position 5755: 0.00019726028321335104
Position 2558: 0.0001926321565794837
Position 2898: 0.0001904448838096934
Position 2007: 0.00018519728117907114
Position 7017: 0.0001778378432049299
Position 6785: 0.00017558124209713692
Position 5053: 0.0001699433618078052
Position 3268: 0.00016075183194082086
Position 3699: 0.00016042668454107882
Position 1085: 0.0001589787265325215
Position 1110: 0.00015718144750786223
Position 5763: 0.00015564597043842986
Position 7307: 0.00015547921511479168
Position 3225: 0.0001504815027831796
Position 782: 0.00015018194420221245
Position 1565: 0.0001500399711089262
Position 666: 0.0001494282077862013
Position 5890: 0.0001487931394694173
Position 1039: 0.00013930702957536893
Position 5029: 0.00013638912944998293
Position 3725: 0.00012443857558767403
Position 7050: 0.0001238686516274852
Position 636: 0.0001222558790116081
Position 4386: 0.00012070539718242706
Position 3802: 0.00011791558280905594
Position 5932: 0.00011562330926484952
Position 2240: 0.00011501541776963102
Position 2073: 0.00011210763282873123
Position 7173: 9.838242837989346e-05
Position 3681: 9.830354159203502e-05
Position 2046: 9.763762220461299e-05
Position 450: 9.002249634341048e-05
Position 2016: 8.889027701508341e-05
Position 4948: 8.881704130140381e-05
Position 7176: 8.643907095171205e-05
Position 7108: 8.618227445816142e-05
Position 467: 8.495664887288726e-05
Position 3651: 8.447887976333549e-05
Position 2468: 8.426332114999018e-05
Position 9665: 8.168869924745984e-05
Position 3002: 7.678437018550668e-05
Position 3716: 7.121488562876325e-05
Position 1298: 7.120635329787649e-05
Position 8110: 7.112169879037368e-05
Position 3968: 6.978060118116844e-05
Position 2094: 6.911364202131725e-05
Position 2600: 6.516224245702529e-05
Position 3753: 6.343453472268668e-05
Position 6715: 6.289700547969202e-05
Position 185: 5.068026804462304e-05
Position 3536: 4.9823655234607315e-05
Position 3048: 4.9741504490520834e-05
Position 1257: 4.8708046737431005e-05
Position 4628: 4.853740071752235e-05
Position 7898: 4.825487643892862e-05
Position 2009: 4.777147729394597e-05
Position 2354: 4.6779747590722835e-05
Position 3718: 4.602119488080888e-05
Position 2843: 4.578405138326105e-05
Position 5116: 4.509264955194095e-05
Position 320: 4.3644194917472216e-05
Position 5678: 3.5913015503616924e-05
Position 1897: 3.56089679383568e-05
Position 555: 3.530175315315262e-05
Position 304: 3.420735856386461e-05
Position 3811: 3.381386457028353e-05
Position 1469: 3.204666168126463e-05
Position 684: 3.082661526483641e-05
Position 1479: 3.0242218045520204e-05
Position 2734: 2.9941537063922543e-05
Position 7155: 2.8414485918506732e-05
Position 4504: 2.798078986228197e-05
Position 7904: 2.7711769789244822e-05
Position 569: 2.6423841677828753e-05
Position 825: 2.595247484482804e-05
Position 678: 2.347487499161977e-05
Position 2242: 2.2386632353508778e-05
Position 2258: 2.1234838424506427e-05
Position 1873: 2.1106104453680847e-05
Position 524: 1.9392214113646325e-05
Position 3242: 1.8120959777249378e-05
Position 2286: 1.662995662315526e-05
Position 767: 1.377091698237811e-05
Position 787: 1.2771217769744573e-05
Position 730: 1.2671205742243857e-05
Position 3312: 1.2163873400750928e-05
Position 838: 1.1606382665407965e-05
Position 3274: 1.1314327169392383e-05
Position 1817: 1.0875860990138182e-05
Position 549: 1.0565979836408318e-05
Position 2804: 1.0471961723188786e-05
Position 1306: 1.0089771911946302e-05
Position 2473: 9.517478403196233e-06
Position 3493: 9.436426972678523e-06
Position 118: 9.018727715495979e-06
Position 7699: 8.976933425863747e-06
Position 924: 7.264166556327525e-06
Position 1877: 6.867431172977319e-06
Position 1536: 6.336867582354428e-06
Position 488: 6.185675777574358e-06
Position 939: 6.0343608833691275e-06
Position 1343: 6.0236153718653706e-06
Position 4742: 5.975662764021288e-06
Position 2055: 5.602634640554373e-06
Position 2312: 5.144989406468538e-06
Position 8131: 4.856833889827395e-06
Position 2408: 4.684613939570495e-06
Position 7758: 4.498308357855933e-06
Position 2079: 4.289949804059514e-06
Position 495: 4.0967627355007374e-06
Position 1403: 3.3280037831576023e-06
Position 2731: 3.305225739126711e-06
Position 2270: 3.1249938266123726e-06
Position 503: 2.989354966440257e-06
Position 1885: 2.8920864863332733e-06
Position 406: 2.8120209712467215e-06
Position 527: 2.755991756632733e-06
Position 936: 2.7319749932906586e-06
Position 3102: 2.52281030449835e-06
Position 167: 2.4800558625988755e-06
Position 2962: 2.28413227082303e-06
Position 4005: 2.2214044087241e-06
Position 4037: 2.158961195332472e-06
Position 807: 1.8335662969475936e-06
Position 2970: 1.7123874596228102e-06
Position 478: 1.6512312352027785e-06
Position 3193: 1.5934806912854279e-06
Position 589: 1.5134394348958643e-06
Position 2502: 1.1606556862111184e-06
Position 686: 7.017221607948063e-07
Position 3107: 4.7093844681520514e-07
Position 3504: 4.429734816845088e-07
Position 4174: 4.276315858244593e-07
Position 3484: 4.109953757948732e-07
Position 3399: 4.065045925014706e-07
Position 4259: 4.0189748783210167e-07
Position 2902: 3.7367213783430337e-07
Position 791: 3.617271597314884e-07
Position 490: 3.433130759197465e-07
Position 376: 3.4316748462473725e-07
Position 2801: 3.418380388854953e-07
Position 3373: 2.2490915715090652e-07
Position 3414: 2.360893629211744e-08
Position 2310: 2.090595720687363e-08
Position 638: 1.955039948014886e-08
Position 318: 1.121826414071499e-08
Position 2411: 1.079471073847058e-08
Position 3501: 1.0712403166228335e-08
Position 2283: 7.444086421985332e-09
Position 2666: 6.627843031520478e-09
Position 379: 5.478506069504869e-09
Position 458: 5.275290441808489e-09
Position 577: 4.555963958550305e-09
Position 2828: 3.946329227540454e-09
Position 4010: 3.1643502383762246e-09
Position 2434: 2.87672198558338e-09
Position 2359: 2.49523231436261e-09
Position 192: 2.246729076423462e-09
Position 2608: 1.4925989945422936e-09
Position 2755: 7.5139928763881e-10
Position 2325: 6.312761512884255e-10
Position 202: 5.852217691959074e-10
Position 2157: 5.031318565066892e-10
Position 418: 4.360527378091151e-10
Position 2331: 1.3242316553544978e-10
Position 2172: 4.297583407911893e-11
Position 90: 8.904838535799767e-12
Position 429: 5.436003606230669e-12
Position 204: 3.0164497446526586e-12
Position 83: 2.891010549518702e-12
Position 414: 1.7927721476669553e-13
