Gene = MAEL
Position 2210: 6.780008519704925e-05
Position 2614: 6.628163739736086e-05
Position 16920: 4.3198625420585535e-05
Position 1545: 3.358466237100199e-05
Position 2755: 3.18111388013333e-05
Position 228: 2.5448755372587513e-05
Position 1088: 2.4975324344695986e-05
Position 1569: 2.157352820276014e-05
Position 168: 2.1226231516956312e-05
Position 213: 2.0403622242076208e-05
Position 1275: 1.5257609050641654e-05
Position 926: 1.4697832290183099e-05
Position 208: 1.3004799941403988e-05
Position 502: 1.0961095751342267e-05
Position 1003: 8.57900872482465e-06
Position 1057: 8.4978909821329e-06
Position 825: 8.25875503665812e-06
Position 959: 7.31096271501448e-06
Position 328: 3.7680949122069735e-06
Position 788: 3.6841604825985345e-06
Position 1016: 3.662901801333637e-06
Position 114: 3.2834727797851466e-06
Position 796: 2.8291454575570027e-06
Position 72: 2.5109664914468538e-06
Position 1019: 2.282298155011834e-06
Position 864: 1.0538883579997231e-06
Position 809: 1.0071470481068442e-06
Position 866: 8.754117799981675e-07
Position 413: 7.667210569136123e-07
Position 86: 5.221465940592839e-07
Position 1256: 3.449649406245689e-07
Position 971: 3.2702646988734593e-07
Position 878: 3.2566424417312354e-07
Position 924: 2.933933014859969e-07
Position 1081: 2.581222665649083e-07
Position 834: 1.4471575565103148e-07
Position 595: 1.0667432179837139e-07
Position 1288: 7.703697836009927e-08
Position 1579: 6.264944776227757e-08
Position 506: 3.869214915846015e-08
Position 802: 3.0619077885025504e-08
Position 286: 3.533738262492351e-09
Position 337: 4.226566023186793e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 28717: 0.9950137384625817
Position 15070: 0.9505068357658417
Position 3445: 0.8957980917802453
Position 15966: 0.8805094983901043
Position 3616: 0.8258114600416682
Position 23259: 0.7552977518491439
Position 32558: 0.5612133966504079
Position 16179: 0.527702987297021
Position 574: 0.4583965959183663
Position 4853: 0.37767224179937775
Position 31836: 0.3732067189707183
Position 2268: 0.34090124424593543
Position 16098: 0.32653947507613607
Position 1141: 0.29909622298147104
Position 31975: 0.22571876255445267
Position 627: 0.2005849654276058
Position 20800: 0.16443389725437202
Position 4918: 0.16404382347368487
Position 27250: 0.15770325660615445
Position 24167: 0.1293666783436909
Position 2613: 0.12777489860220684
Position 11600: 0.09876569898670741
Position 24561: 0.09784914580639449
Position 16146: 0.09252979845093749
Position 291: 0.08536379102515591
Position 13767: 0.0798477360339306
Position 4446: 0.07724739119623181
Position 4112: 0.06993196358856886
Position 20820: 0.05461370346471392
Position 4195: 0.05059668233271616
Position 13788: 0.050378493343073955
Position 15812: 0.049531645329141755
Position 4149: 0.04593167694655844
Position 4902: 0.04448521274601294
Position 30314: 0.044203987254078196
Position 4236: 0.04056775439352003
Position 3576: 0.04010842634954037
Position 31436: 0.04002748367438824
Position 554: 0.03805262841073129
Position 3647: 0.0351033784336355
Position 3921: 0.032869560412796935
Position 31024: 0.03143936937157037
Position 31217: 0.03058962246340594
Position 7355: 0.027328793722384916
Position 31469: 0.023054216480106197
Position 16153: 0.021646236993307748
Position 483: 0.02002772472180611
Position 29345: 0.01993545460724849
Position 2659: 0.018942022852200913
Position 2679: 0.01709204054506858
Position 30546: 0.015511500250114586
Position 32655: 0.01544913780847078
Position 30268: 0.015361561109370162
Position 30729: 0.013349578014923057
Position 4243: 0.012705843281644612
Position 28919: 0.011208717876387874
Position 4220: 0.010690925674369816
Position 7263: 0.010088534620223936
Position 32598: 0.010083136434757542
Position 31405: 0.009136113831767097
Position 4076: 0.008536038391859584
Position 32303: 0.008268178170100848
Position 32300: 0.008164471178412788
Position 1655: 0.007604620157812324
Position 4028: 0.006932568122016106
Position 2086: 0.0063163191207722
Position 31138: 0.005713529288922377
Position 4750: 0.005353412311249356
Position 4286: 0.005228605411699187
Position 2545: 0.004943789791172383
Position 2177: 0.004935701693057825
Position 31665: 0.00471135930000082
Position 4201: 0.0042768590530083105
Position 576: 0.004006727603271303
Position 31642: 0.003729885155804271
Position 2892: 0.0035975369172387686
Position 33073: 0.0034694119774040704
Position 32574: 0.003450756916400949
Position 32777: 0.003372046769946844
Position 2624: 0.0032093193647719192
Position 29119: 0.0028669635066743628
Position 530: 0.0028664157119763748
Position 18296: 0.002848612423578267
Position 28976: 0.002631324274389989
Position 18232: 0.0024879497763619697
Position 2135: 0.0024360272400825366
Position 3980: 0.0023779874394632616
Position 30346: 0.0023143108534733796
Position 712: 0.0022704714178775104
Position 17334: 0.0021935303118093274
Position 2189: 0.002166976563065305
Position 30642: 0.0021453442197146974
Position 4680: 0.002115548930056737
Position 2710: 0.0020944298101359385
Position 258: 0.0018926205122873465
Position 643: 0.0017905707562013585
Position 4253: 0.001742691555745283
Position 17285: 0.0017006535845600548
Position 4578: 0.0016773374124098926
Position 8465: 0.0016341767577014164
Position 17129: 0.0015267939491918458
Position 33096: 0.00135139428448951
Position 3237: 0.0013161842658909225
Position 3291: 0.001306238356758247
Position 31048: 0.0012719165175517412
Position 1297: 0.001247419245127808
Position 4416: 0.00121911410737288
Position 870: 0.0011115698495329012
Position 3952: 0.000951146492977337
Position 30881: 0.0009504671668934853
Position 8439: 0.0009359808059089059
Position 2697: 0.0009158390663546636
Position 3224: 0.0008947630055444743
Position 3454: 0.0008553449017452409
Position 485: 0.0008438109002600335
Position 30619: 0.0007884055609875189
Position 30122: 0.0007358272719032847
Position 1436: 0.0006688750337274876
Position 3936: 0.0006535304019302913
Position 489: 0.0006105777683996711
Position 2359: 0.0005760760453886017
Position 25106: 0.0005210282013267817
Position 1254: 0.0005177728298571664
Position 2523: 0.0005003079138609374
Position 2335: 0.0004938892878572478
Position 661: 0.0004924280201743372
Position 639: 0.0004713650443221182
Position 3809: 0.0004472812545874289
Position 1485: 0.0004391048372412616
Position 2223: 0.0004232076351476858
Position 1789: 0.0004170289453076463
Position 4381: 0.00040405347547669743
Position 1420: 0.0003801449152362833
Position 27587: 0.0003790824012145012
Position 2291: 0.0003677154556495606
Position 224: 0.00035903539142574263
Position 297: 0.0003384771412387263
Position 635: 0.0003065558134099647
Position 491: 0.00028209702590871705
Position 29980: 0.000273969818008225
Position 294: 0.0002436834567317631
Position 1483: 0.00022399826014546462
Position 4497: 0.00021954052235016304
Position 26733: 0.00020729853746046146
Position 2197: 0.0002056414655232988
Position 3285: 0.00020089478247446835
Position 465: 0.00019470451986476771
Position 4290: 0.00019325051181331277
Position 3887: 0.00018954171586660703
Position 690: 0.00018373148643534678
Position 2472: 0.00017457916283695538
Position 3588: 0.0001475032753869398
Position 3696: 0.00014368510833370968
Position 3121: 0.00013735187085619452
Position 3509: 0.0001369498753453192
Position 2319: 0.00012831012893072848
Position 21359: 0.0001266800546221015
Position 4625: 0.0001256574750374682
Position 3188: 0.0001205318881814463
Position 4552: 0.00011781751011611123
Position 2432: 0.00011019284305315732
Position 219: 0.00010570103691082587
Position 834: 0.0001034192648955718
Position 4548: 9.991389003132133e-05
Position 1479: 9.941927772909845e-05
Position 3693: 8.972887643064593e-05
Position 3825: 8.638632407679242e-05
Position 895: 8.242010571174651e-05
Position 22083: 8.155621007467122e-05
Position 1859: 8.12988933309124e-05
Position 2518: 7.459799325234313e-05
Position 21948: 6.672481423779277e-05
Position 1822: 6.453317271167904e-05
Position 648: 6.207545573037864e-05
Position 2230: 6.01610881402728e-05
Position 3462: 5.888112466073401e-05
Position 2294: 5.497574714139146e-05
Position 763: 5.294760548097424e-05
Position 3359: 5.283347960789229e-05
Position 717: 5.244125169422347e-05
Position 19123: 5.235864953834113e-05
Position 449: 5.089080307745133e-05
Position 367: 4.959009876210162e-05
Position 16835: 3.9636469782911314e-05
Position 17551: 3.5983724079080586e-05
Position 176: 3.013439735565507e-05
Position 1112: 2.8966879562422113e-05
Position 460: 2.8438608758132233e-05
Position 21677: 2.7751718735136415e-05
Position 25012: 2.6560520979212112e-05
Position 908: 2.489373896909523e-05
Position 22517: 2.4645867856380525e-05
Position 495: 2.253742442545712e-05
Position 4953: 2.1907980695163883e-05
Position 18814: 2.178093075436305e-05
Position 651: 2.122026197007518e-05
Position 20070: 1.8797541762496094e-05
Position 1837: 1.7647015649587727e-05
Position 19528: 1.724535587044328e-05
Position 4698: 1.6111139774797075e-05
Position 263: 1.4381176520075673e-05
Position 21382: 1.4372026748044149e-05
Position 19980: 1.3873621318831005e-05
Position 1521: 1.3344620406675167e-05
Position 963: 1.258037007193877e-05
Position 446: 1.2142924814393479e-05
Position 20955: 1.1844919649070439e-05
Position 16776: 1.0290967988769257e-05
Position 1388: 9.910045508595813e-06
Position 16508: 8.923190071362897e-06
Position 17006: 7.825091155236924e-06
Position 3894: 6.709732825541538e-06
Position 1607: 5.877740928619546e-06
Position 19913: 5.55870784339056e-06
Position 1444: 5.359466833637575e-06
Position 19760: 5.329123708487603e-06
Position 19689: 5.295122418324267e-06
Position 696: 5.088766029839434e-06
Position 1404: 4.879244786932265e-06
Position 1921: 4.611790741512242e-06
Position 16335: 4.542974206246217e-06
Position 19629: 4.536705415049109e-06
Position 319: 4.5094120337963095e-06
Position 441: 4.4665530347369325e-06
Position 18888: 4.115019375800688e-06
Position 2234: 3.590580668085081e-06
Position 2316: 3.5096947465022167e-06
Position 1182: 3.4571558390235654e-06
Position 1758: 3.188972654194516e-06
Position 18524: 3.011281916927802e-06
Position 974: 2.996015054222774e-06
Position 1314: 2.73459091270619e-06
Position 7689: 2.0246271914619283e-06
Position 807: 1.967033590682641e-06
Position 17621: 1.8659395630503024e-06
Position 714: 1.6214875942102392e-06
Position 680: 1.5299129751328155e-06
Position 943: 1.528549897484628e-06
Position 1117: 1.324233279845657e-06
Position 16553: 1.2616789538448763e-06
Position 16393: 8.683222221218877e-07
Position 228: 8.614666359366515e-07
Position 1013: 7.644186843040603e-07
Position 720: 7.01014806490735e-07
Position 5162: 6.025767098912946e-07
Position 6915: 5.662679127045601e-07
Position 15465: 5.639091579803073e-07
Position 5582: 5.617681131941127e-07
Position 4326: 4.1653428029661034e-07
Position 841: 2.245032776956512e-07
Position 155: 1.7960952172623288e-07
Position 9170: 1.687339402057226e-07
Position 673: 1.5189464235369073e-07
Position 1025: 1.4311938067753017e-07
Position 12697: 1.40523172091969e-07
Position 9090: 1.1090251221133435e-07
Position 778: 9.884639347454958e-08
Position 457: 8.402150115076616e-08
Position 1256: 7.533813686128714e-08
Position 7738: 6.144501149150726e-08
Position 1264: 5.6566773637048626e-08
Position 8905: 5.349598614583617e-08
Position 773: 5.3117924651837317e-08
Position 1227: 4.516392752695371e-08
Position 1216: 4.1528005357670936e-08
Position 1417: 3.1907192547021736e-08
Position 6155: 2.028774378238125e-08
Position 739: 1.8755345402070154e-08
Position 2299: 1.50989739358664e-08
Position 1332: 1.2417129212910322e-08
Position 5442: 1.2329357552522436e-08
Position 5202: 1.0203210710592458e-08
Position 5605: 8.776610527526335e-09
Position 1447: 8.761843988534674e-09
Position 5131: 8.279730309972885e-09
Position 5742: 5.957644091493118e-09
Position 1095: 5.842487198728818e-09
Position 1453: 5.055473241857561e-09
Position 1337: 4.992251836252522e-09
Position 5350: 4.549540946382348e-09
Position 6643: 4.099497183149694e-09
Position 1604: 3.24417108375709e-09
Position 380: 2.111496919989798e-09
Position 193: 9.823868907688416e-10
Position 1660: 9.268777884658062e-10
Position 184: 8.437802801777615e-10
Position 422: 5.958203806453785e-10
Position 413: 3.968156144823671e-10
Position 428: 2.733407276538293e-10
Position 4721: 2.5928655912799113e-10
Position 1186: 1.4401551935536826e-10
Position 434: 8.527262065321906e-11
Position 408: 4.5158832983682067e-11
Position 387: 1.2961150213952105e-11
Position 396: 1.0648845428077322e-11
Position 134: 5.584964063077222e-12
Position 392: 4.189676580023347e-12
Position 136: 3.740140244982252e-12
Position 726: 2.4481484666929746e-12
Position 741: 2.0283976240728476e-12
Position 398: 4.1990720162028014e-13
Position 796: 1.8678965122136377e-15
