Gene = ARHGEF39
Position 2734: 0.0001394078447364134
Position 1284: 0.00012528966631400888
Position 2073: 0.00012129463796887466
Position 1197: 0.00011916145809466052
Position 1318: 0.00011588925117489555
Position 2581: 0.0001155029495006614
Position 96: 0.00011010396340533936
Position 1566: 0.0001010079798992748
Position 1821: 7.085290295453957e-05
Position 2261: 5.243051655570884e-05
Position 367: 4.732548108981833e-05
Position 1530: 4.129149225461513e-05
Position 2043: 3.845832674463289e-05
Position 1675: 3.570676447140277e-05
Position 1771: 3.457066451912413e-05
Position 1427: 2.969452205367284e-05
Position 1012: 2.7880345646072993e-05
Position 1728: 2.0512871564805078e-05
Position 1090: 1.8524257976466165e-05
Position 3113: 1.7234994373095645e-05
Position 633: 1.7198715944820858e-05
Position 1441: 1.5545687305468738e-05
Position 304: 1.5509853242305772e-05
Position 1360: 9.927601538203517e-06
Position 1510: 7.049319108350594e-06
Position 1038: 6.559584294112157e-06
Position 625: 5.963538148794733e-06
Position 98: 5.080456873944973e-06
Position 688: 4.1291989901075835e-06
Position 4927: 3.3668294274228336e-06
Position 570: 3.3404803125684144e-06
Position 1345: 3.240248714193207e-06
Position 3344: 2.6890531630160837e-06
Position 1597: 2.567852417240942e-06
Position 1739: 2.402841459195376e-06
Position 496: 2.3132641869228825e-06
Position 1586: 2.053078287975758e-06
Position 602: 1.4674281403278862e-06
Position 536: 1.2594976256923376e-06
Position 743: 1.0819694235688236e-06
Position 1223: 1.0143226519463809e-06
Position 580: 8.534613968844191e-07
Position 1052: 7.561601972042799e-07
Position 386: 7.522506467097247e-07
Position 164: 6.025037487375508e-07
Position 1705: 4.970750687088508e-07
Position 436: 4.810624404017581e-07
Position 1024: 2.6405695198350706e-07
Position 3374: 2.467141835551403e-07
Position 645: 2.443450510364958e-07
Position 746: 1.407439095424598e-07
Position 716: 1.3383693499984794e-07
Position 586: 4.747155937677807e-09
Position 420: 2.9054767053741022e-09
Position 677: 2.506685469149954e-09
Position 754: 1.4306831760495928e-09
Position 1031: 4.707584873539441e-11
Position 757: 4.184515373074466e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 794: 0.9567181705005899
Position 1160: 0.8856323604820061
Position 436: 0.8255873270012252
Position 3284: 0.4823422395878451
Position 1894: 0.44305068741347386
Position 2864: 0.3546156385824705
Position 1872: 0.30289844385119424
Position 2139: 0.21939963596512801
Position 3059: 0.19951124488051417
Position 2545: 0.18572497045024347
Position 5503: 0.1779594763362657
Position 2109: 0.15780626811940052
Position 406: 0.14984952244453484
Position 4404: 0.14519580476239202
Position 2942: 0.13388868795277412
Position 3019: 0.12971057414020648
Position 2478: 0.054766207927259856
Position 4407: 0.052233471501809854
Position 2649: 0.044952659487990994
Position 4319: 0.04111128484484062
Position 2512: 0.039417048384841516
Position 3869: 0.03766089151360337
Position 1001: 0.033867054755175124
Position 3411: 0.03346633817901932
Position 2212: 0.03210300811463047
Position 4259: 0.03162576246678992
Position 3287: 0.028174166402124248
Position 4226: 0.02528434032878645
Position 3854: 0.023923038554419834
Position 4803: 0.022043213159211886
Position 2112: 0.020990973767610308
Position 4474: 0.02009629522378789
Position 5738: 0.017943322854984543
Position 817: 0.014495989835554975
Position 2080: 0.014377880360606698
Position 2870: 0.013922536763449999
Position 4154: 0.01340971677320269
Position 3223: 0.013277983406475562
Position 2565: 0.012324192983059874
Position 1019: 0.010515344164148236
Position 3479: 0.010384612435473325
Position 2271: 0.008384555554139151
Position 3040: 0.008055949526922507
Position 5540: 0.007945964698738943
Position 4701: 0.00746198444887086
Position 5679: 0.0069722900402494304
Position 2456: 0.0065840789826499945
Position 2919: 0.006516549783144119
Position 2265: 0.005805621746403398
Position 4835: 0.005636078260483729
Position 4007: 0.005617343379788696
Position 4808: 0.005565837526062168
Position 3129: 0.005296072606644785
Position 1958: 0.004892376794302543
Position 5866: 0.004822572503661787
Position 3692: 0.004708957327741687
Position 5011: 0.004583913828686055
Position 1932: 0.004436125675068099
Position 2231: 0.004259722407247509
Position 2956: 0.004222116237104626
Position 4185: 0.00398699512623578
Position 1914: 0.0037882372118912275
Position 2301: 0.0035674503996777924
Position 5798: 0.003535603859034443
Position 4277: 0.003446018347526004
Position 1163: 0.003328101467103969
Position 3037: 0.0032240466520723466
Position 5104: 0.002596032941364521
Position 5838: 0.0025786315742923577
Position 4901: 0.002458038914217157
Position 1703: 0.002347982003723999
Position 892: 0.0022844791817856224
Position 915: 0.0022759796313071316
Position 763: 0.0022750198622764973
Position 3243: 0.002209031265243871
Position 3507: 0.002162776467203377
Position 1166: 0.002152317519629212
Position 4071: 0.002044023345404121
Position 4322: 0.0020030118349513557
Position 4898: 0.0019188701849145516
Position 2244: 0.0018194239102196845
Position 4207: 0.0017778394874218523
Position 1041: 0.0017560344080781948
Position 4123: 0.0017089238452931608
Position 5630: 0.001696338436242437
Position 5621: 0.001687910169730434
Position 3209: 0.001569617654337842
Position 4650: 0.0014795914413627354
Position 458: 0.0014434504004058883
Position 2817: 0.0013998478277863497
Position 5085: 0.0013642886049915195
Position 2171: 0.0012222355800093467
Position 3064: 0.0012174039225483462
Position 3680: 0.0010220100461169068
Position 1992: 0.0008716381034758498
Position 1099: 0.0008567014783287494
Position 4621: 0.0008353128124271379
Position 3601: 0.0008126616829614382
Position 1675: 0.0007420478813296344
Position 1208: 0.000722671042347644
Position 1318: 0.000676910535653407
Position 1836: 0.0006759226958360427
Position 3389: 0.0006242070937347924
Position 2697: 0.0006024225798202719
Position 1031: 0.0006010138204537169
Position 3090: 0.0005929103564508171
Position 5176: 0.0005751652541811393
Position 3437: 0.0005712166676919153
Position 3751: 0.0005427029729324466
Position 3927: 0.0005321601443614044
Position 3793: 0.0005235320539519034
Position 2274: 0.0005061620956957176
Position 3313: 0.0004706684735595075
Position 3886: 0.0004605821098217853
Position 4111: 0.0004071623354402949
Position 1062: 0.0004017250538752914
Position 1591: 0.00039945674736663664
Position 1419: 0.00039449462735096654
Position 2718: 0.00038804990236307815
Position 1238: 0.0003550344829075017
Position 2193: 0.00029482755271982315
Position 390: 0.0002811514048596649
Position 2521: 0.00027565251944828764
Position 2578: 0.0002711622143546227
Position 2235: 0.00024750528663926617
Position 2678: 0.00024432136100155724
Position 659: 0.00023958841721156502
Position 1942: 0.00017526834666319207
Position 1448: 0.00017033963810940539
Position 4477: 0.00015110132702066646
Position 1969: 0.0001507509707209123
Position 1003: 0.00014836072854424703
Position 1808: 0.00014389773935364472
Position 1340: 0.00013708862821423373
Position 969: 9.190077800415361e-05
Position 2116: 8.99012492521438e-05
Position 3522: 8.144341109754996e-05
Position 864: 7.61076168288426e-05
Position 820: 7.261309156470583e-05
Position 344: 6.71039372635245e-05
Position 2248: 6.595138116326511e-05
Position 2749: 6.579709861099031e-05
Position 2529: 6.475828039135436e-05
Position 1065: 6.380080580047769e-05
Position 412: 6.211297604813197e-05
Position 1115: 5.30416774114973e-05
Position 2598: 4.9758699457331824e-05
Position 835: 4.8301420401786636e-05
Position 2732: 4.628346163277994e-05
Position 1192: 4.499166176261728e-05
Position 1070: 4.206334580554594e-05
Position 1390: 3.819406579846333e-05
Position 1277: 3.526318598788406e-05
Position 633: 3.121307048489631e-05
Position 1182: 2.7314821980967076e-05
Position 704: 2.7127927651400058e-05
Position 1212: 2.6021536599243623e-05
Position 463: 2.5530365229098695e-05
Position 2774: 2.4495817129787928e-05
Position 798: 2.380426056104315e-05
Position 1244: 2.3677611375959567e-05
Position 742: 2.35689164269325e-05
Position 1498: 2.3201669099004013e-05
Position 1684: 2.051434271860089e-05
Position 2312: 1.973047185170965e-05
Position 1840: 1.754562424177127e-05
Position 322: 1.7033784656543493e-05
Position 490: 1.6255118990122605e-05
Position 2729: 1.6026803013201868e-05
Position 157: 1.5569095150375585e-05
Position 1759: 1.549473266484155e-05
Position 162: 1.3771142860886753e-05
Position 286: 1.3536367842559393e-05
Position 894: 1.3109698942343687e-05
Position 1625: 9.196042242844322e-06
Position 1471: 8.618040221342381e-06
Position 1516: 8.516267610783229e-06
Position 765: 8.119328155699997e-06
Position 1762: 7.507151122473133e-06
Position 357: 6.8708016191249335e-06
Position 1716: 6.5617763362241115e-06
Position 903: 5.969624657156936e-06
Position 1301: 5.470979273411273e-06
Position 1692: 5.3770307043427366e-06
Position 1771: 4.45074442291101e-06
Position 625: 4.4155593515050995e-06
Position 716: 3.902352438313198e-06
Position 2322: 3.8098579814900624e-06
Position 484: 3.6080789008040832e-06
Position 511: 3.5355378405822813e-06
Position 1280: 3.19113231056499e-06
Position 528: 2.9732257340723617e-06
Position 337: 2.775084725811586e-06
Position 667: 2.3921672451294815e-06
Position 1172: 2.3552942407428856e-06
Position 606: 1.9015338346870829e-06
Position 1080: 1.8893633660325034e-06
Position 1817: 1.835800760982222e-06
Position 593: 1.815532975618313e-06
Position 1548: 1.6584742323397748e-06
Position 637: 1.6375573377629145e-06
Position 1718: 1.5716995796184916e-06
Position 1421: 1.5275996530278112e-06
Position 204: 1.4750854283434206e-06
Position 896: 1.3795413714742937e-06
Position 926: 1.3041275929874738e-06
Position 1457: 1.2079495090535448e-06
Position 843: 1.1979982857033118e-06
Position 211: 1.002327434223278e-06
Position 754: 7.45937380199992e-07
Position 1052: 6.348352344375152e-07
Position 1223: 6.254241210282597e-07
Position 612: 5.103191549097144e-07
Position 177: 3.650953167557504e-07
Position 1043: 3.60760856231592e-07
Position 1441: 3.3933618071239153e-07
Position 1819: 2.7194542790996943e-07
Position 1118: 2.6570678587587347e-07
Position 1542: 2.6068651264053747e-07
Position 159: 2.183528073417712e-07
Position 291: 2.1643972596067915e-07
Position 237: 2.1443079096530413e-07
Position 1746: 2.1257850953040087e-07
Position 595: 2.0313282881696424e-07
Position 348: 1.3550228373955912e-07
Position 1570: 1.015503279525855e-07
Position 300: 8.274896136576231e-08
Position 213: 3.6936983913157176e-08
Position 123: 2.9748682017875424e-08
Position 232: 2.8728389172029704e-08
Position 532: 2.213655690458484e-08
Position 602: 1.0602142189994576e-08
Position 550: 4.819367691344865e-09
Position 1784: 3.935960300526516e-09
Position 219: 1.2830956764009992e-09
Position 542: 9.501647434619564e-10
Position 570: 8.226859565975569e-10
Position 1050: 7.058332256666577e-10
Position 568: 2.861225701068379e-10
Position 561: 1.8867958933592188e-10
Position 556: 1.7088744903028074e-10
Position 1463: 1.0976796272812984e-10
Position 310: 1.0758601065415642e-10
Position 564: 8.596828700087601e-14
