Gene = SHFM1
Position 529: 3.544114752141124e-07
Position 523: 2.3096909072293327e-07
Position 354: 2.2745559731436e-07
Position 600: 1.7622693638643375e-07
Position 783: 4.816466703014813e-08
Position 122: 4.633121224732904e-08
Position 604: 1.2112808367816666e-08
Position 741: 5.944587529438244e-09
Position 607: 1.3395213463146117e-09
Position 853: 1.2073722756955963e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 14999: 0.9906824878196107
Position 20924: 0.7870479901105251
Position 14808: 0.5089392778514668
Position 560: 0.46181360179224334
Position 15202: 0.24228546720675168
Position 354: 0.1430823772148404
Position 12702: 0.1222667724018816
Position 563: 0.1079619725082636
Position 1661: 0.09142996881553334
Position 15353: 0.07857341717655182
Position 1676: 0.06541295926269843
Position 15972: 0.06184554130525609
Position 17254: 0.05828187886078157
Position 16005: 0.058138488400051744
Position 286: 0.05336535721296074
Position 590: 0.046157517215577225
Position 18603: 0.0395284000919497
Position 19272: 0.03909373699416516
Position 11791: 0.03816407250057365
Position 3007: 0.0362328172026817
Position 4642: 0.03480931433985621
Position 1618: 0.0345207284268287
Position 2917: 0.02999626587374926
Position 15821: 0.024471900081106248
Position 17826: 0.023612714659341786
Position 2980: 0.020944621044992347
Position 1593: 0.020598518141942405
Position 3030: 0.020102405398746883
Position 19435: 0.019737976469494843
Position 17093: 0.01963596019586284
Position 5925: 0.01945549838174487
Position 3011: 0.01882374200765028
Position 16871: 0.01799321130595852
Position 15836: 0.016935791456858043
Position 633: 0.014887949005786464
Position 21409: 0.013187971210928656
Position 19914: 0.013169342126686417
Position 20600: 0.012434640886412876
Position 365: 0.01236259301017343
Position 5959: 0.012347555643141018
Position 1526: 0.011947306942220862
Position 16489: 0.01058067308129178
Position 4765: 0.007921982380410073
Position 18352: 0.007686888334530824
Position 15405: 0.0074722319791055815
Position 21312: 0.007374478888321267
Position 16311: 0.006540595428281866
Position 1688: 0.006528186369766406
Position 17740: 0.005968093565937194
Position 6138: 0.005952139640624224
Position 16583: 0.005767479994852687
Position 15182: 0.005418912551681853
Position 15313: 0.00540994373029498
Position 18407: 0.00521102522313741
Position 2954: 0.005114723461144586
Position 20784: 0.0048592378299266775
Position 16516: 0.003976989478260699
Position 15163: 0.0035268597140608302
Position 16980: 0.003392168848321323
Position 319: 0.0030907353551573482
Position 18690: 0.002642028469817098
Position 15987: 0.0026257512215388337
Position 15631: 0.002542918043451616
Position 18656: 0.0024629680500143406
Position 16916: 0.0021258000845418234
Position 18718: 0.0018124353751488922
Position 17615: 0.0017416560278253846
Position 1712: 0.0016418920854841007
Position 21140: 0.0015818418946385731
Position 19460: 0.001543687793229495
Position 306: 0.0014702447669854427
Position 765: 0.00142280374921507
Position 15438: 0.0014057554381138792
Position 17446: 0.0011377200551845228
Position 267: 0.0010406665497726634
Position 17981: 0.000981339818860754
Position 20191: 0.0009719217442612368
Position 17216: 0.0007947334681020703
Position 21884: 0.0007763948475454465
Position 2132: 0.0007737985772436521
Position 5635: 0.0007663138677381225
Position 20072: 0.000764707496839399
Position 2276: 0.0007640569975661317
Position 19359: 0.0007462028381568074
Position 2759: 0.000723518925648191
Position 15863: 0.0007213730929388658
Position 7192: 0.0006768129299432307
Position 10467: 0.000621761213414718
Position 18000: 0.0005955096922184165
Position 16367: 0.0005657615816523067
Position 21021: 0.0005302417448971514
Position 16755: 0.0005151676869787711
Position 15742: 0.000510307469411731
Position 17958: 0.00047269440818258686
Position 523: 0.000471106171534643
Position 2848: 0.0004399785147820612
Position 21538: 0.00043209521933431624
Position 19609: 0.00042676205773834554
Position 15402: 0.00040751127329950005
Position 3495: 0.00040410244365024815
Position 15221: 0.00038692776775184616
Position 19549: 0.0003597390826651262
Position 810: 0.00031606942377095587
Position 16419: 0.00030461280143499655
Position 21752: 0.0003007666970497488
Position 3706: 0.0002823920070997908
Position 1409: 0.0002632482004855816
Position 18854: 0.00024981864805894273
Position 20874: 0.00023417530089581192
Position 2344: 0.00023344458126632565
Position 15761: 0.00022843250218068865
Position 1163: 0.0002262885702488642
Position 4078: 0.00020520498921312074
Position 17844: 0.00020291478081437683
Position 1112: 0.000193965494599413
Position 404: 0.0001703878406899859
Position 2891: 0.00016137698496822717
Position 333: 0.00014849452920150376
Position 15534: 0.0001453324964487447
Position 3574: 0.00014304225698873622
Position 3356: 0.00014237908295215972
Position 1358: 0.00013817699567041049
Position 2735: 0.00012112317544528319
Position 3546: 0.00011979136037834809
Position 3808: 0.00010944212153167073
Position 983: 9.393671557441223e-05
Position 15578: 8.466028510810011e-05
Position 2092: 6.000199064021378e-05
Position 5927: 5.775286360611414e-05
Position 2823: 5.653999316309685e-05
Position 1628: 4.8416938618209624e-05
Position 434: 4.793096469861123e-05
Position 2788: 4.773945126752407e-05
Position 1336: 4.7717747666706125e-05
Position 3331: 4.600293397425314e-05
Position 813: 4.033000725886397e-05
Position 1578: 4.010377164740235e-05
Position 3501: 4.010034770499431e-05
Position 105: 3.7872405061603175e-05
Position 2445: 3.4693542041225484e-05
Position 1028: 3.443166685433196e-05
Position 17496: 3.1539396042202265e-05
Position 249: 3.092860657471007e-05
Position 158: 2.9645619657981212e-05
Position 1058: 2.7376113109865448e-05
Position 1556: 2.7254042709053145e-05
Position 662: 2.625494512356587e-05
Position 15225: 2.4168882547319178e-05
Position 1439: 2.1698911949753964e-05
Position 460: 2.0756561660446243e-05
Position 3040: 1.8907157895394236e-05
Position 1482: 1.8874343580389046e-05
Position 1725: 1.8713252831884506e-05
Position 3522: 1.785877315123686e-05
Position 3588: 1.7453578406857607e-05
Position 2362: 1.634329445803089e-05
Position 15420: 1.569393366199171e-05
Position 2408: 1.4187222493938331e-05
Position 4715: 1.367982998000467e-05
Position 2650: 1.3038421300967184e-05
Position 2058: 1.3011437662885113e-05
Position 122: 1.228677166214964e-05
Position 604: 1.1842004488476302e-05
Position 3859: 1.1020161987470065e-05
Position 2878: 9.948022438331863e-06
Position 1280: 8.203449145553793e-06
Position 263: 7.115384044567653e-06
Position 173: 7.098433789533424e-06
Position 6320: 6.901859683993878e-06
Position 3072: 5.3098270441393045e-06
Position 949: 4.177734040576968e-06
Position 1083: 4.173960812912863e-06
Position 203: 4.159872318862981e-06
Position 2177: 4.060768331464192e-06
Position 1341: 3.8726867533752795e-06
Position 437: 3.5299193115914574e-06
Position 607: 3.4317949979426137e-06
Position 2697: 2.9766443796304963e-06
Position 529: 1.5479946447879652e-06
Position 2391: 1.4292288891618812e-06
Position 1311: 1.2139223862274214e-06
Position 1227: 1.1797742335442137e-06
Position 167: 6.19161968119589e-07
Position 1214: 5.490962454294127e-07
Position 1978: 5.100879106110134e-07
Position 142: 4.7500514541544195e-07
Position 7829: 4.6122325034991723e-07
Position 145: 4.188618378136443e-07
Position 134: 3.456921997719419e-07
Position 169: 3.1102182400147917e-07
Position 152: 2.0718057043633916e-07
Position 188: 1.555223972893294e-07
Position 190: 1.4054713097167622e-07
Position 827: 8.377950802744363e-08
Position 136: 2.391102576993784e-08
Position 127: 1.951045852501347e-08
Position 447: 1.4015122595203889e-08
Position 649: 4.837699555840624e-09
Position 181: 2.6287180850533404e-09
Position 77: 9.290697032013427e-10
Position 825: 4.509007231135551e-10
Position 659: 3.348019362731516e-10
Position 667: 2.979849933976172e-10
Position 3066: 2.07976082017134e-10
