Gene = ZMYM6NB
Position 3233: 0.5111356251688426
Position 2212: 0.09423543541479697
Position 1447: 0.09379725554054617
Position 3557: 0.07915965946856099
Position 777: 0.06588377311291456
Position 1423: 0.0606518318846701
Position 3203: 0.052807607537303104
Position 827: 0.04091240748302691
Position 1777: 0.038143447274990576
Position 3065: 0.030992037922295552
Position 382: 0.03007857526123335
Position 239: 0.029198540635893867
Position 1718: 0.025691775718957647
Position 2997: 0.023039624064982715
Position 3254: 0.02228758346963194
Position 3736: 0.018393456663839805
Position 3437: 0.018150405357030466
Position 350: 0.016630418111330803
Position 2489: 0.016346319242091928
Position 1487: 0.015119313128673652
Position 2351: 0.01150632391308263
Position 1940: 0.010246345320854161
Position 728: 0.007302903693370946
Position 1943: 0.006862680218994246
Position 1466: 0.005636033137425926
Position 515: 0.005317540734575622
Position 1462: 0.005021963703009608
Position 788: 0.004677554982521842
Position 2260: 0.0039153049235014425
Position 563: 0.0037090622073264927
Position 2947: 0.003257381591510004
Position 3032: 0.003253519208779149
Position 399: 0.0031539867307704555
Position 1227: 0.003030353901238811
Position 2453: 0.0028673581726628423
Position 1696: 0.002867076707950506
Position 3331: 0.002700129102494316
Position 2554: 0.0025778463592308616
Position 2612: 0.0024131137774307232
Position 1037: 0.0021798108272581707
Position 2551: 0.0021044131890256335
Position 1801: 0.0019158924291376753
Position 3488: 0.0018533139362000809
Position 2160: 0.0017678095302516993
Position 2515: 0.001701857012482294
Position 2388: 0.0015309960559497116
Position 3287: 0.0013639879612021989
Position 662: 0.0013508007495599082
Position 1260: 0.0012523929050969533
Position 2089: 0.0012174968884910893
Position 734: 0.0011558409102445418
Position 1875: 0.0009502482841950443
Position 876: 0.0008934960770384853
Position 2145: 0.0007470564180073286
Position 716: 0.0007453117648199032
Position 1040: 0.0007287091565567963
Position 3577: 0.000724681955970714
Position 3212: 0.0006556291717748845
Position 845: 0.0006451983706426625
Position 2745: 0.0005912942104692292
Position 1739: 0.0005592746839523078
Position 3449: 0.0005338829009662087
Position 2393: 0.00040250522655933016
Position 2108: 0.00040163089568003214
Position 2321: 0.00036484892348089676
Position 1313: 0.00032876251469930484
Position 2999: 0.00032802716478860566
Position 1385: 0.0003220193545032375
Position 794: 0.0002694759871338612
Position 2339: 0.0002555208543548327
Position 1783: 0.00022908895920466037
Position 2020: 0.00020237130560110656
Position 307: 0.0001949476578429018
Position 265: 0.00016526797805769432
Position 3206: 0.00015584764281057698
Position 3034: 0.0001276941266651887
Position 1288: 0.0001246666167337232
Position 409: 0.00010782110931321038
Position 1965: 0.00010117630180252947
Position 3068: 0.00010092631456926494
Position 790: 9.807954521698229e-05
Position 873: 9.091320606409472e-05
Position 3108: 7.903886430079364e-05
Position 1170: 7.441871951710393e-05
Position 2300: 7.355385561447541e-05
Position 3632: 7.348368332535081e-05
Position 960: 7.340204575117488e-05
Position 1377: 7.270585208909373e-05
Position 259: 7.242583990107803e-05
Position 604: 6.928971003029153e-05
Position 684: 6.799135520936212e-05
Position 1912: 6.253916472946235e-05
Position 2403: 6.186613683382172e-05
Position 3635: 6.015285894444728e-05
Position 1698: 5.947441861007547e-05
Position 1164: 5.566340602763931e-05
Position 851: 5.425234084794886e-05
Position 546: 5.145250725262794e-05
Position 802: 5.081980493839015e-05
Position 301: 4.8731979649122794e-05
Position 2374: 4.728259727641305e-05
Position 1432: 4.629479851259097e-05
Position 1945: 4.562705665067573e-05
Position 617: 4.454491257685839e-05
Position 1744: 4.3506406132946e-05
Position 2629: 4.319313912459066e-05
Position 2849: 4.2093160426682536e-05
Position 2172: 3.419770531581553e-05
Position 451: 3.327613347379593e-05
Position 1105: 3.197890720525778e-05
Position 2177: 3.0901776663142295e-05
Position 1092: 2.869238592893551e-05
Position 747: 2.8515810332530796e-05
Position 690: 2.8269468750932855e-05
Position 1162: 2.6952491954612893e-05
Position 2336: 2.6676773790290418e-05
Position 364: 1.5824763607845066e-05
Position 1949: 1.5442645684869435e-05
Position 568: 1.4694120588020745e-05
Position 628: 1.3382789899337767e-05
Position 1969: 1.0235219689199923e-05
Position 847: 9.031092634881135e-06
Position 1591: 8.009495717360887e-06
Position 705: 7.996145234092869e-06
Position 664: 6.337463836499963e-06
Position 878: 6.085643629783143e-06
Position 584: 5.1105556297026576e-06
Position 590: 3.742255721376916e-06
Position 1232: 3.0679152640807995e-06
Position 331: 2.831734895436332e-06
Position 914: 2.8108558042230067e-06
Position 621: 2.5688091848077316e-06
Position 411: 2.092679384237294e-06
Position 1887: 1.9966575181373563e-06
Position 1899: 1.7748912958452203e-06
Position 322: 1.7472336639175366e-06
Position 671: 1.3871907111156665e-06
Position 666: 1.3217541703558237e-06
Position 1318: 1.3016875097342665e-06
Position 271: 1.1246944640385877e-06
Position 855: 1.0799487099497876e-06
Position 1550: 9.037220564901709e-07
Position 2059: 8.971854062863994e-07
Position 417: 8.542920620139378e-07
Position 473: 8.38739680513411e-07
Position 357: 7.592453837730908e-07
Position 2560: 7.216612264217848e-07
Position 2473: 7.072665024488091e-07
Position 282: 6.70427134728995e-07
Position 1631: 4.4751805535317315e-07
Position 525: 3.03623685640651e-07
Position 640: 2.6827312612680736e-07
Position 1325: 2.2775964941609474e-07
Position 1557: 1.9569834134088015e-07
Position 1200: 1.5384657554304172e-07
Position 116: 9.685312558777342e-08
Position 1240: 9.665731597567628e-08
Position 179: 6.065157309632291e-08
Position 1643: 4.804700969301687e-08
Position 141: 4.4048130131791385e-08
Position 1293: 2.30465479873633e-08
Position 420: 1.6776280790060314e-08
Position 1331: 1.3294867293184811e-08
Position 897: 3.227602101224596e-09
Position 895: 3.2236087126877803e-09
Position 128: 2.821932405574938e-09
Position 692: 2.6692266783506622e-09
Position 636: 2.4062581016232577e-09
Position 572: 2.0041704387300094e-09
Position 860: 1.5447881871410053e-09
Position 891: 6.206476518399828e-10
Position 125: 5.151052871757488e-10
Position 149: 1.1281075940604616e-10
Position 160: 2.7578530065966573e-11
