Gene = SIMC1
Position 2059: 0.00015633457505196934
Position 982: 0.00015447986150272098
Position 2664: 0.00012229444369303124
Position 210: 0.00011550145492776347
Position 1325: 6.276133298624298e-05
Position 2315: 5.8106758677788584e-05
Position 119: 5.46734840349807e-05
Position 1170: 5.159317442725423e-05
Position 554: 4.312227567758551e-05
Position 1055: 2.1914250727676723e-05
Position 598: 2.0575007025646136e-05
Position 612: 1.8077947508099402e-05
Position 679: 1.1791897573828098e-05
Position 665: 9.094297507596868e-06
Position 92: 8.552399928614748e-06
Position 1191: 7.906485867403309e-06
Position 1058: 6.4971819320106586e-06
Position 1175: 4.770760058657844e-06
Position 740: 4.13303306466419e-06
Position 792: 4.056901802847826e-06
Position 610: 3.862486609140436e-06
Position 268: 3.686105652863063e-06
Position 662: 3.512841646697922e-06
Position 1554: 3.015127285303205e-06
Position 1603: 2.4861999798472837e-06
Position 1842: 1.7234707302317364e-06
Position 953: 1.4609208863530952e-06
Position 289: 1.3593298475717005e-06
Position 1451: 1.2550982749231272e-06
Position 234: 1.097764082816399e-06
Position 36: 1.008764831861848e-06
Position 33: 9.644701612339252e-07
Position 1426: 7.446603310616789e-07
Position 789: 7.445542137531488e-07
Position 2014: 6.136522455037028e-07
Position 829: 5.587670347105885e-07
Position 1624: 3.821850319475134e-07
Position 281: 2.785905109127087e-07
Position 1495: 2.7375106027826986e-07
Position 24: 1.5398542858032856e-07
Position 1431: 1.1200297605737577e-07
Position 2169: 1.0907384396899913e-07
Position 877: 5.313732189264937e-08
Position 903: 3.6550474554612476e-08
Position 95: 2.076853156519691e-08
Position 303: 2.4382270098287034e-11
Position 18: 2.1513413013984775e-11
Position 576: 3.9702420062957964e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 7204: 0.31372851281297254
Position 887: 0.26671207143813735
Position 4833: 0.2538787014704147
Position 7261: 0.23963479043227437
Position 4150: 0.2344983261975833
Position 9188: 0.23414910065538608
Position 3459: 0.21512917970726633
Position 2646: 0.2034071198783634
Position 14850: 0.19326611411867978
Position 1263: 0.10671451885589457
Position 3644: 0.07861617281808425
Position 3975: 0.07220887915903984
Position 3248: 0.0557272081244844
Position 3199: 0.0494003276611178
Position 7664: 0.045579882853248786
Position 4113: 0.04105556678281782
Position 9525: 0.038135632348656245
Position 10719: 0.035573098484647174
Position 9703: 0.0334876652425521
Position 8797: 0.03293434855500255
Position 11002: 0.029906943407647504
Position 3933: 0.02861539465313183
Position 3144: 0.024741593506959064
Position 14207: 0.020567352913188806
Position 12662: 0.019323595214248455
Position 6399: 0.017629799146151714
Position 2348: 0.017578167818572046
Position 16017: 0.01642077295133598
Position 13625: 0.015334630455656906
Position 12499: 0.012604496507859945
Position 7829: 0.011568581547969366
Position 3503: 0.01045506137577887
Position 3728: 0.010378336288972029
Position 466: 0.00955806506100512
Position 8516: 0.009429933204085496
Position 545: 0.008957895011142542
Position 13070: 0.00835359290435004
Position 8411: 0.008048173074371162
Position 9999: 0.007831601547535226
Position 632: 0.006208824188105622
Position 2565: 0.005640966849818533
Position 3296: 0.005259241628364628
Position 3778: 0.0050745764915705325
Position 4131: 0.004785899068622683
Position 11140: 0.00467807401949362
Position 6872: 0.004527584023898336
Position 5789: 0.004516128267226483
Position 8103: 0.00411383304094578
Position 1707: 0.003451435087853792
Position 3481: 0.0030558283698388054
Position 8861: 0.003036407876660349
Position 8562: 0.0028768804573746382
Position 1182: 0.0026459097786258115
Position 10387: 0.002562702891952794
Position 1124: 0.0023877788016128994
Position 5249: 0.00212921984538426
Position 3431: 0.0020681533439756176
Position 4924: 0.002040260612740983
Position 4428: 0.0017353141612506725
Position 472: 0.0016789203929388529
Position 9249: 0.0016702998360708559
Position 6761: 0.0015303377602992902
Position 6325: 0.00146072308250422
Position 1968: 0.0013992255233250934
Position 8363: 0.0012650296877025726
Position 3226: 0.0012553701501082158
Position 2837: 0.0012540127280782055
Position 2259: 0.0012462260353987107
Position 359: 0.0012341736427194548
Position 4302: 0.0011999209465764255
Position 5199: 0.0011123402709659967
Position 10060: 0.0009671989830655931
Position 2594: 0.0008191757810809672
Position 1998: 0.0007727710918771863
Position 2196: 0.000767773050351073
Position 914: 0.0007282170512913971
Position 3088: 0.0007158308601717409
Position 1033: 0.0007134733935981332
Position 818: 0.0007057941903558242
Position 7466: 0.0006916143297643277
Position 7687: 0.0006634718208954161
Position 5469: 0.0006527228652105689
Position 2570: 0.000602938715780336
Position 560: 0.0005650924209412081
Position 2687: 0.0005525652884249172
Position 4367: 0.0005325941539230437
Position 3154: 0.0004650079226936327
Position 585: 0.00041761113922080017
Position 5335: 0.0004028324152519624
Position 1890: 0.0003354673610175506
Position 2745: 0.0003317790199492106
Position 674: 0.00031076060845258154
Position 4328: 0.00030053084759356643
Position 3699: 0.00027181644520117093
Position 1909: 0.0002290286809318124
Position 5953: 0.00018359800905261547
Position 1104: 0.00013201380792643696
Position 1542: 0.00013132039640826823
Position 2360: 0.00012816067582940334
Position 1225: 9.780542067031164e-05
Position 2705: 8.676681106454334e-05
Position 2209: 8.555247649443325e-05
Position 2107: 8.49415869893193e-05
Position 1036: 7.9596200176345e-05
Position 988: 7.794265302770886e-05
Position 1512: 7.575950125951e-05
Position 436: 6.934620709930382e-05
Position 429: 6.77438181364102e-05
Position 1274: 6.430975716996407e-05
Position 4066: 6.326277742364388e-05
Position 1739: 6.148909523402918e-05
Position 2683: 6.10816447247045e-05
Position 2399: 5.8709368335686926e-05
Position 1154: 5.6604743958869345e-05
Position 1132: 5.466247165450326e-05
Position 2442: 4.1217830929626174e-05
Position 1725: 3.942835966590426e-05
Position 2848: 3.896237752381007e-05
Position 1388: 3.594256776726941e-05
Position 1570: 3.5083798811102845e-05
Position 504: 3.105513434141229e-05
Position 3591: 2.6379446909817302e-05
Position 2900: 2.5963636358447533e-05
Position 486: 2.543204247025057e-05
Position 1716: 2.3791433469613288e-05
Position 1051: 2.290608878635561e-05
Position 2586: 2.1718964161194718e-05
Position 979: 1.8917157033367275e-05
Position 1236: 1.7529178384087105e-05
Position 2536: 1.7439317583700223e-05
Position 767: 1.3699431761160086e-05
Position 1075: 1.3356312770801846e-05
Position 1685: 1.120752715578098e-05
Position 938: 1.0186074185234983e-05
Position 411: 9.910363719578239e-06
Position 480: 9.769211392394923e-06
Position 850: 8.980863576672185e-06
Position 441: 8.508545311893286e-06
Position 754: 7.309035969421017e-06
Position 365: 6.712543609836228e-06
Position 844: 5.936321281251341e-06
Position 1793: 4.776530749462602e-06
Position 488: 3.1120726844788386e-06
Position 2897: 2.9845710445287575e-06
Position 797: 2.9815961504613295e-06
Position 836: 2.80971607398895e-06
Position 684: 2.529214331455001e-06
Position 452: 2.193727091919387e-06
Position 637: 1.457888035634529e-06
Position 736: 1.0893327976144906e-06
Position 218: 1.052938025867348e-06
Position 2011: 8.518541501037008e-07
Position 4044: 7.305306312824973e-07
Position 2126: 6.515507024168975e-07
Position 139: 3.169092931725411e-07
Position 800: 3.0700797591877384e-07
Position 789: 2.817293104273801e-07
Position 524: 2.5003404000869115e-07
Position 1090: 2.0291368763064341e-07
Position 1101: 1.567850425586554e-07
Position 975: 1.097466983602218e-07
Position 1624: 1.0301580423243982e-07
Position 643: 7.690254263660175e-08
Position 173: 5.822022049674569e-08
Position 2478: 5.282660790200019e-08
Position 512: 4.414782053297569e-08
Position 695: 3.0956248109903745e-08
Position 855: 2.8891022183352144e-08
Position 1164: 2.0835362967784823e-08
Position 1191: 1.8066993482923427e-08
Position 1650: 9.27713278760234e-09
Position 1312: 8.101511181981687e-09
Position 1318: 7.044009402827334e-09
Position 1414: 6.718920526619984e-09
Position 773: 1.135003887745737e-09
Position 275: 8.698242681689501e-10
Position 703: 1.7173409317220462e-10
Position 185: 9.243842575489001e-11
Position 147: 6.23714154634333e-11
Position 183: 5.391381696938702e-11
Position 769: 6.236096051136881e-12
Position 720: 3.484221780237858e-12
Position 715: 2.8660555776093375e-12
Position 688: 2.267973599626139e-12
Position 279: 3.4767353411588717e-14
Position 92: 1.3836344971597076e-15
Position 80: 8.825731588402005e-16
Position 83: 2.6838047014598665e-16
