Gene = PHYHD1
Position 597: 7.304294477107374e-06
Position 3809: 7.1955346522530146e-06
Position 1173: 7.066605940233082e-06
Position 1290: 6.345931856624015e-06
Position 4635: 5.396939011788689e-06
Position 833: 5.3911622116823625e-06
Position 2329: 4.876665095858212e-06
Position 1665: 4.839740467763113e-06
Position 639: 4.81723541017858e-06
Position 1991: 4.2124583823172874e-06
Position 16898: 3.9474573766417e-06
Position 1292: 3.7954041509933394e-06
Position 2145: 3.757950944005322e-06
Position 3307: 3.6304995107446156e-06
Position 2859: 3.1754192500803507e-06
Position 1312: 2.772052215858218e-06
Position 20518: 2.452947047138944e-06
Position 1839: 2.3468155408730946e-06
Position 3010: 2.2594634608271215e-06
Position 1336: 2.1793512193209688e-06
Position 4223: 2.095727967912088e-06
Position 268: 1.936396617829566e-06
Position 4609: 1.8870608547103487e-06
Position 20697: 1.8260792514157333e-06
Position 1491: 1.5453401676550806e-06
Position 1160: 1.1708149181631184e-06
Position 76: 1.0696389035135384e-06
Position 2506: 7.976601443298808e-07
Position 4611: 7.156766842419686e-07
Position 4294: 6.358912441713479e-07
Position 1592: 3.146537914459617e-07
Position 3508: 2.5030026631251516e-07
Position 1977: 2.0628599774651532e-07
Position 2592: 2.0546848645903462e-07
Position 3827: 2.0000606247472537e-07
Position 3694: 1.9691286437396438e-07
Position 1637: 1.5983211716205172e-07
Position 1678: 1.4790825082966897e-07
Position 3764: 1.4013058269915615e-07
Position 1423: 7.604657568766232e-08
Position 383: 4.1089391504365286e-08
Position 440: 8.34135220031726e-09
Position 212: 4.994707154207361e-09
Position 605: 4.516166022552017e-09
Position 239: 3.330709102398927e-09
Position 455: 2.7914566988450834e-09
Position 218: 2.2129414657238085e-09
Position 249: 1.7612062024785561e-09
Position 224: 5.642294350283615e-10
Position 460: 1.4594238445305281e-10
Position 252: 1.304645669900684e-12
Position 273: 2.8641615723777725e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 20549: 0.9834328725437183
Position 1387: 0.9641605007610914
Position 12886: 0.946159158353744
Position 19703: 0.9194570727122257
Position 15552: 0.912319135510967
Position 13115: 0.911567273564891
Position 20772: 0.8774143266281306
Position 15687: 0.842306783820515
Position 16861: 0.6725172354802552
Position 14038: 0.2579404566602149
Position 19487: 0.2538895590319281
Position 16993: 0.21113697331643227
Position 15191: 0.19777008152644698
Position 21087: 0.1946559323663737
Position 14270: 0.1340982385940348
Position 1034: 0.11281728991396253
Position 6151: 0.10735403687394293
Position 16841: 0.10054336707702453
Position 6142: 0.10053039480887872
Position 6263: 0.06496545598669767
Position 19997: 0.06421862851622832
Position 15167: 0.0571094773627634
Position 6068: 0.04994363962942879
Position 17550: 0.04829833187465393
Position 14218: 0.04520704319862094
Position 1565: 0.038804106603279265
Position 19284: 0.03366568903248679
Position 19230: 0.029495594887283528
Position 4189: 0.02505741025124744
Position 6213: 0.01847253195739349
Position 1390: 0.01802940681788826
Position 12831: 0.01659121369334096
Position 805: 0.016222592872259994
Position 1007: 0.015561223305945131
Position 7139: 0.015024002426097248
Position 7043: 0.01414602317973428
Position 13256: 0.012427426349893581
Position 19473: 0.01165091032177501
Position 16472: 0.010801306680355763
Position 6108: 0.010615934383034866
Position 15134: 0.010128393025549342
Position 18105: 0.009762914026278213
Position 7176: 0.00897022023340617
Position 893: 0.008525176562931449
Position 6173: 0.008460707986978715
Position 1339: 0.008411741221051742
Position 13071: 0.007670269123193395
Position 5030: 0.007651965554717431
Position 18062: 0.007496597761268125
Position 4114: 0.0073097121495896075
Position 13625: 0.006977841042359388
Position 4998: 0.006223757176399184
Position 5013: 0.005874187073085049
Position 13949: 0.00572313079171687
Position 6193: 0.0057147740637977585
Position 6939: 0.0049880061543553945
Position 15971: 0.00470897611926838
Position 1133: 0.004615062526017184
Position 19650: 0.004472219687589884
Position 6191: 0.004364190536776686
Position 16721: 0.004183718338831675
Position 14052: 0.004108095338148708
Position 4375: 0.003954635213258218
Position 5972: 0.003936333016464001
Position 17546: 0.003795424685139137
Position 15490: 0.003770040103887449
Position 17572: 0.003382740718257523
Position 14191: 0.0033648295461
Position 4351: 0.00312872150982326
Position 7348: 0.003118975851300302
Position 1526: 0.0031020037464524414
Position 858: 0.0029637344159246307
Position 13044: 0.0029229416591824786
Position 17163: 0.0028380397571244496
Position 706: 0.002821502396952509
Position 20956: 0.002802835915896472
Position 15105: 0.0027905016420270152
Position 20747: 0.002775611689929933
Position 11977: 0.002612158532729682
Position 12891: 0.002542759113769084
Position 10479: 0.0024494309415192183
Position 12437: 0.002266870491807432
Position 15657: 0.002150123797627936
Position 15714: 0.002080703587437949
Position 21024: 0.00204457309012747
Position 13253: 0.002036244698284232
Position 14000: 0.0019430904120542505
Position 11304: 0.0018997482407020663
Position 20576: 0.0018429290954883252
Position 6031: 0.0017605680121460985
Position 4724: 0.001705850585450252
Position 15415: 0.0016916178578378187
Position 15242: 0.0016532714394819497
Position 10451: 0.001641188665468431
Position 12912: 0.0016302694380784758
Position 4916: 0.0015631159868525338
Position 5034: 0.0015608848583532954
Position 3975: 0.0013722373626391365
Position 946: 0.0013453442006187716
Position 4286: 0.0013426139925600672
Position 14101: 0.001318181614509935
Position 5975: 0.0012998280693177992
Position 7143: 0.001297589989522062
Position 20573: 0.0012726310622293985
Position 20959: 0.0012240497614153087
Position 15701: 0.001202490295362666
Position 16507: 0.0011950391764347032
Position 6006: 0.0011394078931005365
Position 4141: 0.0011356830616756426
Position 665: 0.0011302887362341272
Position 16633: 0.0011043646613701971
Position 6894: 0.001041507630661601
Position 18203: 0.0009956055387517235
Position 17763: 0.0009122945719133434
Position 5148: 0.0009067835495109873
Position 1040: 0.0008701368434681541
Position 15732: 0.0008490963537835687
Position 4155: 0.0008391488527124236
Position 16510: 0.0007056112460096933
Position 13759: 0.0006989510016450956
Position 12944: 0.0006422561918735833
Position 823: 0.000636618202221173
Position 4011: 0.0006259672916742662
Position 17130: 0.0006185128933572372
Position 21114: 0.0006034513479362478
Position 13261: 0.0006001303262879101
Position 20820: 0.000581731879559943
Position 7327: 0.0005770796104416121
Position 20202: 0.0005598835160538261
Position 4100: 0.00047702717915329564
Position 932: 0.0004573440012763226
Position 20620: 0.00045452792323829596
Position 6277: 0.0004496190927676532
Position 17042: 0.0004442606480800044
Position 7054: 0.00043595719481333446
Position 20521: 0.0003955336408850053
Position 1297: 0.00036881306899806974
Position 16587: 0.0003675866581127437
Position 15581: 0.00036574382306486797
Position 13844: 0.00036399367114950756
Position 448: 0.0003333297797048777
Position 3791: 0.0003325161620576466
Position 17805: 0.000327453778630174
Position 4144: 0.0003266462346203058
Position 20987: 0.000325882210516732
Position 4512: 0.00030708658224561574
Position 14091: 0.0003005619717914098
Position 910: 0.00029559351080916463
Position 4237: 0.0002842392686209762
Position 5060: 0.0002803104430835037
Position 14134: 0.0002744212012111606
Position 16480: 0.00026993779278782496
Position 4515: 0.0002681518104355602
Position 985: 0.00026423612057557366
Position 15698: 0.00024276651462819973
Position 679: 0.00021584072442355567
Position 20909: 0.00019872952979785514
Position 20779: 0.0001858196065657125
Position 16951: 0.0001835089744202947
Position 586: 0.00016888166141698242
Position 20860: 0.0001631061427738732
Position 3973: 0.00014291258876844467
Position 18159: 0.00014237172089781377
Position 1401: 0.00014230075493340308
Position 4233: 0.00013464008860633041
Position 1075: 0.0001328708621881356
Position 5194: 0.0001321759102197567
Position 18232: 0.00012529198459232532
Position 17121: 0.00011992557750795856
Position 15774: 0.00011706549119547956
Position 852: 0.00011340526580122314
Position 14337: 0.00011301782096086683
Position 20786: 0.00010904790737011181
Position 4191: 0.0001042582389897511
Position 15936: 9.132707032920207e-05
Position 15989: 8.778846667805431e-05
Position 20709: 8.732149335191096e-05
Position 21137: 8.708930326485918e-05
Position 589: 8.66716058277549e-05
Position 1067: 8.621793623757551e-05
Position 15894: 7.907991749436522e-05
Position 1360: 7.76378586477576e-05
Position 1630: 7.183550206833552e-05
Position 3969: 6.93167320371817e-05
Position 20830: 6.603867594740469e-05
Position 19745: 6.55048440112578e-05
Position 16757: 6.228275141231858e-05
Position 1344: 6.078222640093333e-05
Position 20880: 6.029357223164889e-05
Position 19811: 5.970244421682729e-05
Position 1644: 5.9305840555637527e-05
Position 982: 5.444767184080097e-05
Position 1046: 5.385681313502624e-05
Position 20133: 5.00803288905197e-05
Position 14251: 4.893461712155635e-05
Position 16270: 4.8404769503335556e-05
Position 14248: 4.820224395671617e-05
Position 1404: 4.6663181931844525e-05
Position 13486: 4.083049487414489e-05
Position 16658: 4.022120244635079e-05
Position 1180: 3.839343739563471e-05
Position 724: 3.80946605364417e-05
Position 3597: 3.7520148630860955e-05
Position 1104: 3.572746902692003e-05
Position 17709: 3.316692579266061e-05
Position 16486: 3.210212931286566e-05
Position 424: 3.094101832916384e-05
Position 13338: 2.9870282342022145e-05
Position 257: 2.916452358800982e-05
Position 18245: 2.8389852100062956e-05
Position 233: 2.7204711882499112e-05
Position 13480: 2.6824057406018855e-05
Position 522: 2.443203140409704e-05
Position 4220: 2.420024102440678e-05
Position 611: 2.2678096532054965e-05
Position 19889: 1.9610947879552325e-05
Position 16732: 1.7549588689851865e-05
Position 20224: 1.7071258743435528e-05
Position 1069: 1.5424592706693584e-05
Position 900: 1.5062819530666263e-05
Position 1452: 1.4787974828187574e-05
Position 902: 1.4681061961850478e-05
Position 1157: 1.3672636861442799e-05
Position 1532: 1.2910275571754882e-05
Position 13464: 1.2632994469718519e-05
Position 17135: 1.2631588137535115e-05
Position 936: 9.704843007186761e-06
Position 1160: 8.800843677435226e-06
Position 784: 8.608495798849968e-06
Position 20097: 8.216299761931132e-06
Position 485: 6.6781540680493665e-06
Position 2392: 6.020653869064746e-06
Position 3967: 5.647250637563158e-06
Position 1578: 5.205786028888829e-06
Position 17077: 4.561233020743795e-06
Position 738: 4.2525647671931e-06
Position 2069: 4.197535276987793e-06
Position 4541: 4.13913849544001e-06
Position 615: 3.3087098748109563e-06
Position 3937: 3.1329366993531936e-06
Position 1523: 3.102353740403965e-06
Position 591: 2.9998888936080393e-06
Position 16518: 2.9095288903719045e-06
Position 3809: 2.7875296975340005e-06
Position 2814: 2.6755258746750943e-06
Position 1916: 2.614643989581611e-06
Position 2366: 2.5337407818909135e-06
Position 2094: 2.4736555535301e-06
Position 15996: 1.944004008346608e-06
Position 1183: 1.907508229014631e-06
Position 2445: 1.905701384894112e-06
Position 455: 1.8548922690611433e-06
Position 17850: 1.7366836221912633e-06
Position 4046: 1.7171369875843723e-06
Position 3153: 1.6738526925318722e-06
Position 335: 1.5290948884993077e-06
Position 318: 1.479348529475501e-06
Position 749: 1.4697706311678025e-06
Position 1458: 1.4164661337169628e-06
Position 1723: 1.201713402699529e-06
Position 1766: 9.967141545053051e-07
Position 2656: 9.502241764163095e-07
Position 3157: 9.234099139010538e-07
Position 4608: 9.199708078545038e-07
Position 788: 8.526603720684967e-07
Position 1109: 8.086054166251066e-07
Position 2233: 7.058991520344203e-07
Position 430: 6.536616959388652e-07
Position 16883: 6.322400109811392e-07
Position 460: 5.8363003287318e-07
Position 2144: 5.227714867928035e-07
Position 3273: 4.983446566815466e-07
Position 2858: 4.7032002420014465e-07
Position 2706: 4.3865881339812043e-07
Position 2974: 4.25762709763503e-07
Position 2230: 3.8968557472511397e-07
Position 3110: 3.6970681391181236e-07
Position 16959: 3.4846254321419843e-07
Position 2739: 3.074274291350931e-07
Position 2168: 2.873147570892819e-07
Position 3603: 2.4002715961716533e-07
Position 1706: 2.2823918964546037e-07
Position 3688: 2.1479885340358795e-07
Position 1351: 1.8660904786528895e-07
Position 2640: 1.7984643329389046e-07
Position 4449: 1.7517247726056815e-07
Position 1412: 1.4679312545954016e-07
Position 1302: 1.4514201840801628e-07
Position 16146: 1.3884830944425196e-07
Position 15836: 1.3819116554934257e-07
Position 4073: 1.210798221692481e-07
Position 3195: 1.1671791235354354e-07
Position 546: 1.0695580440099556e-07
Position 1241: 8.339511264986077e-08
Position 2660: 7.439139090230672e-08
Position 772: 7.323983189798945e-08
Position 1830: 6.921297598043305e-08
Position 3240: 6.4494259583438e-08
Position 1951: 6.352421430614485e-08
Position 2881: 6.123832807592529e-08
Position 359: 6.032987601686397e-08
Position 3403: 5.96568141955422e-08
Position 534: 5.395604803914746e-08
Position 1215: 5.3161207263723925e-08
Position 1842: 4.1864534542560755e-08
Position 1442: 3.927746677962759e-08
Position 1263: 3.763276948780622e-08
Position 3700: 3.279082349885795e-08
Position 3207: 2.6104244945408216e-08
Position 383: 2.3180748389852122e-08
Position 686: 2.1893134767233443e-08
Position 239: 2.1702087328937267e-08
Position 1277: 1.874308213385108e-08
Position 2038: 1.5802697188026086e-08
Position 2018: 1.5617764619246646e-08
Position 1421: 7.295196882315205e-09
Position 131: 3.2334602825866794e-10
Position 264: 1.6610344128012282e-10
Position 757: 9.747876786324022e-11
Position 268: 2.0246956537380132e-11
Position 153: 1.2294379342837569e-11
Position 116: 1.2149962423912695e-11
Position 119: 8.45136525407747e-12
Position 344: 2.2570131939427265e-12
Position 112: 1.713742019923309e-12
Position 137: 1.6651027031605886e-12
Position 164: 1.3871832206090587e-12
Position 133: 1.0209871648931374e-12
Position 1461: 8.549905012130409e-13
Position 194: 4.558129115600658e-13
Position 531: 3.348725779504493e-13
Position 170: 1.3457629881908377e-15
