Gene = HP1BP3
Position 20475: 0.0014374442965026538
Position 39617: 0.0014246430348408977
Position 14306: 0.0013973111396117057
Position 42292: 0.001384679509167456
Position 22655: 0.0013701760391784355
Position 8295: 0.0012570297255801055
Position 20833: 0.001166911901726272
Position 10599: 0.0010928231933339497
Position 40658: 0.0010780480321279347
Position 20507: 0.0010285289431525486
Position 5265: 0.0010175765557785578
Position 1042: 0.0009817318882205915
Position 24640: 0.0009638935852405958
Position 7668: 0.0009614720911428247
Position 40762: 0.0009532156041595753
Position 7700: 0.0009158880176571404
Position 5174: 0.0008917748157681396
Position 9781: 0.0007440860256096903
Position 6882: 0.0007230789055560497
Position 7091: 0.0007197130038329094
Position 9155: 0.0006514078363091678
Position 40881: 0.000626440235820837
Position 39407: 0.000599808604812085
Position 10190: 0.0005937066099935446
Position 39421: 0.0005816480524550451
Position 40685: 0.000549662359988395
Position 162: 0.0005089687290529896
Position 39387: 0.0005022737944025987
Position 610: 0.0004859198937853788
Position 592: 0.00048337432051750735
Position 39384: 0.00044742395675875
Position 11289: 0.0004294416627991675
Position 43105: 0.00042876707040136164
Position 42523: 0.0004018803509830865
Position 10856: 0.00039416164282605315
Position 20936: 0.000363726514483351
Position 973: 0.00032001073491989184
Position 19967: 0.00028800531585001306
Position 10996: 0.0002651077798633885
Position 39149: 0.00021293635843523602
Position 1652: 0.0002090671136667619
Position 42327: 0.00019258520493402093
Position 356: 0.0001422756605021003
Position 7327: 0.00013322347198793232
Position 221: 0.0001247528209087583
Position 244: 0.00012407701214368167
Position 7308: 0.00012398800406657605
Position 43923: 9.629848215717958e-05
Position 379: 9.528339570474824e-05
Position 6890: 9.168811096964983e-05
Position 41333: 8.244294177457102e-05
Position 41459: 8.092913509043963e-05
Position 30240: 7.887052794817916e-05
Position 41169: 7.22893148787346e-05
Position 413: 5.999554079639851e-05
Position 41447: 5.98015067049385e-05
Position 3061: 5.311982618099239e-05
Position 227: 5.164854179950259e-05
Position 30244: 5.0312993083392025e-05
Position 105: 4.067269899080714e-05
Position 440: 3.551267127216493e-05
Position 4943: 3.386287050361054e-05
Position 388: 3.31186197271482e-05
Position 986: 3.100716643979691e-05
Position 1078: 3.0421435056817526e-05
Position 41676: 2.6224081533649158e-05
Position 4626: 2.3902802932028702e-05
Position 428: 2.265863355126293e-05
Position 168: 2.030673524387916e-05
Position 46: 1.9777523984355322e-05
Position 472: 1.9253300834476345e-05
Position 2411: 1.8725722174525182e-05
Position 1643: 1.80631372333791e-05
Position 4774: 1.7816292049511755e-05
Position 166: 1.6139393708050847e-05
Position 268: 1.1242245447620118e-05
Position 875: 9.980832035816106e-06
Position 41346: 9.184830688055586e-06
Position 1242: 8.839341528866461e-06
Position 658: 7.81701265903106e-06
Position 1680: 7.718382602266519e-06
Position 8860: 6.518193746085147e-06
Position 8868: 6.104436818047182e-06
Position 7055: 5.698674525408172e-06
Position 1208: 5.180178467847066e-06
Position 868: 5.048355716164993e-06
Position 8082: 3.411120125417536e-06
Position 1104: 2.44789322565905e-06
Position 7238: 2.447007005534893e-06
Position 44: 2.4259717275867518e-06
Position 1148: 2.2116740864305754e-06
Position 1267: 1.9831892464738972e-06
Position 7211: 1.8574139143877002e-06
Position 237: 1.8510372058688245e-06
Position 617: 1.5693727704813782e-06
Position 443: 1.1625553854172047e-06
Position 758: 1.1218963843056226e-06
Position 495: 9.80346110689653e-07
Position 451: 8.497475232200063e-07
Position 711: 7.853110353210702e-07
Position 317: 7.812469411603852e-07
Position 633: 6.5645942026731e-07
Position 648: 4.946800728524436e-07
Position 42362: 4.542855213942322e-07
Position 29632: 4.194543088979888e-07
Position 833: 3.6915304247695606e-07
Position 41880: 1.9975231629937142e-07
Position 585: 1.8264524995873225e-07
Position 545: 1.8239296960588696e-07
Position 457: 1.520407777551157e-07
Position 134: 1.4585727428676787e-07
Position 651: 1.2441626156632336e-07
Position 107: 8.844924192961257e-08
Position 84: 7.904440096891716e-08
Position 37: 6.340306394709658e-08
Position 779: 2.4081980980549034e-08
Position 324: 2.3108064993006835e-08
Position 67: 5.459534329301815e-09
Position 777: 1.2725343225034168e-09
Position 582: 1.9583528536284717e-10
Position 286: 7.169730698377138e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 29431: 0.9996679953168777
Position 39032: 0.9949467215845824
Position 19023: 0.9220683806884374
Position 15614: 0.9057637651267828
Position 41031: 0.9001616364038025
Position 21156: 0.848568014141974
Position 6776: 0.7391239342595338
Position 43513: 0.6706509187442002
Position 41596: 0.6317559090373871
Position 6147: 0.4262632799679106
Position 39681: 0.4222986347932203
Position 14472: 0.29267237205361396
Position 10682: 0.257809595790794
Position 9937: 0.2433659549854842
Position 6779: 0.2396500093240308
Position 8007: 0.19898891724646586
Position 36805: 0.18890920029863104
Position 580: 0.15262362818210296
Position 14616: 0.14721834303706693
Position 41385: 0.1436302448285626
Position 37726: 0.13350235051013984
Position 10990: 0.12709674184829886
Position 4496: 0.12210667642736592
Position 24286: 0.10764846073130734
Position 9976: 0.10762278804992732
Position 11044: 0.09535802017778498
Position 31758: 0.09319859375175422
Position 11444: 0.0891692112783778
Position 7079: 0.08153572897504449
Position 6129: 0.07971088894002178
Position 43034: 0.07660020156922132
Position 14502: 0.07365341888873296
Position 41772: 0.06894184510867606
Position 39270: 0.06722723490755678
Position 20399: 0.05741304359770334
Position 39677: 0.05646843344409709
Position 15157: 0.05603176989725427
Position 41346: 0.054415396461610074
Position 24370: 0.05428533363667194
Position 41053: 0.049949625642430155
Position 36712: 0.047997062331880475
Position 42230: 0.04697334245545194
Position 31605: 0.046377099441844316
Position 24224: 0.04383349766733631
Position 40527: 0.042437415677729316
Position 30970: 0.0381301870513842
Position 4510: 0.03675842510161781
Position 27291: 0.0347347063943726
Position 15115: 0.03380270964602213
Position 9891: 0.03053162091982673
Position 42192: 0.030122964396393198
Position 41522: 0.029389520234277003
Position 19065: 0.029045915065562006
Position 41057: 0.028538335324387095
Position 27312: 0.02831720596849684
Position 41307: 0.02728149439106118
Position 9979: 0.026244795767736476
Position 945: 0.025112291268127508
Position 5611: 0.02423199064479634
Position 30890: 0.023660157605359527
Position 6202: 0.02362176993597941
Position 24569: 0.021569404473706887
Position 6199: 0.020189957267388613
Position 15195: 0.01975232220328672
Position 11868: 0.019263781582318684
Position 2298: 0.017832294102008064
Position 5150: 0.016974150126389972
Position 7139: 0.016715315470809625
Position 21161: 0.01615682219887233
Position 9820: 0.0160143529491457
Position 5127: 0.01580509014781908
Position 18784: 0.015111896611492662
Position 41036: 0.014929178044142595
Position 20424: 0.01484664036685319
Position 41242: 0.014209747541019698
Position 31690: 0.014166655251590799
Position 39234: 0.013199225353735727
Position 40649: 0.013118513950475825
Position 25879: 0.011269244797856988
Position 11700: 0.011215410041123199
Position 10753: 0.011099114058207939
Position 20726: 0.010393267720554596
Position 4462: 0.009777016406432542
Position 15012: 0.009681463882619763
Position 31693: 0.009638000647278697
Position 41753: 0.009632964184881035
Position 5703: 0.009249291259474041
Position 5259: 0.007814301189213176
Position 42562: 0.007608937230158784
Position 43389: 0.00737292541540865
Position 30739: 0.006969784171094773
Position 25699: 0.006901560098478313
Position 39365: 0.00668070590101432
Position 42254: 0.006618855530459501
Position 19375: 0.006438956472204177
Position 43724: 0.006268070238196031
Position 9737: 0.006194244082816203
Position 7938: 0.005989165644078179
Position 16873: 0.005683282901668815
Position 7222: 0.005290260203790147
Position 42626: 0.005023058942811701
Position 40910: 0.004980536487527916
Position 31643: 0.004918147473427395
Position 6660: 0.004914022805172569
Position 6177: 0.0040518604947017214
Position 8932: 0.003960948493505121
Position 5268: 0.0038526758465230885
Position 11071: 0.0038348113457545223
Position 24416: 0.0037592597084848828
Position 20273: 0.0035511704183625015
Position 24306: 0.0035162501067184226
Position 43627: 0.0034356969091320854
Position 41351: 0.0033978413575743507
Position 23927: 0.0033912942902944443
Position 542: 0.003204618165325614
Position 6088: 0.0030214605921936727
Position 4131: 0.0030172481701349206
Position 40335: 0.0028333106724167272
Position 41263: 0.002797679024016847
Position 20935: 0.0027096398543146093
Position 30851: 0.0026647797254113416
Position 6704: 0.0026324960537091394
Position 16778: 0.0021602068269766677
Position 40303: 0.002091972821366677
Position 19406: 0.0020830888763373476
Position 41732: 0.0020777545960933967
Position 41411: 0.002048296487671742
Position 39701: 0.0020133755805706076
Position 599: 0.0019849767963285537
Position 576: 0.00197463001522826
Position 7040: 0.001969406375817128
Position 7187: 0.0019615843741257223
Position 41447: 0.001948865013028277
Position 27451: 0.0019228251458506562
Position 39284: 0.0018507481184790102
Position 4275: 0.001847245054594782
Position 7512: 0.0018136359521208215
Position 10802: 0.0017713570531076017
Position 41073: 0.0017238579908957297
Position 5372: 0.0017006647181516494
Position 11724: 0.0016391272830716397
Position 5425: 0.0015925187705711265
Position 40609: 0.0015475110617646321
Position 15464: 0.0015138123602364804
Position 23479: 0.0014648143254502462
Position 31881: 0.0014071520699978509
Position 23516: 0.001405885596928237
Position 42425: 0.0013996780863005643
Position 14244: 0.0013973111396117063
Position 41804: 0.001372721476790753
Position 22571: 0.001370176039178435
Position 41526: 0.0013549765774222202
Position 9943: 0.0011811073922715317
Position 43823: 0.001150062658984539
Position 41059: 0.0011428640125126196
Position 7192: 0.00112713690917757
Position 31567: 0.0010801219400257533
Position 31032: 0.001032967900144785
Position 404: 0.0010097461203221168
Position 10499: 0.0009789079795125117
Position 42236: 0.0009609046887858608
Position 43190: 0.0009351104529511622
Position 19588: 0.0009003031099003607
Position 7172: 0.0008468409332743335
Position 40543: 0.0008293037432220148
Position 558: 0.0007842341939068731
Position 41807: 0.0007773970675834319
Position 40148: 0.0007483027897947398
Position 43193: 0.0007407501975871453
Position 4112: 0.000738301572667643
Position 5215: 0.0007119249553327025
Position 1096: 0.0006773842926367041
Position 19615: 0.0006765966476711882
Position 8750: 0.0006742408661510232
Position 4157: 0.0006312193064904071
Position 4297: 0.0006237913620394444
Position 41788: 0.0006136339565705941
Position 8171: 0.0005943648959355055
Position 19258: 0.000557841530647083
Position 42522: 0.0005561947424055181
Position 5312: 0.0004960312630637851
Position 2249: 0.00048410785994763145
Position 11170: 0.0004294416627991674
Position 43104: 0.00042832631080503143
Position 41323: 0.000422101100320927
Position 7227: 0.0004107508806604942
Position 41944: 0.00040095096290861836
Position 43030: 0.0003939294532778299
Position 382: 0.00039004170389230885
Position 7852: 0.00038556162081189113
Position 41250: 0.00034433408954016956
Position 10725: 0.00033825662375557464
Position 7006: 0.00033090810227109327
Position 44021: 0.0003215068717680398
Position 756: 0.00030921729757591777
Position 2381: 0.0003027650961328276
Position 4443: 0.00029145633804825085
Position 19748: 0.0002880053158500133
Position 6538: 0.000287244040398159
Position 7090: 0.00028668599343721087
Position 247: 0.00028004347069935417
Position 43054: 0.0002547778522899744
Position 8212: 0.0002452729763056143
Position 44007: 0.0002237977851501502
Position 2305: 0.00020958853783745955
Position 11461: 0.00020398838885727727
Position 41063: 0.0001790453431210541
Position 19537: 0.00017876260634831475
Position 1211: 0.00017205902351770063
Position 41459: 0.00016335311307551277
Position 6986: 0.00016126801115440168
Position 41750: 0.0001573386327582565
Position 41493: 0.00015609365874987908
Position 439: 0.00015251120474054478
Position 42784: 0.00015226004842393273
Position 42838: 0.00014552755016375714
Position 41721: 0.0001387283257447496
Position 1586: 0.00013050382109548354
Position 30145: 0.00012040379812803299
Position 10469: 0.00011391521382143692
Position 41361: 0.00010991680419708376
Position 6450: 8.92914480026194e-05
Position 41676: 8.845454928114844e-05
Position 957: 8.82372848435354e-05
Position 42787: 8.31961641030497e-05
Position 41603: 7.313546620710833e-05
Position 42468: 7.172830550510035e-05
Position 7521: 7.008322311007818e-05
Position 1478: 6.92985750483557e-05
Position 41560: 6.662077709041956e-05
Position 43284: 6.262048132694925e-05
Position 2925: 5.103007296035943e-05
Position 7775: 4.851827425524826e-05
Position 41214: 4.8056590933237505e-05
Position 8044: 4.728247641761597e-05
Position 1171: 4.655558973115e-05
Position 21107: 3.90725484815673e-05
Position 582: 3.590343349424977e-05
Position 7632: 3.436026171640675e-05
Position 4796: 3.386287050361056e-05
Position 688: 3.3747011741128564e-05
Position 41717: 3.286727078477723e-05
Position 42543: 3.210336569308082e-05
Position 893: 3.198829220609369e-05
Position 41315: 2.8928172745047828e-05
Position 41900: 2.6690820170865292e-05
Position 41651: 1.9329844040504678e-05
Position 31011: 1.900254655328641e-05
Position 41226: 1.5339660209741962e-05
Position 1549: 1.1349503007923397e-05
Position 2424: 1.0789094554434782e-05
Position 1380: 1.0615343528570825e-05
Position 1034: 1.0016671451239373e-05
Position 19563: 8.823168721819651e-06
Position 30125: 8.779722903538246e-06
Position 7301: 8.633408683699936e-06
Position 964: 6.092664384485505e-06
Position 39617: 4.484893648373154e-06
Position 2921: 2.089753220633094e-06
Position 1396: 5.234859981169972e-07
Position 821: 4.3635533749353735e-07
Position 1016: 4.012054185366376e-07
Position 1521: 3.792452379159761e-07
Position 1038: 3.231208822455803e-07
Position 1148: 3.0974980936775224e-07
Position 1528: 3.077232495200168e-07
Position 868: 3.0124646947020136e-07
Position 356: 2.870287987208548e-07
Position 1157: 2.754179724208503e-07
Position 8205: 2.747410960765771e-07
Position 1206: 2.7105725695364464e-07
Position 792: 1.9261919884659102e-07
Position 1078: 1.8457775324858355e-07
Position 153: 8.700190978866497e-08
Position 1224: 8.660350310713303e-08
Position 1055: 8.632528857371441e-08
Position 447: 6.664405698865074e-08
Position 425: 5.1251560488442356e-08
Position 181: 2.8103672964143087e-08
Position 515: 2.7795045481143877e-08
Position 488: 2.6001953240488124e-08
Position 480: 2.138627071402195e-08
Position 147: 1.6685106224235026e-08
Position 738: 1.3192608132483165e-08
Position 758: 9.248470076818611e-09
Position 873: 8.426356078869195e-09
Position 692: 7.623967096528065e-09
Position 457: 6.5247530560434365e-09
Position 118: 4.8275685536511e-09
Position 423: 3.4481924970544924e-09
Position 909: 1.5365804818270068e-09
Position 470: 1.006252854619045e-09
Position 482: 8.112594959047225e-10
Position 896: 7.102732634152384e-10
