Gene = AIMP2
Position 3414: 9.585307575025007e-05
Position 6573: 8.770840380274403e-05
Position 3220: 7.836383788503774e-05
Position 993: 6.310554703892483e-05
Position 8946: 6.120566647775593e-05
Position 2371: 5.9625023356910724e-05
Position 2515: 5.926802878091767e-05
Position 1440: 5.575319741234128e-05
Position 11487: 5.490688911701326e-05
Position 2255: 4.8028888556908954e-05
Position 2669: 4.444566407872041e-05
Position 279: 3.993111113214655e-05
Position 9976: 3.1811272313833894e-05
Position 9256: 2.6262149379705756e-05
Position 424: 1.6053608922255785e-05
Position 1191: 1.2570960128016756e-05
Position 1755: 1.2527872583891733e-05
Position 2150: 1.238336799275219e-05
Position 2109: 1.0045186230483291e-05
Position 1014: 9.675329654767877e-06
Position 1035: 8.524803837524054e-06
Position 1231: 6.883941068307319e-06
Position 474: 6.800675729815337e-06
Position 2672: 5.931677535559142e-06
Position 384: 5.8545467668447765e-06
Position 4455: 5.682314913919652e-06
Position 1051: 5.20898332764309e-06
Position 5434: 4.393885073348469e-06
Position 1675: 4.355541275208647e-06
Position 1334: 3.868021943399291e-06
Position 230: 3.124780738208012e-06
Position 1925: 3.0620016829882194e-06
Position 1720: 3.0486509596794727e-06
Position 2759: 2.9231900571210733e-06
Position 2252: 2.8786283407413242e-06
Position 1306: 2.428513199099045e-06
Position 1919: 2.1427962571431375e-06
Position 219: 1.6333341141039595e-06
Position 2606: 1.5748649141320443e-06
Position 2731: 1.5431655837535447e-06
Position 1025: 1.2042516836571453e-06
Position 175: 1.0882194133148267e-06
Position 553: 8.726309055885128e-07
Position 1515: 7.897325048916769e-07
Position 1346: 7.237416281276472e-07
Position 2681: 6.675081621345826e-07
Position 139: 4.5624785545982637e-07
Position 590: 4.086280822283924e-07
Position 396: 4.0816900960626795e-07
Position 796: 3.789091228592054e-07
Position 257: 2.1739787564103032e-07
Position 1442: 1.4816051587375563e-07
Position 1261: 9.977464282660492e-08
Position 468: 6.999260790271994e-08
Position 1685: 5.019909474736602e-08
Position 813: 4.976079307979205e-08
Position 790: 4.915671054257368e-08
Position 1633: 4.819476128840536e-08
Position 633: 3.408397179383069e-08
Position 332: 3.1767315828699614e-08
Position 497: 2.888554765620342e-08
Position 838: 1.2820183580100611e-08
Position 492: 1.2359102995548714e-08
Position 1922: 1.2308275744650144e-08
Position 639: 2.9840435674526183e-09
Position 611: 2.9232730061292372e-09
Position 865: 2.525326428298559e-09
Position 857: 2.163649728511982e-09
Position 607: 1.3906156931216766e-09
Position 601: 4.4050895798544363e-10
Position 328: 4.2749775149062794e-10
Position 511: 2.5805295319140023e-11
Position 574: 1.286870058746249e-11
Position 500: 1.0740176774332818e-11
Position 506: 9.84672813337099e-12
Position 646: 3.0229498838892093e-12
Position 260: 2.8214719404521943e-12
Position 614: 4.254170455205392e-13
