Gene = ECM1
Position 3570: 4.118652417409071e-05
Position 2743: 3.935754201159897e-05
Position 3751: 3.914075528879039e-05
Position 1264: 3.8386701263441394e-05
Position 3124: 3.644916524647097e-05
Position 152: 3.581721452105546e-05
Position 102: 3.561398208373342e-05
Position 246: 3.463653048954076e-05
Position 4746: 2.6540476706259428e-05
Position 4853: 2.518668580407903e-05
Position 846: 2.3530208238805116e-05
Position 2016: 2.2846199889874843e-05
Position 471: 2.0457327527981035e-05
Position 286: 1.8479836076259827e-05
Position 1215: 1.7804557634979006e-05
Position 1023: 1.749517306264182e-05
Position 3165: 1.6487924173188874e-05
Position 1706: 1.512463176525904e-05
Position 1994: 1.4962422236252007e-05
Position 391: 1.4390601163692986e-05
Position 703: 1.2517074166412477e-05
Position 199: 1.1117380066280147e-05
Position 878: 1.0856243100011136e-05
Position 610: 1.066050867152021e-05
Position 1503: 1.025850509319108e-05
Position 2282: 1.0069020835188451e-05
Position 252: 9.99014047984035e-06
Position 4734: 9.811429225165462e-06
Position 5289: 9.769814477201582e-06
Position 995: 9.574232718736412e-06
Position 5228: 8.346702656460224e-06
Position 10: 6.2510287833780866e-06
Position 1544: 5.2856675367387136e-06
Position 1279: 5.089298083758535e-06
Position 114: 4.649652424073299e-06
Position 3111: 4.452259548800884e-06
Position 107: 3.0640142280030575e-06
Position 844: 2.105232454441295e-06
Position 1672: 1.8254509942334415e-06
Position 2353: 1.4532679162017448e-06
Position 3733: 1.2634924032950776e-06
Position 1556: 7.356902562770927e-07
Position 2252: 7.186388380448077e-07
Position 5051: 6.546356134200116e-07
Position 2020: 5.003675817223279e-07
Position 4427: 3.453697370099033e-07
Position 1965: 3.06293052346294e-07
Position 3414: 2.7050526465656576e-07
Position 170: 1.3788441770310376e-07
Position 3141: 1.1723376786943613e-07
Position 4639: 1.1652769244631152e-07
Position 2198: 1.1077697904001123e-07
Position 2201: 9.193279199228813e-08
Position 2287: 8.970182968102768e-08
Position 4302: 7.181976652364877e-08
Position 3100: 7.024599478457014e-08
Position 52: 6.185622758208167e-08
Position 4365: 1.621971366026926e-08
Position 612: 1.6983885198165582e-09
Position 341: 2.5854738120833056e-10
Position 588: 2.448504124466562e-10
Position 790: 3.735156809460269e-11
Position 296: 1.3559446261072568e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1575: 0.9625019928030948
Position 2790: 0.812390273960613
Position 1445: 0.7534900511753501
Position 2016: 0.6750935602138153
Position 4266: 0.5314999932765813
Position 4873: 0.4841710322036802
Position 4349: 0.43028895253022625
Position 3371: 0.33024317134169145
Position 1836: 0.3222029843934342
Position 4596: 0.28204369580165384
Position 4639: 0.2705440647845045
Position 2036: 0.25709021511154956
Position 1877: 0.25055072245127874
Position 1856: 0.23080854677126447
Position 4593: 0.19300479571378257
Position 1374: 0.1900698391647346
Position 5028: 0.17382434214257209
Position 3642: 0.1480961405093013
Position 3476: 0.13245570213219565
Position 5151: 0.11199019047135142
Position 5509: 0.11138639012357289
Position 4701: 0.09213656953218778
Position 3661: 0.08965446222615679
Position 1749: 0.08731813339077338
Position 3023: 0.07567895255090658
Position 2446: 0.05903893846587343
Position 2379: 0.048927013775404385
Position 853: 0.04735867230359782
Position 2075: 0.043275790733132515
Position 2963: 0.04194859013618924
Position 1787: 0.04178923712613898
Position 2426: 0.03784773079774907
Position 2361: 0.0377372617896261
Position 5611: 0.03521764625548514
Position 4914: 0.033752649501546744
Position 2519: 0.025469531616547466
Position 3818: 0.025008894328421485
Position 1841: 0.024337465241000913
Position 319: 0.02115875705062978
Position 1395: 0.020566286869517912
Position 1197: 0.020502449231572347
Position 4811: 0.01824862949237578
Position 4959: 0.01744393944506937
Position 2423: 0.016856563141675465
Position 4038: 0.016344577711638882
Position 2709: 0.01614220205733466
Position 2996: 0.01506534999906576
Position 3610: 0.013765136563994832
Position 1084: 0.013028823082843307
Position 890: 0.013002885159239516
Position 2928: 0.012380919290215798
Position 2337: 0.011522675292465197
Position 4558: 0.011329294507894673
Position 1615: 0.011269380794902622
Position 4706: 0.011050271542716365
Position 1859: 0.010253826525023524
Position 3716: 0.009451397026142812
Position 3683: 0.009063662807975516
Position 2198: 0.007826772322678185
Position 5244: 0.007710849731944085
Position 2058: 0.007311973873973938
Position 5656: 0.007237719642414845
Position 5541: 0.00618331563961509
Position 4844: 0.006039081759829771
Position 2150: 0.005053971781207137
Position 1088: 0.004532769520821877
Position 3079: 0.004279974107890974
Position 3551: 0.004223661599363214
Position 762: 0.004084335676817249
Position 5228: 0.003550851656944992
Position 3520: 0.003410925078066392
Position 2278: 0.0032402967225077972
Position 3593: 0.00271918028581865
Position 3449: 0.0026015622097985635
Position 2381: 0.002482026917336408
Position 316: 0.0022081320890641816
Position 2816: 0.0020466617843144883
Position 4943: 0.0019757753028901656
Position 830: 0.0018123496773792918
Position 2728: 0.001807558700284206
Position 807: 0.0017097758281590667
Position 4606: 0.0016008575300621164
Position 5561: 0.0015475304168327249
Position 2847: 0.0015102794602562637
Position 2631: 0.0015087800982899217
Position 2040: 0.0014858448681339088
Position 2090: 0.0014673606300020215
Position 1460: 0.001442577691579731
Position 3479: 0.00134418431570339
Position 4000: 0.0013292864887590632
Position 1883: 0.001203361456189434
Position 2479: 0.0011770154612056858
Position 2365: 0.0011387294872606953
Position 281: 0.0011109418812848201
Position 1400: 0.00110814747386089
Position 2169: 0.0010768604803315584
Position 2864: 0.0010646862714356097
Position 4365: 0.0010420726835308593
Position 3301: 0.0010052695713669033
Position 1090: 0.0009961450061725169
Position 1274: 0.000946947312778503
Position 4878: 0.0009147018546390777
Position 3743: 0.0008513088831433621
Position 623: 0.0008219971794055097
Position 5544: 0.0007284629957126701
Position 1587: 0.0007168502907098694
Position 5518: 0.000691035446850665
Position 3047: 0.0006671924001601309
Position 898: 0.000649647797532567
Position 1104: 0.0006282480423486338
Position 1804: 0.0005269240113381856
Position 3256: 0.0005035128369241405
Position 683: 0.0004963439275547642
Position 749: 0.0004077796807907636
Position 3407: 0.0003828938612802134
Position 3503: 0.00038144832883019517
Position 2093: 0.00037480400715487767
Position 1646: 0.0003717453575839318
Position 1797: 0.00033755997348734875
Position 640: 0.00030757939820936836
Position 3176: 0.0003044876917944644
Position 1706: 0.00029167530826258996
Position 5287: 0.00028679467671533773
Position 4056: 0.0002514040789295787
Position 2308: 0.00024482268701513956
Position 5666: 0.00024304953071160052
Position 4976: 0.00022856891999257486
Position 4181: 0.00021345898795625644
Position 284: 0.0002126739119667623
Position 5031: 0.00019473645915095948
Position 2294: 0.00017943621186762001
Position 1055: 0.00017718541469707614
Position 5694: 0.00017700996340505397
Position 2526: 0.00017460812966777078
Position 4188: 0.00017312740315925562
Position 965: 0.00016953229159916294
Position 2449: 0.00014328720768594103
Position 257: 0.00013462865476953715
Position 2799: 0.00012576985675834886
Position 1913: 0.00012453575159668227
Position 4719: 0.00012442738955564583
Position 1127: 0.00011608448675175144
Position 1314: 0.00011237048374764934
Position 1415: 0.00010853439547907261
Position 2060: 0.00010307043947923629
Position 243: 9.765450531334231e-05
Position 5086: 9.555998560586572e-05
Position 5591: 9.238471277680157e-05
Position 266: 8.446311910244655e-05
Position 2262: 8.388482675992635e-05
Position 2234: 8.383937108860095e-05
Position 5572: 8.327695269866127e-05
Position 1800: 8.294910637021501e-05
Position 4824: 8.11417259131446e-05
Position 5328: 7.695072062191639e-05
Position 5313: 7.585832264482499e-05
Position 1106: 7.284572258517313e-05
Position 2282: 7.217807174071299e-05
Position 336: 7.015331359659002e-05
Position 597: 6.940345704243578e-05
Position 3419: 6.748270200679737e-05
Position 1061: 6.614256865553586e-05
Position 3401: 6.61082030819064e-05
Position 4983: 6.476111772619561e-05
Position 4098: 6.441133025106572e-05
Position 1253: 5.785179784047471e-05
Position 2877: 5.7144554779034005e-05
Position 2452: 5.056563250718096e-05
Position 1975: 5.0181709739500406e-05
Position 358: 4.4962307140001896e-05
Position 984: 4.2025353506397466e-05
Position 3213: 4.0583746546476365e-05
Position 1243: 3.971935544337085e-05
Position 3001: 3.8274525210563516e-05
Position 2546: 3.540204185721458e-05
Position 2152: 3.508737312761643e-05
Position 4472: 3.1785699958566085e-05
Position 1465: 3.138179184006627e-05
Position 3029: 3.0337623182629108e-05
Position 911: 2.9114465661875568e-05
Position 1215: 2.6986352554382954e-05
Position 1670: 2.5850894638421343e-05
Position 5273: 2.4985010889044327e-05
Position 2818: 2.410599042649611e-05
Position 2217: 2.4029722133039255e-05
Position 1535: 2.3858161479957943e-05
Position 1757: 2.3508478477119815e-05
Position 5626: 2.3447243822235542e-05
Position 5653: 2.300301018179704e-05
Position 4113: 2.272656208271606e-05
Position 1218: 2.1020670751052315e-05
Position 1717: 2.0094341025750487e-05
Position 1044: 1.8957354911719613e-05
Position 190: 1.7545020303335695e-05
Position 361: 1.6150970186121944e-05
Position 1324: 1.5886875098790036e-05
Position 5373: 1.5828313152703138e-05
Position 3316: 1.5233607094403503e-05
Position 3455: 1.3967147985578338e-05
Position 367: 1.3648556175132849e-05
Position 969: 1.2507651132543583e-05
Position 1067: 1.2024091613543656e-05
Position 1664: 1.1635492163680237e-05
Position 1405: 1.13038361515279e-05
Position 1140: 1.1086528231118669e-05
Position 2475: 1.0059139158639713e-05
Position 365: 9.512415568891053e-06
Position 3910: 8.869481358750327e-06
Position 1014: 8.727711862495516e-06
Position 1101: 8.666517051224083e-06
Position 3157: 8.112250303151667e-06
Position 1760: 7.82793106719584e-06
Position 1467: 7.223089467315985e-06
Position 567: 6.958408436922815e-06
Position 2097: 6.4978155098647115e-06
Position 782: 6.467254361262884e-06
Position 4073: 5.901533658679034e-06
Position 2174: 5.781561448258467e-06
Position 923: 5.3725667644625115e-06
Position 327: 4.175016399047657e-06
Position 2491: 4.081462569327072e-06
Position 1260: 3.868933911178119e-06
Position 286: 3.741175808645396e-06
Position 398: 3.5438342724580293e-06
Position 1917: 3.494409485647675e-06
Position 714: 3.3773327404258615e-06
Position 341: 3.3561052976552613e-06
Position 929: 2.439185855815555e-06
Position 1300: 2.2727534363008497e-06
Position 2477: 2.051841085578851e-06
Position 1294: 2.0447977691576165e-06
Position 865: 1.680779472934318e-06
Position 539: 1.6337427424681741e-06
Position 3381: 1.3618929998963832e-06
Position 420: 1.3417842141585757e-06
Position 722: 1.3146006739383618e-06
Position 1516: 8.55538886646488e-07
Position 1672: 8.454764870152561e-07
Position 1767: 5.375485525521757e-07
Position 1765: 4.2648353986514486e-07
Position 1496: 3.392675285621184e-07
Position 1493: 3.340397501498919e-07
Position 766: 2.778022020096127e-07
Position 2105: 1.6830926840131057e-07
Position 463: 1.5209916647089215e-07
Position 493: 9.271543442992746e-08
Position 599: 7.389545898268826e-08
Position 728: 6.900958364588221e-08
Position 2102: 6.509332980634853e-08
Position 383: 5.543923931337426e-08
Position 372: 5.163325125322146e-08
Position 194: 4.600088413902543e-08
Position 107: 4.590750928356373e-08
Position 571: 4.469574991330889e-08
Position 218: 4.321457805200105e-08
Position 2543: 3.8148776374620624e-08
Position 123: 3.557979410786862e-08
Position 73: 3.1920421800477974e-08
Position 2569: 2.732524061543254e-08
Position 412: 1.834944458999118e-08
Position 602: 1.0803213189974863e-08
Position 486: 9.305862055707845e-09
Position 992: 6.37943804549162e-09
Position 951: 6.354704891430333e-09
Position 945: 3.946329907159256e-09
Position 211: 3.857713647076473e-09
Position 100: 2.726805877958104e-09
Position 380: 2.369436267131699e-09
Position 428: 1.9113762584243028e-09
Position 199: 1.889233506088518e-09
Position 114: 1.7917437036080256e-09
Position 518: 1.768715506192126e-09
Position 529: 1.6862922188153925e-09
Position 436: 1.3583788674706115e-09
Position 369: 1.1894671559726398e-09
Position 137: 1.1238665825386078e-09
Position 2643: 1.0799848363251884e-09
Position 346: 9.685813838961257e-10
Position 386: 3.7565183309911214e-11
Position 733: 2.3758291359515658e-11
Position 469: 6.909574888516383e-12
Position 445: 3.576173817154685e-12
Position 388: 3.281929075982579e-12
Position 221: 2.955206093843823e-12
Position 522: 2.0833036827684876e-12
Position 141: 1.7868392859304994e-12
Position 465: 1.1027709572874595e-12
Position 146: 6.132024994016101e-13
Position 86: 2.9989909939786967e-13
