Gene = CARNMT1
Position 2249: 0.00011732405234410097
Position 3978: 9.609276456707274e-05
Position 1210: 9.474694904679508e-05
Position 972: 7.700384593536725e-05
Position 2343: 6.657238837103044e-05
Position 488: 6.091742043111848e-05
Position 1740: 6.016371979597817e-05
Position 1217: 5.167463376818294e-05
Position 2415: 5.1236152757548854e-05
Position 3813: 5.101564441375246e-05
Position 1341: 4.718827895173209e-05
Position 3669: 4.638073685146503e-05
Position 1497: 4.612112256392482e-05
Position 627: 4.3725829242578154e-05
Position 1182: 4.124489152200209e-05
Position 291: 3.846299333619749e-05
Position 530: 2.646300520723493e-05
Position 688: 2.5556072740107822e-05
Position 1110: 2.4977010191347425e-05
Position 947: 2.2762365934284464e-05
Position 670: 2.182775076754746e-05
Position 862: 1.8396267754438905e-05
Position 5876: 1.658477766987577e-05
Position 412: 1.4868993801506323e-05
Position 717: 1.3512233100847973e-05
Position 1576: 1.197179239192053e-05
Position 1627: 1.125553208653715e-05
Position 795: 1.0474600492745841e-05
Position 2598: 1.0422630444410511e-05
Position 6245: 9.50434594879888e-06
Position 2502: 9.495934809996138e-06
Position 2107: 9.463666036926026e-06
Position 4894: 9.325883956220582e-06
Position 3275: 8.110096900637564e-06
Position 1279: 7.070391947217735e-06
Position 1519: 6.5753445325014254e-06
Position 310: 5.76465761955088e-06
Position 4919: 5.489143175807781e-06
Position 1973: 5.350041359174115e-06
Position 693: 4.889122988661722e-06
Position 2566: 3.746863916235032e-06
Position 2223: 3.2865044291519074e-06
Position 1419: 3.227665148980525e-06
Position 690: 2.7477213868415546e-06
Position 793: 2.6724203562205286e-06
Position 1460: 1.98877423507563e-06
Position 2631: 1.5756402527026787e-06
Position 1323: 1.4983227178960328e-06
Position 1017: 1.4230414968647687e-06
Position 2533: 1.3768581618453135e-06
Position 801: 1.274591219999331e-06
Position 1179: 1.0046275260072614e-06
Position 1019: 9.138578003957428e-07
Position 1039: 8.455639651677345e-07
Position 873: 6.256645191808904e-07
Position 2905: 4.866637937937292e-07
Position 1319: 3.127443922956475e-07
Position 926: 2.6592175214684983e-07
Position 200: 2.582901162199851e-07
Position 632: 2.284841986570524e-07
Position 317: 1.5141488611409658e-07
Position 2547: 1.2088299978987464e-07
Position 980: 6.720857665075527e-08
Position 323: 6.429184610794412e-08
Position 1747: 5.0799789425476045e-08
Position 356: 4.905089171145193e-08
Position 326: 3.101216536163591e-08
Position 1768: 1.464664023939542e-08
Position 864: 1.2890602847359252e-08
Position 1599: 9.47640132782971e-09
Position 320: 9.18032195622326e-09
Position 331: 7.180597275746059e-09
Position 329: 6.69006711200654e-09
Position 1630: 5.931865090393772e-09
Position 1616: 5.846530833265181e-09
Position 1812: 3.314781323739599e-09
Position 1934: 1.7668494920816343e-09
Position 1645: 1.6769965599089763e-09
Position 1888: 1.2847846919935967e-09
Position 387: 2.818499522630482e-11
Position 2081: 1.7488801344559646e-11
Position 226: 1.5126826031018494e-11
Position 245: 1.4475113309716974e-11
Position 118: 9.800411302398878e-12
Position 158: 7.325847683303296e-12
Position 216: 5.438738694579505e-12
Position 240: 3.710971528636696e-13
Position 116: 2.3857171722717366e-13
Position 81: 1.3872811334657536e-13
Position 213: 9.68000564926379e-14
Position 139: 8.451483606807281e-14
Position 233: 7.367487680499857e-14
Position 87: 7.1410666947085e-14
Position 230: 5.6699996545351025e-14
Position 338: 5.005325190017832e-14
Position 390: 4.3709434081849846e-14
Position 344: 3.7854232898364176e-14
Position 90: 1.1335348565813864e-14
Position 125: 5.1539576500861754e-15
Position 133: 6.291391470092309e-16
Position 129: 2.0856736370104456e-16
