Gene = GLIPR2
Position 17219: 0.06985263499122439
Position 9366: 0.057949675300845854
Position 5100: 0.057754814525292804
Position 3662: 0.05718079633823669
Position 26761: 0.0555528618893925
Position 11605: 0.04136794125661822
Position 992: 0.03678910476013898
Position 25959: 0.03185006364616327
Position 19787: 0.03034049442321442
Position 9317: 0.029490228493637576
Position 14105: 0.026586914505274273
Position 9012: 0.020621294276820884
Position 5488: 0.019711487099467833
Position 5277: 0.019167633543390645
Position 17553: 0.01873016915379011
Position 1902: 0.0167582316011177
Position 3286: 0.01656321275996616
Position 9164: 0.014122587127721926
Position 8897: 0.014085965473690428
Position 15597: 0.01255079517735045
Position 5639: 0.012021793975649833
Position 2954: 0.011858165829945373
Position 5657: 0.011481871496620426
Position 2708: 0.011006202810185271
Position 4678: 0.010949826314262667
Position 13573: 0.010442866008231976
Position 11822: 0.009190102644441984
Position 9605: 0.008865965601841235
Position 10658: 0.008715133654229703
Position 5435: 0.008444248234021689
Position 14857: 0.008108223135738382
Position 8025: 0.007292123264634423
Position 9189: 0.006962177913621375
Position 17540: 0.006426180564261655
Position 10700: 0.0061314050174800655
Position 7720: 0.006074862266492598
Position 19536: 0.005466384834374305
Position 878: 0.0053112579062056285
Position 10972: 0.005253579019864552
Position 12895: 0.005029894457016957
Position 3209: 0.004703142355633015
Position 11780: 0.004661759477546904
Position 12739: 0.004474122787078977
Position 5663: 0.0044141142262861715
Position 3675: 0.004159076642669118
Position 10073: 0.0040926508919615695
Position 8091: 0.003939603118017975
Position 9707: 0.0038283242715536916
Position 25707: 0.0037116662614303597
Position 11254: 0.0035120263804043123
Position 8252: 0.0034888040302361017
Position 13922: 0.003440701798934537
Position 973: 0.003266872973414213
Position 1060: 0.003168438205098227
Position 955: 0.0031477880244358226
Position 13925: 0.0029208688852405355
Position 5314: 0.002902188016030333
Position 3245: 0.002817393370210881
Position 14953: 0.0026054382982873864
Position 17229: 0.0026016602115189118
Position 5715: 0.002581395451261013
Position 3008: 0.002530873070237172
Position 13653: 0.0023153820184756103
Position 12637: 0.0022711085880065297
Position 10621: 0.002236783220468776
Position 26507: 0.002087928636503792
Position 15567: 0.0019552491831501075
Position 9730: 0.001917256586913463
Position 14755: 0.0017396631506455369
Position 11117: 0.001657762449527804
Position 2983: 0.0015265930285825215
Position 1959: 0.001302066135020785
Position 7177: 0.0012995924838258778
Position 3107: 0.0012703875454025126
Position 2923: 0.0011391648715725665
Position 14355: 0.0011165108802550865
Position 7209: 0.0010733615650823183
Position 11615: 0.0010506914502143832
Position 9771: 0.001028896730217216
Position 5718: 0.000977889200204454
Position 4700: 0.0009675911612500275
Position 9765: 0.0008903717352694014
Position 15241: 0.0007696399276365328
Position 3512: 0.0007683103715647096
Position 7320: 0.0007565133510605426
Position 801: 0.000708414671827422
Position 13897: 0.0006838905651181147
Position 3075: 0.0006301537931497114
Position 21534: 0.000618316682464782
Position 4756: 0.0006140978582473825
Position 3697: 0.0005915399624737566
Position 2041: 0.000589741492296558
Position 3032: 0.0005776115459811797
Position 15626: 0.0005422347365567437
Position 13914: 0.0005325906307180583
Position 13254: 0.0005195094352382274
Position 4656: 0.0004905894357283109
Position 1839: 0.0004429248720018198
Position 3478: 0.0004340100194598687
Position 3739: 0.0004326519773385903
Position 1926: 0.00041672275010656634
Position 3903: 0.00040708478856209203
Position 2904: 0.0004047031639857422
Position 13959: 0.0004040120669926645
Position 2037: 0.00039305601817675884
Position 20292: 0.0003832939279464677
Position 743: 0.00036081717817275664
Position 12777: 0.0003574218330711086
Position 14388: 0.0003442095369826145
Position 17991: 0.0003392343479047583
Position 13619: 0.0002790894518455552
Position 16646: 0.0002783331574093475
Position 2011: 0.00027571168366744974
Position 890: 0.0002729222630715828
Position 1914: 0.0002528055326186293
Position 4428: 0.00024359926616153012
Position 21512: 0.00023846048327715597
Position 1085: 0.0002307600040441005
Position 1809: 0.0002262985505904161
Position 16769: 0.00022091763633791048
Position 21088: 0.0002103610165782301
Position 995: 0.00018496143449309003
Position 2626: 0.0001508088996353816
Position 16734: 0.00014193973953336374
Position 16847: 0.00012601250126726587
Position 16879: 0.00012421251378525884
Position 335: 0.00012122598632157933
Position 4187: 0.00011116437183410065
Position 1500: 9.609716230541135e-05
Position 2402: 9.171432258610659e-05
Position 1100: 8.551471826186193e-05
Position 1524: 8.382482884100705e-05
Position 3924: 8.213264322594184e-05
Position 15216: 7.552209369531137e-05
Position 19080: 7.322021169650454e-05
Position 16607: 6.929859329750417e-05
Position 11986: 6.87276971125164e-05
Position 21644: 5.9456500849855595e-05
Position 17972: 5.935337587539835e-05
Position 12055: 5.541861949164689e-05
Position 15531: 5.504436174961649e-05
Position 1574: 5.117043423648041e-05
Position 16779: 5.060395821962853e-05
Position 2822: 4.46270185233821e-05
Position 20140: 4.385754132097265e-05
Position 1438: 4.0289188887131305e-05
Position 4712: 3.977441810029478e-05
Position 18920: 3.8455263160670125e-05
Position 1661: 3.8172209173360836e-05
Position 16504: 3.495036307882939e-05
Position 1664: 3.226844469329366e-05
Position 1342: 3.2012723232282444e-05
Position 13876: 3.113527939722772e-05
Position 5226: 2.8576450703058088e-05
Position 4093: 2.3681823436119044e-05
Position 17042: 2.1805100863098566e-05
Position 5342: 2.1461732498008033e-05
Position 20696: 2.071726200989301e-05
Position 2399: 2.0128107698979344e-05
Position 3679: 1.9683489985714892e-05
Position 3294: 1.9217250227563763e-05
Position 3029: 1.885242703420356e-05
Position 25567: 1.8376186199541478e-05
Position 3951: 1.825834481414909e-05
Position 17812: 1.6956765254893787e-05
Position 4953: 1.5862043392725768e-05
Position 628: 1.5245243880700766e-05
Position 1309: 1.466618930293451e-05
Position 1349: 1.336715076978513e-05
Position 1823: 1.2120824698059245e-05
Position 17995: 1.0450766319607034e-05
Position 1971: 9.975894645474148e-06
Position 2752: 9.228470856092362e-06
Position 19039: 8.086169137330083e-06
Position 14582: 7.952319528893863e-06
Position 1642: 7.725525439316604e-06
Position 4240: 7.650660773755927e-06
Position 14579: 7.354017977180516e-06
Position 6935: 6.823178103935575e-06
Position 2459: 6.31463258912462e-06
Position 6932: 6.2553670471470244e-06
Position 5905: 5.132183452461104e-06
Position 15423: 4.621799073121919e-06
Position 6774: 3.951607487240461e-06
Position 582: 3.6177466564157237e-06
Position 14452: 3.6170343764673094e-06
Position 16523: 2.4600057917418794e-06
Position 577: 2.4045763233630896e-06
Position 705: 2.194645223718815e-06
Position 1598: 2.021111532128267e-06
Position 14421: 1.873260754841335e-06
Position 1021: 1.7118171181266724e-06
Position 2375: 1.631225661802409e-06
Position 5815: 1.6155070582069122e-06
Position 2720: 1.542588839259573e-06
Position 6029: 1.5320116029663694e-06
Position 1690: 1.4855277733740344e-06
Position 2404: 1.4373979555329685e-06
Position 3017: 1.435687045558503e-06
Position 2769: 1.2780402884800188e-06
Position 779: 1.2011139475652796e-06
Position 14547: 1.0595815496374747e-06
Position 6525: 9.327232902290387e-07
Position 1731: 6.140087735664877e-07
Position 338: 6.015483704880643e-07
Position 1471: 5.106887046485996e-07
Position 14657: 4.8055142364183e-07
Position 6067: 4.6113931481936653e-07
Position 1069: 2.5233857585127776e-07
Position 504: 2.373791308124624e-07
Position 2596: 2.0284227147192437e-07
Position 17444: 1.9452257674248933e-07
Position 421: 1.693478421462709e-07
Position 426: 1.5345011471553048e-07
Position 1164: 1.25657151110003e-07
Position 1357: 1.1194659058906062e-07
Position 1622: 9.807037924926176e-08
Position 845: 8.838924044764238e-08
Position 1199: 8.768624895245084e-08
Position 849: 8.620020119779034e-08
Position 380: 7.273908701486308e-08
Position 1173: 6.284561957397112e-08
Position 1666: 5.9310620922843057e-08
Position 2295: 5.87524966792616e-08
Position 15622: 5.231120398569976e-08
Position 2498: 4.0832054536584674e-08
Position 1028: 3.85740892091943e-08
Position 1031: 3.204374384806842e-08
Position 682: 3.0295122166594235e-08
Position 807: 2.5318802920753394e-08
Position 1010: 2.4125601477078813e-08
Position 397: 2.3071978037698584e-08
Position 394: 2.1379860078247006e-08
Position 630: 1.5992303728435016e-08
Position 4244: 5.971923022300833e-09
Position 2453: 5.667644618342111e-09
Position 2053: 2.733436282248807e-09
Position 1786: 2.0607677719324295e-09
