Gene = LSMEM1
Position 7119: 0.5313974442180758
Position 5498: 0.1819527077901803
Position 2560: 0.14206765298611077
Position 2343: 0.13068560651682798
Position 3958: 0.13014861168830988
Position 7373: 0.0902602515277216
Position 3945: 0.0673860815915207
Position 3981: 0.05760401877840119
Position 6983: 0.0543056618058106
Position 6510: 0.05179879256237198
Position 4883: 0.04663910997724538
Position 6934: 0.04417092583468731
Position 1112: 0.037783523227876425
Position 7343: 0.028857349818403315
Position 4005: 0.02715384838091646
Position 6274: 0.026635613339603657
Position 2275: 0.02643119653099543
Position 6288: 0.019006134278029163
Position 6551: 0.01505296799856157
Position 8373: 0.013973905834512
Position 8692: 0.013782689260890657
Position 7768: 0.012167641876514737
Position 2640: 0.011768825964102966
Position 6250: 0.010779102194730633
Position 3869: 0.010581099914815177
Position 593: 0.009995883503463632
Position 4830: 0.009506251500221923
Position 2621: 0.00946051146989055
Position 2407: 0.007150626607688642
Position 7402: 0.007135753645031277
Position 3488: 0.006408031276870502
Position 4798: 0.005510060983031093
Position 4268: 0.005457092629856844
Position 209: 0.004566460555682446
Position 5619: 0.004259704428512188
Position 6598: 0.003371223428864632
Position 1318: 0.0029555441404684607
Position 873: 0.002908206890300377
Position 2375: 0.002900271573295598
Position 6532: 0.002750395159321784
Position 7790: 0.002465204878601658
Position 6624: 0.00214013900228058
Position 8556: 0.0021339711829998654
Position 7086: 0.002095349376353897
Position 2437: 0.0020012376204971414
Position 6813: 0.0019050524333028196
Position 7346: 0.001870137321392038
Position 2580: 0.0018538811250282223
Position 5164: 0.0014710714698968257
Position 7838: 0.0014513497443669214
Position 343: 0.0014019777336419835
Position 2217: 0.0013299825041832901
Position 7238: 0.0012867944758953704
Position 7979: 0.0010874750203123949
Position 8907: 0.001081297762707586
Position 6330: 0.0010016215776999014
Position 244: 0.001001412402728372
Position 5578: 0.0009893491630973343
Position 2701: 0.0009490906105402631
Position 8441: 0.0009353123641914135
Position 3312: 0.0009190525240475355
Position 956: 0.0008616152365921171
Position 3907: 0.0008357212726884662
Position 2616: 0.0008356552959655144
Position 833: 0.0008066391116151328
Position 4769: 0.0007534920836216009
Position 4650: 0.0007506784595204145
Position 1093: 0.0007466562964197821
Position 4408: 0.0006538510604284859
Position 8113: 0.0006053430213958525
Position 8216: 0.0005957054775955399
Position 4448: 0.0005806900227457706
Position 2650: 0.0005726413214553388
Position 3352: 0.0005719402275524398
Position 5086: 0.000534578795307018
Position 6075: 0.0005092714203168286
Position 6719: 0.0004930862197665269
Position 9242: 0.00047891626187374374
Position 750: 0.00047269877726763455
Position 1951: 0.00045656941622899077
Position 5440: 0.0004557693953265921
Position 706: 0.00043307063034186895
Position 789: 0.0003931288543854889
Position 2109: 0.0003842098255231698
Position 5285: 0.00037993460102537987
Position 3533: 0.0003777577082320765
Position 2772: 0.0003628750417947921
Position 6443: 0.0003449881465026983
Position 5121: 0.00031391219691021
Position 306: 0.0002768495091980358
Position 3155: 0.0002602475437013914
Position 985: 0.00025153824802655696
Position 8993: 0.0002435159840052848
Position 813: 0.00024110133612588428
Position 3315: 0.00022931064192959085
Position 8842: 0.00022765096402477966
Position 6327: 0.00022465994010155928
Position 7220: 0.00020767230872980078
Position 3070: 0.00019997405318807139
Position 7669: 0.00019766905779544072
Position 913: 0.00017648206821960365
Position 2643: 0.00017328278507497256
Position 473: 0.0001567734620681585
Position 4009: 0.0001359338369582208
Position 8071: 0.000128163688641574
Position 4839: 0.00011586928620475935
Position 1182: 0.00011042468751309811
Position 1392: 0.00010455535955828036
Position 3372: 0.00010046845296222258
Position 1939: 9.891960206537919e-05
Position 6392: 9.108306444604645e-05
Position 2989: 8.635512982710597e-05
Position 910: 7.944487410931346e-05
Position 1524: 7.453135324246862e-05
Position 2061: 6.254987181862924e-05
Position 1210: 6.097305441569077e-05
Position 6365: 4.784073896754342e-05
Position 4464: 4.4570328600138326e-05
Position 604: 4.401871755684052e-05
Position 4356: 4.159369146074815e-05
Position 638: 3.76666907721719e-05
Position 214: 3.676510861237654e-05
Position 879: 3.407196370546284e-05
Position 1289: 3.1952438802218074e-05
Position 3514: 3.1047092098882194e-05
Position 1860: 2.9909983144730555e-05
Position 3119: 2.6866705710110144e-05
Position 4965: 2.6559252590708492e-05
Position 2534: 2.308090108211274e-05
Position 1884: 2.138998564872312e-05
Position 2027: 2.1239855289887353e-05
Position 4069: 2.0971081975165567e-05
Position 1243: 2.0890315807324117e-05
Position 1342: 2.0222012599790996e-05
Position 819: 2.0031220107236902e-05
Position 1213: 1.9663316642295857e-05
Position 4624: 1.5873048574409027e-05
Position 1373: 1.5505510217900727e-05
Position 999: 1.462520409349017e-05
Position 2138: 1.3925968512994328e-05
Position 1555: 1.3289919217088681e-05
Position 476: 1.0997453736243685e-05
Position 2356: 1.0461587677373037e-05
Position 2142: 1.0007756074672746e-05
Position 2894: 9.991866257999068e-06
Position 2713: 9.950083962124811e-06
Position 2084: 8.35603875706772e-06
Position 3176: 8.179159358893802e-06
Position 666: 7.441273883777018e-06
Position 961: 6.469694405814231e-06
Position 2668: 6.027921194132982e-06
Position 1982: 5.536729756503328e-06
Position 1996: 5.487830880979849e-06
Position 1410: 5.419814377608056e-06
Position 1017: 4.209087116341571e-06
Position 926: 4.131917158729238e-06
Position 346: 3.942884358835309e-06
Position 259: 3.779161200291929e-06
Position 1423: 3.653304467159192e-06
Position 362: 3.1973586730122942e-06
Position 1042: 3.1436321095612154e-06
Position 1376: 3.065587165443278e-06
Position 1075: 3.0356671528964335e-06
Position 366: 2.8094856233022277e-06
Position 409: 2.792498560415696e-06
Position 1162: 2.4915982867934796e-06
Position 1128: 2.490136747610756e-06
Position 928: 2.218707653076044e-06
Position 2348: 2.1778360859296547e-06
Position 427: 1.905753275647021e-06
Position 263: 1.6736372968629952e-06
Position 1035: 1.5030182920915102e-06
Position 314: 1.4176689190022559e-06
Position 2439: 5.812001428382627e-07
Position 640: 1.7587686003554005e-07
Position 77: 1.1683462730199546e-07
Position 498: 7.018526346657348e-08
Position 1066: 6.716932407087762e-08
Position 1056: 6.32796554806992e-08
Position 1052: 6.164379934847355e-08
Position 525: 5.3179539407852286e-08
Position 220: 3.030277373930393e-08
Position 2682: 1.0710965126165476e-08
Position 2716: 1.0039126093808823e-08
Position 393: 9.49509862651847e-09
Position 545: 5.081606038356971e-09
Position 1137: 3.873648614080243e-09
Position 554: 3.381837473394348e-09
Position 398: 2.4708493479098848e-09
Position 90: 1.6759768379467874e-09
Position 120: 1.478366493340783e-09
Position 372: 1.9594542142545796e-10
Position 482: 1.806881534183677e-10
Position 159: 4.145524839223553e-11
Position 175: 3.50025762159214e-11
Position 1435: 2.8464305305789898e-11
Position 116: 2.4437185034573725e-11
Position 100: 2.2041993462216854e-11
Position 107: 1.5997065398543595e-11
Position 384: 8.008328403091647e-12
Position 80: 1.9778409435002394e-12
Position 376: 1.7029637227024252e-12
Position 139: 5.904095446326027e-13
Position 374: 5.568022775767747e-13
Position 972: 1.0983203284340581e-13
Position 125: 3.930763165750007e-14
