Gene = NOBOX
Position 11299: 0.000771060845555943
Position 11100: 0.0006573122778444125
Position 10492: 0.0005837207765636978
Position 8928: 0.0004947722313772092
Position 12190: 0.00047007839122413725
Position 342: 0.0003277391703251212
Position 1314: 0.00032392381690162625
Position 11582: 0.0003152134727443065
Position 11950: 0.000309842797970805
Position 793: 0.00029768176158334576
Position 12658: 0.00025903815693060627
Position 2905: 0.0002526630645810611
Position 4833: 0.0002205322306477564
Position 5638: 0.0002174244583191193
Position 3697: 0.00021354693575708679
Position 4929: 0.00021040723186193635
Position 455: 0.00020755640079776348
Position 2733: 0.00018589865777266765
Position 10281: 0.00018453067840303673
Position 2982: 0.00018416992552990177
Position 10276: 0.00017340272828250916
Position 4399: 0.00015959653786023665
Position 2143: 0.0001564649721405433
Position 11323: 0.0001560540177259189
Position 12130: 0.00013784566744068038
Position 5525: 0.00013220575207537727
Position 11725: 0.00012905730511261326
Position 10513: 0.00012103302180435504
Position 12213: 0.00011011562995055628
Position 10043: 0.00010983874589561208
Position 2051: 9.618469232252872e-05
Position 991: 9.34000558746386e-05
Position 2872: 9.117081172657057e-05
Position 7240: 9.056378998741416e-05
Position 12207: 8.976711417349299e-05
Position 3779: 8.887930610610334e-05
Position 11150: 8.846450959598559e-05
Position 12249: 8.75926299002501e-05
Position 1177: 8.112479102304378e-05
Position 2488: 7.504453118166674e-05
Position 377: 6.966254499265628e-05
Position 9966: 6.705113720233023e-05
Position 3121: 6.420310127386506e-05
Position 1461: 6.074229792795876e-05
Position 10051: 5.7583446971834464e-05
Position 2865: 5.5536998597208035e-05
Position 11120: 5.213596491768226e-05
Position 740: 5.1287529107895e-05
Position 5703: 4.462368310298563e-05
Position 11263: 3.959540202627674e-05
Position 4843: 3.714574776095469e-05
Position 12420: 3.187078065100605e-05
Position 1114: 2.6833332041478648e-05
Position 1517: 2.6221912703213925e-05
Position 292: 2.4929882364805626e-05
Position 12024: 2.4549905978885522e-05
Position 11661: 2.345334804006999e-05
Position 11106: 1.9638823475870816e-05
Position 11317: 1.8497318426851357e-05
Position 10162: 1.5655448806330843e-05
Position 12038: 1.1143413658755495e-05
Position 10518: 1.1104247347911368e-05
Position 10150: 7.680905792028794e-06
Position 2805: 7.183053573715853e-06
Position 4016: 6.918031406535261e-06
Position 11758: 6.814951255259253e-06
Position 10877: 2.5261636725736823e-06
Position 148: 6.866943206785188e-07
Position 11117: 5.608654545212715e-07
Position 813: 4.90916422026333e-07
Position 337: 4.738540094884746e-07
Position 2747: 3.4661943251736187e-07
Position 1548: 2.9617468062062387e-07
Position 1824: 2.9249241276285254e-07
Position 699: 2.90827170554045e-07
Position 1958: 2.604861488060972e-07
Position 584: 1.2178371974871075e-07
Position 1039: 8.584705034276179e-08
Position 550: 8.324601467714981e-08
Position 202: 8.113664870850836e-08
Position 1836: 6.88090658084341e-08
Position 1522: 6.511786516985188e-08
Position 1605: 5.459774756831521e-08
Position 687: 4.6944390703389975e-08
Position 3080: 4.6071040784515803e-08
Position 3170: 3.293960958469395e-08
Position 1815: 2.733705634514632e-08
Position 629: 2.6021049612865525e-08
Position 640: 2.1038924477244276e-08
Position 866: 1.8566465122996614e-08
Position 95: 1.7189285670407266e-08
Position 10909: 1.4833076909383606e-08
Position 498: 1.2004686963321012e-08
Position 618: 8.815154014788468e-09
Position 869: 8.667252265229203e-09
Position 424: 6.5060735496421575e-09
Position 1273: 3.7113508969443083e-09
Position 829: 3.2645497262208687e-09
Position 151: 2.7349748781304444e-09
Position 803: 2.0135066040896427e-09
Position 10770: 8.682964887020331e-10
Position 597: 4.447264724479364e-10
Position 10364: 6.935303204527733e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 9914: 0.9855493602624499
Position 10363: 0.7740345946358037
Position 8513: 0.7086609076015832
Position 10744: 0.6708279926043345
Position 11640: 0.6137116593896514
Position 11048: 0.475437236574051
Position 12685: 0.4528310395290749
Position 9083: 0.4217413331638486
Position 11139: 0.37637774248937694
Position 11811: 0.22773368373203542
Position 12075: 0.20606359386296366
Position 12816: 0.19898120433172026
Position 10337: 0.1965316900290402
Position 12108: 0.17946680151073666
Position 8276: 0.15807342003316024
Position 10646: 0.1024038796838331
Position 8202: 0.08763133251553992
Position 9049: 0.08675009632623139
Position 10686: 0.07375937974361751
Position 6343: 0.05575582699153459
Position 11868: 0.05446474183753682
Position 8179: 0.048971935020110435
Position 8831: 0.04369034181820375
Position 8941: 0.040921631323834626
Position 11024: 0.03840713817540194
Position 11100: 0.03583820125748842
Position 8752: 0.03333412622634805
Position 11157: 0.031222281140516037
Position 10704: 0.029243425696293356
Position 9034: 0.027540082500120334
Position 10805: 0.02402168787853368
Position 9013: 0.023211851226683407
Position 6485: 0.017100514932913206
Position 11837: 0.016130366744331943
Position 11758: 0.016120255705611087
Position 11441: 0.01604113402564193
Position 8955: 0.015720558497370283
Position 8199: 0.015197428629821466
Position 10986: 0.014267301873339315
Position 8580: 0.012693122102855007
Position 4980: 0.011197732610049456
Position 5546: 0.010807008661727704
Position 5304: 0.01076473829709815
Position 5283: 0.010163580478611238
Position 12618: 0.009999555921077168
Position 8902: 0.008784324868963371
Position 8555: 0.008327182891041264
Position 9747: 0.007779711696303723
Position 7572: 0.006906457575266345
Position 11077: 0.00685763265589993
Position 5023: 0.006029252779273184
Position 10653: 0.0056335170720472096
Position 3423: 0.005526947122535724
Position 6233: 0.005257265167845641
Position 6220: 0.004855050261452179
Position 12494: 0.0048016507945702605
Position 10375: 0.004465946847975671
Position 12445: 0.004384560616800674
Position 4985: 0.004325706528343814
Position 6409: 0.004157331446259861
Position 9423: 0.004103761356092591
Position 5619: 0.004062809333058418
Position 9181: 0.0039500954228002235
Position 5488: 0.003910648991818313
Position 9351: 0.0038035262631885376
Position 8709: 0.003608149250580655
Position 8295: 0.0035257827437001074
Position 8629: 0.0033053755100126985
Position 9898: 0.0031765358393695945
Position 12827: 0.0029177971014724548
Position 12769: 0.0028637095844936612
Position 9919: 0.00252358672950577
Position 10752: 0.002515741362157174
Position 10093: 0.002478099807991669
Position 12376: 0.0024137612242646866
Position 11104: 0.002255584193684308
Position 11620: 0.002135377362978234
Position 3672: 0.00212450282003812
Position 10830: 0.00207366317405043
Position 12527: 0.0017570903843192218
Position 11232: 0.0016847612439733256
Position 2871: 0.0015040395176553957
Position 10706: 0.0014667315268691607
Position 12862: 0.0014020690406136328
Position 7665: 0.0011989800851187203
Position 5259: 0.001124110082969427
Position 12718: 0.0010884026749612128
Position 10169: 0.0010223231222807627
Position 4263: 0.0009615070625257809
Position 10808: 0.0009463919937597168
Position 3402: 0.0008844086284877672
Position 4094: 0.0008349105606538891
Position 11451: 0.0007736498393022259
Position 12893: 0.000767471534099948
Position 3000: 0.0007476305809204428
Position 4299: 0.0007388192160105585
Position 4026: 0.0007178912721304397
Position 11050: 0.0007020986387053113
Position 11113: 0.0006740082777395565
Position 2732: 0.0006033370760746895
Position 10629: 0.0006004584067110674
Position 10649: 0.0005929550959666783
Position 11674: 0.000579224385647459
Position 12357: 0.0005658487231590646
Position 12691: 0.0005252025064181041
Position 12635: 0.0005076243852533686
Position 5116: 0.0005029811118227625
Position 3049: 0.0004993282608770408
Position 3080: 0.0004826517152828503
Position 4833: 0.00043156213783851363
Position 12085: 0.0003937814145912962
Position 9263: 0.0003869870110641934
Position 10346: 0.0003819250699245581
Position 11909: 0.00037163314996140984
Position 12305: 0.00033376928463358627
Position 4679: 0.000307813884756095
Position 12110: 0.00029643351942832346
Position 10299: 0.0002867460296262197
Position 3443: 0.0002629332103872246
Position 11884: 0.00025978036640994837
Position 2009: 0.00025045002545868804
Position 12751: 0.00024943723487207245
Position 11767: 0.000246342256835745
Position 10655: 0.00022460716417848115
Position 11897: 0.00021594902703698986
Position 12831: 0.00020658817666543698
Position 5643: 0.0002046923788970417
Position 4467: 0.0001948314736437802
Position 4216: 0.00019138582861422354
Position 4481: 0.0001880319609666515
Position 4514: 0.00017057637016024377
Position 11482: 0.0001689497442208825
Position 12160: 0.00016447620247727026
Position 10934: 0.00015987644479765906
Position 1238: 0.0001573162486871748
Position 4004: 0.0001476863120878688
Position 12933: 0.0001433893342542184
Position 10781: 0.00014326405698617608
Position 10722: 0.00014057186805857506
Position 10902: 0.00013889371561082056
Position 11475: 0.0001375328434406058
Position 2631: 0.00013637100677540347
Position 341: 0.0001231423132662831
Position 4160: 0.00010533679551673413
Position 11420: 0.00010314095330791425
Position 939: 9.682630600422703e-05
Position 4424: 9.266299496978008e-05
Position 773: 9.162859932761373e-05
Position 7034: 9.05637899874142e-05
Position 11462: 8.77562337125371e-05
Position 11734: 8.766205752208154e-05
Position 1352: 8.690477306644569e-05
Position 11413: 8.641849741888116e-05
Position 866: 8.165753711172191e-05
Position 12381: 8.075101872698368e-05
Position 10952: 7.994584453933547e-05
Position 10588: 7.697642835470991e-05
Position 12532: 7.637674216718326e-05
Position 699: 7.601081696067053e-05
Position 2389: 7.50628986540462e-05
Position 322: 7.474475541513031e-05
Position 2825: 7.316171166929081e-05
Position 11701: 6.155979720306819e-05
Position 202: 5.5602235563570935e-05
Position 10787: 5.380670107147034e-05
Position 597: 5.057135412362839e-05
Position 11457: 4.756058081934107e-05
Position 377: 4.676185304504045e-05
Position 10230: 4.589703272700168e-05
Position 10938: 4.3024347276656386e-05
Position 10390: 4.237053936199453e-05
Position 10848: 4.006580881808246e-05
Position 11387: 3.9919914251495306e-05
Position 10579: 3.879849353012581e-05
Position 8604: 3.864147916615104e-05
Position 2509: 3.519502618014106e-05
Position 180: 3.3475004345709204e-05
Position 11725: 2.9383961111783906e-05
Position 11516: 2.9054620116344786e-05
Position 10284: 2.892739415368332e-05
Position 682: 2.6280964979041615e-05
Position 1152: 2.626599340149194e-05
Position 11238: 2.6021350157656234e-05
Position 11585: 2.581661183685798e-05
Position 1022: 2.5682859104735894e-05
Position 10566: 2.5624263170075193e-05
Position 355: 2.463226730165522e-05
Position 12869: 2.3172684848689282e-05
Position 10458: 2.2580145687635e-05
Position 11501: 2.211387500990087e-05
Position 11543: 2.2046100631892368e-05
Position 10941: 2.1634688557954838e-05
Position 11347: 2.113555617461661e-05
Position 11743: 2.014807783390221e-05
Position 10599: 1.9501960458113085e-05
Position 9966: 1.8933693443928523e-05
Position 11382: 1.8114167062972895e-05
Position 11400: 1.7991889935824978e-05
Position 990: 1.7614362706135665e-05
Position 11503: 1.704086577890706e-05
Position 710: 1.6763629030952362e-05
Position 11525: 1.6065432912519004e-05
Position 10461: 1.5154189037938532e-05
Position 618: 1.4344233939269266e-05
Position 168: 1.4003112707393368e-05
Position 5404: 1.3722381649630898e-05
Position 2544: 1.3376404340373599e-05
Position 10593: 1.1758727572625847e-05
Position 11945: 1.0048324431339167e-05
Position 5603: 9.773203015925996e-06
Position 11677: 9.423618577564004e-06
Position 10442: 9.312345751611154e-06
Position 10561: 9.20309471541024e-06
Position 12940: 9.028944631896389e-06
Position 665: 8.170508612688993e-06
Position 10926: 7.523932544451776e-06
Position 10303: 6.963391061187623e-06
Position 10544: 6.1085545095164575e-06
Position 5332: 5.719922382239971e-06
Position 11914: 5.36672374291002e-06
Position 4219: 5.204251543113543e-06
Position 11379: 4.030800331035801e-06
Position 10171: 3.6274562633613627e-06
Position 4837: 3.442122028477412e-06
Position 10141: 3.254645918760542e-06
Position 10547: 3.0774934183419025e-06
Position 10193: 2.7819024405565946e-06
Position 11397: 2.709570553128074e-06
Position 4626: 2.60212391493819e-06
Position 11689: 1.8334098239587789e-06
Position 3696: 1.7525126251262489e-06
Position 10276: 1.7246451133259265e-06
Position 11357: 1.2924601015987821e-06
Position 2917: 1.2426397186082974e-06
Position 10250: 1.0973219113717588e-06
Position 2590: 1.0626521365226405e-06
Position 2049: 1.013622968485459e-06
Position 11277: 9.676497138809122e-07
Position 1254: 6.642138117947624e-07
Position 10510: 3.6090925843975714e-07
Position 1092: 2.7132635927663684e-07
Position 1374: 2.1581876493671902e-07
Position 1424: 1.530652078155166e-07
Position 402: 1.48714388162572e-07
Position 10211: 1.3238516522775167e-07
Position 1325: 9.326371991395266e-08
Position 1725: 8.940075358084297e-08
Position 2471: 8.338823113516339e-08
Position 1097: 8.191218770656662e-08
Position 12168: 7.203606161834488e-08
Position 1118: 6.665892940497453e-08
Position 1664: 5.560424201085276e-08
Position 1903: 4.961279033511383e-08
Position 1952: 4.842832818880249e-08
Position 1789: 4.512667437551273e-08
Position 3264: 4.450496766973593e-08
Position 182: 4.192047896154468e-08
Position 2672: 3.709193188375199e-08
Position 1856: 3.660119688036204e-08
Position 211: 2.6379558466966068e-08
Position 1174: 2.305955369441535e-08
Position 1290: 2.18565984205753e-08
Position 1192: 1.9597593509714127e-08
Position 1162: 1.5525369042902133e-08
Position 1273: 1.4867039605718271e-08
Position 738: 1.3207902053889095e-08
Position 248: 1.2102833894025669e-08
Position 387: 1.0236847717214722e-08
Position 198: 1.0010706798463769e-08
