Gene = CH17-140K24.5
Position 853: 8.746241277234019e-06
Position 816: 8.376319686621997e-06
Position 1120: 4.153264047588544e-06
Position 827: 3.841892010759697e-06
Position 1177: 3.236348381463092e-06
Position 1142: 2.147708448219849e-06
Position 715: 1.323062605856671e-06
Position 307: 1.314148567504341e-06
Position 911: 1.0248341205797324e-06
Position 31: 7.137114573941558e-07
Position 185: 5.758904191060695e-07
Position 526: 4.897743831290461e-07
Position 894: 3.3017495747084977e-07
Position 1223: 1.4409568934997472e-07
Position 567: 6.525080887915457e-08
Position 583: 4.161270636243312e-08
Position 176: 4.0242202623351156e-08
Position 263: 4.2005874011122124e-11
Position 236: 3.1857374371675754e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3005: 0.6218967511859058
Position 2330: 0.5731829690608607
Position 1138: 0.38612212076612706
Position 1680: 0.176398799028494
Position 1655: 0.1037661342721443
Position 1244: 0.10057463531554633
Position 2371: 0.08424186305957237
Position 1612: 0.06985654045796617
Position 2153: 0.06845975359863236
Position 4588: 0.0501745270625717
Position 1168: 0.046982976271545275
Position 3820: 0.040019667542688715
Position 4648: 0.03477540629084307
Position 2650: 0.03425685439519071
Position 930: 0.03371185930500215
Position 687: 0.024213333358515183
Position 3026: 0.021918899840542308
Position 1403: 0.01972545321550431
Position 2626: 0.018985712761150565
Position 3001: 0.014120950967348833
Position 1945: 0.013895851624824715
Position 1236: 0.011115567669716716
Position 1191: 0.010645422770144453
Position 2461: 0.009535091734937993
Position 4628: 0.009267868890977448
Position 1288: 0.009261581597942468
Position 3484: 0.009107025414880303
Position 4853: 0.00901522619750666
Position 2813: 0.008840093727833714
Position 4404: 0.00831240122509705
Position 1758: 0.00781413946038269
Position 1545: 0.007128587400533899
Position 1828: 0.00626193940371271
Position 770: 0.005705479650373209
Position 4296: 0.005064989119233352
Position 2349: 0.004759027447405122
Position 2527: 0.00474537038535208
Position 2274: 0.004266155311367985
Position 2605: 0.004198375145603148
Position 4655: 0.004173166510211702
Position 1319: 0.00413794325524233
Position 4443: 0.0034684155153711198
Position 1445: 0.003359838576056631
Position 979: 0.003154765074198365
Position 617: 0.003042370203168656
Position 1202: 0.002648255379453693
Position 4073: 0.0026431410141215914
Position 3874: 0.0026090022850989093
Position 713: 0.0023715499853407844
Position 811: 0.0021635198189053867
Position 2399: 0.002131452495345476
Position 689: 0.002074992283603558
Position 3300: 0.0020612446423104594
Position 2858: 0.0019467729925063064
Position 880: 0.0017587551569600338
Position 2176: 0.0017457860508105476
Position 2317: 0.0017115711283683564
Position 79: 0.0015864628514695534
Position 4030: 0.001489721471771895
Position 538: 0.0013345467185248033
Position 2679: 0.0011701808643528404
Position 3600: 0.0011343014897753313
Position 1585: 0.001119008048011891
Position 2952: 0.0011051655383776163
Position 938: 0.0010675278434979095
Position 725: 0.0010402302564238145
Position 3659: 0.0010367021223084449
Position 4134: 0.0008086683400697944
Position 4667: 0.0006882834890038494
Position 1733: 0.0006815609129130205
Position 4098: 0.000675520007195716
Position 4967: 0.0006724334109493712
Position 1025: 0.0006623926198076453
Position 3158: 0.0006138852667063924
Position 575: 0.0006094639902550478
Position 1924: 0.000579961825534855
Position 862: 0.0005546985726956296
Position 2505: 0.0005440876353507242
Position 1115: 0.0005281098135411984
Position 1524: 0.0005221376339917831
Position 70: 0.0004977998859715939
Position 275: 0.0004946599572598204
Position 2729: 0.00045458359142428026
Position 3100: 0.0004429925305012149
Position 696: 0.00043975088957481245
Position 567: 0.00040108434608641437
Position 236: 0.00039015721323030345
Position 648: 0.000379273699572366
Position 1079: 0.0003610073135900242
Position 2170: 0.00035098731924906873
Position 875: 0.0003496926453803389
Position 2065: 0.00032178990769573705
Position 3554: 0.00030199639478959307
Position 122: 0.00029119767057540454
Position 3739: 0.00027185544221942
Position 1292: 0.0002636776256056917
Position 1450: 0.0002278247146974289
Position 824: 0.00021415927677248837
Position 4801: 0.00013603256965378051
Position 1894: 0.00013430652672692463
Position 2134: 0.00013307269878995583
Position 745: 0.00013140267047439595
Position 3949: 0.0001247932783895286
Position 484: 0.00010845313568229308
Position 99: 9.657929068324208e-05
Position 337: 9.295583468188784e-05
Position 853: 8.670470191355457e-05
Position 1419: 7.57255905396173e-05
Position 2821: 7.494207670112164e-05
Position 1516: 6.489792144505437e-05
Position 1755: 5.318128805987288e-05
Position 1559: 4.2750506927311206e-05
Position 302: 3.981787277039334e-05
Position 727: 3.6509440040196805e-05
Position 654: 3.412227141939975e-05
Position 1220: 3.190870384777363e-05
Position 473: 3.068305204636797e-05
Position 2013: 2.8019251327874654e-05
Position 756: 2.7548707361769583e-05
Position 1097: 2.5757751929886985e-05
Position 1873: 2.297695446693775e-05
Position 128: 2.2723044152631735e-05
Position 894: 2.269207957509553e-05
Position 1031: 1.551370612519403e-05
Position 739: 1.4387576232360914e-05
Position 1457: 1.2976469049650322e-05
Position 742: 1.291127369700692e-05
Position 1270: 1.2694300368815938e-05
Position 859: 1.2493174202413969e-05
Position 996: 1.2487870330274025e-05
Position 621: 1.1371603100820193e-05
Position 358: 8.305695770336735e-06
Position 1009: 7.092363837034226e-06
Position 1204: 6.80099476238551e-06
Position 349: 6.082843262222979e-06
Position 1091: 6.052645698118492e-06
Position 887: 4.855922793463158e-06
Position 324: 4.794135932876955e-06
Position 397: 3.954493255200592e-06
Position 503: 3.51724599471546e-06
Position 1223: 3.033122137306718e-06
Position 364: 2.959435331676821e-06
Position 319: 2.7285602642707705e-06
Position 452: 1.9502571170186186e-06
Position 583: 1.9018740931512912e-06
Position 988: 1.8487148701735699e-06
Position 1045: 9.04104762038721e-07
Position 709: 5.804047582005961e-07
Position 195: 3.998060603265487e-07
Position 889: 3.075672500717649e-07
Position 1120: 1.3969433228306038e-07
Position 401: 1.1232702056076966e-07
Position 1324: 9.446385545749373e-08
Position 430: 7.846939789955236e-08
Position 281: 7.137746047963608e-08
Position 165: 4.979384476315558e-08
Position 242: 6.9647481438969256e-09
Position 394: 4.980807669961037e-09
Position 136: 1.5025562731344857e-09
Position 304: 5.67168902379974e-10
Position 217: 5.664752420971742e-10
Position 254: 3.4467424669640046e-10
Position 495: 1.599928634897505e-10
Position 170: 1.2763098499185222e-10
Position 159: 1.230615860826252e-10
Position 250: 1.5176916440271674e-12
Position 407: 9.199019131549227e-13
Position 252: 4.424343354153048e-13
Position 412: 2.7074861536438136e-14
Position 409: 2.4700883861598084e-14
