Gene = EEPD1
Position 562: 6.114025700798946e-05
Position 405: 6.088081902587916e-05
Position 2387: 6.007483119863063e-05
Position 1087: 5.5611550639366135e-05
Position 64: 5.266120973338938e-05
Position 4307: 3.5812578272000524e-05
Position 4625: 3.265704885445035e-05
Position 4947: 2.8923661456445505e-05
Position 643: 2.7605334957085784e-05
Position 699: 1.979033187109391e-05
Position 1034: 1.7779517620423066e-05
Position 796: 1.3193262132072173e-05
Position 926: 1.1058822834430586e-05
Position 1278: 1.0549775552841188e-05
Position 629: 7.883501346338714e-06
Position 1138: 4.832747676116441e-06
Position 27010: 3.909594246994692e-06
Position 668: 3.882990120070968e-06
Position 337: 2.581707596578759e-06
Position 12629: 1.8373589068330332e-06
Position 849: 1.7770342958608414e-06
Position 1057: 1.5890855536926324e-06
Position 11675: 1.5221243389032842e-06
Position 383: 1.3657724109883888e-06
Position 992: 1.196024791257401e-06
Position 794: 1.0157202565656597e-06
Position 885: 7.130645379748547e-07
Position 11865: 6.9270717772416e-07
Position 11677: 6.086410674274299e-07
Position 775: 2.9949972391444026e-07
Position 657: 2.8095132459536286e-07
Position 581: 1.6774445897626888e-07
Position 23: 1.5508221822084148e-07
Position 455: 1.4764523160490187e-07
Position 627: 5.790235384259807e-08
Position 11: 3.0506644605008836e-08
Position 36: 1.4312432451520385e-08
Position 450: 5.744455827568876e-09
Position 812: 3.3704612149751686e-09
Position 55: 5.357948152947801e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 11504: 0.9903051980821732
Position 27295: 0.9606816986433324
Position 25439: 0.9569789571685569
Position 14359: 0.7886637455094722
Position 28996: 0.7283393026984006
Position 3262: 0.7056599117764943
Position 4346: 0.6181309303208009
Position 32921: 0.46113378524708876
Position 4018: 0.4369258672687792
Position 4654: 0.4340836799978297
Position 18915: 0.419794980647028
Position 11110: 0.41548816397809046
Position 22511: 0.3649570961657845
Position 8249: 0.300953333231318
Position 18093: 0.26987426813167525
Position 20657: 0.21675524191361015
Position 4194: 0.2145942326501117
Position 31153: 0.17359481617066028
Position 1982: 0.14745472502032742
Position 1213: 0.14689793081459693
Position 983: 0.1270481030282025
Position 1237: 0.11358733328799453
Position 2053: 0.07200004686818555
Position 29740: 0.06727470534101591
Position 1856: 0.06054831737289623
Position 3728: 0.05993621923193922
Position 32508: 0.056686943258874564
Position 28937: 0.05429015090054138
Position 36375: 0.04918162371654681
Position 31975: 0.048482265484653696
Position 6616: 0.04731848715636735
Position 7875: 0.046410862443918725
Position 16559: 0.04384206054055991
Position 2914: 0.041810001857088906
Position 27692: 0.04067481427199464
Position 1599: 0.039180115960817025
Position 7997: 0.03352910479855353
Position 3933: 0.03324858664128877
Position 2230: 0.03291381354346274
Position 11049: 0.03236266109003268
Position 36320: 0.03029316757177016
Position 34142: 0.03016931011749998
Position 20772: 0.028378233134053583
Position 30432: 0.026712406643864553
Position 1613: 0.026001329569565367
Position 24139: 0.02580765476476907
Position 33741: 0.025466806907513056
Position 18430: 0.02542247634002293
Position 1881: 0.024835847891469674
Position 33833: 0.024211822500188607
Position 22478: 0.02295252207697865
Position 17791: 0.022286634198512557
Position 18346: 0.022278272175704175
Position 4050: 0.021344825318613113
Position 1744: 0.021078727358990815
Position 16508: 0.02098327041261126
Position 40443: 0.02078755370937522
Position 1922: 0.01878564379717467
Position 34672: 0.017919717341455747
Position 2183: 0.017398300928601597
Position 4908: 0.017362091263504412
Position 7919: 0.01648222388500168
Position 1895: 0.015977691538553662
Position 8984: 0.01569224261000487
Position 16203: 0.014483279447905941
Position 30575: 0.014152945007247546
Position 5371: 0.013027811175268833
Position 16173: 0.012700817170746656
Position 14432: 0.012597309361945336
Position 18460: 0.01195491462932762
Position 31200: 0.011633055096444357
Position 18156: 0.011295597742609626
Position 9740: 0.0111111532338439
Position 30960: 0.010226241159480733
Position 11077: 0.009577860644762046
Position 7130: 0.00929965858691552
Position 34269: 0.009044188601335107
Position 1363: 0.008825012200702413
Position 11453: 0.008621087864162677
Position 30788: 0.007890043031235855
Position 28778: 0.007542826107020946
Position 1823: 0.007485667993863867
Position 14223: 0.007316670421395551
Position 1119: 0.006724925104731681
Position 3633: 0.006345805062683817
Position 18557: 0.006316609770199392
Position 1563: 0.006274148386978896
Position 32947: 0.005989256308695349
Position 31606: 0.00577692175394807
Position 4270: 0.005744975629915822
Position 4700: 0.005309063064519972
Position 15969: 0.005186948634873124
Position 4305: 0.004699685595807354
Position 3712: 0.004411937051016044
Position 30300: 0.004307289705740583
Position 4075: 0.0040848475927875395
Position 29721: 0.004042995346147391
Position 4934: 0.003718232563822081
Position 16583: 0.0033976520925976276
Position 7021: 0.0030355981637621055
Position 17815: 0.0029185482972213074
Position 4424: 0.002814714733222627
Position 2147: 0.002642542734994553
Position 3450: 0.002616289880713457
Position 819: 0.0026017637528312045
Position 30889: 0.002514920576269394
Position 2648: 0.0024402648067448304
Position 29627: 0.0022910030104550208
Position 431: 0.002260449970036995
Position 864: 0.002164146537134497
Position 15915: 0.0021487703231212775
Position 28468: 0.0020848864099394207
Position 4703: 0.002064458536881593
Position 2967: 0.0019062648721184555
Position 4168: 0.0017503191196335584
Position 1267: 0.0014397316810029956
Position 29445: 0.0014149724631244583
Position 3757: 0.0013011913401500769
Position 9699: 0.0012949211094261538
Position 19494: 0.0012084920965043059
Position 1278: 0.0011011208879014443
Position 11418: 0.001068130542148279
Position 14475: 0.0010472473817036364
Position 30551: 0.0010149122756356968
Position 27793: 0.0009934386468299999
Position 487: 0.0009440088882705958
Position 1693: 0.0009066915139177949
Position 32040: 0.000903410538373444
Position 3814: 0.0008979992448290104
Position 30333: 0.0008812169250467701
Position 32231: 0.0008566811765568939
Position 29385: 0.0008358365951945675
Position 2341: 0.0007584029752037821
Position 27739: 0.0006968617618672062
Position 349: 0.0006649818859469866
Position 31626: 0.000620449183074772
Position 30050: 0.0006157019029080378
Position 29508: 0.0006105826444163933
Position 28241: 0.0006101810205366015
Position 1017: 0.0006009344733106744
Position 3544: 0.0005553730187368283
Position 13890: 0.0005423505047019182
Position 30110: 0.0005381016260063346
Position 2246: 0.0004980273107241932
Position 1757: 0.00048360806058359793
Position 794: 0.0004810814620912912
Position 472: 0.000452894413020895
Position 30488: 0.00043380958525824265
Position 28326: 0.0003887269041273413
Position 1045: 0.000382272496446333
Position 2310: 0.00036850518512282347
Position 4211: 0.0003623568887680604
Position 1316: 0.00034194728745108534
Position 28651: 0.00029890338771149604
Position 768: 0.0002621964109356736
Position 2313: 0.00019555660130229858
Position 16404: 0.00019477100944582647
Position 27459: 0.00017895071409834186
Position 618: 0.00017881768987037242
Position 27547: 0.00017207274254737873
Position 1123: 0.0001589968779886958
Position 3370: 0.00015472495010701568
Position 750: 0.00015372022761235094
Position 611: 0.00015145202202806104
Position 4388: 0.00014282932900144588
Position 25939: 0.00014120761899753532
Position 5174: 0.00012657834794283564
Position 6517: 0.00011362616255744081
Position 1654: 0.00010712746062415966
Position 1510: 8.614326913249062e-05
Position 513: 8.418683060971115e-05
Position 1244: 7.575996608856507e-05
Position 298: 7.377786141704727e-05
Position 1777: 7.206896792502389e-05
Position 1286: 6.918251699298333e-05
Position 1480: 6.754831639842932e-05
Position 2189: 6.567137684284675e-05
Position 21203: 5.161147266862683e-05
Position 4665: 4.45252915905945e-05
Position 15851: 3.751929664992463e-05
Position 16137: 3.6324154188588275e-05
Position 1322: 3.571137104852684e-05
Position 763: 3.379952463387925e-05
Position 1319: 3.0875127182583995e-05
Position 15787: 2.9549091223502674e-05
Position 912: 2.8052895444750563e-05
Position 254: 2.6106611247913962e-05
Position 394: 2.5078604740592827e-05
Position 1138: 2.3383783828721174e-05
Position 4744: 2.2437762246063495e-05
Position 1533: 1.885733507118387e-05
Position 778: 1.8131857298200545e-05
Position 1676: 1.7198059659828347e-05
Position 4992: 1.6367403197116087e-05
Position 1254: 1.5174534598842754e-05
Position 17490: 1.4519419068379197e-05
Position 4618: 1.1418660219532834e-05
Position 821: 1.087624126056707e-05
Position 1249: 1.0742064355971357e-05
Position 17436: 7.301733745135988e-06
Position 442: 6.064797144603493e-06
Position 1057: 5.900960920222362e-06
Position 405: 5.175647215005001e-06
Position 765: 5.118980945863209e-06
Position 243: 4.8032327483951254e-06
Position 353: 4.218851852174038e-06
Position 549: 3.988859606991914e-06
Position 26880: 3.909594246994692e-06
Position 14611: 3.586982017724552e-06
Position 19357: 3.245152422435868e-06
Position 13659: 2.6352624066747013e-06
Position 13752: 2.62359863088291e-06
Position 633: 2.388913432451831e-06
Position 1026: 2.3337615824355356e-06
Position 581: 1.9961201823141294e-06
Position 368: 1.9088685599265186e-06
Position 1403: 1.697277152013606e-06
Position 2151: 1.4864650068812465e-06
Position 841: 1.259593541791222e-06
Position 918: 1.1649877383054723e-06
Position 17624: 1.0363736297765885e-06
Position 824: 9.637203480437623e-07
Position 1158: 9.541217246409474e-07
Position 12473: 8.981665284886498e-07
Position 597: 8.376739786730587e-07
Position 998: 6.086645174498642e-07
Position 14585: 5.911421686637546e-07
Position 622: 5.176282967295129e-07
Position 12500: 4.703802625483984e-07
Position 12476: 4.6881211579598e-07
Position 295: 3.941322877566792e-07
Position 699: 3.753557867514536e-07
Position 438: 3.2532933509051705e-07
Position 17007: 3.0883561678182823e-07
Position 11950: 2.6998050421581633e-07
Position 878: 2.5449042501202305e-07
Position 14880: 2.472021491505911e-07
Position 515: 2.3707135770514208e-07
Position 11737: 2.2026311228284606e-07
Position 11782: 2.09518534247002e-07
Position 684: 1.9488156522407147e-07
Position 12295: 1.6868152794268846e-07
Position 383: 1.609091142296834e-07
Position 15260: 1.3096908598862057e-07
Position 11734: 1.107976989585117e-07
Position 705: 1.0162481801180944e-07
Position 325: 7.974554872506343e-08
Position 11953: 5.950215673636512e-08
Position 375: 1.807454985589124e-08
Position 678: 1.6666821343948414e-08
Position 729: 1.4297640089911973e-08
Position 570: 1.4056623512518324e-08
Position 657: 8.835758474146582e-09
Position 355: 8.152485993573798e-09
Position 496: 7.462066692722998e-09
Position 885: 5.5177964969202195e-09
Position 525: 5.343690591505358e-09
Position 327: 5.177618439749233e-09
Position 736: 4.900314592156149e-09
Position 641: 3.772944926161041e-09
Position 481: 3.0736955624522696e-11
Position 337: 1.5513279231646027e-11
Position 198: 1.3638597365687418e-11
Position 494: 7.48090383656418e-12
Position 523: 2.1398659199170675e-12
Position 651: 7.6029127690028e-15
Position 188: 7.524153739221174e-15
Position 131: 1.2287237318111695e-15
Position 137: 1.7859724714481248e-16
Position 75: 1.0299036514239041e-17
Position 82: 2.1707340150587055e-18
