Gene = RP11-302M6.4
Position 8116: 0.030765747844594005
Position 9972: 0.026513008794127765
Position 10595: 0.025880613394879935
Position 18509: 0.024556117516922764
Position 13937: 0.02394961834008644
Position 16302: 0.023463266125339104
Position 15169: 0.01778843750375242
Position 13406: 0.014791728258089009
Position 312: 0.013912998708789627
Position 1346: 0.013855433469128058
Position 6282: 0.013460990996501563
Position 5613: 0.011664817777913273
Position 5627: 0.010853049162596546
Position 8359: 0.00866319217377354
Position 9004: 0.008405309203864514
Position 1232: 0.008029481140310608
Position 14068: 0.00799539601641969
Position 15953: 0.007760416914561754
Position 6945: 0.007329455872697977
Position 924: 0.007118068981820432
Position 1235: 0.0064831960869117305
Position 13592: 0.006455881252207175
Position 4148: 0.006387513784067982
Position 15872: 0.005834402314940022
Position 7452: 0.004998914611092747
Position 1303: 0.004875964758720922
Position 10829: 0.004853159751266606
Position 8543: 0.00476426325388247
Position 3430: 0.004342388508096629
Position 3534: 0.004020386135649124
Position 2675: 0.0037489844972631524
Position 7523: 0.003659020252725146
Position 8339: 0.003382910354866627
Position 3716: 0.0032212433641829246
Position 8923: 0.003122171187683348
Position 10133: 0.0029428827346625673
Position 828: 0.0029097670114055668
Position 9326: 0.0027583966867512316
Position 3801: 0.002578935318025337
Position 5540: 0.00255237081479286
Position 9086: 0.0024985473221141815
Position 3447: 0.002466312005378599
Position 10001: 0.002401993677337991
Position 7293: 0.0021510674626739395
Position 5683: 0.0021033236756489116
Position 1009: 0.0019790655246595085
Position 8952: 0.001972206134761662
Position 3907: 0.001937920550870213
Position 1138: 0.0019277080962466482
Position 13502: 0.0017201544087284016
Position 5861: 0.0016451443649229199
Position 8136: 0.0014997720923201347
Position 2559: 0.0014944171548129529
Position 11129: 0.0014177169676111968
Position 4955: 0.0014018281530561866
Position 12602: 0.0013463365141667355
Position 6457: 0.0013165407193753331
Position 2638: 0.0012531433481934868
Position 2313: 0.001228245148225985
Position 1661: 0.001143537477485823
Position 6261: 0.0011075580724422684
Position 2775: 0.0010573577181139991
Position 1947: 0.0010322541828419536
Position 2769: 0.00102033528702007
Position 8160: 0.000987876181496426
Position 967: 0.0009732850094293393
Position 7342: 0.0009726769812197232
Position 704: 0.0009567484203920569
Position 376: 0.0008716009152184798
Position 12029: 0.0008692778755310641
Position 5010: 0.0008228537790928994
Position 3610: 0.0008150765762455645
Position 9343: 0.0007814536978492034
Position 9304: 0.0007217207363555442
Position 5055: 0.000711722631815182
Position 3826: 0.0006738250628039026
Position 6354: 0.0006397992984260232
Position 6969: 0.0006345240286101115
Position 11079: 0.0006259704851753956
Position 8507: 0.0006219323447658634
Position 1154: 0.0006177313412773362
Position 5327: 0.0006058184201534443
Position 11037: 0.0006015904340465864
Position 2156: 0.0005824238541146506
Position 7241: 0.0005769276189672213
Position 5022: 0.0005592498040671302
Position 3754: 0.0005534394280091924
Position 8967: 0.0005303454311077645
Position 8570: 0.0005110267509759134
Position 10560: 0.0005037923581040855
Position 8431: 0.0004900988324594475
Position 4254: 0.0004844752718240761
Position 10612: 0.0004772846568574322
Position 6412: 0.00047287466460276076
Position 2119: 0.00047018299785634224
Position 316: 0.00046616733547097036
Position 1330: 0.00042614462307066336
Position 1367: 0.0004223022082962117
Position 1244: 0.0004165742497367892
Position 7808: 0.00039522234643752215
Position 5287: 0.00039224783244298615
Position 6641: 0.00037897095176598965
Position 1914: 0.00037553332232540616
Position 1254: 0.0003728118906390259
Position 1109: 0.0003680383896902011
Position 8635: 0.00033701543412009623
Position 2291: 0.0003351194514199565
Position 3862: 0.0003283376756975046
Position 1794: 0.00030608314212391546
Position 4700: 0.0002936289722268356
Position 3594: 0.0002795500921130233
Position 4217: 0.00027107383559462316
Position 8390: 0.0002579322988697063
Position 6286: 0.00024375706913048773
Position 4661: 0.00023865217582228835
Position 5946: 0.00023277985572359256
Position 4664: 0.00023180431802505508
Position 629: 0.00023004550132011144
Position 1209: 0.00021172253883499704
Position 4509: 0.00020804547821765885
Position 5264: 0.00020372239860471595
Position 2500: 0.0001858463388295053
Position 6503: 0.00018550750727226606
Position 3309: 0.00018138121736680144
Position 804: 0.00017314987828855312
Position 4447: 0.0001698713008211652
Position 6028: 0.00016340499690856814
Position 1740: 0.0001622393492051461
Position 5566: 0.00015637501579947457
Position 1248: 0.00014276982323746908
Position 2257: 0.00014092016122068117
Position 8362: 0.00013879181014522657
Position 4841: 0.0001335923724256003
Position 6744: 0.00012279828189783464
Position 413: 0.00011998804377600978
Position 2025: 0.00011214046882107675
Position 2542: 0.00010803549642077793
Position 3510: 0.00010345375751610196
Position 3500: 0.00010187953548602754
Position 6820: 9.867808053941764e-05
Position 5226: 9.338534106912088e-05
Position 1725: 9.254635526043289e-05
Position 4537: 8.55080512691102e-05
Position 1750: 8.374299990253895e-05
Position 7109: 8.041711385424503e-05
Position 6031: 7.862235813690092e-05
Position 7106: 7.761110732936951e-05
Position 1020: 6.876539610089413e-05
Position 2343: 6.370001873092593e-05
Position 6567: 6.05191703363158e-05
Position 1187: 5.696267496144654e-05
Position 2453: 5.687569460533734e-05
Position 1058: 5.4214411694665155e-05
Position 2210: 5.074087270558854e-05
Position 646: 4.688814336458387e-05
Position 1977: 4.286711175629433e-05
Position 2579: 4.239380412775095e-05
Position 4836: 4.0593726253911646e-05
Position 2939: 3.895423906438019e-05
Position 3288: 3.6397457162681325e-05
Position 2075: 3.286407782101164e-05
Position 3632: 3.270757273208532e-05
Position 4914: 3.22970944080022e-05
Position 584: 2.954081019788873e-05
Position 3224: 2.949174421033581e-05
Position 2729: 2.621157139814763e-05
Position 2375: 2.4608117530858512e-05
Position 2135: 2.341406928172174e-05
Position 2519: 2.2888572919292382e-05
Position 3086: 2.2067746950317032e-05
Position 2889: 2.1229921760412945e-05
Position 633: 2.11393403170657e-05
Position 3284: 2.089706009551276e-05
Position 3995: 1.949576632656253e-05
Position 5574: 1.9377656420888133e-05
Position 4100: 1.702375633196214e-05
Position 470: 1.6641474112423422e-05
Position 2346: 1.656760032359154e-05
Position 3242: 1.5577986036805517e-05
Position 3824: 1.3023121621759451e-05
Position 4856: 1.0968374556525787e-05
Position 1617: 9.92250000767717e-06
Position 464: 8.030377303323285e-06
Position 1893: 7.85711182039047e-06
Position 2751: 7.68183677654705e-06
Position 1836: 6.921558721354877e-06
Position 673: 6.029124565888882e-06
Position 1165: 5.585124259470538e-06
Position 3845: 5.548747881525198e-06
Position 2903: 5.450233639921253e-06
Position 745: 4.380868295792716e-06
Position 2942: 4.0592992271557745e-06
Position 652: 4.045936516168379e-06
Position 709: 3.830802877176662e-06
Position 379: 3.4966107112970503e-06
Position 2129: 3.384762273384771e-06
Position 2268: 2.8979989573434883e-06
Position 1125: 2.8193740454658247e-06
Position 1317: 2.6657761836926528e-06
Position 4181: 2.236853298011369e-06
Position 3466: 6.705513666844132e-07
Position 981: 2.566099058599836e-07
Position 320: 2.4680888809919625e-07
Position 1032: 1.154320117341761e-07
Position 1115: 1.0370665036385931e-07
Position 972: 1.031658476419531e-07
Position 571: 6.112647573311758e-08
Position 1281: 5.770017042694853e-08
Position 1755: 4.262089764283249e-08
Position 439: 3.7551628309735654e-08
Position 854: 2.9713990698407147e-08
Position 1700: 2.4460308164316227e-08
Position 1270: 2.2564991210379096e-08
Position 419: 1.9584917580331948e-08
Position 1765: 1.8606807094097582e-08
Position 479: 1.4591970463910067e-08
Position 1666: 1.2133244223796327e-08
Position 1805: 1.038239298846338e-08
Position 662: 9.151121781335233e-09
Position 1393: 9.045383736147499e-09
Position 883: 8.065451224230375e-09
Position 1384: 7.854206724468118e-09
Position 748: 5.085368318525429e-09
Position 2184: 5.036644587407336e-09
Position 846: 3.7038974768136233e-09
Position 1260: 1.5767491035303215e-09
Position 431: 1.4087388105236942e-09
Position 1413: 1.3518301347929645e-09
Position 110: 6.114886261095228e-10
Position 512: 5.210878468678519e-10
Position 682: 5.140014495455524e-10
Position 725: 4.66716468412368e-10
Position 712: 3.348674715886234e-10
Position 765: 7.44634697184854e-11
Position 684: 3.7251489851189886e-11
Position 130: 3.7007911742615456e-11
Position 717: 1.485388330109655e-11
Position 187: 3.727850630450504e-12
Position 182: 2.0789542095974092e-12
Position 149: 1.718806056615303e-12
Position 134: 1.5624606662951066e-12
Position 161: 1.3976011633025533e-12
Position 228: 9.109140461654622e-13
Position 862: 3.626790990183874e-13
Position 752: 2.378479391368602e-13
Position 230: 1.76781074738513e-14
Position 215: 1.0214469022418611e-14
Position 205: 9.806825932121635e-15
Position 221: 6.068256692472013e-15
Position 213: 4.07167127335575e-15
Position 118: 1.0460772352501525e-17
