Gene = UTS2B
Position 511: 0.00012163662142427989
Position 2745: 0.00011708053166350326
Position 3550: 0.00011256271211107907
Position 3204: 0.00011093723269273884
Position 3526: 0.0001069694497087739
Position 2371: 0.0001026270676452495
Position 1060: 9.283421324167623e-05
Position 3620: 8.992431397147384e-05
Position 3805: 8.848206655030442e-05
Position 3082: 8.042007433261932e-05
Position 3045: 7.641370453367901e-05
Position 3286: 7.286737750675606e-05
Position 1609: 6.703088176141147e-05
Position 2742: 5.1468710167186616e-05
Position 3913: 4.38120241910719e-05
Position 690: 4.324058259824841e-05
Position 2051: 4.235555977807009e-05
Position 2698: 3.959922352904643e-05
Position 362: 3.164200807109616e-05
Position 3400: 3.123937735988037e-05
Position 1219: 3.0208408920306063e-05
Position 1034: 2.6162877231050483e-05
Position 942: 2.4562085909973068e-05
Position 608: 2.2417529557893497e-05
Position 1721: 2.2331142085784934e-05
Position 1383: 1.9978766392812145e-05
Position 934: 1.6361607501109728e-05
Position 579: 1.3845219510807304e-05
Position 450: 1.1701242914705276e-05
Position 4736: 9.232672641904846e-06
Position 976: 4.083439522098977e-06
Position 985: 3.6233509824657302e-06
Position 1668: 3.588798086308018e-06
Position 454: 3.3510464639234403e-06
Position 1570: 2.5531493015337398e-06
Position 1497: 1.5238561521396636e-06
Position 2264: 1.3779594556861752e-06
Position 1565: 1.3506318141928724e-06
Position 1444: 1.297029790717401e-06
Position 1651: 1.2414987307914682e-06
Position 945: 1.0347106679875844e-06
Position 1052: 1.0293670067423911e-06
Position 2212: 1.0138664532999531e-06
Position 1015: 7.282247810809992e-07
Position 1419: 5.581770783630128e-07
Position 3585: 4.614063464026713e-07
Position 359: 4.4928059987288906e-07
Position 964: 4.413770840123833e-07
Position 1465: 3.995929196898753e-07
Position 4285: 1.949664045737777e-07
Position 458: 1.9300896490821036e-07
Position 1031: 1.731831232171055e-07
Position 1577: 3.166499315790266e-08
Position 1621: 3.1249380147052126e-08
Position 1256: 2.993499543527594e-08
Position 329: 1.2885795499997713e-08
Position 371: 9.33284588046629e-09
Position 374: 8.915684655262472e-09
Position 295: 7.632159918384696e-09
Position 2195: 6.638398079715642e-09
Position 380: 6.247617557286076e-09
Position 333: 1.3924415236271894e-09
Position 382: 8.186558715763331e-10
Position 341: 6.731004155636085e-10
Position 1159: 3.9885913210406263e-10
Position 633: 3.7378518404893375e-10
Position 552: 1.925253977718707e-10
Position 337: 1.8658996929572451e-10
Position 368: 1.7478159904013588e-10
Position 366: 1.1273357846349612e-10
Position 118: 9.260552110350985e-11
Position 522: 8.774316058494186e-11
Position 1133: 2.8562530620918664e-11
Position 700: 2.8310781780906344e-11
Position 1040: 2.7080786951313765e-11
Position 164: 2.0772742866843182e-11
Position 486: 5.626790138244195e-12
Position 539: 4.983037601097633e-12
Position 122: 4.152350252142703e-12
Position 174: 2.5739517144566502e-12
Position 182: 7.294124601688179e-13
Position 127: 1.0282018099351614e-13
