Gene = TRAT1
Position 9583: 0.0003804750543419322
Position 12866: 0.00037586971211693327
Position 1218: 0.00035259094113053126
Position 2368: 0.00034557927161003675
Position 4735: 0.0003058691301871956
Position 5440: 0.00027628622143375213
Position 4942: 0.000274582519583639
Position 1358: 0.0002678138273705604
Position 9486: 0.00024794411098146566
Position 11829: 0.00020983084715812706
Position 1665: 0.00018316119202545456
Position 628: 0.00018177941504428545
Position 2924: 0.00016022873022259916
Position 2706: 0.00015753310483269554
Position 1807: 0.00015462014262761654
Position 4243: 0.00015320591387587976
Position 311: 0.00012956051788685444
Position 4026: 0.00012756555028595537
Position 136: 0.00012550588321035442
Position 561: 0.0001157406153650147
Position 2816: 0.00010710114206494077
Position 1435: 0.00010441895211882714
Position 604: 0.00010342857047980318
Position 1384: 0.00010168459116841188
Position 3271: 9.124160854026247e-05
Position 3233: 8.987565173728243e-05
Position 2104: 8.74914149748564e-05
Position 2292: 8.176517308599186e-05
Position 2858: 8.167060961814486e-05
Position 2052: 8.04050105983414e-05
Position 5249: 6.99381600743509e-05
Position 5275: 6.813088370209648e-05
Position 326: 6.439258737109331e-05
Position 2914: 6.305061224948974e-05
Position 3285: 5.508373802151703e-05
Position 6637: 5.221148872856018e-05
Position 577: 4.752080175253192e-05
Position 1823: 4.6460215060548016e-05
Position 319: 4.04737006820627e-05
Position 2128: 4.007676854796353e-05
Position 2150: 3.802497041691743e-05
Position 5914: 3.535877669334844e-05
Position 3246: 3.4796639422333384e-05
Position 609: 3.1213747302373304e-05
Position 2334: 2.9474832264604828e-05
Position 2500: 2.7686535294607504e-05
Position 330: 2.4829051340429797e-05
Position 1364: 2.358991516342653e-05
Position 3132: 2.273856589161457e-05
Position 523: 2.2486161350501747e-05
Position 333: 1.902197557687311e-05
Position 632: 1.8209931970809728e-05
Position 1170: 1.7436110010426316e-05
Position 4206: 1.3782252305373186e-05
Position 1887: 1.3734818295603858e-05
Position 526: 1.3591455550042065e-05
Position 3268: 1.347411058346588e-05
Position 1510: 1.2322815984000068e-05
Position 1222: 1.1679842139810993e-05
Position 1635: 1.1672087356884866e-05
Position 1484: 1.1280146491024705e-05
Position 2988: 1.0985170216628518e-05
Position 2567: 8.701797278730452e-06
Position 566: 6.5926419952110105e-06
Position 2114: 6.231134085556937e-06
Position 202: 6.216746160551432e-06
Position 1560: 5.335101644490715e-06
Position 675: 4.609100712362285e-06
Position 2957: 3.5606324040075353e-06
Position 1572: 3.501972891552545e-06
Position 1316: 3.119221382922778e-06
Position 2441: 1.9609156292343346e-06
Position 618: 1.7142106497643573e-06
Position 151: 1.3532745767529156e-06
Position 2740: 1.0037019198563229e-06
Position 2776: 6.348495989553168e-07
Position 2445: 5.428514575229119e-07
Position 583: 1.3765808040767278e-07
Position 4338: 1.2936823011124032e-07
Position 856: 4.1026643779898164e-08
Position 228: 3.0309172444163165e-08
Position 746: 2.678251789150925e-08
Position 298: 1.6652956029579115e-08
Position 225: 1.4517491124240875e-08
Position 1449: 1.4214122035888852e-08
Position 166: 8.15344073068236e-09
Position 138: 6.6991172530703235e-09
Position 1201: 6.632483634348807e-09
Position 505: 4.323517601402429e-09
Position 308: 3.962084655610632e-09
Position 208: 3.822180263249674e-09
Position 477: 3.4886972367409624e-09
Position 473: 3.4116395528519284e-09
Position 656: 2.5713215140340334e-09
Position 680: 2.4614801873039312e-09
Position 159: 2.199288066819588e-09
Position 658: 2.049726685902101e-09
Position 94: 1.8458600104788324e-09
Position 2505: 1.8323949023179572e-09
Position 2485: 1.8269096216497127e-09
Position 1122: 1.8143642491742165e-09
Position 701: 1.4805945151375973e-09
Position 236: 1.6952730815200196e-10
Position 100: 1.355562548792199e-10
Position 1035: 7.389559865942177e-11
Position 991: 4.021114386741997e-11
Position 169: 3.290875892228834e-11
Position 241: 7.411220842637164e-12
Position 105: 7.034834210626443e-12
Position 88: 1.6419426088566738e-12
