Gene = POT1
Position 790: 0.001748093505987162
Position 201: 0.0016918697871808248
Position 6986: 0.00144217067877197
Position 524: 0.0012089989359894482
Position 14712: 0.0012065008950922695
Position 15480: 0.0011519658685673017
Position 559: 0.0011348093968092173
Position 645: 0.001068779617434082
Position 120: 0.0009795230652429494
Position 2245: 0.0009631557904666297
Position 1113: 0.0007983193881820893
Position 514: 0.0007170975433928686
Position 211: 0.0005429714101183052
Position 1086: 0.0002682111791763326
Position 15001: 0.00024229891241674196
Position 170: 0.00024147110941042716
Position 844: 0.00022673062996958452
Position 591: 0.00021307076834896352
Position 724: 0.00019239321516494875
Position 612: 0.00018639332671693685
Position 956: 0.00014429828643026626
Position 639: 0.0001433929656663759
Position 385: 0.00011755671878580503
Position 1077: 0.00010923508138920255
Position 379: 0.00010491096978473191
Position 132: 0.00010050058602130476
Position 780: 9.613767213121268e-05
Position 238: 7.767862622046357e-05
Position 605: 6.160729022915254e-05
Position 225: 5.4189129178299404e-05
Position 1433: 3.830720089018097e-05
Position 821: 3.5810363813513953e-05
Position 280: 3.501088103068642e-05
Position 1716: 3.2024346121427604e-05
Position 4896: 3.148869781992888e-05
Position 333: 2.858913697768664e-05
Position 6128: 2.6252826868579858e-05
Position 3340: 2.6072326380712825e-05
Position 4114: 2.575253171824619e-05
Position 1068: 2.2436421220417243e-05
Position 887: 2.0575342868600748e-05
Position 2484: 1.702970690081466e-05
Position 130: 1.597469505043458e-05
Position 350: 1.594321412230783e-05
Position 1573: 1.4876325949219407e-05
Position 137: 1.412575311492252e-05
Position 1612: 1.218198022286715e-05
Position 720: 1.1833761766890708e-05
Position 711: 9.892907375350423e-06
Position 1606: 9.481978521759509e-06
Position 464: 8.816695279098204e-06
Position 31: 8.044540294990894e-06
Position 816: 7.247521112780256e-06
Position 1538: 7.050188065955166e-06
Position 192: 6.1456056336776e-06
Position 1778: 5.426275772445835e-06
Position 1475: 5.125262838970083e-06
Position 107: 5.0960717941122185e-06
Position 1428: 4.644876470644218e-06
Position 1661: 4.622520196416466e-06
Position 54: 4.4918486192937826e-06
Position 484: 3.59980978310267e-06
Position 795: 2.9223771472088935e-06
Position 1226: 2.0989948606550717e-06
Position 1568: 9.951762380530126e-07
Position 229: 2.6006142881649636e-07
Position 33: 1.7915269847666078e-07
Position 1761: 1.735683314405628e-07
Position 261: 8.244939810277738e-08
Position 35: 7.069139603364665e-08
Position 215: 5.9019197422826096e-08
Position 466: 5.4843567018878117e-08
Position 352: 2.5789381861484192e-08
Position 42: 7.254338999505617e-09
Position 213: 7.132762820780577e-09
Position 585: 5.249292314975772e-09
Position 311: 2.958133423179224e-09
Position 313: 2.0221692077420867e-09
Position 331: 1.4135773110499148e-10
Position 472: 9.248502598724977e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 14334: 0.9942200996807581
Position 7872: 0.7716411316119252
Position 981: 0.7174013187270873
Position 1474: 0.3883203438561354
Position 292: 0.28046060301135634
Position 23200: 0.24021104920035335
Position 984: 0.20876501051929144
Position 28580: 0.15462117435101153
Position 1528: 0.14285399841748866
Position 12962: 0.10927172117430947
Position 21243: 0.10367968486957281
Position 27742: 0.10357345604100521
Position 11824: 0.06150988257609111
Position 24279: 0.05196066708171464
Position 9395: 0.05128497263579839
Position 15387: 0.050884433988086966
Position 10318: 0.05085914584089023
Position 1318: 0.04702574674188106
Position 4324: 0.04644442891952187
Position 22232: 0.041386154712839275
Position 3988: 0.040217319844895204
Position 555: 0.038637251630042536
Position 5451: 0.037719856958983645
Position 13022: 0.03605385057069771
Position 13388: 0.034656221744814086
Position 7822: 0.03035176103834947
Position 19124: 0.028159871939011392
Position 23450: 0.028120336460817782
Position 6413: 0.02761294605093067
Position 1904: 0.0265398701920597
Position 1441: 0.024933151245833646
Position 12926: 0.024691463608006895
Position 15615: 0.02441804888249136
Position 15409: 0.02363450160844834
Position 5041: 0.022288327552928828
Position 1286: 0.02063295925839636
Position 1026: 0.019704815068238738
Position 20115: 0.01945515908082308
Position 17746: 0.018918356993651256
Position 19492: 0.018442375235845933
Position 22054: 0.016498307710616337
Position 2570: 0.016417835395200267
Position 2314: 0.01622019919767093
Position 14928: 0.015906689863107074
Position 4026: 0.015225266101326755
Position 14744: 0.013404887494631807
Position 14695: 0.011168899726036326
Position 21294: 0.010989742153555391
Position 7350: 0.010592249482741718
Position 1064: 0.010500571346900146
Position 23603: 0.010426956901389159
Position 11330: 0.01035233224042759
Position 21202: 0.010073701560116935
Position 1254: 0.009380747819900299
Position 9359: 0.009338398312801026
Position 6451: 0.008613063013938375
Position 261: 0.008510873550112052
Position 4060: 0.0076111912245512775
Position 4130: 0.007432775496802595
Position 14504: 0.007333673832169948
Position 400: 0.007109821241581613
Position 15347: 0.006955502985277633
Position 1486: 0.006936524061343795
Position 3845: 0.006782653588746469
Position 6733: 0.006750153024913444
Position 14656: 0.006072693617859916
Position 14524: 0.005879460852384644
Position 704: 0.005548598369593905
Position 19528: 0.005286347663856789
Position 10242: 0.005239999419899636
Position 11347: 0.004658017502158203
Position 15853: 0.004593992680581534
Position 4158: 0.004344418570696983
Position 19334: 0.004332722326640361
Position 6545: 0.004143653112320136
Position 364: 0.004126920384125789
Position 20670: 0.0038899405052797934
Position 633: 0.0037837950725786392
Position 739: 0.00372946958482406
Position 18263: 0.003616151889477681
Position 16867: 0.003277823650893441
Position 20692: 0.0031122730229982626
Position 4264: 0.0031007219296951805
Position 20746: 0.0030204768867789274
Position 14673: 0.002957990902283747
Position 612: 0.002827266712494005
Position 4097: 0.0027101495531428963
Position 3279: 0.0026876025483477456
Position 266: 0.0024750646488298786
Position 1133: 0.0024468385388317616
Position 7967: 0.0024280154134963395
Position 1715: 0.0023684923990716106
Position 3476: 0.00232666555073463
Position 6063: 0.002199281587487556
Position 2542: 0.0021887419518734773
Position 338: 0.002075241310191851
Position 8540: 0.0020606911030918175
Position 1329: 0.0016830803334295502
Position 18804: 0.0015417676699680297
Position 14784: 0.0014806760343719545
Position 1981: 0.0013880153887104757
Position 18402: 0.0013873618716926295
Position 16397: 0.0013156301584307704
Position 3247: 0.0011822150234384356
Position 18433: 0.001137913279671953
Position 3164: 0.0011264310231919603
Position 3507: 0.0010997753070198701
Position 2158: 0.0010954436670642382
Position 4239: 0.0010894147311889815
Position 1004: 0.0010339709729960207
Position 2669: 0.0009826015635034581
Position 1304: 0.0009671581202739823
Position 14622: 0.0008792784417308195
Position 15496: 0.0008138555090396838
Position 1508: 0.0007654755926094359
Position 367: 0.0007310278249347946
Position 17236: 0.0007213319027917283
Position 2234: 0.0007008638589994904
Position 14789: 0.0006016658434759143
Position 2060: 0.0005975479639684791
Position 6378: 0.0005796078360529811
Position 324: 0.0005793559579727542
Position 16529: 0.0004984543140185214
Position 5348: 0.00048096314928304263
Position 16678: 0.0004671398908166741
Position 15139: 0.0004306512489849491
Position 669: 0.00037332652179281024
Position 15513: 0.0003718413045502085
Position 3913: 0.00035101516999566597
Position 15656: 0.0003039125337720214
Position 13479: 0.0002923745247797341
Position 1208: 0.00028307774425805857
Position 447: 0.0002422772323078835
Position 361: 0.00023711716448448364
Position 311: 0.000212391370428119
Position 1399: 0.0001999578564136313
Position 7691: 0.00019545342753769887
Position 1952: 0.00016059503763817828
Position 294: 0.00014408382236251395
Position 1036: 0.00013405552970065406
Position 11053: 0.00013245315238819892
Position 1137: 0.0001281218629362145
Position 225: 0.00011759799973259329
Position 1068: 9.940622586354091e-05
Position 13450: 9.828649285662652e-05
Position 1033: 8.150418364573092e-05
Position 1510: 6.543231143560008e-05
Position 762: 6.019511522413836e-05
Position 1086: 5.447840100234931e-05
Position 11522: 5.317031242294462e-05
Position 6660: 5.130546046222679e-05
Position 422: 4.473654490772218e-05
Position 578: 4.290568952244762e-05
Position 901: 3.2514059445857675e-05
Position 9743: 3.247308110509349e-05
Position 1187: 3.001923729018979e-05
Position 10767: 2.9684821012311714e-05
Position 8911: 2.9459067106532398e-05
Position 1116: 2.940744584865964e-05
Position 995: 2.887958728417098e-05
Position 1243: 2.602279903432674e-05
Position 4619: 2.5763619490419853e-05
Position 988: 2.4703075634265737e-05
Position 6028: 1.9474577844731324e-05
Position 728: 1.9062421420713763e-05
Position 4721: 1.9060653089711872e-05
Position 9617: 1.727833534437744e-05
Position 9433: 1.7171318931442056e-05
Position 407: 1.6876366221191236e-05
Position 8257: 1.641619531756972e-05
Position 1564: 1.5622923929501558e-05
Position 235: 1.5212605995645506e-05
Position 1369: 1.5017677904551144e-05
Position 1985: 1.4687265283324249e-05
Position 718: 1.1938156131931665e-05
Position 460: 1.1717750314947653e-05
Position 8178: 1.0927563959206217e-05
Position 493: 1.0703931797559297e-05
Position 564: 9.16160251965229e-06
Position 2911: 8.496071339858525e-06
Position 1091: 8.381017713621387e-06
Position 1150: 8.290971862534167e-06
Position 2951: 7.685935487924894e-06
Position 775: 6.824061093815323e-06
Position 1113: 6.7710685445458455e-06
Position 6178: 6.752167623846094e-06
Position 1231: 6.315462097078846e-06
Position 1587: 6.240844586021955e-06
Position 907: 6.113343340329621e-06
Position 5741: 5.6760873200030115e-06
Position 2606: 4.768618365132086e-06
Position 2359: 4.199183373066275e-06
Position 6959: 4.169781400208552e-06
Position 4372: 3.4244654873489147e-06
Position 801: 3.380900089949911e-06
Position 1216: 3.103900746808207e-06
Position 1939: 2.8470569519971446e-06
Position 1365: 2.5298918802319438e-06
Position 1660: 2.5019005680889284e-06
Position 1413: 2.3691684559028864e-06
Position 1967: 2.0592543533585396e-06
Position 1512: 1.9060246994497654e-06
Position 2688: 1.8135601087048405e-06
Position 2069: 1.6501775657612509e-06
Position 371: 1.63480957409759e-06
Position 529: 1.5859857134196441e-06
Position 524: 1.569983524209881e-06
Position 812: 1.489216237969118e-06
Position 477: 1.2755152086196065e-06
Position 1719: 9.712785418126043e-07
Position 1385: 8.089914769578331e-07
Position 4972: 7.715506132917964e-07
Position 1640: 7.209176475006786e-07
Position 1694: 7.191026951362135e-07
Position 2046: 4.928799302823737e-07
Position 1813: 4.191466385349915e-07
Position 479: 3.183258086994427e-07
Position 1670: 2.8712260144099643e-07
Position 1538: 1.5105886644186503e-07
Position 402: 3.179198584280089e-08
Position 1166: 2.6061230026604486e-08
Position 205: 1.71970084152221e-08
Position 464: 1.47396918937392e-08
Position 385: 3.782337367838836e-09
Position 379: 1.8098631858129792e-09
Position 168: 1.1437896400666984e-09
Position 374: 1.1372936050610219e-09
Position 499: 5.228183045190202e-10
Position 180: 9.56326432529245e-11
Position 511: 7.628760658448843e-11
Position 124: 3.20480544402453e-11
Position 112: 9.52818323690605e-12
Position 192: 2.962429292291147e-16
Position 182: 1.5881729345696607e-20
