Gene = TCTA
Position 547: 1.9233735850735664e-06
Position 623: 1.699111068355886e-06
Position 726: 1.3414131776594164e-06
Position 1535: 8.07714096056809e-07
Position 2486: 7.407114841131093e-07
Position 58: 6.561209531949033e-07
Position 2844: 6.540007632605643e-07
Position 902: 6.138423485729611e-07
Position 429: 5.967036127417326e-07
Position 218: 2.850192757991905e-07
Position 10: 1.347000072717921e-07
Position 620: 9.023010348972938e-08
Position 1032: 6.731028090537845e-08
Position 856: 3.1543557742950983e-08
Position 834: 6.1689467496385035e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 849: 0.5510846957685358
Position 3751: 0.47614744106022916
Position 2613: 0.16163702360754054
Position 3531: 0.12663567156107575
Position 701: 0.10114533304036985
Position 2910: 0.07120726200114037
Position 3388: 0.05396224132097162
Position 2966: 0.04453610401769275
Position 1021: 0.02433607931611733
Position 3493: 0.0170237723592591
Position 340: 0.01578363821292119
Position 523: 0.01183345949478828
Position 825: 0.011574968854502838
Position 3910: 0.010353888170589786
Position 3481: 0.009751809276385448
Position 434: 0.0064999365270487245
Position 815: 0.005995727682660482
Position 4231: 0.005949355615373115
Position 2998: 0.005514044996397826
Position 802: 0.005477775004675981
Position 382: 0.00539285180797093
Position 2649: 0.005128539012487209
Position 1279: 0.004832558228809079
Position 253: 0.004831344410713562
Position 3569: 0.004416312037399704
Position 288: 0.004086508000744355
Position 1143: 0.0036948436344663065
Position 366: 0.0036550456681722792
Position 2730: 0.003008937946590925
Position 734: 0.0024806004825131617
Position 1193: 0.0023236421390724865
Position 3881: 0.002244343206753111
Position 3430: 0.002199021035768904
Position 972: 0.0018703300033503336
Position 1321: 0.0016919773785659708
Position 244: 0.00168741388024893
Position 2815: 0.00167017346263024
Position 4041: 0.001617863073263278
Position 2832: 0.0015212933280819704
Position 3635: 0.0015075651781600364
Position 1445: 0.0014540384085771586
Position 4146: 0.0014020097763942625
Position 659: 0.0013362680925131571
Position 950: 0.0013190808430447037
Position 525: 0.0012685346579472297
Position 766: 0.0012372879320494165
Position 4112: 0.0012206387040879381
Position 3862: 0.0011741344798025448
Position 726: 0.0011184093860916058
Position 1292: 0.0011111474997006633
Position 587: 0.001008311185241302
Position 2882: 0.0009727887539979053
Position 2079: 0.0007118069999384857
Position 746: 0.000705924333951217
Position 1745: 0.0007023073624779402
Position 4173: 0.0006901473156693342
Position 1546: 0.0006559569588744829
Position 3954: 0.000622524740275287
Position 3372: 0.0005243903817953477
Position 3500: 0.00047614607152683365
Position 1441: 0.0004669780362426814
Position 534: 0.0004419689418601917
Position 2257: 0.0004268677824120924
Position 2381: 0.00037899686498721503
Position 3587: 0.00037489623105887407
Position 292: 0.00035187278211919106
Position 4127: 0.0003482630865177774
Position 863: 0.00034790179385514933
Position 3537: 0.00034546286194397734
Position 1238: 0.00034124271204455305
Position 1043: 0.00030978535606886393
Position 1025: 0.0002829401497713286
Position 1473: 0.0002447503175589145
Position 2263: 0.0002349836958446362
Position 1732: 0.00019129560728480254
Position 3652: 0.00018608931313884806
Position 3791: 0.00017872476896875738
Position 3711: 0.00017647560806416845
Position 1107: 0.0001513188621241193
Position 316: 0.00014310224828377506
Position 1921: 0.00013974666058471364
Position 1879: 0.00012768784522489165
Position 410: 0.00012447909399802108
Position 1551: 0.00011625450681810245
Position 3281: 0.00010624204076442161
Position 4205: 0.00010174650342760594
Position 2758: 9.533417883328788e-05
Position 3777: 8.916880635607666e-05
Position 2214: 8.476139204718046e-05
Position 3368: 8.452394192706821e-05
Position 3842: 8.00184464334873e-05
Position 2518: 7.603753138518277e-05
Position 3433: 6.822652847758345e-05
Position 671: 6.624823468526861e-05
Position 2790: 6.23203914041485e-05
Position 3026: 5.1022161288377796e-05
Position 1104: 5.043644551907244e-05
Position 1004: 4.6221954139094926e-05
Position 439: 4.552479803454012e-05
Position 1785: 4.4986159414713925e-05
Position 3034: 4.3704678263965304e-05
Position 1454: 3.667267472377948e-05
Position 1961: 3.4399742858016434e-05
Position 4266: 3.371253853832033e-05
Position 2048: 3.154693870832236e-05
Position 310: 2.775568238343801e-05
Position 159: 2.6608574203975566e-05
Position 2006: 2.5004594750688514e-05
Position 1378: 2.4573073142779997e-05
Position 2367: 1.3778940392337183e-05
Position 1424: 8.787473750197718e-06
Position 2312: 7.031480775898095e-06
Position 1497: 6.951370166505306e-06
Position 2336: 6.826393031659288e-06
Position 592: 5.9148472106855695e-06
Position 1084: 5.7140831698500385e-06
Position 988: 3.3905254227465665e-06
Position 2418: 3.177070565279261e-06
Position 1514: 2.789508843700522e-06
Position 1402: 2.244908895383836e-06
Position 1389: 1.0346967755698563e-06
Position 1333: 9.915716589516278e-07
Position 1045: 9.170749832464032e-07
Position 304: 2.9000592612351035e-07
Position 194: 2.3517616335262484e-07
Position 103: 1.4330697414159202e-07
Position 106: 8.48977812832758e-08
Position 229: 7.356783548855088e-08
Position 212: 7.168403800809404e-08
Position 1062: 6.474652414030096e-08
Position 218: 5.2436280678886747e-08
Position 1074: 5.236890850855979e-08
Position 1050: 3.8468529028012264e-08
Position 1032: 3.433623170429763e-08
Position 996: 2.640629853785113e-08
Position 596: 2.457283646018131e-08
Position 1114: 2.016260094008463e-08
Position 976: 1.5461763126100356e-08
