Gene = MORN5
Position 251: 2.6831533351979704e-07
Position 1073: 2.152328170020318e-07
Position 1598: 1.9951093410665507e-07
Position 1395: 1.7437980725371357e-07
Position 427: 1.4531440685087193e-07
Position 1658: 1.416031724948044e-07
Position 1117: 1.3703889473612775e-07
Position 1495: 1.3470227650736319e-07
Position 614: 1.2442282906887997e-07
Position 1648: 1.1730477924418408e-07
Position 1109: 1.0680449026003336e-07
Position 1208: 8.948334596690279e-08
Position 532: 7.063499654867558e-08
Position 491: 4.76253746958796e-08
Position 222: 4.737577562565454e-08
Position 1371: 4.7022011393278174e-08
Position 1141: 4.4921344820443484e-08
Position 403: 4.1124740576874875e-08
Position 535: 3.155407669362233e-08
Position 164: 2.2655273408581868e-08
Position 74: 1.9900002963932666e-08
Position 585: 1.718279494131658e-08
Position 1474: 1.3057609823931996e-08
Position 1343: 1.2153760477561216e-08
Position 1753: 1.1494649267511987e-08
Position 1751: 1.0505658361561362e-08
Position 1341: 8.17795859440023e-09
Position 1120: 5.512073410065869e-09
Position 1387: 5.0723114409943555e-09
Position 547: 5.4239147346046845e-12
Position 259: 3.806934136432063e-12
Position 559: 2.673595631641828e-12
Position 489: 2.278637314713455e-12
Position 487: 1.3076564827255887e-12
Position 264: 6.520560107339631e-13
Position 113: 6.296944048807694e-13
Position 108: 4.593582191154914e-14
Position 561: 2.927009359441964e-14
Position 78: 1.1079521451507604e-14
