Gene = EXO5
Position 3158: 0.037710815208336065
Position 2760: 0.03039988309014068
Position 3734: 0.02974435931020274
Position 2212: 0.02444370020594105
Position 494: 0.02361999636568265
Position 2799: 0.020680359629135128
Position 3062: 0.016306231573592334
Position 4652: 0.015487145351626775
Position 2890: 0.012610242782459445
Position 1731: 0.012490403990333073
Position 1799: 0.012443089715549478
Position 1134: 0.012214266546604456
Position 3880: 0.012202124552734965
Position 2863: 0.01157047641297501
Position 957: 0.011319078467515318
Position 460: 0.00994907322875163
Position 4635: 0.009143787792890398
Position 4626: 0.009013280181365338
Position 2579: 0.008470720925744074
Position 5784: 0.007880024690420952
Position 2246: 0.0064599240793937794
Position 6070: 0.006018861170542199
Position 6676: 0.0053542403309106
Position 4574: 0.0043780042077801755
Position 6277: 0.004248703022098109
Position 2926: 0.00398521614880688
Position 6650: 0.003844822804475839
Position 1668: 0.003782167781962952
Position 5269: 0.0035065689777205415
Position 1778: 0.0029280606255636605
Position 4110: 0.0025727242882451263
Position 4869: 0.0024562433060377905
Position 3955: 0.0020497757535886765
Position 3598: 0.0020435702927777107
Position 1137: 0.001961889768158312
Position 4893: 0.001910225754788681
Position 3905: 0.0016589974478153269
Position 1026: 0.001643441317020524
Position 4689: 0.0015881296343138755
Position 2776: 0.0015475068110566662
Position 3182: 0.0015041154150257927
Position 1074: 0.0013998464667446524
Position 4658: 0.001388410800321172
Position 2825: 0.001273637022264341
Position 7256: 0.001223096830051717
Position 339: 0.0011537021639008303
Position 7071: 0.001049663650804964
Position 1534: 0.0010093625969743811
Position 518: 0.0009860354192542204
Position 2621: 0.0009566255658008318
Position 6365: 0.0008826711574321688
Position 4384: 0.0008675815287676441
Position 567: 0.0008263069305415765
Position 716: 0.000800381857640959
Position 4239: 0.0007316869415538122
Position 275: 0.0006485773658100692
Position 2956: 0.0005747238414251189
Position 403: 0.0005690500656977779
Position 2709: 0.0005366847919363677
Position 4043: 0.0005320780522352191
Position 2136: 0.0005296113171406067
Position 474: 0.0005140822188910433
Position 2809: 0.0004838719423594371
Position 811: 0.0004098015368455018
Position 432: 0.00040056465539089846
Position 742: 0.0003970185219531586
Position 6428: 0.0003839417453689511
Position 5152: 0.00037919246818716805
Position 3612: 0.00036673789643793377
Position 4762: 0.000357997349963779
Position 3516: 0.0003377389494907107
Position 1379: 0.00032291027257382986
Position 1854: 0.00031471751585762387
Position 456: 0.0003041661299249447
Position 1508: 0.00029826585216614026
Position 2541: 0.00028283833840967733
Position 468: 0.00027602468629182647
Position 1922: 0.0002679471398898759
Position 476: 0.00026626057437187346
Position 1710: 0.0002655586879695849
Position 2658: 0.00022456882061515755
Position 919: 0.0001931280757881776
Position 943: 0.00019249872957653055
Position 4326: 0.00018919492892261467
Position 1600: 0.00018505149867046718
Position 1029: 0.0001845891724303614
Position 5291: 0.0001822867422309459
Position 1317: 0.00017723715036406282
Position 1033: 0.00017576152261035834
Position 1919: 0.00015259125944807898
Position 538: 0.00014602649049362724
Position 570: 0.00013734346783678906
Position 1236: 0.0001267215963060477
Position 3320: 0.00012019051179467627
Position 830: 0.00011694180927955722
Position 510: 0.00010912891506323355
Position 1344: 0.00010897944560822434
Position 1747: 9.504577550033782e-05
Position 2187: 7.06749428777149e-05
Position 3579: 6.418504886327689e-05
Position 784: 6.148749724480791e-05
Position 1487: 5.7887587827584626e-05
Position 217: 5.375634649064567e-05
Position 481: 5.135277912317892e-05
Position 542: 3.629298166558071e-05
Position 713: 2.8325614805236425e-05
Position 411: 1.9440235058191146e-05
Position 366: 1.6442246343314243e-05
Position 608: 1.332344052062199e-05
Position 839: 1.0760238531834772e-05
Position 622: 8.727229214351058e-06
Position 593: 5.733519355357182e-06
Position 851: 4.6757943171161915e-06
Position 856: 4.462637101608113e-06
Position 729: 4.08541169310411e-06
Position 787: 2.6747704942875445e-06
Position 772: 2.062633812772407e-06
Position 791: 1.8490440568120424e-06
Position 759: 1.8212158124878088e-06
Position 1049: 1.1527108028432857e-06
Position 422: 7.820175814030068e-07
Position 774: 6.682701368308979e-07
Position 744: 6.18682487674175e-07
Position 1207: 4.6687936505556434e-07
Position 415: 4.281180460884962e-07
Position 642: 3.722787329816606e-07
Position 1976: 3.507033856770475e-07
Position 1204: 3.3913362808311953e-07
Position 1140: 3.1329002882491656e-07
Position 789: 2.8720251576158796e-07
Position 587: 2.7184863247849363e-07
Position 2059: 2.689013049564931e-07
Position 873: 2.678013199335761e-07
Position 884: 2.497908436913744e-07
Position 1156: 2.2783300288714581e-07
Position 1549: 1.5507106380967285e-07
Position 595: 1.493763969691668e-07
Position 1539: 1.3355045715800366e-07
Position 574: 6.909293996469728e-08
Position 589: 5.8605479559941134e-08
Position 212: 1.1268123781321284e-08
Position 1057: 2.6258595449429765e-09
Position 113: 2.429005178253342e-12
Position 136: 1.7547874322678643e-12
Position 100: 5.790729061688998e-13
Position 165: 4.094711435072639e-14
Position 120: 1.8152076233418406e-14
Position 198: 1.7626136903661073e-14
Position 110: 1.2109596072594895e-14
Position 185: 1.0518923032043179e-14
Position 142: 6.283956307312817e-15
Position 178: 2.0462149172403777e-15
Position 167: 1.5151657688084397e-15
Position 172: 1.095697159059222e-15
Position 159: 1.0498611606440129e-15
Position 156: 1.792111372950431e-16
Position 148: 9.931016577831051e-17
