Gene = FPGT
Position 8290: 0.05425129240808183
Position 1537: 0.04295039488643306
Position 697: 0.03534658643876414
Position 848: 0.03508878416892304
Position 3412: 0.031665951463397145
Position 6709: 0.02803680018748952
Position 7205: 0.0256495452336439
Position 7339: 0.024882716305099608
Position 1385: 0.024146745686084235
Position 4019: 0.02157016358027322
Position 8871: 0.020242764218077292
Position 6949: 0.016976411824811643
Position 5956: 0.013881107669447985
Position 2479: 0.012989659169265233
Position 6588: 0.01195328474438327
Position 4937: 0.011536548921001463
Position 1516: 0.010491318663704974
Position 8409: 0.010436563618833316
Position 3793: 0.010179611303078468
Position 6646: 0.009927384985333495
Position 6337: 0.009822255050474104
Position 5581: 0.009180951046296517
Position 5542: 0.008679917063539667
Position 5197: 0.008594932239658282
Position 4636: 0.00824952472275732
Position 8805: 0.007835141803678506
Position 7945: 0.007274283689387818
Position 6862: 0.006408555636936786
Position 8770: 0.006240345455510917
Position 3569: 0.004928749807601214
Position 3258: 0.00451093885472186
Position 3745: 0.004057127604975344
Position 2482: 0.003933814761995264
Position 4706: 0.003707309104465173
Position 3963: 0.0036809656260502963
Position 5919: 0.003485740588621553
Position 3595: 0.0032507917292322994
Position 4368: 0.003220370041663322
Position 2113: 0.003019420575517013
Position 7006: 0.0029951611648618287
Position 1499: 0.0028458014790217825
Position 6045: 0.002786505549901651
Position 2073: 0.0026497206951050416
Position 8924: 0.0023616630593888445
Position 7892: 0.002186555503307376
Position 2801: 0.002176274532660165
Position 2337: 0.002126529283318139
Position 3903: 0.0020892949004948065
Position 4149: 0.0019291465779444515
Position 8383: 0.0018777893913073827
Position 3236: 0.0018616130725963595
Position 1487: 0.0018204712827967111
Position 6625: 0.001816374326809817
Position 902: 0.0017471027682331999
Position 499: 0.0013114076235944574
Position 3582: 0.0012969694019090555
Position 4589: 0.0012797263003713915
Position 925: 0.0011896032454989413
Position 3313: 0.0011729943968147192
Position 6409: 0.0011668926367650802
Position 1324: 0.0011017582309068735
Position 1031: 0.0010905010107611884
Position 8079: 0.0010368697021635933
Position 357: 0.0009697410351408945
Position 2809: 0.0008540964191475675
Position 5221: 0.0008173220554811744
Position 6525: 0.0007700388589195885
Position 1939: 0.0007623089503863634
Position 2941: 0.0007420066164666749
Position 2161: 0.000739547390463173
Position 750: 0.0007293226758916445
Position 7423: 0.0007027893003603075
Position 2817: 0.0006280013868271289
Position 7738: 0.000594673515380023
Position 3468: 0.0005644533779291699
Position 1463: 0.0005448288512235941
Position 6433: 0.0005369629107295903
Position 2504: 0.000534678004551854
Position 1726: 0.0005135964633791205
Position 4535: 0.0005053514485507681
Position 6261: 0.0004942321444361626
Position 2313: 0.00048709277498394784
Position 6730: 0.0004706515315949203
Position 7123: 0.00046878332156292555
Position 2078: 0.000450858753224599
Position 2559: 0.00043975708025184297
Position 2593: 0.00043858584841318873
Position 6566: 0.000425714303564859
Position 6460: 0.00037660409642331145
Position 4680: 0.0003673109244060769
Position 738: 0.00034149198557662164
Position 4098: 0.00033841409476531754
Position 360: 0.0003295222972816887
Position 4942: 0.0003172707115804623
Position 2002: 0.00029514327901810635
Position 3822: 0.0002862039640877034
Position 877: 0.00027098817122814516
Position 6995: 0.00025882179490256197
Position 4664: 0.0002439499229393905
Position 2889: 0.00023779075409897327
Position 1913: 0.00023549071942463516
Position 1544: 0.00022829215280706776
Position 2219: 0.00021216663492633226
Position 4230: 0.0002096038366559362
Position 4976: 0.00020925119611412072
Position 1882: 0.0002056044976104769
Position 827: 0.0001860832227988306
Position 6485: 0.0001841920817981403
Position 2316: 0.00017221377300693645
Position 5178: 0.00017201585558719715
Position 879: 0.0001666362349032679
Position 1910: 0.000164765633357516
Position 2484: 0.00016394529709832088
Position 4689: 0.00016135950725186188
Position 3644: 0.00014721257066583194
Position 2181: 0.00014496898892841045
Position 255: 0.00013825950687052126
Position 1118: 0.00013560705440499547
Position 3911: 0.0001334581668942628
Position 3005: 0.00012010947394032196
Position 2387: 0.00011551237946795043
Position 1185: 0.00011083906833252429
Position 4332: 0.00010785428038301481
Position 1769: 9.744270168159699e-05
Position 580: 8.617119084521501e-05
Position 4267: 8.380419343055696e-05
Position 2706: 8.254286375569037e-05
Position 3508: 7.83274837334092e-05
Position 4659: 7.780085777382027e-05
Position 3485: 7.682183293619197e-05
Position 2411: 7.666843601120519e-05
Position 5362: 7.503012798451351e-05
Position 4378: 7.236004497578943e-05
Position 6356: 7.226667326527788e-05
Position 766: 6.536336882486811e-05
Position 570: 6.330800370296405e-05
Position 759: 6.21470826371636e-05
Position 465: 5.704982114738782e-05
Position 990: 5.541953482586762e-05
Position 677: 5.1831020987254156e-05
Position 1330: 4.7039992592962076e-05
Position 2234: 4.2894478632053756e-05
Position 5365: 4.268338999147789e-05
Position 429: 4.171592645916717e-05
Position 5203: 3.96411096728966e-05
Position 1404: 3.8178369484155686e-05
Position 2393: 3.771950718555039e-05
Position 3114: 3.64786968864861e-05
Position 2573: 3.601661894144797e-05
Position 1829: 3.3864862481596145e-05
Position 2363: 3.112952915556029e-05
Position 1344: 2.7001928445452624e-05
Position 613: 2.509767704302421e-05
Position 211: 1.8999880022416005e-05
Position 3149: 1.879045229175168e-05
Position 1698: 1.788512691711597e-05
Position 1886: 1.6142905021706308e-05
Position 1549: 1.4093663119501904e-05
Position 2167: 1.2700775138776613e-05
Position 3371: 1.1935680906947923e-05
Position 4052: 1.1862541976149297e-05
Position 273: 1.0583884703449851e-05
Position 3374: 1.001418497849585e-05
Position 3053: 9.363128955774656e-06
Position 2508: 8.676908140858882e-06
Position 3797: 8.440625014188615e-06
Position 2319: 8.275696814733545e-06
Position 3756: 7.814426503692298e-06
Position 4063: 6.935301478824405e-06
Position 386: 5.417520843083346e-06
Position 443: 5.209242559222575e-06
Position 1651: 5.073575946521007e-06
Position 617: 5.011410828540527e-06
Position 4057: 4.670982458295462e-06
Position 1773: 4.460400077128496e-06
Position 4717: 4.367727765542404e-06
Position 1078: 4.277724019070693e-06
Position 574: 3.9932595272257705e-06
Position 3429: 3.937324871010081e-06
Position 1063: 3.809527338413417e-06
Position 409: 3.5795273545966844e-06
Position 956: 3.4565274760978675e-06
Position 3059: 3.286304885823454e-06
Position 473: 2.5240791084120567e-06
Position 3260: 2.4983597643539143e-06
Position 365: 2.490699119010479e-06
Position 3062: 1.774009672618423e-06
Position 774: 1.3567038904267024e-06
Position 4247: 1.224809235597671e-06
Position 1046: 8.188745021441549e-07
Position 496: 6.989829944410928e-07
Position 379: 6.220191539453417e-07
Position 3018: 5.305455285929468e-07
Position 3720: 2.7470061402742443e-07
Position 3379: 1.8868277918830642e-07
Position 1261: 1.8266760429948067e-07
Position 279: 1.7085118221841912e-07
Position 393: 1.5509346537434535e-07
Position 414: 1.4769235201320263e-07
Position 506: 1.0555507507642462e-07
Position 478: 8.606799840200862e-08
Position 396: 5.7286942559254705e-08
Position 390: 4.5119279195009856e-08
Position 187: 3.62946773320674e-08
Position 1577: 2.3323682845710787e-08
Position 146: 2.2323401224714168e-08
Position 141: 1.7353787703430716e-08
Position 1220: 1.526557328112007e-08
Position 1472: 1.3326400427437348e-08
Position 276: 1.2281032605663426e-08
Position 300: 1.00905135609877e-08
Position 131: 1.0074756478123411e-08
Position 1610: 8.722023063015796e-09
Position 1941: 6.966155193010034e-09
Position 214: 4.599957328472305e-09
Position 1638: 4.1552057062644316e-09
Position 589: 3.3321139389368357e-09
Position 109: 2.2485012736701155e-09
Position 1167: 1.801878876460662e-09
Position 189: 1.7922961582221607e-09
Position 155: 1.7324247916660625e-09
Position 1564: 1.480870782081679e-09
Position 148: 1.2528499902588523e-09
Position 193: 2.365720974578203e-10
Position 283: 2.0447308504457362e-10
Position 1125: 1.48716732545691e-10
Position 160: 2.1143782580003536e-11
Position 169: 1.8188744679927832e-11
Position 106: 1.0770925544677154e-11
