Gene = OCLN
Position 21814: 2.142741829593557e-06
Position 276: 2.10534416551424e-06
Position 352: 1.7713542371654984e-06
Position 218: 1.4098695055658475e-06
Position 142: 8.728508063366185e-07
Position 1052: 8.654024013121512e-07
Position 595: 5.029947391159269e-07
Position 729: 2.8607804426650174e-07
Position 615: 1.6835041632268405e-07
Position 85: 1.218066013879907e-07
Position 652: 8.495051749114861e-08
Position 1808: 7.701745007602274e-08
Position 680: 6.781597112281623e-08
Position 969: 6.557826955776007e-08
Position 1818: 6.134312807346285e-08
Position 627: 5.034586118505421e-08
Position 717: 4.745684581606941e-08
Position 1021: 3.2439354529340744e-08
Position 658: 2.2844240495407323e-08
Position 828: 2.0468131501157665e-08
Position 752: 5.314695372493781e-10
Position 531: 1.9362622712621678e-10
Position 570: 6.876259011046697e-11
Position 194: 3.164127571083656e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 11884: 0.9997869892194976
Position 21655: 0.997402948892481
Position 39870: 0.528410488137527
Position 2986: 0.38303418971241854
Position 2559: 0.35299053784904544
Position 3168: 0.25274815677191115
Position 14867: 0.13412964499625865
Position 20217: 0.1242424974762678
Position 13859: 0.12080659685808988
Position 2585: 0.11302549488010995
Position 2631: 0.10157604181885385
Position 2334: 0.0882702167963393
Position 33660: 0.08507003561721874
Position 2834: 0.0840235407306805
Position 13991: 0.07257865669389797
Position 14887: 0.07232817187373107
Position 16848: 0.06766173602448404
Position 17468: 0.06519248294194567
Position 15787: 0.03976323707439174
Position 6412: 0.037991411437684856
Position 3336: 0.037427637747564864
Position 6807: 0.035361724348692725
Position 12174: 0.03278169273988092
Position 27356: 0.02851474446493384
Position 32837: 0.028173046388661836
Position 27162: 0.028060293629856223
Position 6811: 0.02357505252592736
Position 21905: 0.02302930304078283
Position 33510: 0.022840752720268084
Position 26113: 0.02281734503550017
Position 31121: 0.020616636030829433
Position 2390: 0.02010789434822491
Position 13904: 0.020075127246672125
Position 27446: 0.019373921083115097
Position 27694: 0.015612399016256509
Position 29707: 0.014976944994346857
Position 34547: 0.013153189012801405
Position 2311: 0.01185816971981897
Position 494: 0.011649645752764799
Position 548: 0.011613056735896257
Position 26980: 0.011420370202387335
Position 499: 0.010724450808488637
Position 535: 0.010562106837823859
Position 393: 0.010069447459747553
Position 29194: 0.009279273579956488
Position 1168: 0.008100417948965762
Position 25039: 0.007531139531490917
Position 14863: 0.007456394478630762
Position 28600: 0.007401374920756272
Position 14048: 0.0072783584491425725
Position 23639: 0.006960982836294183
Position 27690: 0.006820004776482821
Position 29728: 0.006675084575813596
Position 6408: 0.006403100357036602
Position 28576: 0.006202031062389112
Position 22367: 0.005847283315905005
Position 17093: 0.00509127833287714
Position 12137: 0.00482604915692878
Position 32232: 0.00468358579130121
Position 21955: 0.004486693821165894
Position 23139: 0.004312957028667796
Position 30114: 0.0041277406290010565
Position 27711: 0.004042309481728603
Position 27325: 0.0038189601267379744
Position 6432: 0.003604837409278969
Position 13709: 0.003583266362807416
Position 26601: 0.003582598098500422
Position 21931: 0.003531204200919314
Position 2529: 0.0032821628322229884
Position 25565: 0.0032012921073037936
Position 309: 0.003130048515186358
Position 25202: 0.0026768051800250205
Position 3342: 0.0025908693508603603
Position 27590: 0.002390534672226958
Position 22643: 0.002337072981779059
Position 3115: 0.00232906605868713
Position 14111: 0.002192020695917025
Position 2874: 0.002182438838129433
Position 27024: 0.0020860446881235868
Position 25521: 0.002060850437852672
Position 23679: 0.00200871399845646
Position 23719: 0.001929251748898912
Position 30335: 0.0019002285567834081
Position 26315: 0.0018635200111380623
Position 26221: 0.0018234124584812419
Position 23486: 0.0018048935543837797
Position 23406: 0.0017552874660516059
Position 2748: 0.00171146880229268
Position 2637: 0.0016052101554548982
Position 1923: 0.0016034621928145772
Position 22024: 0.0015831192825053544
Position 13755: 0.0015728054261979257
Position 25063: 0.001364880320564952
Position 12844: 0.0013346107440473478
Position 22279: 0.0013318037031192036
Position 21881: 0.0012945283758294855
Position 25683: 0.0012642279833791825
Position 438: 0.0012400353742218098
Position 2676: 0.0012387696938822215
Position 511: 0.0011757500026857205
Position 25983: 0.0011292913050262594
Position 12196: 0.0011292254679707578
Position 23410: 0.001087774243147554
Position 1947: 0.0010863323142932578
Position 14828: 0.001037090009863752
Position 450: 0.0010278059592185357
Position 23090: 0.0009781488845978896
Position 23600: 0.000964259308139886
Position 23523: 0.0009313316678970308
Position 23795: 0.0008881062522982627
Position 3309: 0.0008865436126166734
Position 2129: 0.000870469682577417
Position 28409: 0.0008105877035409552
Position 28029: 0.0007212283845876846
Position 21998: 0.0007036178421184655
Position 1338: 0.0006603803618452775
Position 1242: 0.0006296134150143331
Position 27393: 0.0006078301357812276
Position 25396: 0.0006001869322060604
Position 16568: 0.0005816905925560509
Position 14295: 0.0005587746000368925
Position 2318: 0.0005222095560355991
Position 13628: 0.0005059604602835578
Position 26915: 0.0004728447788330536
Position 24900: 0.00045259150786299896
Position 1326: 0.0004292178983244359
Position 2499: 0.0004008089318634217
Position 26549: 0.0003963498977173483
Position 2397: 0.0003952823373150274
Position 2076: 0.0003678732205232665
Position 26277: 0.0003622438044491819
Position 23563: 0.00035379542580092497
Position 22601: 0.0003536127240845408
Position 2079: 0.00034462975309687175
Position 2104: 0.00034303903749201547
Position 25790: 0.00034113033283135805
Position 316: 0.0003223151585877526
Position 2212: 0.0002949005490959318
Position 22389: 0.0002894809773977564
Position 14255: 0.00028861833240113367
Position 12709: 0.0002454989285359173
Position 14345: 0.0002454436694749478
Position 26077: 0.0002425619126221677
Position 23094: 0.00023434210356455278
Position 2274: 0.00021456755633716238
Position 22073: 0.0002047091504962552
Position 17748: 0.0002028058019642495
Position 22150: 0.0001994115352054226
Position 24880: 0.00018270721158168522
Position 2228: 0.0001821569201135498
Position 15358: 0.00017975264865271583
Position 23180: 0.0001738349373113012
Position 23053: 0.0001733795104174984
Position 22047: 0.00015685541601001248
Position 1636: 0.0001558549138692182
Position 357: 0.00015504863679042372
Position 3010: 0.00015330698956824064
Position 22799: 0.00014575523722103675
Position 224: 0.0001443569911265929
Position 2723: 0.0001422462438893106
Position 729: 0.00013022113919953214
Position 1074: 0.0001206610799927943
Position 12357: 0.00011526689137992235
Position 12316: 0.0001099674252976665
Position 969: 0.00010523473242347677
Position 12396: 0.00010073985179924336
Position 23375: 9.237113655852638e-05
Position 1952: 8.891126767119329e-05
Position 22568: 8.878378123702947e-05
Position 684: 8.724185454014489e-05
Position 19146: 7.16552651349008e-05
Position 22926: 7.121848980318408e-05
Position 2503: 6.62589153310713e-05
Position 1171: 6.511811842764029e-05
Position 2965: 6.331880151412756e-05
Position 457: 6.206510604846845e-05
Position 2157: 5.840549598561649e-05
Position 583: 5.839262559566736e-05
Position 22759: 5.629771497119601e-05
Position 2845: 4.561713116240706e-05
Position 13100: 4.532284796249789e-05
Position 1600: 4.5245958184129024e-05
Position 21964: 4.054973281571052e-05
Position 1559: 4.047487087491974e-05
Position 367: 3.995847936871089e-05
Position 22294: 3.892729276814499e-05
Position 162: 3.7146625198980206e-05
Position 475: 3.6030524445147336e-05
Position 463: 3.144858736481749e-05
Position 1290: 3.099694549332947e-05
Position 595: 3.0159109597624372e-05
Position 1929: 3.0070662133333746e-05
Position 2346: 2.9980132674987578e-05
Position 18803: 2.5991685522449782e-05
Position 2254: 2.5368470806100735e-05
Position 3379: 2.4171988058212182e-05
Position 1997: 2.4122034269199847e-05
Position 1134: 1.971062658511078e-05
Position 2414: 1.8789633107524318e-05
Position 1420: 1.559609082754777e-05
Position 98: 1.376152912468981e-05
Position 15203: 1.2791631983520654e-05
Position 17566: 1.2755985939619385e-05
Position 2934: 1.2174381621520057e-05
Position 15337: 1.1724684448266732e-05
Position 330: 1.0873764680964798e-05
Position 484: 1.02824134659057e-05
Position 2685: 1.0242188095612561e-05
Position 1028: 8.547997135056497e-06
Position 2013: 7.0718102521919725e-06
Position 1621: 5.272106563834989e-06
Position 16946: 4.308772229845159e-06
Position 13197: 4.305285061155994e-06
Position 16467: 3.968183857219004e-06
Position 481: 3.6512813822535666e-06
Position 938: 2.565577211444087e-06
Position 472: 2.537226232403286e-06
Position 553: 2.3686724400597724e-06
Position 1713: 1.925860940482915e-06
Position 16985: 1.8032997976497532e-06
Position 1437: 1.7721132404558324e-06
Position 1272: 1.5538526771799975e-06
Position 15333: 1.466524921647269e-06
Position 364: 1.2583351375038694e-06
Position 13277: 7.173572922505604e-07
Position 13547: 3.1023280169351515e-07
Position 3833: 2.990431029317047e-07
Position 1743: 2.1116115488113806e-07
Position 1888: 1.8091767345193563e-07
Position 1736: 1.304179931304371e-07
Position 218: 1.292387671686792e-07
Position 1217: 9.710802947603471e-08
Position 336: 9.410622366205095e-08
Position 1513: 7.933956907942197e-08
Position 248: 6.246707618368395e-08
Position 1285: 5.8853701073333994e-08
Position 14176: 4.954053596970218e-08
Position 4970: 4.520467831937016e-08
Position 173: 3.6416094706991935e-08
Position 4293: 2.9048490395432607e-08
Position 245: 2.9005734541990935e-08
Position 241: 2.6459433903884245e-08
Position 324: 1.749801796433253e-08
Position 326: 1.4802892106399073e-08
Position 454: 9.764092954403317e-09
Position 762: 8.609495436981412e-09
Position 187: 7.449557597077294e-09
Position 101: 6.76507961919933e-09
Position 742: 4.212396330150235e-09
Position 1010: 4.009003695186005e-09
Position 348: 3.75764403346392e-09
Position 466: 3.679977107431549e-09
Position 631: 3.5779906769171153e-09
Position 850: 2.469080298203239e-09
Position 875: 2.273034113760819e-09
Position 468: 1.6931226912106682e-09
Position 702: 1.588442766415787e-09
Position 650: 1.1424551907683632e-09
Position 1041: 1.111512875752458e-09
Position 345: 1.1017553715199237e-09
Position 1614: 1.003434152201769e-09
Position 184: 9.9228438002851e-10
Position 689: 5.617382933379541e-10
Position 338: 4.069827641211245e-10
Position 995: 3.1019344858836144e-10
Position 605: 2.1225280643048482e-10
Position 3239: 6.477577145571477e-11
Position 3410: 5.767191328973636e-11
Position 644: 1.0852199494128174e-20
