Gene = SLU7
Position 16066: 0.0019696166685842648
Position 6948: 0.001944886443696787
Position 3868: 0.0018436164554905027
Position 12906: 0.0018268579336539487
Position 12068: 0.0015231027609155605
Position 9509: 0.0015182887034165932
Position 6252: 0.001453061835180661
Position 11435: 0.0014417557593788249
Position 15447: 0.0013950882029111348
Position 16674: 0.001393718567597164
Position 768: 0.0013888156789811246
Position 4061: 0.00127256062047601
Position 1500: 0.0012387208759145573
Position 12660: 0.0011958527871944427
Position 11428: 0.001097049842036142
Position 4274: 0.001055133696371881
Position 11735: 0.0009541893559686682
Position 13882: 0.0009430543505995585
Position 5080: 0.0009296907137865627
Position 13171: 0.000890670390252009
Position 11286: 0.000812870298500894
Position 14324: 0.0007435279614463064
Position 1686: 0.00068528837842989
Position 1436: 0.000634304410475801
Position 13525: 0.0006289083675958969
Position 8876: 0.0006104074680528692
Position 3687: 0.0005760640511844282
Position 12960: 0.0005522957328302696
Position 1867: 0.0005250506261516838
Position 1887: 0.0005201062585690407
Position 1526: 0.0004997116380073901
Position 6691: 0.0004786214895794112
Position 3074: 0.0004765210537631401
Position 17582: 0.00046970041309277275
Position 6698: 0.0004643161154175112
Position 15636: 0.0004469730362024645
Position 15169: 0.00040602905251056385
Position 15445: 0.0003595576974270579
Position 15440: 0.00034566891834231846
Position 6531: 0.0003309345948205502
Position 13579: 0.0003123612011248479
Position 11981: 0.00030646157618354543
Position 484: 0.000304349878756284
Position 12305: 0.00030130755770384156
Position 7634: 0.00027060773349885174
Position 5991: 0.00025869624823536753
Position 13671: 0.00025019403103179576
Position 1445: 0.0002498041317572924
Position 803: 0.00023050389536410354
Position 12310: 0.0002215699881363298
Position 11075: 0.0001957336042398878
Position 1522: 0.0001954975371803713
Position 6238: 0.00019300791994039193
Position 902: 0.00018099982110371754
Position 10298: 0.00018083273070099523
Position 110: 0.00015619356798696475
Position 4540: 0.00015487543855706023
Position 14335: 0.00015446307338071253
Position 8328: 0.00014858138459307606
Position 675: 0.00013568368379435412
Position 15858: 0.00013262938868282718
Position 5067: 0.00013050960110903918
Position 5670: 0.00013032538819441112
Position 5191: 0.00011951570304526088
Position 6039: 0.00011907492911365879
Position 336: 0.00011267125304915462
Position 11030: 0.00011239179590012132
Position 9039: 0.00010544170268220426
Position 5033: 9.860397853910144e-05
Position 14908: 9.107646521072713e-05
Position 15650: 8.429387340048181e-05
Position 12931: 8.146350132283732e-05
Position 4967: 7.901437502583253e-05
Position 4253: 7.447181928342776e-05
Position 37: 7.182255383683745e-05
Position 14761: 7.15967072426575e-05
Position 1728: 6.822122685465135e-05
Position 12726: 6.781572912279922e-05
Position 5875: 6.739246035656973e-05
Position 7945: 6.603386117833526e-05
Position 4502: 6.57578148792795e-05
Position 694: 6.32550120908346e-05
Position 14778: 6.0901091875890846e-05
Position 620: 6.014018275564055e-05
Position 10454: 5.529920986292449e-05
Position 7034: 5.238724981103912e-05
Position 4288: 4.6128100240928144e-05
Position 469: 4.577697651514721e-05
Position 12518: 4.345212263615059e-05
Position 27: 4.2771642008143785e-05
Position 5065: 4.180321945399639e-05
Position 4861: 4.1167403618032064e-05
Position 385: 3.7906070530407e-05
Position 14381: 3.755559668142911e-05
Position 14590: 3.417440749086625e-05
Position 738: 3.281044985163235e-05
Position 5161: 3.143977234167459e-05
Position 5343: 2.911580389676468e-05
Position 9052: 2.8138030572300155e-05
Position 916: 2.4876199388849294e-05
Position 14619: 2.36436893433744e-05
Position 11496: 2.235230522405122e-05
Position 5912: 2.087253880346166e-05
Position 15276: 1.543260039581046e-05
Position 15655: 1.5237673700028242e-05
Position 7584: 1.418582887577838e-05
Position 14917: 1.3751496220610118e-05
Position 14976: 1.0222151936785019e-05
Position 1105: 9.386745105401987e-06
Position 15338: 8.646235360286238e-06
Position 1144: 8.320301892116223e-06
Position 11070: 7.9914872792795e-06
Position 5091: 6.683802846464364e-06
Position 4627: 6.679146589247583e-06
Position 31: 6.670104194481718e-06
Position 11179: 6.038399639557073e-06
Position 172: 4.654349065681504e-06
Position 11971: 4.3504725172775094e-06
Position 11219: 3.986286284004323e-06
Position 743: 3.7437633166823515e-06
Position 12166: 2.9746727474541274e-06
Position 11138: 2.5155885880420673e-06
Position 1374: 1.7971974058114533e-06
Position 11498: 1.3644398155709245e-06
Position 486: 1.0476972123975956e-06
Position 14962: 9.963260699839504e-07
Position 242: 9.532534320901542e-07
Position 267: 9.313090811958787e-07
Position 11290: 8.927861096009331e-07
Position 11247: 7.633989525676497e-07
Position 763: 6.812420105842657e-07
Position 1113: 6.776310184445403e-07
Position 1038: 6.697094116532733e-07
Position 256: 6.276585566360941e-07
Position 409: 6.055626166027862e-07
Position 1283: 4.975399823991367e-07
Position 180: 3.12798717182803e-07
Position 14967: 8.987994237970566e-08
Position 5708: 4.7511650123289315e-08
Position 5702: 4.5270335303096544e-08
Position 250: 3.9870381812546925e-08
Position 14989: 2.997054509403323e-08
Position 7268: 2.405967540136366e-08
Position 5602: 2.264212960605808e-08
Position 5529: 2.1179083824373503e-08
Position 14527: 2.089355415795656e-08
Position 14982: 1.4416755566272353e-08
Position 15130: 6.4298969925962486e-09
Position 605: 1.988213349090412e-09
Position 431: 8.315139281373942e-10
Position 4690: 2.512520828126388e-10
Position 585: 1.1649459558374283e-10
Position 603: 1.1432142783656864e-10
Position 276: 2.965444846115675e-11
Position 522: 8.186113122379707e-12
Position 906: 4.839871392588363e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 10933: 0.9979868081013877
Position 6874: 0.9787003534814426
Position 14258: 0.9720798542984165
Position 14837: 0.9658398723620917
Position 11325: 0.9480988066845268
Position 5414: 0.8063730425309892
Position 10696: 0.6923340640034307
Position 4921: 0.677868586393135
Position 14513: 0.6687095015604562
Position 11778: 0.6365495939837953
Position 5773: 0.5487965351200664
Position 4083: 0.5288752470219359
Position 12764: 0.524183873957133
Position 15929: 0.5018798297599188
Position 234: 0.4633025729262461
Position 11580: 0.4453524107643735
Position 4154: 0.4404381698205541
Position 15036: 0.37742824260826
Position 14464: 0.30577029795803584
Position 4946: 0.2761505154524441
Position 12798: 0.24646468605255945
Position 2152: 0.21054056571868354
Position 11513: 0.15524704655356514
Position 14676: 0.13411877054521507
Position 1237: 0.10442659845790268
Position 1088: 0.10106673014550868
Position 3019: 0.08690084118205195
Position 558: 0.06663568005147172
Position 16235: 0.06594291403900648
Position 11825: 0.05936703659034985
Position 10640: 0.050979237012793575
Position 15056: 0.050359501025170415
Position 5816: 0.048846161358415116
Position 6598: 0.04864248613966832
Position 5804: 0.04764200712156224
Position 9365: 0.04149061181803416
Position 1293: 0.040930597655382546
Position 958: 0.04054591577093069
Position 2521: 0.037870561835743596
Position 16382: 0.03576577124434736
Position 2442: 0.0335120187318515
Position 15968: 0.03272568505828699
Position 630: 0.026528952350904876
Position 6181: 0.024533333782285314
Position 15032: 0.024124153852226726
Position 5822: 0.023479330280724763
Position 2830: 0.023104503774403873
Position 7736: 0.019048657409012185
Position 5836: 0.019039545550297323
Position 12813: 0.01897252063131176
Position 10152: 0.018346708220185852
Position 11713: 0.01771463733040429
Position 12725: 0.016519786002556335
Position 5775: 0.01516661745865798
Position 16878: 0.014788418364397832
Position 9726: 0.01464795679873608
Position 3777: 0.013563670548517426
Position 4959: 0.013280987326778536
Position 17208: 0.013259388456244851
Position 267: 0.012980269753533235
Position 4112: 0.012930661136131626
Position 17725: 0.012888874521444438
Position 708: 0.012370903367830125
Position 6424: 0.012336816890136815
Position 11341: 0.012192574854723706
Position 6456: 0.011763850847865985
Position 13463: 0.011725701244181165
Position 1024: 0.011580597169636933
Position 8969: 0.011470119337883444
Position 5334: 0.011347307501933813
Position 5006: 0.011029358294157271
Position 5319: 0.010597446669210593
Position 9643: 0.010188567659225652
Position 8838: 0.010024764559582193
Position 11725: 0.00974059818470876
Position 11214: 0.009601605041521568
Position 2250: 0.009342967809255549
Position 14235: 0.009094297006529223
Position 8844: 0.008486392415601474
Position 7509: 0.008483469086017149
Position 11829: 0.008467929134445091
Position 12060: 0.008431920189023692
Position 14696: 0.007976947575358844
Position 17227: 0.00783414694695447
Position 483: 0.00781686520549768
Position 7685: 0.007771110216585941
Position 13521: 0.007712055988813956
Position 16106: 0.007484645213954997
Position 5442: 0.007370458660826128
Position 5556: 0.007356866526441804
Position 4987: 0.007330192181213769
Position 6348: 0.006735134726195317
Position 17667: 0.006316384842406916
Position 16406: 0.006283141776720483
Position 11492: 0.006083844750575583
Position 16181: 0.006034672873771589
Position 14222: 0.006024198509930008
Position 16904: 0.005979268860874594
Position 2834: 0.0056195263501191625
Position 15197: 0.005572065432066153
Position 690: 0.0055463415691168454
Position 8756: 0.0055330120356299065
Position 577: 0.005466716090482021
Position 17484: 0.005420656621444568
Position 6379: 0.00537259199584336
Position 11793: 0.0053368501797539224
Position 17125: 0.005336311856421908
Position 5267: 0.00524769535418969
Position 10654: 0.005240407721364311
Position 16109: 0.005167004551153054
Position 10037: 0.005141273553422614
Position 10002: 0.00513161310189213
Position 5382: 0.005102007778194861
Position 12689: 0.004947467974155184
Position 5595: 0.0048558946730881646
Position 743: 0.004644265667710404
Position 11728: 0.004559866386632741
Position 6479: 0.00453097571883501
Position 1123: 0.004418069785181332
Position 5744: 0.004090849884884344
Position 2304: 0.003980109741978611
Position 15718: 0.003934366558896942
Position 17442: 0.0038873176087251466
Position 195: 0.00387325855639165
Position 9984: 0.003728716172705765
Position 5206: 0.003624324701173697
Position 1004: 0.0035901093373248358
Position 14041: 0.003493607554464989
Position 4085: 0.0034921498859493364
Position 17358: 0.0034363462385349915
Position 2478: 0.003371381447135135
Position 563: 0.00328394595518419
Position 8866: 0.0031101855794358436
Position 14199: 0.003107017713456537
Position 8197: 0.0030405642817595492
Position 6458: 0.0029692979644642702
Position 16544: 0.0028175845941531812
Position 4180: 0.0028008270691650757
Position 11265: 0.0026553826908582386
Position 242: 0.002625844694474735
Position 4118: 0.0025867161380373907
Position 7632: 0.002439961502303916
Position 8213: 0.002317241809233054
Position 11759: 0.0022481329655895466
Position 11375: 0.002211181609263146
Position 15829: 0.002210422481309266
Position 4834: 0.0021028853178980383
Position 4088: 0.002072654481488672
Position 11671: 0.0020189635490172157
Position 5432: 0.001933503671112693
Position 11868: 0.0019276812191006572
Position 4027: 0.0018204588163102868
Position 5781: 0.0016810771316242655
Position 12572: 0.0016205220464602201
Position 11407: 0.0015599687298289166
Position 1605: 0.001515434700468971
Position 8116: 0.001512994375797681
Position 11519: 0.001500785903001788
Position 5682: 0.0014789434202040386
Position 139: 0.0014653959432931983
Position 2135: 0.0014418413678141204
Position 15563: 0.001439219543671446
Position 9328: 0.0014131631178688755
Position 2280: 0.0014048459946280965
Position 2685: 0.0013889561744856757
Position 10382: 0.0013865294835809082
Position 12149: 0.0013864374914288125
Position 13822: 0.0013224650964588213
Position 6689: 0.001314920446669623
Position 14100: 0.0013023447985174644
Position 11685: 0.0012480674005261258
Position 4777: 0.001239146140461978
Position 16740: 0.0011752874418483996
Position 13851: 0.0011371407315225515
Position 15809: 0.0011278810156021978
Position 14324: 0.001045516912239574
Position 84: 0.0010408417413594214
Position 1282: 0.0010020839329121967
Position 10940: 0.0010020481570854147
Position 16161: 0.000994078633178869
Position 15877: 0.0009722732871487963
Position 1073: 0.000942379708342757
Position 12818: 0.0009269932894604299
Position 8928: 0.0009069549261538022
Position 659: 0.0009069523501067486
Position 16271: 0.000890783490539832
Position 14472: 0.0008892697918538604
Position 13079: 0.0008890182973407177
Position 1990: 0.0008653405386368003
Position 2201: 0.0008141491896686795
Position 10609: 0.0008101509202274324
Position 13561: 0.0008000244521054018
Position 15971: 0.000797377861137533
Position 16547: 0.0007732832225423271
Position 292: 0.0007424718496393662
Position 10228: 0.0007134048991955358
Position 11814: 0.0007063963758376299
Position 1038: 0.0006936718454636556
Position 4065: 0.000692196036534654
Position 729: 0.0006874247623653385
Position 2213: 0.0006688435558305599
Position 5866: 0.0006652738787959677
Position 6640: 0.0006652188194230948
Position 10714: 0.0006506533838153152
Position 585: 0.0006450968091589169
Position 2803: 0.0006383416591279189
Position 15525: 0.0006344148588938982
Position 937: 0.0006064581795152132
Position 276: 0.0006056000209891335
Position 13795: 0.0005562334135981663
Position 15276: 0.0005495355356129631
Position 11641: 0.0005400724138993934
Position 15248: 0.0005140622602962825
Position 864: 0.0004989829462217094
Position 14390: 0.0004835970034841799
Position 11002: 0.00047727434385585966
Position 6294: 0.00047499736291652204
Position 3634: 0.00047152131028602726
Position 7583: 0.000471374231541762
Position 13467: 0.00044013682999771383
Position 11618: 0.00043625747934834716
Position 5445: 0.00042914211699731015
Position 5708: 0.0004231792692562032
Position 12033: 0.00040839740111816544
Position 6798: 0.00040515599591836674
Position 15470: 0.00039830990090012697
Position 7655: 0.00039686751437524397
Position 2739: 0.00038906492413976065
Position 6134: 0.00038543275295610903
Position 1149: 0.0003801541142245855
Position 17093: 0.0003708048476892485
Position 2759: 0.00036381200183741556
Position 10424: 0.00035431948852506976
Position 5623: 0.00035225253611012846
Position 9666: 0.00034888488322660816
Position 11804: 0.00034348060903586217
Position 15130: 0.0003395365435828871
Position 88: 0.0003295923036148633
Position 6554: 0.00032678129702374674
Position 15174: 0.0003253928414435038
Position 986: 0.0003238770438070139
Position 11333: 0.0003181505755600659
Position 5164: 0.0003013864875359503
Position 1340: 0.0003013572655179787
Position 15223: 0.0002989271558111458
Position 14847: 0.0002947843405167137
Position 889: 0.0002938631511791095
Position 1246: 0.0002854411891305726
Position 4690: 0.00028283710255322267
Position 6000: 0.00028150075935144637
Position 5008: 0.0002762849277932075
Position 10862: 0.0002740432674769976
Position 6430: 0.00027390809701011474
Position 2370: 0.00026671705699991274
Position 15550: 0.00026328092935177816
Position 16782: 0.00026163217063960057
Position 17632: 0.00025151844712174723
Position 11582: 0.0002499134877477255
Position 7720: 0.00024513293328564924
Position 15356: 0.00024329971272856442
Position 11858: 0.000232460934205322
Position 4923: 0.00022721390535257902
Position 11844: 0.0002251669860339826
Position 1824: 0.00021186681252075744
Position 15477: 0.0002094799245049394
Position 8154: 0.00020618971015422957
Position 15517: 0.0002038688080882818
Position 11610: 0.00020141311126120636
Position 5533: 0.00020096981727521328
Position 11141: 0.00019781582705126054
Position 151: 0.00019714083770439405
Position 10386: 0.00019708860088434014
Position 2416: 0.0001923596428055439
Position 4439: 0.00018947621878875195
Position 5868: 0.0001760393269404574
Position 11846: 0.0001716143856476003
Position 3094: 0.0001658311750037055
Position 15450: 0.00016503887055282205
Position 15980: 0.00016368489078157924
Position 6003: 0.00016231971020321686
Position 7594: 0.0001510468993806476
Position 5894: 0.00013748881026896036
Position 14124: 0.00012532857471528043
Position 198: 0.00012156275536241872
Position 11880: 0.00011966718166988617
Position 12777: 0.00011635852217738557
Position 5662: 0.00011123815439700974
Position 3590: 0.00010843622709744181
Position 11877: 0.00010698577704115763
Position 15327: 0.00010603511661051516
Position 12064: 0.00010578282966260653
Position 5750: 9.901974351283142e-05
Position 3065: 9.643142193524679e-05
Position 15834: 8.916618428272425e-05
Position 16880: 8.39238226708069e-05
Position 11894: 8.2309431563483e-05
Position 12091: 8.178360403980297e-05
Position 15497: 7.969681441754935e-05
Position 5617: 7.568522318537229e-05
Position 15313: 7.275424113142742e-05
Position 516: 6.954163552585003e-05
Position 11743: 6.737751976356298e-05
Position 5918: 6.479783124705744e-05
Position 638: 6.454472515583856e-05
Position 11897: 6.21989621482142e-05
Position 4499: 6.134758452704853e-05
Position 6131: 6.124541797049058e-05
Position 15420: 5.9670308423761184e-05
Position 1685: 5.8340897323634194e-05
Position 748: 5.511629543096239e-05
Position 15106: 5.411863874661286e-05
Position 15290: 5.1842574308924327e-05
Position 5291: 5.146085239060987e-05
Position 5484: 5.129697681061292e-05
Position 11377: 5.017567032667287e-05
Position 5019: 4.974555670960058e-05
Position 14653: 4.695009063752651e-05
Position 5033: 4.52747357875019e-05
Position 5343: 4.491821570901006e-05
Position 14769: 4.35173933078532e-05
Position 763: 3.769090290644676e-05
Position 964: 3.713688761145395e-05
Position 10979: 3.623529338189072e-05
Position 11178: 3.6186173606370506e-05
Position 11693: 3.573851771554903e-05
Position 1332: 3.5707412357764426e-05
Position 656: 3.530233306168736e-05
Position 14079: 3.389000831461866e-05
Position 15500: 3.286589714174629e-05
Position 943: 3.2557669961050416e-05
Position 5558: 3.137945953964213e-05
Position 838: 3.0056156758340383e-05
Position 5161: 2.994369460319019e-05
Position 1020: 2.7892618266086422e-05
Position 4782: 2.7261710697520493e-05
Position 675: 2.6584600067677024e-05
Position 166: 2.6156754665727565e-05
Position 11735: 2.587794760822695e-05
Position 529: 2.5582044975474655e-05
Position 12426: 2.4954933595112478e-05
Position 902: 2.343770577619936e-05
Position 1154: 2.3290869341623047e-05
Position 99: 2.303945544878906e-05
Position 12119: 2.291188517301721e-05
Position 2343: 2.255610682105611e-05
Position 5897: 2.240982299460501e-05
Position 12340: 1.8497189041038136e-05
Position 14861: 1.822449580023812e-05
Position 1394: 1.8220700601331556e-05
Position 14870: 1.8077504346189113e-05
Position 5170: 1.7847792489091132e-05
Position 11157: 1.6891227615146513e-05
Position 8760: 1.678029694094462e-05
Position 11161: 1.651433727574374e-05
Position 499: 1.5862179328352245e-05
Position 1324: 1.4753546258219593e-05
Position 5602: 1.4562266184320105e-05
Position 1006: 1.3836685479917951e-05
Position 11290: 1.3762499773643202e-05
Position 7712: 1.3118465544306276e-05
Position 5480: 1.3072509569539343e-05
Position 1986: 1.300644517945641e-05
Position 1366: 1.2703229257222003e-05
Position 5500: 1.212735251861572e-05
Position 102: 1.2045652791818445e-05
Position 4602: 1.1857908095789197e-05
Position 877: 1.1152949106358636e-05
Position 7478: 1.1022618731270048e-05
Position 4561: 1.092808960685418e-05
Position 14522: 1.0018195607940874e-05
Position 10824: 9.604226973292247e-06
Position 163: 9.33608733861376e-06
Position 11840: 9.235111298408426e-06
Position 476: 8.79414886669115e-06
Position 831: 8.779776513937398e-06
Position 14867: 7.701477356485205e-06
Position 15895: 7.5182358594126025e-06
Position 723: 6.325769895572654e-06
Position 8779: 6.009597146329676e-06
Position 14859: 5.1885173814019474e-06
Position 9526: 5.148540513506309e-06
Position 14876: 5.05053554450905e-06
Position 11647: 4.867069714932748e-06
Position 14873: 4.574931949727487e-06
Position 14619: 4.495056471453475e-06
Position 11621: 4.364195329068142e-06
Position 665: 4.203780756697372e-06
Position 6042: 4.0263554235515505e-06
Position 6103: 3.996525657569042e-06
Position 8080: 3.982540820635775e-06
Position 6025: 3.764681312373143e-06
Position 1203: 3.6453727605247044e-06
Position 4708: 3.6427675695427504e-06
Position 113: 3.5112989441513243e-06
Position 12608: 3.4455771571177724e-06
Position 1026: 3.4159886338782357e-06
Position 5718: 3.3957310800422018e-06
Position 11043: 3.0702487113983342e-06
Position 14752: 2.9666540275996503e-06
Position 11597: 2.4713253645307763e-06
Position 7757: 2.4247310291939033e-06
Position 8934: 2.1416094221144765e-06
Position 808: 1.9937088346217698e-06
Position 16612: 1.8668291545379474e-06
Position 206: 1.6240246788509318e-06
Position 803: 1.5472659513394764e-06
Position 4353: 1.5058038674632548e-06
Position 6059: 1.4538472741881914e-06
Position 4455: 1.4163656025541203e-06
Position 6098: 1.3314823047811199e-06
Position 11173: 1.301712244342495e-06
Position 5560: 1.2981359287129565e-06
Position 603: 1.2097351586706137e-06
Position 491: 1.1151399466489674e-06
Position 5975: 1.0730334267660207e-06
Position 437: 1.0640055620629796e-06
Position 14708: 8.308932019701394e-07
Position 4716: 7.108430332948538e-07
Position 4633: 7.073010848759381e-07
Position 870: 6.690570061521755e-07
Position 495: 5.93273336724377e-07
Position 11412: 5.865753682606089e-07
Position 13430: 5.677926038998347e-07
Position 601: 5.669158333232415e-07
Position 8218: 4.5422052247422393e-07
Position 8071: 4.4501054095347723e-07
Position 14891: 4.413518146263867e-07
Position 356: 4.410721483754616e-07
Position 11889: 4.2837681799410314e-07
Position 7544: 4.113375795571035e-07
Position 11419: 3.5877832191264045e-07
Position 4636: 3.441709406639033e-07
Position 300: 3.205851621953473e-07
Position 14781: 3.0469431481619644e-07
Position 14908: 2.3144328361504223e-07
Position 11384: 1.8232051881609325e-07
Position 13371: 1.313789565842948e-07
Position 7772: 1.2714730689674038e-07
Position 11163: 1.1279362940992017e-07
Position 8074: 1.0193236768401427e-07
Position 7765: 9.308552270470344e-08
Position 170: 6.16192528920514e-08
Position 389: 3.8417873664937867e-08
Position 15082: 2.8680615865253788e-08
Position 110: 2.1499752001071326e-08
Position 7441: 2.1059173647513767e-08
Position 409: 1.881682762712811e-08
Position 11586: 1.7750932291563738e-08
Position 7178: 1.3514479209642832e-08
Position 11388: 1.3007202110133739e-08
Position 15068: 1.207125615044697e-08
Position 11116: 6.44819578401657e-09
Position 7151: 6.186818563986536e-09
Position 307: 4.7306805060858194e-09
Position 172: 2.986014253845706e-09
Position 7026: 2.5108488765569983e-09
Position 376: 2.4199197194980197e-09
Position 7089: 1.847528751177291e-09
Position 15063: 8.201609182102101e-10
Position 320: 5.606498790106625e-10
Position 423: 3.4317075721449905e-10
Position 431: 2.957759689796936e-10
Position 15199: 5.5742491295182506e-11
Position 4502: 4.9218382255141264e-12
