Gene = ARHGEF35
Position 462: 1.337849213780584e-07
Position 335: 8.62512866529475e-08
Position 901: 8.493774979914098e-08
Position 1005: 5.2666516621175565e-08
Position 815: 5.212890051539198e-08
Position 2031: 5.175527656567479e-08
Position 742: 4.4687301276004185e-08
Position 1000: 4.2801584767656426e-08
Position 1398: 3.403801451583992e-08
Position 323: 2.8975006035367932e-08
Position 337: 2.8802622580877654e-08
Position 1271: 2.638155113999214e-08
Position 1195: 2.500583221386887e-08
Position 1214: 2.2335981658950988e-08
Position 521: 2.1814503272286984e-08
Position 479: 1.4362211475421979e-08
Position 100: 9.268297295559163e-09
Position 1869: 8.97058091716068e-09
Position 871: 7.589058128519166e-09
Position 601: 6.031296455217767e-09
Position 865: 5.955665587602824e-09
Position 476: 5.448868729281856e-09
Position 205: 4.2243078689516384e-09
Position 467: 4.122478629009482e-09
Position 97: 2.8130245541574806e-09
Position 1462: 2.1176305119486757e-09
Position 117: 1.7248428047770368e-09
Position 697: 1.5078847320616874e-09
Position 195: 1.5074951579869002e-09
Position 79: 1.0764060736566045e-09
Position 209: 1.0637252488304098e-09
Position 201: 7.935151128434621e-10
Position 199: 5.119044930797326e-10
Position 490: 9.464462545874406e-11
Position 176: 9.020525240781986e-11
Position 779: 8.217013562273185e-11
Position 166: 3.351613916451173e-11
Position 753: 2.6619665000429014e-11
