Gene = CDO1
Sorted 3' Splice Sites (High to Low Probability):
Position 7256: 0.8425347111300169
Position 11491: 0.5749370439216971
Position 3695: 0.4494535589348033
Position 8260: 0.39453939843162805
Position 3643: 0.3877431791401649
Position 2936: 0.36328453075924877
Position 2999: 0.2632564724646806
Position 2050: 0.19517667850609902
Position 9027: 0.1771098443166172
Position 10435: 0.15371246945290487
Position 517: 0.14682801449637164
Position 5146: 0.12422813678942755
Position 3655: 0.11079698289224281
Position 2263: 0.10846416077119223
Position 7775: 0.09806006314732756
Position 503: 0.09278361735072072
Position 1482: 0.09029381761233751
Position 5678: 0.08384751767765541
Position 8273: 0.07874738307814577
Position 619: 0.07795535967420889
Position 2897: 0.07561203649652203
Position 1557: 0.07164231888431928
Position 9072: 0.04148201632199359
Position 7201: 0.04143510318179443
Position 9892: 0.03936915557170289
Position 2469: 0.03643519165552961
Position 4124: 0.033944945632496
Position 3913: 0.03357685430438314
Position 486: 0.0315853599553394
Position 1600: 0.0297118702079175
Position 1883: 0.02758948030713456
Position 2949: 0.027018116268592685
Position 5509: 0.02231778096809491
Position 1737: 0.021253392382078195
Position 10827: 0.020445626097798774
Position 3909: 0.01845575539556497
Position 451: 0.01817630073264003
Position 12039: 0.01634807847808232
Position 10023: 0.016269479250615247
Position 9418: 0.015517984512141182
Position 1053: 0.015227206916597012
Position 10909: 0.015122871303039295
Position 5443: 0.015056472126628664
Position 2558: 0.014673842218723745
Position 8313: 0.01423107074657932
Position 11025: 0.012840031170757363
Position 637: 0.012009526596284965
Position 3934: 0.01175372899491207
Position 2967: 0.011496115934268752
Position 5638: 0.010626405321650819
Position 9513: 0.008341142593915605
Position 3018: 0.008109761644588855
Position 8292: 0.007865747984030218
Position 2076: 0.007228237164482736
Position 4365: 0.006671423159893229
Position 4073: 0.006118572687235087
Position 522: 0.005901710966186819
Position 11989: 0.005654189008662044
Position 5156: 0.005570988808291064
Position 8614: 0.0054947470607907304
Position 8644: 0.005473447284360843
Position 9637: 0.005310048430985518
Position 565: 0.004991569701599743
Position 1542: 0.004918188778708805
Position 6829: 0.00487925142567981
Position 4583: 0.004836324664378949
Position 8297: 0.004692249434726964
Position 910: 0.0046766503382186285
Position 4252: 0.004551913133862373
Position 2580: 0.004249087109069086
Position 4886: 0.004159217783460083
Position 10000: 0.003979809950950862
Position 4166: 0.003681016534576773
Position 7790: 0.00363004407484436
Position 10779: 0.003623989694312148
Position 1806: 0.003621723029497532
Position 2577: 0.0035791993146853046
Position 4099: 0.0035547423565587166
Position 5398: 0.0034023398853536466
Position 334: 0.0031147521136194504
Position 1619: 0.002971555908261773
Position 8709: 0.0029451216406604355
Position 2757: 0.002885326985094621
Position 12004: 0.002829113914517944
Position 525: 0.0026306001795393286
Position 10931: 0.002565104526543602
Position 2517: 0.002517002168167753
Position 9090: 0.0023922185877252415
Position 4070: 0.002355269629677403
Position 6430: 0.0022251363105505956
Position 7828: 0.002153990083188471
Position 1445: 0.0018700303090178913
Position 1702: 0.0018555969603814516
Position 7262: 0.001802542219647257
Position 1969: 0.0017967392545917007
Position 6878: 0.0017438991059448511
Position 5687: 0.0017053844393213414
Position 4152: 0.00168553788379236
Position 5098: 0.001662816596680704
Position 11197: 0.0016302349811899443
Position 253: 0.0016138299763926518
Position 5293: 0.0015386511704787904
Position 647: 0.0013950384144455687
Position 5368: 0.0013722002008838478
Position 545: 0.0013481413052141616
Position 4415: 0.0013432673307680152
Position 556: 0.0012634332027752673
Position 5641: 0.0012619112442569887
Position 4564: 0.001246994833481394
Position 4008: 0.0012316001742597677
Position 6977: 0.0011120586322157077
Position 5365: 0.0011034085353515575
Position 9862: 0.0010837056023983828
Position 9472: 0.0010805020609380022
Position 868: 0.0010176032679515994
Position 2358: 0.001008535005507975
Position 233: 0.0008973007492909189
Position 298: 0.0008874255856059505
Position 1340: 0.0008776415933223965
Position 541: 0.0008510240428160254
Position 9687: 0.000794066187076189
Position 1166: 0.0007916566022051861
Position 10737: 0.0007851330141493719
Position 2227: 0.0006455959993240675
Position 1096: 0.0006363398383229663
Position 1453: 0.0006355471039283246
Position 2281: 0.0005906350482910739
Position 4837: 0.0005904157024135663
Position 1357: 0.0005557903106665416
Position 7524: 0.000522618179813541
Position 2586: 0.0005047375153564846
Position 5401: 0.0004993865825696888
Position 7486: 0.000489379847030518
Position 7977: 0.0004006306166435871
Position 1650: 0.00036443874692779346
Position 2145: 0.0003488715748848177
Position 2316: 0.000348841690870013
Position 4257: 0.0003441992465975267
Position 3991: 0.00031442749830864043
Position 6000: 0.00030119001008039817
Position 1189: 0.00027020158704602477
Position 7122: 0.000263200225721781
Position 7859: 0.0002555722516234251
Position 658: 0.0002488191714644434
Position 3503: 0.00024340824401994804
Position 1314: 0.00021887099632251545
Position 2232: 0.00021292729946316606
Position 1186: 0.0002116486231705485
Position 1231: 0.0002052447345156466
Position 5585: 0.00019058941263207896
Position 5817: 0.0001886375600503391
Position 9320: 0.0001582617182822078
Position 273: 0.00013238587839952277
Position 2088: 0.00013089415977102245
Position 915: 0.00011698560842374283
Position 459: 0.00011428642222143061
Position 529: 0.00011117182899749775
Position 2511: 0.00010235954315419843
Position 1937: 9.951415971618053e-05
Position 3559: 9.666887425505868e-05
Position 5953: 9.402891689832136e-05
Position 360: 9.251242485690986e-05
Position 1585: 8.860965857685773e-05
Position 671: 8.283515405560446e-05
Position 3162: 7.916004704637903e-05
Position 1848: 7.722643429869241e-05
Position 6195: 7.01777701158313e-05
Position 2294: 6.006493606222763e-05
Position 3233: 5.925529788359578e-05
Position 652: 4.761167658649393e-05
Position 1249: 4.587720932693162e-05
Position 1246: 3.703466081629447e-05
Position 1674: 3.6342866402580354e-05
Position 1120: 3.389974031250376e-05
Position 712: 2.4624113828141723e-05
Position 4797: 2.4230709721749713e-05
Position 1202: 2.228305625711876e-05
Position 1895: 2.217438421718981e-05
Position 470: 2.1311336643064197e-05
Position 4292: 1.7905130819062586e-05
Position 694: 1.4117315448452694e-05
Position 3721: 1.367401594473952e-05
Position 969: 1.2234384348710692e-05
Position 2197: 1.2002060964540438e-05
Position 580: 1.0633309496784998e-05
Position 284: 1.0212439739621476e-05
Position 649: 1.0151972296289318e-05
Position 1077: 1.0085050349458504e-05
Position 5160: 7.74834397380491e-06
Position 2115: 7.64015355967051e-06
Position 4507: 6.298875590309476e-06
Position 263: 5.11039594875129e-06
Position 3290: 3.989936758321232e-06
Position 2160: 3.970729010920691e-06
Position 1572: 3.5995296902267684e-06
Position 1141: 3.30823578911305e-06
Position 3358: 2.903519527471593e-06
Position 1003: 2.381626252112349e-06
Position 825: 2.1674716418722685e-06
Position 802: 2.136710647808425e-06
Position 1568: 1.4570070982618506e-06
Position 1652: 1.3280580481670202e-06
Position 572: 1.089978893992841e-06
Position 1191: 1.0028741840693965e-06
Position 175: 8.22196424367072e-07
Position 1218: 7.901523223567714e-07
Position 721: 7.392235217660894e-07
Position 753: 5.639963355628979e-07
Position 3960: 5.465768757801772e-07
Position 106: 3.152372520604699e-07
Position 679: 2.8481242671592954e-07
Position 984: 1.1687028747719456e-07
Position 1267: 1.1315488878135498e-07
Position 126: 5.868778837407328e-08
Position 778: 1.1283240027014215e-08
Position 781: 7.308953787132223e-09
Position 809: 3.640436520292287e-09
Position 681: 3.131457611166094e-09
Position 726: 1.7615088600395727e-09
Position 144: 6.596460044690838e-10
Position 922: 4.124826761665562e-10
Position 163: 2.461924711291564e-10
Position 1743: 1.4002363529199053e-10
Position 134: 6.248728025859963e-11
Position 80: 4.579907982503016e-11
