Gene = HRG
Position 2419: 0.00030883225624052894
Position 4071: 0.0002893869337271597
Position 11330: 0.0002807091319588259
Position 317: 0.00026148734643826753
Position 9511: 0.0002554617198264358
Position 7067: 0.000248463365207561
Position 5859: 0.0002358601561089099
Position 6722: 0.00022385567763087949
Position 10128: 0.00021923338897690783
Position 11758: 0.00019989277864000804
Position 3986: 0.00018828994866115542
Position 1721: 0.0001859670493559165
Position 3635: 0.00017370619077850032
Position 290: 0.00017353247883292386
Position 10292: 0.00014155924656623044
Position 2550: 0.00012870243214407783
Position 1010: 0.00010870288754068738
Position 440: 8.392304951918066e-05
Position 4138: 5.2564560201250975e-05
Position 4046: 5.047565667198624e-05
Position 158: 4.222845280935153e-05
Position 260: 2.9811178247631004e-05
Position 1453: 2.2028017000065506e-05
Position 70: 1.4937745182588525e-05
Position 673: 1.3629167197260434e-05
Position 121: 1.2931600578024794e-05
Position 3842: 1.1902652926492187e-05
Position 825: 1.1649332272760875e-05
Position 3606: 1.1147872536121407e-05
Position 1131: 9.582989042134737e-06
Position 3329: 7.521882654378764e-06
Position 1113: 4.7982884270749064e-06
Position 897: 3.6304151921965134e-06
Position 30: 3.4644493510250656e-06
Position 129: 2.6546431337920334e-06
Position 127: 1.741632249272413e-06
Position 9463: 1.6650330208505522e-06
Position 1111: 1.6318992513566745e-06
Position 838: 1.5641562389387745e-06
Position 14: 7.940352335254627e-07
Position 9133: 2.5753729414044886e-07
Position 153: 1.8518582551042944e-07
Position 3397: 5.7510920597084594e-08
Position 377: 3.823285833922203e-08
Position 138: 2.9261201542833757e-08
Position 16: 2.686428787159532e-08
Position 404: 1.583350793968334e-08
Position 370: 1.499528536934043e-08
Position 625: 5.87122082608016e-09
Position 595: 2.77708015885199e-09
Position 496: 2.4363882378913108e-09
Position 431: 2.2737642199933027e-09
Position 47: 1.1357818447260012e-09
Position 438: 6.235055349236506e-10
Position 589: 9.313893223994075e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 9136: 0.8202874356675018
Position 2982: 0.719008071876163
Position 8204: 0.6640971592072972
Position 5670: 0.6594570620983814
Position 6834: 0.6403397383384513
Position 11094: 0.554545036445882
Position 3985: 0.45594762172966824
Position 1517: 0.31671523497222365
Position 11711: 0.27629985571492793
Position 4180: 0.23766026291610765
Position 3047: 0.1817803110949045
Position 5715: 0.13039774394697162
Position 6250: 0.0897893162922657
Position 9153: 0.08831418274004244
Position 1747: 0.08573825253875572
Position 2693: 0.0850225237208164
Position 5806: 0.0822934908877607
Position 10541: 0.06340730725097364
Position 12043: 0.05671422570995401
Position 4252: 0.04745226259448916
Position 3007: 0.044746512776770796
Position 12015: 0.036534897402755354
Position 11430: 0.030130023333455942
Position 3887: 0.025941103180118222
Position 333: 0.024844406191928937
Position 2740: 0.02228441306475018
Position 6518: 0.020707212759651376
Position 7630: 0.01934343043571002
Position 8796: 0.019187299631353502
Position 11486: 0.018701312543767144
Position 8463: 0.0170357608943806
Position 11257: 0.01698704821827215
Position 8435: 0.016827217909164877
Position 5679: 0.01632490825907532
Position 5635: 0.015218477386586694
Position 7955: 0.01476090525366503
Position 3166: 0.012974100157936593
Position 3013: 0.012609678661840323
Position 3634: 0.011818838174788373
Position 3443: 0.011638482667369152
Position 3890: 0.01126908637645107
Position 9040: 0.011124612360047189
Position 2598: 0.00985916105843768
Position 3787: 0.009360712283658383
Position 9158: 0.009239742945288815
Position 10574: 0.00847279561111035
Position 1081: 0.00836649443950572
Position 3506: 0.007946953222863866
Position 438: 0.007087664846283547
Position 2316: 0.0069085474161353026
Position 8971: 0.006499843625758104
Position 11393: 0.006058925937229863
Position 9962: 0.006028423764441629
Position 9756: 0.0056696578831945035
Position 7922: 0.005567843940328805
Position 7717: 0.005479693083411504
Position 1225: 0.005444543181627539
Position 9118: 0.005350465944473489
Position 11412: 0.005316456599381857
Position 3766: 0.00493666409798688
Position 4619: 0.004654386629229424
Position 3938: 0.0042322684262611245
Position 2940: 0.0040444845101572655
Position 6222: 0.004034221695136817
Position 554: 0.004021272048956013
Position 1688: 0.0039232161435643715
Position 2480: 0.003864802258403269
Position 3450: 0.003781471165221702
Position 6949: 0.003684945281688786
Position 6489: 0.0032872067478965697
Position 6905: 0.003208000220325766
Position 11070: 0.003067069882160665
Position 9069: 0.0028182962092866163
Position 6042: 0.0027141725251093487
Position 12049: 0.0026470205121712953
Position 7859: 0.0026171949422643154
Position 6315: 0.002546657801495908
Position 11626: 0.0025094139044045493
Position 6284: 0.002508442563694932
Position 5616: 0.0024944437083786763
Position 1699: 0.00246008559218069
Position 3934: 0.002424720976653399
Position 2835: 0.002375522287619684
Position 9818: 0.0022917620168846405
Position 9176: 0.002185440513196272
Position 10472: 0.001997474778702663
Position 6890: 0.0019112193327743097
Position 1524: 0.0018966935330418295
Position 6430: 0.0018465966138910017
Position 2703: 0.0017838015532860418
Position 7196: 0.0017677793304994409
Position 4214: 0.0016741539620156102
Position 2746: 0.0016238014292018212
Position 478: 0.001614737202147811
Position 1901: 0.0016065711302372969
Position 2815: 0.0015725415194918775
Position 1352: 0.001536347928966741
Position 8578: 0.0015342231146380063
Position 3277: 0.0015068641702927032
Position 1235: 0.0013481817193607836
Position 9615: 0.0013060203149169174
Position 6271: 0.0012894728099467657
Position 11178: 0.0012799662769688706
Position 2767: 0.0012177239924624204
Position 714: 0.0011543798825112816
Position 3683: 0.001132989778546389
Position 7387: 0.0011167392154323968
Position 11226: 0.0010769313821466736
Position 3805: 0.0010745033047296765
Position 9320: 0.001063747589007636
Position 6208: 0.0010438029320564614
Position 7171: 0.0010070574875612893
Position 8712: 0.001000241700553808
Position 6644: 0.0009383438079947809
Position 1009: 0.000915111497026994
Position 8742: 0.0008986828573119711
Position 11296: 0.0008622819853065117
Position 4476: 0.0008468095609432799
Position 7878: 0.0007984648212749143
Position 4640: 0.0007775803638891065
Position 3620: 0.0007602381714001549
Position 9937: 0.0007569820129051815
Position 4036: 0.0007032642754269333
Position 4228: 0.0006945000964490426
Position 10152: 0.0006824039627653694
Position 7523: 0.0006553055466620672
Position 12222: 0.0006394797351626881
Position 10127: 0.0005988265517554266
Position 10223: 0.0005738071770832865
Position 644: 0.0005560802929669432
Position 11747: 0.0005524278360072893
Position 10410: 0.0005457292643812203
Position 3217: 0.000532410538917883
Position 3190: 0.0005289365117662641
Position 1448: 0.0005173023209803535
Position 11490: 0.0005133537705218519
Position 11851: 0.000510487875483593
Position 6671: 0.00046373496555650426
Position 11204: 0.0004591411333187834
Position 1409: 0.00041979343223371926
Position 1835: 0.0004106457646562672
Position 1185: 0.00040927807764719673
Position 1799: 0.00040121941701918526
Position 2460: 0.00040113249055446907
Position 10741: 0.0003998842648105601
Position 9529: 0.0003971345171418923
Position 6836: 0.00039501075135967695
Position 7881: 0.000363481573130354
Position 10810: 0.0003529877277004818
Position 4003: 0.00035102665432651083
Position 3187: 0.0003383231194788186
Position 2652: 0.0003289538804869994
Position 4254: 0.000327377624095367
Position 3942: 0.000315706341095447
Position 4135: 0.0003145082858743316
Position 2770: 0.00031338298159500175
Position 1451: 0.00030109545722864457
Position 2614: 0.0002907189636167874
Position 3840: 0.00029051851765583814
Position 1406: 0.00028845982663650856
Position 368: 0.0002765949133833733
Position 8526: 0.0002726284230097442
Position 11190: 0.00026376709052731615
Position 10194: 0.0002623073664309635
Position 2793: 0.00025803584045246586
Position 4776: 0.00025118710308059245
Position 496: 0.00024177613927246137
Position 8557: 0.0002415257178569542
Position 1873: 0.0002394807357874637
Position 3315: 0.00022334178463081803
Position 11976: 0.0002176816833548459
Position 6766: 0.00021544276139868947
Position 1583: 0.00021140079447747075
Position 9940: 0.00020876828379415145
Position 10369: 0.00018673679170804389
Position 581: 0.00018370664870139133
Position 4779: 0.00018253109629835117
Position 8554: 0.00017489258345613627
Position 2503: 0.00017387213323892222
Position 3424: 0.00017255735588361096
Position 3812: 0.00016343125878035632
Position 121: 0.000162244022699801
Position 9365: 0.0001601632040143626
Position 1042: 0.00014899734303752088
Position 2584: 0.00014670598352369823
Position 11590: 0.00014068394757248744
Position 5416: 0.0001403677114319576
Position 4830: 0.00012130856957555012
Position 5427: 0.0001151740325343451
Position 9726: 0.0001124865124557684
Position 9592: 0.00011176791868340884
Position 201: 0.00010760628903745303
Position 1277: 0.00010740593775824771
Position 1411: 0.00010060014010735472
Position 2019: 9.880763860798806e-05
Position 8592: 9.718117445308057e-05
Position 1148: 8.472943600909998e-05
Position 1306: 8.235310104873657e-05
Position 1377: 7.656386677850892e-05
Position 1092: 7.048232666663147e-05
Position 2482: 6.417348820742529e-05
Position 3394: 6.316870272755341e-05
Position 258: 6.266660728686152e-05
Position 2620: 6.055174382506594e-05
Position 2097: 5.624456337095984e-05
Position 508: 5.54278678829683e-05
Position 1127: 5.251018588813187e-05
Position 1101: 5.076323866173124e-05
Position 676: 4.8548527365500895e-05
Position 3227: 4.716710353478062e-05
Position 847: 4.0517048612802936e-05
Position 1763: 3.838353677521538e-05
Position 3083: 3.617944116210824e-05
Position 98: 3.4231174274448217e-05
Position 731: 3.3930914901842656e-05
Position 2179: 3.263994278030038e-05
Position 1108: 3.197830221905056e-05
Position 491: 3.192658647155393e-05
Position 2067: 3.0946564877724936e-05
Position 10586: 3.094093262584185e-05
Position 1973: 2.765153824411698e-05
Position 517: 2.6781712200742015e-05
Position 2520: 2.4868139265322263e-05
Position 1497: 2.45467609073199e-05
Position 1048: 2.434424443412093e-05
Position 1140: 2.108890607052665e-05
Position 1420: 1.8968319166611162e-05
Position 1556: 1.833093072539635e-05
Position 9238: 1.7837937499756055e-05
Position 2403: 1.763328787629576e-05
Position 3819: 1.5144769538091738e-05
Position 370: 1.3787753989420738e-05
Position 2572: 1.3666874096780589e-05
Position 2595: 1.3510781847231687e-05
Position 2412: 1.273083383237924e-05
Position 153: 1.1474805368139155e-05
Position 1466: 1.0531649524190724e-05
Position 896: 8.659322469864662e-06
Position 1474: 7.488435341976879e-06
Position 283: 7.283401305435508e-06
Position 528: 6.882281998794693e-06
Position 1282: 6.371716425593716e-06
Position 3457: 6.187088303561771e-06
Position 5938: 5.900171833786448e-06
Position 932: 5.107523114092958e-06
Position 1170: 4.993523632802264e-06
Position 7960: 4.247599325746708e-06
Position 1027: 2.87535705302929e-06
Position 1159: 2.628452125385869e-06
Position 1166: 2.577164537357015e-06
Position 976: 2.0479143417273473e-06
Position 868: 1.8435494244372648e-06
Position 6099: 1.7240342782035485e-06
Position 894: 1.669094792887151e-06
Position 2379: 1.5378273436203965e-06
Position 6180: 1.5187206957373155e-06
Position 815: 1.415871829386043e-06
Position 1058: 1.3212882844484705e-06
Position 1531: 1.279358038170518e-06
Position 3244: 1.1626085753944863e-06
Position 2429: 1.0687560523579147e-06
Position 855: 9.672031634327457e-07
Position 747: 9.101924222229643e-07
Position 1111: 7.624998565232385e-07
Position 1317: 7.37271779801415e-07
Position 3531: 6.925566357195891e-07
Position 973: 6.8213852510397e-07
Position 1327: 6.007199533241315e-07
Position 725: 5.572024874326125e-07
Position 752: 5.556019337221777e-07
Position 85: 5.280655990085386e-07
Position 6951: 4.4562530173326e-07
Position 681: 4.2535336866648424e-07
Position 6258: 3.923732491244222e-07
Position 602: 3.192677539447334e-07
Position 519: 2.645038610476899e-07
Position 3397: 2.596809573014747e-07
Position 138: 2.2281284580703575e-07
Position 260: 2.1317583105095467e-07
Position 612: 1.862688577755623e-07
Position 3193: 1.8563366450505558e-07
Position 3406: 1.5675458213959018e-07
Position 761: 1.5610476947372606e-07
Position 2160: 1.4781069954855446e-07
Position 169: 1.3565032532279662e-07
Position 10614: 1.2264334902713136e-07
Position 871: 1.1679454813453673e-07
Position 3283: 1.04085658560249e-07
Position 686: 9.312852218902166e-08
Position 1796: 8.247740420138817e-08
Position 163: 8.19545147637261e-08
Position 2075: 4.302082745971454e-08
Position 4303: 3.941720852202081e-08
Position 3553: 3.103753001978127e-08
Position 864: 3.835947053203471e-09
Position 890: 2.835143096935161e-09
Position 1334: 2.48387055661634e-09
Position 619: 1.4842579532775007e-09
Position 755: 1.4297135880342997e-09
Position 589: 1.1643479616669044e-09
Position 1260: 9.771277863316335e-10
Position 1279: 9.594195478019254e-10
Position 1321: 9.315528794891706e-10
Position 179: 8.537132137483396e-10
Position 534: 8.474616397275619e-10
Position 982: 7.642573098829064e-10
Position 625: 6.263227207425667e-10
Position 657: 3.6201783592990045e-10
Position 903: 3.3836429118800635e-10
Position 946: 3.146106819492811e-10
Position 950: 2.9140841260226567e-10
Position 766: 1.7661827633811723e-10
Position 185: 1.449962729372027e-10
Position 1375: 3.5451634132873134e-11
Position 175: 1.989511233141766e-11
Position 285: 7.640188585421586e-12
Position 267: 7.0485776177736004e-12
Position 297: 4.176673779958159e-12
Position 290: 2.382433813368401e-12
Position 595: 7.502649322177034e-14
Position 614: 5.0616008316529936e-14
