Gene = LYRM7
Position 12347: 0.0009283084480972087
Position 600: 0.0009246325327543361
Position 4111: 0.000857833029590627
Position 23581: 0.0008254931810273347
Position 10844: 0.0008188398797652332
Position 340: 0.0007860118315716457
Position 22369: 0.0007846930262953347
Position 16695: 0.0007843914656778307
Position 4290: 0.0007501622549252318
Position 17984: 0.0007288089619190662
Position 3185: 0.0006570914497888122
Position 1046: 0.0006114854198697321
Position 3920: 0.0005749714759979053
Position 825: 0.0005388497976408747
Position 21597: 0.0005108499050528047
Position 20534: 0.00048617346435609406
Position 1799: 0.00047150476530679225
Position 891: 0.0004466418670426467
Position 20477: 0.0004282010852556593
Position 22411: 0.0004205563447713898
Position 3052: 0.00040898050870183996
Position 11678: 0.0003908582373007591
Position 636: 0.00035487776169556743
Position 628: 0.000338387950775252
Position 17963: 0.0003326401434074584
Position 468: 0.0003243426836146474
Position 2037: 0.00031984849397919345
Position 9845: 0.00030774367357104803
Position 529: 0.0002850744422057695
Position 4180: 0.0002519667737512822
Position 16405: 0.00024339408078657754
Position 17780: 0.00022821126556334212
Position 1990: 0.0002221480441674258
Position 20800: 0.00021885571095222686
Position 9784: 0.00021650048441769105
Position 18824: 0.00020610075221838434
Position 18771: 0.00019154995614785531
Position 678: 0.0001750686081059239
Position 18044: 0.00016883768109977716
Position 383: 0.00016706465943037416
Position 583: 0.00015565776145352636
Position 9823: 0.0001552475039418526
Position 3788: 0.00015492235756302256
Position 14049: 0.00013676093396155925
Position 2013: 0.00013329936975915203
Position 16860: 0.0001276386978583108
Position 13180: 0.00012703650320642945
Position 12855: 0.00011975064838657139
Position 9712: 0.0001157579533784936
Position 17170: 0.0001147598021828669
Position 16719: 0.00010648363373196852
Position 703: 0.00010342898503271859
Position 16886: 9.49342450880593e-05
Position 13205: 9.207502600381347e-05
Position 20899: 8.86874541646579e-05
Position 867: 8.645455767228823e-05
Position 15204: 7.964376727771513e-05
Position 17838: 7.665360681537091e-05
Position 16998: 7.528717853505974e-05
Position 5603: 7.45025081140175e-05
Position 16911: 6.703458334291887e-05
Position 5660: 6.604188581202062e-05
Position 2137: 5.583857159874409e-05
Position 14273: 5.050112747460195e-05
Position 1841: 5.01304486559948e-05
Position 19210: 4.298404394903225e-05
Position 16364: 4.291632422644448e-05
Position 17198: 3.513345202913638e-05
Position 1956: 3.229878531677506e-05
Position 4749: 2.690051367567793e-05
Position 16438: 2.4880938780195697e-05
Position 17812: 2.4706865734841116e-05
Position 17998: 2.3868666655639156e-05
Position 1901: 2.3220478836446742e-05
Position 1012: 2.0619836288847943e-05
Position 12905: 2.0181509724139483e-05
Position 3672: 1.9838392685320488e-05
Position 361: 1.973525665308269e-05
Position 3024: 1.8767541164743776e-05
Position 364: 1.835723664041734e-05
Position 17118: 1.808011901799454e-05
Position 9491: 1.4933956404127979e-05
Position 12728: 1.3723822867919142e-05
Position 416: 1.183212752452647e-05
Position 3088: 1.118875783833631e-05
Position 2001: 1.11610838533483e-05
Position 639: 1.1064390600733332e-05
Position 11697: 1.095480109464195e-05
Position 291: 1.0165605425898693e-05
Position 650: 9.042496599419173e-06
Position 1801: 8.113693719611137e-06
Position 968: 8.079864024407424e-06
Position 500: 7.524283278798634e-06
Position 619: 7.334850620965115e-06
Position 1200: 7.261416735154676e-06
Position 1160: 6.984436466279055e-06
Position 805: 6.49203716622988e-06
Position 389: 5.510530074515126e-06
Position 541: 5.235668098691581e-06
Position 574: 4.915901699682404e-06
Position 14095: 4.321093447394862e-06
Position 1055: 4.084138069544525e-06
Position 314: 3.755978263474698e-06
Position 1355: 3.6742597226164993e-06
Position 9914: 3.665011684885423e-06
Position 14017: 3.5327996412025943e-06
Position 13124: 3.0137641657726734e-06
Position 1320: 3.008737995942704e-06
Position 1061: 2.422241618215527e-06
Position 9547: 2.1787505318637453e-06
Position 1662: 2.0967349155996086e-06
Position 6333: 1.795168251877873e-06
Position 5886: 1.7646954063216477e-06
Position 1275: 1.5558956211727887e-06
Position 1155: 1.4961862895305218e-06
Position 1015: 1.3651751603967345e-06
Position 1244: 1.1049754934644169e-06
Position 8463: 8.220095518735954e-07
Position 305: 7.940049798081212e-07
Position 4745: 7.406972118833224e-07
Position 1333: 6.478057311460418e-07
Position 1297: 6.422790438001196e-07
Position 10029: 6.306827034146002e-07
Position 418: 5.171692496740654e-07
Position 9668: 4.877801148906118e-07
Position 186: 4.73014037794031e-07
Position 6092: 4.7109888361421186e-07
Position 368: 4.663302903509518e-07
Position 9450: 4.214548704054219e-07
Position 3527: 4.2138049121203343e-07
Position 413: 3.977903016224707e-07
Position 913: 3.916803327613923e-07
Position 697: 3.2134908537731804e-07
Position 683: 3.193935047367691e-07
Position 190: 2.949808755450786e-07
Position 271: 2.422913647478402e-07
Position 3498: 2.3834705286177038e-07
Position 4971: 1.8503502134247232e-07
Position 647: 1.8160761022117664e-07
Position 7045: 1.4349295426744705e-07
Position 6040: 1.327932147432157e-07
Position 5606: 1.291424587248468e-07
Position 612: 1.1558297830739232e-07
Position 2687: 1.1228022760431576e-07
Position 5511: 1.083758879990646e-07
Position 948: 1.0119404607704004e-07
Position 707: 9.19839579717254e-08
Position 788: 5.804650816642533e-08
Position 2260: 4.971922556556587e-08
Position 2704: 4.8351051017064875e-08
Position 2473: 4.494142223919109e-08
Position 711: 3.601509125506623e-08
Position 594: 3.2930135391662083e-08
Position 973: 2.3965457542167552e-08
Position 655: 2.227149289476638e-08
Position 431: 1.714177658549635e-08
Position 2369: 1.5525017534650962e-08
Position 2386: 1.5082027529290313e-08
Position 658: 1.4515607341724745e-08
Position 716: 1.002786440581271e-08
Position 394: 9.142278580879301e-09
Position 159: 7.1745808006108945e-09
Position 161: 3.5075633055487173e-09
Position 1372: 2.153421925488685e-09
Position 223: 1.760281029921557e-09
Position 976: 1.4586609557073151e-09
Position 1335: 1.232543991121512e-09
Position 424: 1.1186947410883375e-09
Position 235: 9.163257943214505e-10
Position 206: 8.135864816081892e-10
Position 107: 7.036764399897068e-10
Position 121: 6.637732115721606e-10
Position 208: 4.837589921163206e-10
Position 228: 3.7484143680448655e-10
Position 135: 3.200332971089758e-10
Position 246: 1.561150863096723e-10
Position 203: 1.075466528017213e-10
Position 3105: 7.32738334021173e-11
Position 140: 1.0354167327567082e-11
Position 1071: 9.532813669784414e-12
Position 86: 6.4940051934107675e-12
Position 1176: 4.564007614290831e-12
Position 1818: 3.39221864842391e-12
Position 1208: 3.078333663828386e-12
