Gene = SPRTN
Position 1098: 4.399226925917784e-05
Position 1391: 4.2218128174447647e-05
Position 1793: 3.299512096319287e-05
Position 1556: 3.2185739582040905e-05
Position 246: 3.138178616466812e-05
Position 2100: 3.00268232070512e-05
Position 622: 2.1514668904866102e-05
Position 1400: 2.0049470780987664e-05
Position 536: 1.934929323949628e-05
Position 561: 1.92923320954924e-05
Position 1301: 1.42109614061748e-05
Position 4184: 1.4128454169428537e-05
Position 1319: 1.323943369361047e-05
Position 216: 1.0221679962833584e-05
Position 416: 8.192480542383404e-06
Position 1663: 8.188189421484786e-06
Position 988: 7.64985587874519e-06
Position 321: 6.761522176119633e-06
Position 2340: 6.617030031613886e-06
Position 1124: 4.984096621809941e-06
Position 483: 4.2007476248199036e-06
Position 440: 4.095425266081006e-06
Position 641: 3.463120364037111e-06
Position 488: 2.790834059937658e-06
Position 2132: 1.7623783097537924e-06
Position 1019: 1.5373820202883877e-06
Position 680: 1.3873326651047317e-06
Position 429: 1.1262870328292058e-06
Position 104: 7.536026143840313e-07
Position 377: 6.318967166480078e-07
Position 422: 5.407882608851172e-07
Position 184: 5.321695371264128e-07
Position 1905: 1.5476382985810013e-07
Position 1815: 1.2772183831122987e-07
Position 437: 9.634066920329752e-08
Position 150: 3.939913057004292e-08
Position 661: 2.561719272081907e-08
Position 675: 4.5224164041704e-09
Position 758: 3.965569361018691e-09
Position 711: 3.8178057764417696e-09
Position 1112: 2.587498462597616e-09
Position 525: 3.0683340713016304e-10
Position 172: 4.987819201093644e-13
Position 709: 2.309291311748685e-16
Position 166: 6.587686754492762e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 9748: 0.934848494624776
Position 9993: 0.8934971146937929
Position 1720: 0.8212909449435679
Position 13255: 0.7773810004715166
Position 10605: 0.6552297879675004
Position 6574: 0.47469537464778644
Position 16238: 0.3099589754485177
Position 14561: 0.2881333546203401
Position 1231: 0.2844054293603466
Position 9121: 0.22652959752858312
Position 8598: 0.11926494536399641
Position 9356: 0.08999385656580522
Position 2967: 0.06394878529587782
Position 473: 0.05989101460326935
Position 16373: 0.052596048803960446
Position 13637: 0.039453030213781
Position 641: 0.03512564509711523
Position 14074: 0.03499763878831514
Position 12666: 0.03149359284678912
Position 14427: 0.028045448549210955
Position 6114: 0.027737813648682965
Position 13594: 0.02725301499213085
Position 4427: 0.02444225198170834
Position 13210: 0.024359444925906994
Position 5672: 0.023763270630930186
Position 10190: 0.023193610149312677
Position 12453: 0.02196494544166441
Position 515: 0.019894157185459296
Position 13957: 0.019653363369667554
Position 10668: 0.019403000166589295
Position 8624: 0.01937172058833498
Position 13777: 0.019002401222065573
Position 2860: 0.017567722482046386
Position 1411: 0.01642284520387637
Position 5616: 0.012150107855893872
Position 14217: 0.011500845635235858
Position 11549: 0.011050379335745684
Position 488: 0.011004294088195974
Position 16699: 0.010798642687519164
Position 14387: 0.010618941616229784
Position 6090: 0.009806346434739325
Position 12686: 0.009517751721608242
Position 6609: 0.009373850631251793
Position 5587: 0.008575097003607462
Position 13640: 0.008212726177177497
Position 10873: 0.007979498091219832
Position 9082: 0.007789686219506795
Position 15694: 0.00767780573202921
Position 4402: 0.007589916278223034
Position 8646: 0.006568532790187677
Position 2983: 0.006230285329550371
Position 12992: 0.0061238274777814395
Position 2524: 0.006115314347436392
Position 14038: 0.005928376644305285
Position 11511: 0.005399454249372546
Position 14844: 0.005218864594463845
Position 2552: 0.005048010713047842
Position 1211: 0.0049747078420641425
Position 1352: 0.004349236030245264
Position 5695: 0.0041839811534109365
Position 15592: 0.004087423912649678
Position 10218: 0.0035705162315410946
Position 12293: 0.0034929000313005097
Position 14110: 0.00345805092339447
Position 12620: 0.0034466464213936754
Position 1252: 0.003402034844505284
Position 12697: 0.0033201186656229976
Position 13794: 0.0032817011078094273
Position 2839: 0.003274440289722188
Position 13279: 0.003249196434063441
Position 16972: 0.0032483582503209057
Position 866: 0.0031697883030953515
Position 2632: 0.0030464880541067347
Position 5031: 0.0029915591585920856
Position 9952: 0.0027561576391879677
Position 14006: 0.0027531058436427868
Position 16764: 0.002633245762662345
Position 16035: 0.0025490433890185864
Position 15522: 0.002519818284375151
Position 15028: 0.0024554754879295483
Position 974: 0.002431299083845285
Position 15895: 0.0023496466411413357
Position 371: 0.0023493865204306666
Position 15840: 0.002342810608292664
Position 2721: 0.00218159693461145
Position 16901: 0.0021777364674996644
Position 2980: 0.002106434924488651
Position 11489: 0.002041048053136792
Position 13865: 0.0020185069187110475
Position 2890: 0.0017315320429299652
Position 10611: 0.0016976647860715718
Position 1777: 0.001684276379511848
Position 12272: 0.001646187221891436
Position 13564: 0.0014883002428622196
Position 9009: 0.0014837925968014555
Position 10266: 0.0014795420325633061
Position 2629: 0.0014334464885109365
Position 6769: 0.0013806407929712694
Position 15497: 0.0013503245053255294
Position 10968: 0.0012755644449454983
Position 2607: 0.0011014557377188882
Position 12841: 0.0010727009978690547
Position 1738: 0.0009615147537572381
Position 1429: 0.0009487575764211146
Position 16560: 0.000876349338722654
Position 413: 0.0008487130027347801
Position 14053: 0.0008483017129470228
Position 12955: 0.0008438846080420258
Position 5793: 0.0007987702501497771
Position 4287: 0.000687100911095123
Position 1453: 0.0006600830341984067
Position 12216: 0.0006479706829771191
Position 15112: 0.0006293056033908324
Position 5070: 0.0006268334165746867
Position 13872: 0.000604966712923192
Position 5557: 0.0005827126403214512
Position 4484: 0.0005631992049281449
Position 1450: 0.0005548287149725488
Position 263: 0.0005367393292020139
Position 10825: 0.0005215694712643024
Position 4463: 0.0004551487290021645
Position 6723: 0.0004542986445084751
Position 10944: 0.00044486984231064015
Position 1062: 0.0004215789844021031
Position 13035: 0.00038645910289363
Position 180: 0.0003833362823098611
Position 12466: 0.0003706336445176287
Position 10236: 0.0003688449295191419
Position 1308: 0.0003632737827331244
Position 874: 0.00035827205393510955
Position 1483: 0.00030824152508444576
Position 12084: 0.00030497412603457894
Position 2685: 0.00029830261740008306
Position 239: 0.00027024558353717964
Position 10702: 0.0002620241375676109
Position 2846: 0.0002551703418898872
Position 12149: 0.0002399126009053719
Position 429: 0.0002383845910939825
Position 13717: 0.00023444472130715517
Position 1105: 0.00022111631979424332
Position 4875: 0.0002197800621750832
Position 1151: 0.00021195220553529593
Position 10948: 0.00019935507464555514
Position 1793: 0.0001936911841052701
Position 12495: 0.00017886115182161666
Position 655: 0.00017712294278930424
Position 1311: 0.0001681795882075878
Position 3031: 0.00016690292546784724
Position 1574: 0.0001566393176350912
Position 297: 0.00015597650094241513
Position 1019: 0.0001546891358297984
Position 1642: 0.0001383541744868582
Position 4613: 0.00012244062391000556
Position 389: 0.00012129069801649355
Position 14805: 9.133652160484984e-05
Position 416: 9.019566839233014e-05
Position 1480: 8.723044790584848e-05
Position 11253: 8.02768588162227e-05
Position 844: 7.648032137239732e-05
Position 1325: 7.323065633566224e-05
Position 1186: 6.722543664628493e-05
Position 521: 6.486059324075359e-05
Position 10111: 5.756535505699838e-05
Position 128: 5.707874557452287e-05
Position 4564: 5.641098567129634e-05
Position 988: 5.5119740732812306e-05
Position 7798: 5.398906804582016e-05
Position 1158: 5.0594315775800836e-05
Position 751: 4.969526209739703e-05
Position 161: 4.568813434326258e-05
Position 788: 3.902150614401894e-05
Position 11294: 3.819146219248372e-05
Position 1357: 2.4057898619743775e-05
Position 1988: 2.31615161891049e-05
Position 1343: 2.004069316845582e-05
Position 911: 1.8805172064772526e-05
Position 377: 1.3959436903593808e-05
Position 10705: 1.1045506067594211e-05
Position 881: 1.0359109794025112e-05
Position 1638: 9.496061058137311e-06
Position 609: 8.76049239964519e-06
Position 4007: 8.756079001048017e-06
Position 3036: 7.689893926168415e-06
Position 374: 6.986313099446836e-06
Position 1601: 6.767164969713115e-06
Position 134: 6.322616387429878e-06
Position 1330: 5.76612723951553e-06
Position 1935: 5.1485883011524295e-06
Position 1378: 4.327030173539383e-06
Position 2679: 4.0867601076510785e-06
Position 1622: 4.035811860907379e-06
Position 536: 3.7714739608672895e-06
Position 4108: 3.294130190077208e-06
Position 98: 3.160114774902552e-06
Position 2469: 2.9624109140131373e-06
Position 2199: 2.635806597455752e-06
Position 1657: 2.6349281239892964e-06
Position 4116: 2.078244978303312e-06
Position 1882: 2.037595447033086e-06
Position 2031: 1.847476840566252e-06
Position 992: 1.689939324662661e-06
Position 1848: 1.572189069264784e-06
Position 884: 1.5227386694067442e-06
Position 1667: 1.3247128195329167e-06
Position 2998: 1.1861446113717692e-06
Position 915: 9.532535100074138e-07
Position 891: 9.378891023326611e-07
Position 225: 6.851493388321596e-07
Position 1920: 6.836758056682283e-07
Position 943: 6.209485897852951e-07
Position 755: 5.0328721848367e-07
Position 6345: 4.386814305188549e-07
Position 804: 3.7960641724117974e-07
Position 2205: 3.41850211575793e-07
Position 2083: 2.6984443112872e-07
Position 246: 2.562318980119635e-07
Position 530: 2.4321647485178284e-07
Position 82: 2.1882768277612376e-07
Position 242: 1.8206513139167048e-07
Position 398: 1.513145613887432e-07
Position 293: 1.5066499531134378e-07
Position 1751: 1.473436222448648e-07
Position 2077: 1.1101188012862268e-07
Position 392: 1.1057353777179216e-07
Position 583: 9.842652626244478e-08
Position 2290: 5.460853545495618e-08
Position 2165: 5.080733786097194e-08
Position 2561: 1.2952805718635098e-08
Position 446: 9.430237817282708e-09
Position 101: 7.904286956556641e-09
Position 670: 4.0714730083907215e-09
Position 541: 4.06609866858875e-09
Position 223: 3.3626832523062553e-09
Position 675: 2.355017734951859e-09
Position 1463: 1.2781805927788105e-09
Position 1266: 8.717374503694145e-10
Position 68: 4.888329487796145e-10
Position 568: 2.7210782695782374e-10
Position 77: 2.3201509640122722e-10
Position 561: 1.8950324043794263e-10
Position 598: 1.384355084302186e-10
Position 585: 7.639374283326106e-11
