Gene = ZMAT3
Position 1352: 4.7218457250584103e-07
Position 1028: 4.3021197750489216e-07
Position 1761: 2.608523221514754e-07
Position 670: 1.0608123255389958e-07
Position 1024: 9.535081522343474e-08
Position 635: 8.390662352569166e-08
Position 626: 7.487994529766021e-08
Position 266: 3.90449159664286e-08
Position 274: 3.6701150521969377e-08
Position 46: 1.1349033511351742e-08
Position 825: 1.6315492854372893e-09
Position 888: 2.2872018809090928e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5959: 0.4295778159828877
Position 4671: 0.3923689307048115
Position 19158: 0.32758644845929225
Position 4469: 0.20664395031820146
Position 831: 0.19781396833743525
Position 11014: 0.11104993102814971
Position 11940: 0.08985981149372582
Position 4160: 0.07798684398890676
Position 1792: 0.05668775303766819
Position 870: 0.03955239975661821
Position 1355: 0.03910685518334949
Position 1277: 0.037987638268804975
Position 817: 0.037732651133638224
Position 10407: 0.03674281354960451
Position 792: 0.03515296400010535
Position 10530: 0.034232630163109706
Position 2737: 0.02922696159499374
Position 11307: 0.02588999193305672
Position 6380: 0.025873263142820367
Position 6065: 0.025003204478070046
Position 1505: 0.02007335150739073
Position 11494: 0.019719092164401233
Position 2427: 0.017596111494620623
Position 4309: 0.016640962987850574
Position 849: 0.015244826886277391
Position 1521: 0.014760086149895622
Position 888: 0.014629954772488716
Position 1464: 0.014544241060319282
Position 9979: 0.013080242424183338
Position 5565: 0.011087662413540483
Position 11043: 0.009788084365696045
Position 12128: 0.008740937197833287
Position 1937: 0.008690731826879357
Position 8020: 0.008122345274634213
Position 3965: 0.008039139881021704
Position 10064: 0.00601533999439798
Position 3990: 0.005681127338106479
Position 4513: 0.005459486999479748
Position 4175: 0.00518953242531441
Position 9709: 0.005182110387963576
Position 9758: 0.005161738744545509
Position 4593: 0.005103013330015679
Position 8600: 0.004494274013350888
Position 3794: 0.004095591733875091
Position 2697: 0.004089015609463124
Position 9273: 0.0040776167556635075
Position 4565: 0.0038128042840034336
Position 4568: 0.0035583051382732647
Position 3040: 0.003526269192298214
Position 9325: 0.003371602929169263
Position 7988: 0.003210100424796261
Position 7582: 0.002959372044071777
Position 5402: 0.0028512023942618547
Position 1881: 0.0026546176260666948
Position 5122: 0.0025160803733837093
Position 2286: 0.0022589413117361746
Position 8466: 0.0021098852484982963
Position 6400: 0.0019882910294018274
Position 7020: 0.001978638536314817
Position 5825: 0.0019404460355064905
Position 1727: 0.001917075714896326
Position 1054: 0.0016507589639938025
Position 3002: 0.001420666936381247
Position 3522: 0.0013676243117609116
Position 4984: 0.0012903889642018186
Position 1031: 0.0012897705206333144
Position 5898: 0.0012096889884041068
Position 1062: 0.0011694635759487081
Position 5464: 0.0011305739574170857
Position 4634: 0.0010887380643421478
Position 4218: 0.0009885506616110098
Position 6376: 0.0009749901292759599
Position 6769: 0.0009611166845971844
Position 2145: 0.000815069527758845
Position 1957: 0.0006948836665371233
Position 3617: 0.0006169696707175767
Position 1838: 0.0005918616268278383
Position 6540: 0.0005023629683587206
Position 5028: 0.0004783687629662329
Position 5084: 0.0004603987803531287
Position 3770: 0.00043442911363080644
Position 3037: 0.0004339836505419257
Position 2247: 0.00042763943391380604
Position 5434: 0.00041961020327073456
Position 1803: 0.0004039005241729815
Position 3188: 0.0003907359403685807
Position 1988: 0.0003493433893180259
Position 5606: 0.00034275219818618734
Position 3147: 0.00033797488334990695
Position 2629: 0.0003376386667023194
Position 6142: 0.000334958441608463
Position 4875: 0.0003026632268163787
Position 1292: 0.0002512047770504453
Position 6023: 0.00024391147911766642
Position 5928: 0.0002399935260990237
Position 3371: 0.000211183372786305
Position 2502: 0.0001840512288833445
Position 1985: 0.00017186305024086495
Position 1806: 0.00016246784891515558
Position 1157: 0.0001601175251512223
Position 523: 0.00015444058138744873
Position 2915: 0.00014667507664967202
Position 3494: 0.00014314914992061024
Position 1068: 0.00013592725164416768
Position 5991: 0.00010129409133957766
Position 527: 9.967730180594866e-05
Position 2147: 5.960072437692896e-05
Position 5010: 5.794573160380946e-05
Position 991: 5.1841086614084334e-05
Position 1859: 4.939548101375024e-05
Position 3646: 3.2001716603466935e-05
Position 1126: 1.011591552353962e-05
Position 566: 9.557910182669968e-06
Position 908: 7.805440272022443e-06
Position 618: 4.7130257920376514e-06
Position 318: 3.838679221952066e-06
Position 570: 3.53413325674406e-06
Position 1642: 3.13701665219274e-06
Position 471: 2.783952321003704e-06
Position 585: 2.2764487886395402e-06
Position 1370: 1.2790054930444073e-06
Position 583: 1.0158310768778998e-06
Position 484: 9.276674725402856e-07
Position 196: 8.830887221027682e-07
Position 1080: 7.611984859838642e-07
Position 542: 6.947571992446369e-07
Position 1393: 5.902498318609548e-07
Position 748: 5.833770397408985e-07
Position 689: 5.685087937613737e-07
Position 1247: 5.293941053207876e-07
Position 1145: 5.017929158648781e-07
Position 1113: 4.750651117886425e-07
Position 1000: 3.8720677594589205e-07
Position 720: 2.7933276433014636e-07
Position 1705: 1.5600044302195738e-07
Position 952: 1.551230955580724e-07
Position 1918: 1.0311350896235523e-07
Position 658: 7.04944294901085e-08
Position 580: 6.351100036632701e-08
Position 1175: 5.508391998111398e-08
Position 440: 5.056836980044607e-08
Position 403: 4.6459652874022046e-08
Position 1585: 2.9081313270917603e-08
Position 414: 2.0090444941165313e-08
Position 1085: 1.2003567481454772e-08
Position 170: 8.135446710945088e-09
Position 596: 6.465174241873305e-09
Position 182: 2.842354451638854e-09
Position 234: 1.3560321201037471e-09
Position 357: 9.299016441015614e-10
Position 606: 4.48999374017902e-10
Position 144: 4.334948606003401e-10
Position 96: 3.584725983884867e-10
Position 705: 2.1350792150031482e-10
Position 726: 1.7001885154036872e-10
Position 93: 1.1314848241701931e-10
Position 427: 8.44771453861924e-11
Position 151: 5.1699282841923484e-11
Position 160: 2.649567332418391e-11
Position 112: 2.035515724403659e-11
Position 713: 7.519451795059857e-12
Position 102: 4.875451563176299e-13
Position 106: 3.2282854931986356e-15
