Gene = MTPN
Position 1369: 0.0002183427102447524
Position 557: 0.00020867532139312247
Position 2692: 0.00020097637165886081
Position 1018: 0.00016770842721253805
Position 549: 0.00016282339019381995
Position 467: 0.0001605772144898416
Position 2984: 0.0001380504426966245
Position 5286: 0.00012684510823132158
Position 2140: 0.00011706278564096919
Position 4258: 9.398364791425454e-05
Position 2202: 8.901502866250874e-05
Position 3552: 8.499783462812395e-05
Position 438: 8.353607567860993e-05
Position 479: 7.724334891793599e-05
Position 421: 6.982166256167909e-05
Position 1874: 6.572523242112877e-05
Position 814: 6.516588185799878e-05
Position 2046: 6.249402774315317e-05
Position 410: 5.531326293511694e-05
Position 213: 5.0445708114199224e-05
Position 932: 4.734967412593435e-05
Position 2152: 4.6772529756956874e-05
Position 1196: 4.039269640685331e-05
Position 395: 3.554823580413795e-05
Position 1562: 2.8287491840905194e-05
Position 902: 2.6296666420056587e-05
Position 652: 2.275954807061516e-05
Position 393: 2.258578208466938e-05
Position 1834: 1.970866560518005e-05
Position 2920: 1.8971577072516256e-05
Position 460: 1.892693937426739e-05
Position 2332: 1.769476689406437e-05
Position 2236: 1.7009680074300056e-05
Position 2398: 1.5993627580588802e-05
Position 2434: 1.5597052146707464e-05
Position 1608: 1.47708935071935e-05
Position 970: 1.4223767239249796e-05
Position 390: 1.3975173810898531e-05
Position 2365: 1.349384551901082e-05
Position 789: 1.1203395203661723e-05
Position 1198: 1.0936185257159643e-05
Position 1094: 1.0828533580476671e-05
Position 1155: 9.781207695312653e-06
Position 4187: 9.639712036798677e-06
Position 1782: 9.215592563869198e-06
Position 1379: 9.065193989339615e-06
Position 1997: 8.998613992985072e-06
Position 457: 8.30047190210826e-06
Position 713: 8.300023775223078e-06
Position 1441: 7.3651056366148355e-06
Position 1427: 7.304331229462064e-06
Position 1315: 5.869765480122177e-06
Position 1830: 5.7353360373315525e-06
Position 795: 5.543094090191523e-06
Position 1320: 4.8667827808661974e-06
Position 1913: 4.573372745454672e-06
Position 1917: 3.4987158240100368e-06
Position 1383: 3.4597339458679113e-06
Position 2876: 3.0196356056951012e-06
Position 287: 2.8589045725105338e-06
Position 1666: 2.856499455785291e-06
Position 1662: 1.7284112809596702e-06
Position 1729: 1.2412365261787587e-06
Position 700: 1.0496296794653024e-06
Position 424: 1.0027313334780432e-06
Position 777: 8.6720757738507e-07
Position 428: 8.642412769210697e-07
Position 2033: 8.397934717820102e-07
Position 2050: 8.381896570980816e-07
Position 1025: 8.340893673725152e-07
Position 445: 7.898601893002184e-07
Position 715: 7.777761168754841e-07
Position 1982: 7.521569989936144e-07
Position 1033: 6.205952560296542e-07
Position 426: 6.033659509534881e-07
Position 1073: 5.426986975053034e-07
Position 944: 5.292879814533638e-07
Position 335: 5.022587471325786e-07
Position 350: 3.98340510944949e-07
Position 1077: 3.7794421695240877e-07
Position 292: 1.8092981405915268e-07
Position 1038: 1.1072862606098258e-07
Position 1151: 1.0746364724600343e-07
Position 442: 1.0471282500399551e-07
Position 82: 6.703516219957272e-08
Position 956: 5.0173144164099824e-08
Position 1738: 4.536988154351495e-08
Position 360: 1.0211496223227128e-08
Position 340: 9.437617309227097e-09
Position 324: 5.465544845672849e-09
Position 2011: 3.729005874653338e-09
Position 2022: 3.4561689606214285e-09
Position 310: 3.453855326977893e-09
Position 305: 1.5297071772361858e-09
Position 227: 1.2362642160510451e-09
Position 346: 7.411482466814829e-10
Position 2019: 6.457817014951937e-10
Position 230: 3.183512071766166e-10
Position 255: 2.611708928453729e-10
Position 273: 1.5346291523930114e-10
Position 2067: 7.507733997437112e-11
Position 307: 1.6609681643909308e-11
Position 302: 1.291062742722788e-11
Position 266: 1.2412612465942261e-11
Position 315: 7.0778323710989e-14
