Gene = RPAP2
Position 5040: 0.005975392246351207
Position 381: 0.005964856195219832
Position 12561: 0.00537910279445374
Position 13877: 0.005233587453357349
Position 4982: 0.005150523368215859
Position 7032: 0.004854895365825798
Position 12907: 0.004698831188107833
Position 12320: 0.004678589377495298
Position 9691: 0.0045754533067425334
Position 8576: 0.004267797239653269
Position 5482: 0.004253997652655006
Position 5243: 0.004244973839505436
Position 885: 0.004213792304406833
Position 1843: 0.004000215627938808
Position 1869: 0.003984022226457122
Position 16247: 0.003827394118502133
Position 6830: 0.003790594729654151
Position 10125: 0.0036222759509008293
Position 7610: 0.00350805428883053
Position 8546: 0.003167877536494587
Position 13561: 0.003124097986710954
Position 1204: 0.0030876960510255397
Position 943: 0.0028695352221754637
Position 12195: 0.0027761463278586007
Position 4206: 0.0025496256185393315
Position 13881: 0.0024503854972190964
Position 9672: 0.0023521869972979365
Position 11281: 0.0022278336301532
Position 5199: 0.0020098407174372964
Position 7664: 0.0018970912761575314
Position 592: 0.0018122721062140477
Position 1117: 0.0018107157946377981
Position 7086: 0.0018051209958551005
Position 7613: 0.001776263201908406
Position 12538: 0.0015606529916922587
Position 5922: 0.0015499535789635624
Position 2729: 0.0015097820351907087
Position 4160: 0.0014555311212553362
Position 1537: 0.0014485106468183594
Position 7958: 0.0014256258858574193
Position 9459: 0.0014221162945543691
Position 7754: 0.001272792516502299
Position 4707: 0.0011481690487099355
Position 1373: 0.0011367806851789323
Position 11684: 0.001108168390541595
Position 10145: 0.001041916836490101
Position 7113: 0.0010105412791039119
Position 7730: 0.000987157388150649
Position 14751: 0.0009737039056223827
Position 5831: 0.0009588475588496142
Position 2025: 0.0009437054779620509
Position 14886: 0.0009347965669219257
Position 5179: 0.0009342060522599544
Position 2684: 0.0009030385956948993
Position 16815: 0.0008703805814489335
Position 3067: 0.0008401828674788435
Position 14985: 0.0008370678884767196
Position 8107: 0.0008127473205383281
Position 2165: 0.0007721447703398272
Position 5517: 0.0007426200886059384
Position 8636: 0.0006980283199943854
Position 7920: 0.0006927656950572906
Position 4454: 0.0006755416618884584
Position 1849: 0.0006741689652191448
Position 2736: 0.0006205292390414564
Position 4481: 0.0005907758000773148
Position 14498: 0.0005899694508430909
Position 7517: 0.0005851296533115162
Position 13573: 0.0005655149187352958
Position 13091: 0.0005593562353541615
Position 1053: 0.0005509991453714905
Position 1948: 0.000527860326022747
Position 1990: 0.0005055432115066099
Position 8782: 0.0005001475163410958
Position 3818: 0.0004927633467227425
Position 9155: 0.0004727103681439717
Position 7543: 0.0004701280831554142
Position 7073: 0.00044918993184930015
Position 9342: 0.00043614383173405923
Position 7400: 0.0004152006971486006
Position 4102: 0.00041054010007099303
Position 12166: 0.0004098375996215684
Position 2000: 0.0004056739367235706
Position 4211: 0.0003864216675683726
Position 5330: 0.0003803444187921114
Position 8944: 0.00036752015156026177
Position 3657: 0.0003640112747923405
Position 10075: 0.00036392722393715685
Position 4410: 0.00036219826077789916
Position 17708: 0.00035795722129215767
Position 7090: 0.0003576111914439153
Position 5213: 0.0003494779605609553
Position 13726: 0.00034529774318261077
Position 8488: 0.00033118840838048373
Position 1779: 0.0003217988391968865
Position 4309: 0.00031887290361262954
Position 418: 0.00031298585581539647
Position 13137: 0.00030191446072112073
Position 1156: 0.0002826826641754348
Position 8010: 0.0002577716056604957
Position 1239: 0.00023599386539620193
Position 12133: 0.00022484722050702223
Position 9258: 0.00021522568545837034
Position 7007: 0.00020416464355852042
Position 1009: 0.00020319212192508924
Position 8744: 0.00019641635459335737
Position 13103: 0.00018993312639349602
Position 3821: 0.00018767947330462602
Position 390: 0.00018121104000234418
Position 14718: 0.00018049309533868827
Position 522: 0.00017875452276175418
Position 2515: 0.00017435166937258402
Position 1708: 0.00016846782798338097
Position 821: 0.00016619398146441048
Position 950: 0.00016074786994460787
Position 8191: 0.000158919223844497
Position 2086: 0.0001579776198569061
Position 936: 0.00015784548087716517
Position 5185: 0.00015745162860092865
Position 2046: 0.00015522121844194258
Position 348: 0.00015182428890073214
Position 13507: 0.0001515866370469819
Position 4521: 0.00014936262461416358
Position 2583: 0.0001398314225816452
Position 3957: 0.000139176585896393
Position 2474: 0.00013373849329767124
Position 13140: 0.00013092900806138753
Position 10962: 0.0001269873236730948
Position 639: 0.00012013240454546537
Position 10230: 0.00011540995302808248
Position 13014: 0.00011529801082136222
Position 15167: 0.00011196460848460413
Position 13619: 0.00011026742519674418
Position 485: 0.0001083334931203205
Position 5449: 0.00010703509667999743
Position 558: 0.00010593241724750235
Position 2270: 0.00010377516683754756
Position 2485: 0.00010208613964725074
Position 432: 9.266078292326708e-05
Position 11394: 9.130263459926276e-05
Position 9206: 8.992851495947031e-05
Position 5842: 8.686714886600738e-05
Position 7195: 8.612853501787377e-05
Position 1039: 7.678173713844234e-05
Position 5160: 7.645794341038951e-05
Position 457: 7.645742461080054e-05
Position 8377: 7.602172128368691e-05
Position 5361: 7.525085097240432e-05
Position 2006: 7.445442051858483e-05
Position 14225: 6.543070256089895e-05
Position 5567: 6.524842135633004e-05
Position 1569: 6.259229428521828e-05
Position 14366: 6.163958961080561e-05
Position 567: 5.894642154053759e-05
Position 11176: 5.8228364727827305e-05
Position 272: 5.806013505683817e-05
Position 11080: 5.6248174428079356e-05
Position 5939: 5.6104791874585405e-05
Position 9221: 5.551840134746337e-05
Position 1632: 5.54047585930076e-05
Position 1666: 5.501272885308435e-05
Position 5016: 5.386459243638115e-05
Position 11339: 5.3533814870017976e-05
Position 5818: 4.9588591173076794e-05
Position 9520: 4.7260683940143234e-05
Position 8903: 4.525366777107885e-05
Position 10766: 4.4542441620235154e-05
Position 731: 4.00932925506359e-05
Position 1258: 3.800676909647379e-05
Position 303: 3.791828377978858e-05
Position 981: 3.6054592148940874e-05
Position 1394: 3.590359567443239e-05
Position 5591: 3.55831978895645e-05
Position 1261: 3.502713736986191e-05
Position 8289: 3.4430840131069335e-05
Position 1878: 3.410485388059497e-05
Position 10103: 3.257794091742986e-05
Position 8268: 3.059241403942988e-05
Position 12745: 2.926564435611658e-05
Position 9881: 2.898628795341117e-05
Position 683: 2.8920869845439913e-05
Position 6012: 2.8289457702743853e-05
Position 506: 2.305028380943654e-05
Position 654: 2.2265126588860397e-05
Position 1389: 2.202646228728376e-05
Position 299: 2.1969567047505477e-05
Position 6871: 2.158183160581179e-05
Position 818: 2.0676988369639106e-05
Position 9090: 2.024932818014028e-05
Position 11321: 1.9828787460894086e-05
Position 245: 1.880206689647793e-05
Position 1891: 1.7164056004209456e-05
Position 1461: 1.6840235950276144e-05
Position 704: 1.63433075150576e-05
Position 632: 1.575591553358574e-05
Position 9461: 1.4940442207648343e-05
Position 4898: 1.4715600588212484e-05
Position 1095: 1.4450563339275014e-05
Position 4902: 1.3678664006855461e-05
Position 3898: 1.2355129966428003e-05
Position 8455: 1.1809736965528142e-05
Position 608: 1.1783286781950877e-05
Position 837: 1.1127553922026869e-05
Position 492: 1.059883718888225e-05
Position 1070: 1.0343090981427723e-05
Position 3985: 9.911403306060872e-06
Position 596: 9.839175855138807e-06
Position 722: 9.674536220334392e-06
Position 3030: 9.391160497499767e-06
Position 8382: 8.155400556898257e-06
Position 5846: 7.315136472766003e-06
Position 9480: 6.509379056007559e-06
Position 1400: 6.212001529021498e-06
Position 1274: 5.9885460678235115e-06
Position 282: 5.855228154275721e-06
Position 3084: 5.776106091820035e-06
Position 8639: 5.582948045396127e-06
Position 1514: 5.449409183069588e-06
Position 1087: 5.218927095757111e-06
Position 2217: 5.176494268268899e-06
Position 1682: 5.100726924024769e-06
Position 1122: 5.0039975915902525e-06
Position 1511: 4.993492148421743e-06
Position 6610: 4.8880896685943826e-06
Position 594: 4.448012234770732e-06
Position 826: 3.986447018099596e-06
Position 7451: 3.9785017623703325e-06
Position 147: 3.706729161763755e-06
Position 2022: 3.554852568023979e-06
Position 9000: 3.4909366034184205e-06
Position 1475: 3.4781354741478004e-06
Position 2833: 3.3171065385138307e-06
Position 2544: 2.790978501191892e-06
Position 1482: 2.686904184120976e-06
Position 646: 2.3335313516515992e-06
Position 175: 1.94373547775223e-06
Position 8721: 1.862361630119296e-06
Position 8681: 1.5422283108823134e-06
Position 3198: 1.4333290404216956e-06
Position 8618: 1.2016623309161138e-06
Position 686: 1.072808114377399e-06
Position 252: 1.0187727588795886e-06
Position 426: 9.858616161300099e-07
Position 669: 9.558509842572938e-07
Position 8806: 8.222169003510141e-07
Position 7203: 8.059488499587378e-07
Position 437: 7.713142751914385e-07
Position 7283: 6.704023754936993e-07
Position 8878: 5.670835236093866e-07
Position 8460: 5.221984320040593e-07
Position 618: 4.7476594212472365e-07
Position 8614: 4.640069669544546e-07
Position 181: 4.124167688681951e-07
Position 8412: 3.1273480369585596e-07
Position 497: 2.995839217646149e-07
Position 8653: 2.8478084878962147e-07
Position 6954: 2.767417939794778e-07
Position 706: 2.652284248785594e-07
Position 7130: 2.635387803807978e-07
Position 6929: 2.614686718979052e-07
Position 2414: 2.5025467810904293e-07
Position 308: 2.432484476887597e-07
Position 1139: 2.2275976046184733e-07
Position 9012: 2.044711560784587e-07
Position 1603: 1.3505779950232686e-07
Position 5714: 1.2771404049973714e-07
Position 1896: 1.1244059789533768e-07
Position 6348: 1.0615236136495923e-07
Position 1913: 1.0320008817363941e-07
Position 1652: 9.172284013620955e-08
Position 5963: 7.989321127684237e-08
Position 5380: 7.852019984116093e-08
Position 5524: 7.140093054864838e-08
Position 5139: 5.660094439218443e-08
Position 1244: 5.627647128082106e-08
Position 5868: 3.5303678021381785e-08
Position 6285: 3.057783626861938e-08
Position 5696: 2.969785311652374e-08
Position 1128: 2.7185697997911067e-08
Position 5778: 2.5717125836651825e-08
Position 5660: 2.426223671640071e-08
Position 735: 2.2652803340962745e-08
Position 5619: 2.1242227465299006e-08
Position 6206: 2.070541845067064e-08
Position 6354: 1.9652998656903204e-08
Position 2660: 1.9072708885550994e-08
Position 5602: 1.8019071540221874e-08
Position 614: 1.785814557073181e-08
Position 6179: 1.495703725962256e-08
Position 6322: 1.4204125168861004e-08
Position 2742: 1.4187447206090008e-08
Position 2844: 1.315943796952679e-08
Position 4643: 1.2662739586958356e-08
Position 1490: 1.185301198907315e-08
Position 6141: 1.1034916816988477e-08
Position 5728: 1.0889259660515323e-08
Position 1387: 1.0542488228391333e-08
Position 221: 9.423442736880077e-09
Position 1495: 9.235795415981573e-09
Position 305: 6.194579175925595e-09
Position 2909: 5.949810499264421e-09
Position 5493: 5.816954690148497e-09
Position 616: 3.6112848816735487e-09
Position 1410: 3.1290919130987807e-09
Position 657: 8.957032887783673e-10
Position 442: 6.559437762425411e-10
Position 2177: 2.0365796673917555e-10
Position 287: 1.5724412283944915e-10
Position 1283: 9.293957897762727e-11
Position 185: 2.1311147387316732e-11
Position 239: 2.0580236446318032e-11
Position 192: 6.186298353444272e-12
Position 316: 5.332757878417176e-12
Position 95: 1.936958668538628e-13
Position 188: 1.5479916503796834e-13
Position 77: 1.6221241423535206e-16
Position 68: 5.773675411864104e-17
