Gene = TIGIT
Position 1145: 0.00028654308433100686
Position 3546: 0.0002592250904562146
Position 3976: 0.0002479402197624837
Position 3406: 0.00022089261321053735
Position 262: 0.0002061927752293581
Position 3870: 0.00015125463222060185
Position 1261: 0.00012980818095695637
Position 1693: 0.00012726031092342784
Position 3201: 8.914936519893267e-05
Position 3399: 8.64051207388389e-05
Position 3322: 8.380844945452513e-05
Position 10370: 7.956217302477484e-05
Position 2152: 7.433085882406078e-05
Position 1702: 6.137005289676451e-05
Position 1806: 4.8803564574219007e-05
Position 3949: 4.830553453219061e-05
Position 709: 4.786403681896006e-05
Position 1953: 4.441695288926745e-05
Position 1680: 3.996272496221818e-05
Position 1822: 2.5358366835568656e-05
Position 1982: 2.4321680919015576e-05
Position 9319: 1.7535931518980987e-05
Position 658: 1.717357450700838e-05
Position 673: 1.6901249853066215e-05
Position 671: 1.675841016026481e-05
Position 1395: 1.3361091777514058e-05
Position 2027: 1.2209174541207726e-05
Position 2071: 1.0336000111444693e-05
Position 1347: 1.0102944223368714e-05
Position 2142: 9.767033524034138e-06
Position 3250: 6.2422174731277685e-06
Position 259: 6.236129015711308e-06
Position 5482: 4.5816970819076665e-06
Position 136: 4.570250461468474e-06
Position 5693: 3.5704967455958397e-06
Position 161: 3.323311836548051e-06
Position 339: 3.178389755106935e-06
Position 2939: 2.452874955409489e-06
Position 4991: 2.4092054308139717e-06
Position 3095: 1.8972877729198152e-06
Position 2370: 1.5756867122328446e-06
Position 713: 1.4012639719819512e-06
Position 880: 1.3606531419313086e-06
Position 457: 1.28040034926852e-06
Position 8657: 1.2057356877892955e-06
Position 355: 1.1626499798238054e-06
Position 4791: 1.107355029812424e-06
Position 2248: 1.069146381459518e-06
Position 899: 5.230374201440504e-07
Position 808: 3.9252959437665844e-07
Position 422: 3.5708122981908216e-07
Position 795: 3.5368558140021676e-07
Position 535: 3.463982186606458e-07
Position 400: 2.731670954860059e-07
Position 499: 2.2661126110722398e-07
Position 811: 1.3729239470464526e-07
Position 159: 1.1266804700735217e-07
Position 45: 1.0394755040540873e-07
Position 253: 5.408914710788727e-08
Position 188: 3.5737122827476125e-08
Position 272: 3.23324129985835e-08
Position 168: 2.9790514928671017e-08
Position 3087: 1.2643897979495024e-08
Position 1192: 5.039173721069877e-09
Position 363: 1.2193021904976343e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 8494: 0.9800131555237769
Position 5400: 0.655248617885021
Position 2897: 0.5366621701526394
Position 12058: 0.4605740888789945
Position 4627: 0.44004242552028777
Position 1878: 0.43377916186571236
Position 4442: 0.28486998024118276
Position 2869: 0.19707855398624322
Position 16886: 0.160196188912752
Position 2237: 0.1169931935172645
Position 18269: 0.08310143228858648
Position 5430: 0.07188976481790071
Position 416: 0.05755904434233018
Position 9509: 0.05301635049007411
Position 16792: 0.04886801836195619
Position 8143: 0.04854788572443397
Position 8790: 0.04490014985895079
Position 1444: 0.04018192748527554
Position 4816: 0.03638998162289411
Position 2854: 0.03465821669369672
Position 18226: 0.03221667559381553
Position 4669: 0.030731687442556364
Position 1036: 0.028956351769756975
Position 3224: 0.024310324353859738
Position 18457: 0.024269226549008177
Position 7699: 0.023967531457236253
Position 2942: 0.0238629756783108
Position 10134: 0.023836213807359844
Position 6775: 0.023180921911934722
Position 2911: 0.022702505546769232
Position 3374: 0.021851934194025806
Position 2303: 0.019312900564396808
Position 1551: 0.018619504021263937
Position 11736: 0.015979326109681287
Position 13311: 0.015805332870749866
Position 17078: 0.01383603318658748
Position 1884: 0.013631277206845427
Position 4848: 0.013188537445689246
Position 5485: 0.012433177981471576
Position 11840: 0.012136421358529834
Position 7494: 0.011895785452816074
Position 12982: 0.011427015266313127
Position 1569: 0.01097078548361617
Position 11486: 0.010792684844659634
Position 1492: 0.01072545206550899
Position 13864: 0.010237568383427516
Position 6417: 0.010230269013491321
Position 16795: 0.010175897604250382
Position 8235: 0.009930005856492763
Position 10199: 0.009379597829702397
Position 5448: 0.00907885117470762
Position 14228: 0.008253881430408937
Position 16777: 0.007994706211527553
Position 5812: 0.007982323972939534
Position 6193: 0.007670424470641771
Position 4691: 0.007218222241651077
Position 5404: 0.0064646471079074065
Position 3706: 0.0059655141914227786
Position 4851: 0.005737697489852483
Position 11540: 0.005543186198728585
Position 10636: 0.005485455644917868
Position 11574: 0.0054134111628815745
Position 6084: 0.005281810588346716
Position 852: 0.0049936649005066875
Position 1372: 0.004946572142624845
Position 825: 0.004887154459563682
Position 5285: 0.004524061108757654
Position 10432: 0.0038543696420208174
Position 8173: 0.003674095096479535
Position 1516: 0.0035820374408274216
Position 13430: 0.0035789014959643145
Position 13011: 0.003484919520518503
Position 15745: 0.0034585396056568012
Position 13556: 0.0033420352313159505
Position 17152: 0.003288502387660522
Position 14488: 0.0028793771552440162
Position 17308: 0.002843198623414929
Position 4487: 0.0028151396659902555
Position 13345: 0.002718013802542226
Position 2871: 0.002506324754468607
Position 15768: 0.002480805946107131
Position 6556: 0.002463891324696717
Position 10301: 0.0023089307631621505
Position 13985: 0.0022756746799747424
Position 8666: 0.002227415429683809
Position 10447: 0.0021899098242521777
Position 6731: 0.0021297618730850934
Position 4821: 0.0021234792810108294
Position 558: 0.002073212703008029
Position 2788: 0.002018971338498208
Position 1855: 0.001998510456612701
Position 2473: 0.0017577094682764902
Position 13665: 0.0017496271228522888
Position 2052: 0.001736136326331983
Position 1892: 0.0017239924666890187
Position 4643: 0.0016561277689231034
Position 14517: 0.0016392132719991992
Position 8753: 0.0016360429664304692
Position 10759: 0.001628772029227666
Position 8422: 0.0016045769573762648
Position 12672: 0.0015725440630485763
Position 13553: 0.0015718495977547677
Position 12240: 0.0015560710607203589
Position 11712: 0.001494704351700536
Position 8873: 0.0012789473216635384
Position 13884: 0.0012359484456361956
Position 5837: 0.001199555471192965
Position 6149: 0.001171964695753819
Position 2547: 0.0010993733864842665
Position 10450: 0.001079387819283224
Position 2261: 0.0010540692620886402
Position 783: 0.0010518997834580222
Position 11378: 0.0010421941888588005
Position 9041: 0.001005894876094748
Position 12752: 0.0009479045177934894
Position 7446: 0.0009340129997819586
Position 9691: 0.0009232306694508776
Position 1819: 0.0009023031244526757
Position 9152: 0.000887367342182904
Position 13133: 0.0007983912854617747
Position 11326: 0.0006719013137660577
Position 1918: 0.0006614075788474873
Position 8683: 0.0006567751267811288
Position 5230: 0.0006086453677417759
Position 9486: 0.0006059409422734907
Position 14240: 0.0005695411498865175
Position 1862: 0.000538766998224599
Position 8569: 0.0005353651384250321
Position 2877: 0.000528167797020808
Position 2204: 0.0005275606108746272
Position 12846: 0.0004901859493959063
Position 13743: 0.00048618531457504254
Position 10684: 0.00048483726954070676
Position 10724: 0.000476241509812616
Position 10987: 0.00043960680912750436
Position 363: 0.0004144018144198458
Position 433: 0.0003781991361051125
Position 1453: 0.000366891225679211
Position 13035: 0.0003608379995521557
Position 11295: 0.0003524312050353814
Position 11883: 0.000342931342438736
Position 2992: 0.0003266845138997494
Position 10519: 0.0003211423856805505
Position 1067: 0.00031500871965390253
Position 6608: 0.00031333157706255114
Position 9338: 0.00030783686556202063
Position 1408: 0.0002976925239051079
Position 9895: 0.00028938495260033954
Position 2305: 0.00028088413258229325
Position 3431: 0.00027912994004889244
Position 787: 0.00026761921893478705
Position 1214: 0.00026723890121456363
Position 4384: 0.000246697081163513
Position 9424: 0.0002376502526474424
Position 12332: 0.0002336916634872538
Position 9446: 0.00023345705030084046
Position 5064: 0.00022891690240352342
Position 14165: 0.0002230066968072816
Position 368: 0.0002107838691808361
Position 645: 0.00017071224380519665
Position 512: 0.00015389532596215332
Position 1575: 0.00015139975049000457
Position 307: 0.0001479418439333797
Position 8758: 0.00013867349383797251
Position 2412: 0.00013798445970938627
Position 526: 0.00012710414097287138
Position 9756: 0.0001257514420446508
Position 3177: 0.0001255997160752686
Position 11437: 0.00012222095186272176
Position 1391: 0.00011485797583527783
Position 8986: 0.0001089501792350298
Position 469: 8.267353386949111e-05
Position 12074: 8.231438258576247e-05
Position 10651: 8.167167531517342e-05
Position 9977: 8.149150953861925e-05
Position 1316: 7.858156463907531e-05
Position 8957: 7.387410837561659e-05
Position 9204: 7.044359338736979e-05
Position 9568: 6.526492373696103e-05
Position 3098: 5.818286191330151e-05
Position 3716: 5.4381608005734104e-05
Position 577: 4.7913663908505164e-05
Position 599: 4.7282251250893685e-05
Position 2081: 4.6022686641669854e-05
Position 930: 4.244293421433231e-05
Position 1175: 3.8048478848150455e-05
Position 1643: 3.791936409213508e-05
Position 1629: 3.1363328929344467e-05
Position 1982: 3.07818080287405e-05
Position 7331: 2.9725028100372057e-05
Position 5591: 2.8827243211324453e-05
Position 5644: 2.800585234954075e-05
Position 3240: 2.749819441611589e-05
Position 240: 2.6800807430081587e-05
Position 1342: 2.4841332980079604e-05
Position 1420: 2.4413266436847694e-05
Position 1678: 1.8748746936114082e-05
Position 7070: 1.841712897481422e-05
Position 1096: 1.5605972685963326e-05
Position 7108: 1.551064695147454e-05
Position 942: 1.3350084586764236e-05
Position 1786: 1.0103619305189033e-05
Position 1584: 4.730417165669252e-06
Position 1496: 4.51703620175194e-06
Position 1269: 4.2726131853927694e-06
Position 9536: 4.2704968807079736e-06
Position 210: 3.5984427140915086e-06
Position 1594: 3.5021056853098888e-06
Position 351: 3.1818414881608023e-06
Position 857: 3.104281504611316e-06
Position 268: 2.8249333213297325e-06
Position 911: 2.5864094680459722e-06
Position 718: 2.5693214301306846e-06
Position 793: 2.41830440059514e-06
Position 946: 2.4038741942728816e-06
Position 604: 2.2436298695811428e-06
Position 1789: 2.2081848432031643e-06
Position 194: 1.99760528009132e-06
Position 443: 1.8364246724542926e-06
Position 1069: 1.7813416777634578e-06
Position 1766: 1.751040715272626e-06
Position 625: 1.746894928928888e-06
Position 1934: 1.5283165541574858e-06
Position 2109: 6.086250068131651e-07
Position 2690: 5.865399619918731e-07
Position 3230: 5.09285685217469e-07
Position 742: 4.479405393950838e-07
Position 539: 4.1620807110007836e-07
Position 630: 2.6363036428995244e-07
Position 248: 1.5757192421570297e-07
Position 478: 1.1763900692969994e-07
Position 860: 9.099060955749777e-08
Position 225: 7.33814899972083e-08
Position 314: 4.901187252234879e-08
Position 373: 4.4486660402659363e-08
Position 535: 3.143351615647109e-08
Position 482: 2.2599454372028493e-08
Position 1624: 1.7798633018522885e-08
Position 709: 1.695164575918059e-08
Position 692: 1.6352448817513267e-08
Position 800: 1.2238228457110384e-08
Position 452: 1.0079295990907539e-08
Position 678: 9.283443323407944e-09
Position 696: 8.30797254653191e-09
Position 282: 8.20390203602841e-09
Position 487: 6.585469689502023e-09
Position 324: 3.385354965241298e-09
Position 757: 3.2298792671429073e-09
Position 658: 2.4527114620357095e-09
Position 650: 6.767450810289982e-10
Position 618: 4.172676368571034e-10
Position 494: 2.9127845825278927e-10
Position 899: 1.2040632890831685e-10
Position 336: 8.073144908798847e-11
Position 906: 6.921756806023413e-12
Position 499: 5.6931852459231915e-12
Position 330: 5.619212973740003e-12
Position 155: 2.314793847802738e-14
Position 176: 7.755175621823356e-15
Position 147: 1.5881592831338684e-19
Position 127: 5.534194442630293e-21
Position 107: 1.27828376437164e-21
Position 114: 8.104922210022016e-22
