Gene = IGSF21
Position 197: 1.685852855476928e-06
Position 1294: 1.6540471596800343e-06
Position 3283: 1.6413550230973354e-06
Position 2866: 1.5855857621488761e-06
Position 1355: 1.562348594711294e-06
Position 835: 1.3139737795170491e-06
Position 1254: 1.2614640379492364e-06
Position 1407: 1.124262931558249e-06
Position 1924: 1.0672971306769903e-06
Position 1444: 1.0542700863466266e-06
Position 3054: 9.891297732861513e-07
Position 2369: 9.637500764045107e-07
Position 879: 8.97914444552224e-07
Position 1374: 8.946881569594001e-07
Position 3104: 8.270281392213535e-07
Position 2844: 8.022074983061491e-07
Position 952: 5.972704439512303e-08
Position 760: 4.306936835660568e-08
Position 738: 4.3015065053399024e-08
Position 303: 1.2967607138520102e-08
Position 9: 7.93499782856465e-09
Position 283: 4.131275453991786e-09
Position 532: 1.3425242633604911e-09
Position 1088: 7.672558973659735e-10
Position 959: 3.268937891821285e-10
Position 954: 3.2031792811788795e-10
Position 413: 1.022783181535038e-11
Position 580: 3.4307272813631595e-12
Position 640: 2.2568525492547516e-13
Position 682: 3.0842582593377367e-15
Position 671: 3.658430530356523e-16
Position 660: 3.3283108803796096e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 13271: 0.8728004816593633
Position 22540: 0.5122221475899551
Position 7158: 0.4568903061228435
Position 19076: 0.3660997193800407
Position 20936: 0.21966689651274013
Position 20896: 0.20715418806903682
Position 25290: 0.15147561478660443
Position 6984: 0.1321116980100874
Position 3268: 0.11878984606359945
Position 1014: 0.11564591442316426
Position 1060: 0.10611756527609555
Position 11856: 0.09932641752422319
Position 17268: 0.08621553517305856
Position 7349: 0.08024425989671356
Position 7519: 0.049056837003504564
Position 6937: 0.04850220559231964
Position 5794: 0.04162846789834843
Position 10904: 0.035225964377195655
Position 10513: 0.03167058961890339
Position 16758: 0.030007640358061752
Position 10446: 0.028949681454090926
Position 18129: 0.028023495181017467
Position 7878: 0.024959508226492677
Position 7540: 0.02417017283335119
Position 8424: 0.023140733441815192
Position 8306: 0.021341014706508784
Position 4722: 0.020102404735217298
Position 7811: 0.017963164845533217
Position 4073: 0.013979608504010872
Position 1007: 0.010679380130062489
Position 6831: 0.010175743847213528
Position 17394: 0.009926510399639902
Position 7209: 0.009704721355892185
Position 10111: 0.008635055944551622
Position 16841: 0.007609211564759043
Position 1063: 0.006243735095287687
Position 6219: 0.005910827019621894
Position 3896: 0.005305564300721419
Position 18491: 0.004793722751178149
Position 1022: 0.004762646241538903
Position 7253: 0.00473014690368775
Position 6309: 0.004633540979744081
Position 7429: 0.00413336272779231
Position 15528: 0.002655505749895425
Position 17508: 0.002592306888170048
Position 1118: 0.0022468203250189454
Position 3861: 0.0022276705721420427
Position 1195: 0.0021481473774134533
Position 7691: 0.0020683797534762783
Position 15258: 0.001776289625157466
Position 16266: 0.001745978260192888
Position 14478: 0.0016807190718279594
Position 13686: 0.0015324067343675876
Position 13529: 0.0014909503379355283
Position 6149: 0.0014245218832862128
Position 4000: 0.0013815255665262224
Position 16353: 0.0013595404382650582
Position 9979: 0.0013327559479321014
Position 8578: 0.0013316075344570297
Position 4084: 0.0011632073162053367
Position 14895: 0.0009405799327583306
Position 4216: 0.0008906406164010533
Position 3282: 0.0008600519438890389
Position 5493: 0.0007948122214940493
Position 5552: 0.0005987115508102789
Position 10204: 0.0005068727446087877
Position 1809: 0.0004826321874495044
Position 6280: 0.0004776102907001249
Position 13504: 0.0003909277206543723
Position 1035: 0.0003649121042485994
Position 965: 0.00034210931528385675
Position 14833: 0.00032218183982005773
Position 13432: 0.00030007812124500786
Position 3915: 0.0002377692464887987
Position 4044: 0.0002159924378065246
Position 2043: 0.00020637517650001834
Position 10907: 0.00020497231372385024
Position 2582: 0.0001846947889007898
Position 2539: 0.00015947477798978368
Position 6772: 0.00013666116064038614
Position 1727: 0.00013561187854594877
Position 2408: 0.00013155526422493598
Position 5285: 0.00012675103973716365
Position 1713: 0.00012573378212342093
Position 4130: 0.00011867208540530553
Position 3489: 0.00010865632528250523
Position 3955: 0.00010614207250805855
Position 4005: 0.00010307214139023703
Position 2301: 9.969640379768607e-05
Position 3313: 9.516488138252197e-05
Position 3601: 9.47323864393006e-05
Position 7646: 8.677767306143823e-05
Position 5406: 7.938473488709817e-05
Position 4474: 7.910047783057296e-05
Position 7364: 7.456533848598637e-05
Position 6017: 7.348430143871186e-05
Position 2943: 7.090107986032151e-05
Position 2076: 6.710881975675321e-05
Position 3020: 6.370207077924741e-05
Position 10047: 6.13915350629986e-05
Position 2593: 5.5447662477787335e-05
Position 370: 5.350949615176605e-05
Position 1444: 4.8241949102383194e-05
Position 2105: 4.600600848544424e-05
Position 6648: 4.562785284202007e-05
Position 2836: 4.457869097703714e-05
Position 2165: 4.3196855647630255e-05
Position 919: 3.6575078037325694e-05
Position 10342: 3.607490108050286e-05
Position 9439: 3.1813914427471435e-05
Position 2438: 3.13292630729542e-05
Position 8842: 2.931964027458115e-05
Position 3513: 2.9168969747492424e-05
Position 542: 2.8104679619810536e-05
Position 2709: 2.3836936765036533e-05
Position 3690: 2.3512861501366506e-05
Position 1298: 2.283741672662764e-05
Position 2000: 2.1844899896805764e-05
Position 5476: 2.1596496208794585e-05
Position 646: 2.134380592872666e-05
Position 9208: 2.1231449543137203e-05
Position 8785: 1.9619977211105854e-05
Position 5334: 1.9603215327540427e-05
Position 2008: 1.9380722404756902e-05
Position 6891: 1.91307262115713e-05
Position 727: 1.5327883399404478e-05
Position 2276: 1.53159759008299e-05
Position 696: 1.3993856909826942e-05
Position 3606: 1.2118997264457471e-05
Position 4190: 1.0298673949000957e-05
Position 1397: 8.669689406014899e-06
Position 1954: 8.53217231285107e-06
Position 1952: 8.212317876652284e-06
Position 5137: 7.3836114447697144e-06
Position 1910: 7.104453515637311e-06
Position 1652: 6.8856795878247904e-06
Position 2237: 6.598428016869388e-06
Position 3687: 6.1655907842278115e-06
Position 6436: 5.688758366751382e-06
Position 6543: 5.659187235345964e-06
Position 5020: 5.262379736760416e-06
Position 585: 4.49425454656011e-06
Position 3451: 4.23818496239437e-06
Position 544: 4.212484940728011e-06
Position 5090: 4.193622839575677e-06
Position 1844: 3.5399422280453095e-06
Position 2412: 3.4536845111587233e-06
Position 1907: 3.2090540419669825e-06
Position 2656: 3.067038689073796e-06
Position 724: 3.0468186961447874e-06
Position 3748: 2.8144140412913837e-06
Position 283: 2.5704937122149044e-06
Position 4768: 2.3620156597156685e-06
Position 1997: 2.346965723895561e-06
Position 3530: 1.7331721200559593e-06
Position 3824: 1.7026139496726036e-06
Position 747: 1.6903616187980747e-06
Position 2949: 1.6178271612066228e-06
Position 184: 1.495274131100175e-06
Position 3437: 1.3435253880073217e-06
Position 745: 1.2728508059677494e-06
Position 709: 1.2551017240137585e-06
Position 1742: 1.1917138123713707e-06
Position 1153: 1.1503680450823736e-06
Position 958: 1.0320185262826143e-06
Position 1348: 8.465755814144107e-07
Position 1526: 7.854751478398408e-07
Position 1570: 7.626244918016141e-07
Position 1724: 7.478156371815977e-07
Position 1175: 6.915090797183546e-07
Position 1850: 6.753145212768866e-07
Position 2055: 6.516267670588738e-07
Position 1511: 5.688000670653053e-07
Position 2273: 5.371731008431344e-07
Position 518: 4.779202291004497e-07
Position 2498: 4.368163037422708e-07
Position 981: 4.297294426529349e-07
Position 2445: 4.1770917115479915e-07
Position 1879: 3.773619092128427e-07
Position 1762: 3.491322872526507e-07
Position 712: 3.1538266893666253e-07
Position 1451: 2.6296830036733056e-07
Position 1088: 1.9620959501293482e-07
Position 3933: 6.97988409869173e-08
Position 839: 4.499753885216022e-08
Position 825: 4.407250239329578e-08
Position 602: 1.2715524599389683e-08
Position 610: 6.3306049381863525e-09
Position 296: 4.655054124550076e-09
Position 852: 4.090613011545094e-09
Position 558: 3.933455671902603e-09
Position 928: 2.929451053273734e-09
Position 1372: 2.576980576855502e-09
Position 1366: 2.4124129918134068e-09
Position 1086: 2.1122748633042155e-09
Position 1666: 2.0801262368310158e-09
Position 399: 2.050188797948879e-09
Position 292: 1.9862076455722804e-09
Position 1410: 1.9319707798431526e-09
Position 1605: 1.887648548938251e-09
Position 606: 1.7103166785411837e-09
Position 807: 1.6255925914800364e-09
Position 799: 1.6099791345213646e-09
Position 1553: 1.3258958906855007e-09
Position 1585: 1.2724753089061537e-09
Position 1448: 1.254896635087798e-09
Position 1965: 9.025205634372102e-10
Position 849: 7.611264134096996e-10
Position 754: 6.941261915405691e-10
Position 320: 4.6031223125101306e-10
Position 2253: 4.123251942417924e-10
Position 186: 3.1283523485053756e-10
Position 1610: 2.427675495517343e-10
Position 1498: 2.2744740689751055e-10
Position 803: 2.005919331375364e-10
Position 192: 1.5871276799423288e-10
Position 1682: 1.4929897130524663e-10
Position 1866: 1.3232728647912676e-10
Position 1129: 1.3083539706614416e-10
Position 299: 1.180177053714097e-10
Position 624: 6.767918930354796e-11
Position 626: 6.611180975482499e-11
