Gene = FCMR
Position 2803: 0.000889833660289174
Position 256: 0.0008845202407427995
Position 3824: 0.0008716429303262771
Position 9356: 0.0008528915268385143
Position 12807: 0.0007810476503383484
Position 9253: 0.0007657570144813981
Position 4240: 0.0007611523448890013
Position 5874: 0.000745219090149418
Position 12179: 0.0007341434615506501
Position 13111: 0.0007149031724168421
Position 383: 0.0007039493596040118
Position 10627: 0.0006912564741504815
Position 6073: 0.0006458663484665817
Position 1252: 0.0006289335145631762
Position 15306: 0.0006288666466109625
Position 400: 0.0006163494178228235
Position 4448: 0.0005991193593209097
Position 13943: 0.0005792840463676157
Position 2249: 0.0005166154179456491
Position 310: 0.00048273130741754094
Position 6054: 0.00045663649822833235
Position 2046: 0.00045095565765640927
Position 3902: 0.00044445372483666837
Position 2058: 0.00043673753346846594
Position 1052: 0.000402038951327231
Position 1132: 0.0003955035276264421
Position 12744: 0.00038118363684136697
Position 13243: 0.00037802875671497414
Position 16693: 0.00037468879184137304
Position 2408: 0.00036806713681010683
Position 13707: 0.000354905379980571
Position 1104: 0.0003532921476623824
Position 2038: 0.00034968299237082953
Position 424: 0.00034327576313135524
Position 16247: 0.0003262843950550992
Position 14290: 0.0003045630523017887
Position 1501: 0.00030304149395791053
Position 2171: 0.000294229837098071
Position 862: 0.0002936808872905295
Position 2277: 0.00028944453044450443
Position 2569: 0.00028402659740181166
Position 4033: 0.0002707436427748871
Position 865: 0.000267359845880102
Position 2064: 0.0002651392318502776
Position 3763: 0.00025672369456958326
Position 11946: 0.00025066263639963776
Position 12510: 0.0002451664204662999
Position 3509: 0.00023641080100468925
Position 12895: 0.00023568296973051133
Position 6116: 0.00019722244245485456
Position 752: 0.00019257246659661395
Position 180: 0.00018639183616616913
Position 2336: 0.00018069125572072706
Position 14736: 0.00015581943827569817
Position 13560: 0.00014410894361899682
Position 1973: 0.0001422687119240888
Position 15056: 0.00013972712122456947
Position 3133: 0.0001391463532163724
Position 2595: 0.00013754033896759535
Position 13079: 0.00010541029171954503
Position 566: 0.00010147261773892308
Position 811: 9.923591842774929e-05
Position 1853: 9.540651715312629e-05
Position 14778: 9.472696787939896e-05
Position 2082: 8.534195554623519e-05
Position 2707: 7.429866062560839e-05
Position 3936: 7.29990418161623e-05
Position 2429: 6.99499919358706e-05
Position 11907: 6.230206073364743e-05
Position 2755: 6.198401538936733e-05
Position 3302: 5.9921403514023035e-05
Position 3390: 5.939506346726203e-05
Position 498: 5.0045050555828275e-05
Position 3939: 4.922702878751715e-05
Position 2909: 4.853936919128511e-05
Position 3512: 4.661593302685417e-05
Position 12877: 4.5702334918915223e-05
Position 3062: 4.521204596217637e-05
Position 1761: 4.4629678071682213e-05
Position 633: 4.340582757676094e-05
Position 1789: 4.2776455297736373e-05
Position 2318: 4.145872516199288e-05
Position 657: 3.2793978602680427e-05
Position 2662: 3.0444397809277597e-05
Position 729: 2.751737322781662e-05
Position 12565: 2.5261283674292827e-05
Position 3384: 2.3121724312156847e-05
Position 12773: 2.2380091022632136e-05
Position 404: 2.2119110788699977e-05
Position 1318: 2.1711448898481713e-05
Position 12723: 2.12307130475189e-05
Position 1452: 2.1198426818475416e-05
Position 460: 1.9709114068295073e-05
Position 2263: 1.8666846222781325e-05
Position 1736: 1.7497626282093404e-05
Position 1153: 1.609382043378373e-05
Position 3587: 1.48742563096118e-05
Position 3400: 1.4223431736146546e-05
Position 4010: 1.4056725078989541e-05
Position 12662: 1.396909942044851e-05
Position 2832: 1.1714590193699332e-05
Position 1156: 1.1641830560533038e-05
Position 542: 1.1613736184753926e-05
Position 2404: 1.0952243771935417e-05
Position 12948: 1.0029119982217807e-05
Position 4471: 9.52164473097547e-06
Position 1803: 9.475799481663826e-06
Position 2889: 7.647795486152388e-06
Position 616: 5.479108443668537e-06
Position 507: 3.8185619761587444e-06
Position 107: 3.537254643417583e-06
Position 5940: 2.463645593040448e-06
Position 206: 1.976365474679786e-06
Position 2209: 1.8689447676694395e-06
Position 510: 1.4859294078398053e-06
Position 1175: 1.4854934693540095e-06
Position 1552: 1.13041800159711e-06
Position 240: 1.0711622012614276e-06
Position 1710: 8.714719651349655e-07
Position 316: 6.815099506141346e-07
Position 1707: 6.196063074118075e-07
Position 1263: 4.6361284369341314e-07
Position 756: 4.4635972220732903e-07
Position 436: 3.638455906417361e-07
Position 1582: 3.5482198425102816e-07
Position 1644: 3.3700635125372763e-07
Position 333: 3.2721781223128414e-07
Position 696: 3.10790928932893e-07
Position 643: 3.06346082893103e-07
Position 681: 2.3917872176432417e-07
Position 572: 1.5809841683454672e-07
Position 1349: 1.177772173122026e-07
Position 1627: 9.573360784771139e-08
Position 135: 9.15851692079607e-08
Position 237: 6.665597895154823e-08
Position 1269: 5.6131976931895744e-08
Position 219: 5.399374002160399e-08
Position 677: 4.8010374710992585e-08
Position 1159: 3.8014283225272846e-08
Position 1162: 3.792961800624795e-08
Position 185: 3.709996801677673e-08
Position 481: 3.3635851440471876e-08
Position 323: 1.2529217319010585e-08
Position 138: 1.2300855226441908e-08
Position 514: 3.2562900319449027e-09
Position 431: 1.2134554976864952e-09
Position 704: 5.795386249380013e-10
Position 1908: 9.8718001985042e-11
Position 523: 6.74204603033141e-15
