Gene = GMPS
Position 464: 7.35736706204806e-06
Position 1017: 6.687787511389898e-06
Position 719: 6.404166057973435e-06
Position 51699: 6.31498227765011e-06
Position 1078: 5.410689583596539e-06
Position 1658: 5.3105522178095825e-06
Position 44829: 4.10734052365891e-06
Position 648: 1.3129410665957679e-06
Position 826: 1.2674142934214304e-06
Position 45571: 1.2248393605663882e-06
Position 855: 9.82937451216681e-07
Position 55314: 8.411773952827729e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 22981: 1.000000000000001
Position 27589: 1.000000000000001
Position 40577: 0.9953418737803373
Position 43882: 0.9945152864970531
Position 33326: 0.9796935013316201
Position 48696: 0.96680565819605
Position 61228: 0.8936960406995507
Position 64379: 0.8794435372105048
Position 14158: 0.8628506784274187
Position 51650: 0.8235705427231351
Position 65801: 0.8064751412007091
Position 45482: 0.7607727912098314
Position 54704: 0.6727026033817725
Position 44253: 0.5268118245265304
Position 28159: 0.4960710193413662
Position 16895: 0.4665872075971926
Position 28203: 0.43622800186433824
Position 20105: 0.3757516368863577
Position 16762: 0.34706796074553203
Position 34502: 0.31984218718502355
Position 59462: 0.29522382828140015
Position 67230: 0.2816431030773749
Position 54722: 0.2759758676028843
Position 55210: 0.27299199234775406
Position 35623: 0.23525518966568096
Position 12145: 0.2223419071424641
Position 67507: 0.212661773650638
Position 67054: 0.18569653333680008
Position 72198: 0.1811055437511061
Position 46463: 0.17132458080047808
Position 49595: 0.15199886942883187
Position 40155: 0.15015784400080562
Position 70225: 0.13360400894694807
Position 69649: 0.12417398125901738
Position 68603: 0.11773176037074631
Position 18729: 0.11472146822084997
Position 14054: 0.10438986124135159
Position 34318: 0.0953134046959486
Position 41507: 0.08019800311088676
Position 67761: 0.07595079116689712
Position 14411: 0.07326168116391502
Position 41534: 0.0669275774211613
Position 7065: 0.06213369207650783
Position 64405: 0.06207365808806303
Position 69270: 0.05782693421504972
Position 2212: 0.052385819030295856
Position 33574: 0.05122939406186812
Position 53938: 0.05107227343371682
Position 70956: 0.04802385645509365
Position 14415: 0.04240222968458708
Position 70125: 0.04118440931228055
Position 55182: 0.04006941379911979
Position 53986: 0.03424457509892026
Position 60672: 0.033912123014101084
Position 41970: 0.03338257237409155
Position 71955: 0.033162860218176604
Position 51354: 0.033015856004047536
Position 53579: 0.03216382880281522
Position 28446: 0.03150992320391044
Position 41461: 0.030517400249641558
Position 54889: 0.030293149573428896
Position 54913: 0.027765254039768227
Position 2125: 0.0275683572448578
Position 53661: 0.02753058288317066
Position 44249: 0.02512027293986015
Position 65024: 0.024514126521570347
Position 67951: 0.024367963778271575
Position 64602: 0.024002577938429418
Position 63701: 0.023456251466664486
Position 66406: 0.023388284947952497
Position 53364: 0.02312569899604903
Position 64450: 0.022981719932800414
Position 49567: 0.02295425082939425
Position 9728: 0.02261237135050563
Position 35170: 0.02219797405614384
Position 47625: 0.021813961031940783
Position 42432: 0.02164273498608593
Position 41024: 0.020485927946477012
Position 45457: 0.01909887542979426
Position 53844: 0.01864844586723757
Position 53115: 0.0185784144580593
Position 69294: 0.01787743520489261
Position 53389: 0.015939985283430175
Position 61248: 0.015931369947301485
Position 71047: 0.014754964398104135
Position 14322: 0.014135977453968935
Position 9761: 0.013356964487304786
Position 42398: 0.01331917995436644
Position 68485: 0.013118429165437108
Position 66890: 0.013047609479158392
Position 71578: 0.012882754872419582
Position 67613: 0.012585903244343744
Position 9748: 0.012272855152432333
Position 68546: 0.012065800613434836
Position 44414: 0.011995514151705855
Position 60306: 0.01160117736908546
Position 67178: 0.011554965606755925
Position 64692: 0.011459691308473687
Position 68861: 0.009849206561801164
Position 37232: 0.009300687238059751
Position 45543: 0.009233044666510985
Position 2194: 0.008624134335238561
Position 46802: 0.008109129789406418
Position 64664: 0.007998965891610744
Position 51029: 0.007471124225645286
Position 44272: 0.007433144822377306
Position 67544: 0.007040126823917488
Position 45939: 0.007009025792349661
Position 44417: 0.006913616493823169
Position 67983: 0.006221579736859378
Position 53606: 0.00595279736029086
Position 55500: 0.005937892856103237
Position 67204: 0.005896663360428394
Position 55861: 0.005637750885830769
Position 60330: 0.0056037548248788075
Position 65875: 0.005564770183804819
Position 51459: 0.00554935555636745
Position 45443: 0.005466249962228836
Position 65049: 0.005219847792393424
Position 42159: 0.005013851270549909
Position 67988: 0.004954925785880089
Position 35198: 0.004863518975610531
Position 53941: 0.004833818977803767
Position 48664: 0.0047871455334988055
Position 42403: 0.004561486204401839
Position 65576: 0.004459749971806052
Position 68154: 0.004362693886007736
Position 36093: 0.004318981290945671
Position 41735: 0.0042196057346435886
Position 67462: 0.004187891027345193
Position 46031: 0.004042162465585074
Position 67282: 0.003950298728038277
Position 50457: 0.003862776260801747
Position 48325: 0.0037354953104099514
Position 53865: 0.0037233949917768595
Position 34530: 0.00363238629157339
Position 48540: 0.003592123692174362
Position 45589: 0.0035124125754534513
Position 65878: 0.003419319370603223
Position 71582: 0.003419234738687748
Position 44444: 0.0032752435398022603
Position 46459: 0.0032493687967284947
Position 47996: 0.0032445833953200494
Position 5587: 0.003125340611326157
Position 49761: 0.0030250475998801333
Position 67954: 0.0028839395401824785
Position 50343: 0.0028478509279966048
Position 7083: 0.0028304041991072592
Position 65717: 0.002784728223140144
Position 66246: 0.0027553885562343196
Position 4396: 0.0026909952483118588
Position 43936: 0.002651422322332369
Position 8027: 0.002593755635329283
Position 55239: 0.002470877697854014
Position 46082: 0.002451399843917473
Position 65922: 0.0023858280027413002
Position 52423: 0.0023265120794130137
Position 42455: 0.0021733561708810255
Position 2249: 0.0021487094932710568
Position 65106: 0.002127924418410969
Position 51433: 0.001997257736662121
Position 6990: 0.0019232168495786116
Position 7030: 0.0018918214233092367
Position 48286: 0.0018654749598781633
Position 49780: 0.0018059941727888024
Position 67840: 0.0017585298710161386
Position 68434: 0.0017224446748785856
Position 51669: 0.0016729484226564364
Position 46132: 0.0016200321713471116
Position 6939: 0.0015841177316823897
Position 49192: 0.001343384638466721
Position 41705: 0.0013391264387390776
Position 6907: 0.0012755390224073002
Position 43010: 0.0012446733562501808
Position 67895: 0.001146652382233876
Position 54895: 0.0011220429435727848
Position 50137: 0.0010285427676617815
Position 45571: 0.0010160077848658223
Position 49157: 0.0009804784766606494
Position 41189: 0.0009791114786022045
Position 5642: 0.0009760151010483448
Position 50257: 0.0009352456824617925
Position 8091: 0.0009345607134472749
Position 55152: 0.0009281002778365631
Position 51943: 0.0009167281562254446
Position 53439: 0.0008970766892000962
Position 49017: 0.000866665257706465
Position 55739: 0.0008402932171613182
Position 52443: 0.0008284283376256043
Position 41383: 0.0007724301423788465
Position 66662: 0.0007543674687973147
Position 40990: 0.0007465172670236595
Position 51575: 0.0007348148875702972
Position 66632: 0.0006974947568243725
Position 6889: 0.0006937930205727641
Position 67190: 0.0006697018711343955
Position 49061: 0.0006654881124268663
Position 42651: 0.0006581781500220756
Position 55520: 0.0005922924508546536
Position 52495: 0.0005853585733093799
Position 46672: 0.0005818009821495761
Position 68237: 0.0005724277505649564
Position 47665: 0.0005689912272433684
Position 49787: 0.0005523789305447656
Position 51592: 0.0005001074485675347
Position 68033: 0.0004989298033587151
Position 48733: 0.0004932391339518844
Position 66738: 0.000479524049783989
Position 65510: 0.00047612173506972994
Position 66683: 0.00047480231638453746
Position 2268: 0.00046892519246811125
Position 50176: 0.00045629199949553294
Position 50474: 0.00044587785891358995
Position 45772: 0.0004311174112001023
Position 40968: 0.0004161370316215157
Position 51846: 0.00035872843801127
Position 65634: 0.00030849832427836093
Position 45740: 0.0003027425063573214
Position 64044: 0.0002975649261480288
Position 44419: 0.000290613421620142
Position 52286: 0.00028605756883818244
Position 45630: 0.0002818278160580447
Position 45522: 0.0002719517578108119
Position 49925: 0.00026496265004756947
Position 44334: 0.0002409539392005667
Position 5502: 0.0002111000507750814
Position 8055: 0.00021008842858461489
Position 4392: 0.00020275174336928278
Position 49523: 0.00019429060878332866
Position 66091: 0.0001936512312062986
Position 64890: 0.00016462136961735885
Position 44255: 0.00014727056309723092
Position 52160: 0.00014178735080384828
Position 45383: 0.00012541234079582384
Position 54518: 0.00011500697885419074
Position 44351: 0.00010957128289301435
Position 46058: 7.033822201832478e-05
Position 44395: 6.865302233572701e-05
Position 4258: 6.645077039483861e-05
Position 49255: 6.600565252007288e-05
Position 45895: 5.962720116785228e-05
Position 51703: 5.630615214676822e-05
Position 4416: 5.563184023201385e-05
Position 48841: 4.732482557295082e-05
Position 53162: 3.789217329346269e-05
Position 5318: 3.752878186859822e-05
Position 48898: 3.480031544019742e-05
Position 51605: 3.387339137137487e-05
Position 44485: 3.222030198778848e-05
Position 49108: 3.214126354332783e-05
Position 45524: 2.1196465433734314e-05
Position 45869: 1.4829645951529023e-05
Position 46484: 1.27379781367633e-05
Position 45795: 1.2307110893348306e-05
Position 55066: 1.02775378900706e-05
Position 55215: 8.947174869748057e-06
Position 46621: 7.791527503463301e-06
Position 57213: 6.1131762707172e-06
Position 55263: 4.142098243912961e-06
Position 44746: 4.107340523658899e-06
Position 49729: 3.7440760995760054e-06
Position 56588: 3.672614300662955e-06
Position 64858: 1.0334151190349338e-06
Position 45325: 7.014622351134089e-08
Position 44193: 1.707214598156388e-10
Position 44128: 1.2582415083250136e-10
Position 44196: 1.207451631220315e-10
