Gene = LSM5
Position 3806: 0.05589594454086254
Position 885: 0.053089075174292684
Position 3788: 0.03834519340298926
Position 4992: 0.03510839661345535
Position 1094: 0.025001457969557477
Position 4374: 0.023884346093237013
Position 2787: 0.023700100796260854
Position 3357: 0.02222951532331739
Position 2444: 0.021393286399238456
Position 3272: 0.019913742859544357
Position 3948: 0.01620444170609583
Position 4340: 0.012335770259910306
Position 3767: 0.011279390862660074
Position 3513: 0.009777478300821823
Position 3181: 0.008982713981506508
Position 1765: 0.008906860285670181
Position 2878: 0.007997969801207523
Position 3308: 0.007624998073450354
Position 3968: 0.0071770849421322
Position 4664: 0.006487762776081421
Position 3409: 0.006435632732810703
Position 3823: 0.00621934978739369
Position 1269: 0.005361592787856806
Position 631: 0.004077119942781492
Position 3254: 0.004048121182888374
Position 3770: 0.003772307193411101
Position 4937: 0.003407558121118329
Position 4692: 0.0032956354774877016
Position 2993: 0.002778003023766546
Position 4479: 0.0026866966539369277
Position 2841: 0.0024738877914870735
Position 614: 0.0024288414619773385
Position 1151: 0.0021915812722367164
Position 287: 0.002042025489877053
Position 1303: 0.0020179187874283604
Position 4718: 0.0019823425709199678
Position 4577: 0.001782527308264912
Position 2585: 0.0016369506198401723
Position 313: 0.0014869396337528283
Position 2698: 0.0012822306464928873
Position 4103: 0.001206968331912619
Position 2554: 0.001167533336185572
Position 175: 0.0010843359733596503
Position 1075: 0.0010495909984009008
Position 3976: 0.0010152422109569468
Position 1280: 0.0009514479892631765
Position 4528: 0.0009461221011077243
Position 250: 0.0009213361902235186
Position 2457: 0.0008986921225011229
Position 2674: 0.0008925693073291069
Position 2410: 0.0008759231012640341
Position 577: 0.0008662842311061747
Position 863: 0.0007686422176731606
Position 691: 0.0007116061109999476
Position 2117: 0.000663526975136082
Position 2796: 0.0006402244162023578
Position 1562: 0.0006140782457336764
Position 1838: 0.0005950702342126072
Position 898: 0.00057833457395636
Position 4481: 0.0004630590600314078
Position 434: 0.00042420863863611543
Position 1395: 0.00040632891778769287
Position 205: 0.0003763009152985171
Position 247: 0.00036902674944387165
Position 2957: 0.00035594976822906575
Position 3277: 0.00032182069508029465
Position 4200: 0.0003133344202908648
Position 2919: 0.0003019139610474515
Position 1648: 0.0002613562873309743
Position 1305: 0.00023812701533699259
Position 947: 0.0002369567881894869
Position 1842: 0.00022451775723470978
Position 3694: 0.00022038843877237284
Position 914: 0.00019486527070684131
Position 840: 0.00017911355162664866
Position 2505: 0.00017019176336561246
Position 2852: 0.00016354214172594457
Position 2677: 0.00011646409728993204
Position 171: 9.722289523329358e-05
Position 3852: 8.710238230195044e-05
Position 1427: 8.122852981474941e-05
Position 235: 6.824190451994359e-05
Position 1184: 6.545425797968801e-05
Position 2291: 5.957622944820238e-05
Position 1319: 4.95182454431043e-05
Position 2953: 4.743975214053203e-05
Position 329: 3.6979292854463816e-05
Position 1328: 3.488704543613694e-05
Position 2703: 3.4089440553003697e-05
Position 552: 3.237939012414164e-05
Position 2282: 3.2251569532430006e-05
Position 469: 2.2882009974452934e-05
Position 2217: 1.9311062323087448e-05
Position 393: 1.8995616782341238e-05
Position 523: 1.7224490263219022e-05
Position 555: 1.6228393070903206e-05
Position 187: 1.6095287449552687e-05
Position 292: 1.4901262216296855e-05
Position 228: 1.4837073002477202e-05
Position 1945: 1.2656340025625478e-05
Position 439: 1.2377857058091598e-05
Position 1170: 1.0827131456369144e-05
Position 1907: 1.0435962368232464e-05
Position 826: 1.0187567712247866e-05
Position 639: 9.500694094388512e-06
Position 341: 9.245671633770039e-06
Position 385: 9.095332660320863e-06
Position 723: 5.6538796143586195e-06
Position 1530: 4.976816645428602e-06
Position 1580: 4.937010091480271e-06
Position 955: 4.745203935621603e-06
Position 1911: 4.7350061910592445e-06
Position 933: 4.630566698227246e-06
Position 1120: 4.505437132793802e-06
Position 828: 4.4812211500532625e-06
Position 669: 4.36323057484469e-06
Position 1199: 3.930864394666859e-06
Position 1345: 3.7313772683531103e-06
Position 2326: 3.4376963427950787e-06
Position 730: 2.878528387648113e-06
Position 696: 2.5689031641351853e-06
Position 643: 2.435289147522441e-06
Position 1444: 1.075973391155123e-06
Position 1005: 1.0066657484641974e-06
Position 1001: 9.462967235442412e-07
Position 1973: 9.27899563197808e-07
Position 372: 8.993345286276099e-07
Position 713: 8.830197019259809e-07
Position 413: 7.226105976987166e-07
Position 757: 6.752762893467724e-07
Position 653: 6.297481557408875e-07
Position 702: 5.562729264452011e-07
Position 732: 1.980970820766695e-07
Position 497: 1.714764081060267e-07
Position 1101: 1.4595713918034024e-07
Position 666: 1.3524386247201924e-07
Position 508: 1.1524504068683125e-07
Position 1122: 1.0157224114794946e-07
Position 1211: 9.159560265581511e-08
Position 1231: 4.016756878008656e-08
Position 443: 2.6862169017637433e-08
Position 1360: 1.7262646036103267e-08
Position 397: 6.681703644446314e-09
Position 648: 5.2416952742963166e-09
Position 1223: 3.499573404408374e-09
Position 651: 3.3265672509315174e-09
Position 741: 2.970662353354797e-09
Position 1606: 7.859303587074438e-10
Position 123: 2.969696726923463e-11
Position 400: 1.5513715631288035e-11
Position 98: 9.377121627913696e-12
Position 144: 6.1854770783591505e-12
Position 85: 1.9548958474566427e-12
Position 129: 7.0667218187012354e-15
Position 158: 3.975951428106173e-15
Position 120: 1.1243654263252093e-16
Position 133: 4.0208658006309892e-19
