Gene = PRELID2
Position 244: 0.0006924733012500485
Position 5336: 0.0006365015117488094
Position 1570: 0.0005984399938099014
Position 2481: 0.0005665706658343123
Position 7019: 0.0005294812917385202
Position 1228: 0.0005115418598780976
Position 8983: 0.0005022266149223986
Position 17758: 0.0003618568769831889
Position 238: 0.0003184123554875072
Position 5093: 0.00025173945718690645
Position 10943: 0.00022987290769585882
Position 2493: 0.0002130233682470395
Position 16486: 0.00016892571252780206
Position 25235: 0.0001548217172485226
Position 9875: 0.0001346278411562572
Position 69: 0.0001179926767470187
Position 61: 0.00010442499499279252
Position 8042: 8.874644278095544e-05
Position 15886: 8.250766100682084e-05
Position 22829: 7.985397478107283e-05
Position 15614: 7.746362376551823e-05
Position 23310: 7.497412403566884e-05
Position 5952: 6.104650989995974e-05
Position 26663: 6.004559131168944e-05
Position 23921: 4.25706612953635e-05
Position 16030: 3.6670294065118284e-05
Position 408: 3.63491542914417e-05
Position 492: 2.7421653058401018e-05
Position 46: 1.833492800331167e-05
Position 475: 1.7745518206860974e-05
Position 22951: 1.5775683827563724e-05
Position 204: 1.1705717702400905e-05
Position 582: 1.0179359477353172e-05
Position 831: 8.846283338838873e-06
Position 24319: 7.59633496121683e-06
Position 799: 7.501701294661413e-06
Position 410: 7.15186627501266e-06
Position 939: 6.696441140835093e-06
Position 766: 5.523352737068308e-06
Position 202: 4.313866457896276e-06
Position 17231: 4.30378975302338e-06
Position 981: 4.027475034012194e-06
Position 530: 3.5618749948340232e-06
Position 623: 3.4905248520517065e-06
Position 40: 2.7938726008347935e-06
Position 1055: 2.719105168381416e-06
Position 311: 2.3256404542509553e-06
Position 17356: 1.756112994606103e-06
Position 602: 1.7482312515964084e-06
Position 88: 1.72949092724493e-06
Position 63: 1.6797735596671171e-06
Position 387: 1.177409950035202e-06
Position 649: 1.1572681771525021e-06
Position 1619: 1.0737314064714225e-06
Position 52: 6.785376064531938e-07
Position 729: 6.333566243509684e-08
Position 392: 3.2478798931450234e-08
Position 466: 2.6612890649177366e-08
Position 570: 2.0306152722285722e-08
Position 654: 1.7480592357251142e-08
Position 666: 1.4780572633691893e-08
Position 297: 1.2968319177960467e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 15266: 0.9992406371429159
Position 22794: 0.9950481473749618
Position 29997: 0.9725533909940698
Position 17230: 0.9700121269641099
Position 5549: 0.8271766589516181
Position 38737: 0.7120996222059868
Position 41274: 0.6257834899284422
Position 4214: 0.5378958627035246
Position 30187: 0.5011115725499855
Position 20009: 0.44634942790785914
Position 15870: 0.4208963434877512
Position 9287: 0.40637466770868885
Position 7737: 0.3761892044943494
Position 30249: 0.36444235818905424
Position 4237: 0.3238697252671211
Position 7998: 0.3041167103302619
Position 9084: 0.301887476535367
Position 3969: 0.2831377349292631
Position 10972: 0.2766988597140947
Position 30782: 0.2675655052947463
Position 12150: 0.23377118615914305
Position 3993: 0.21362290187320465
Position 7798: 0.18650854719476137
Position 35176: 0.18462633312176732
Position 22284: 0.175768816360717
Position 9388: 0.17382039348106085
Position 352: 0.15391075988015507
Position 22480: 0.10982486281088755
Position 11916: 0.1048151528050593
Position 15461: 0.10465912228836152
Position 15815: 0.09782069405469683
Position 19799: 0.0962954816737088
Position 14574: 0.08087322895187307
Position 16806: 0.07883235513594058
Position 40663: 0.07778291120863172
Position 21525: 0.07229685596519998
Position 15792: 0.06294437281213847
Position 9053: 0.06272162934468399
Position 9205: 0.06225635044204956
Position 5297: 0.06046393775387808
Position 16603: 0.058072580908066225
Position 39780: 0.05184717502756975
Position 10910: 0.04968217588005074
Position 22600: 0.047578119043669403
Position 16019: 0.04674090542106021
Position 15653: 0.04611304601992923
Position 22531: 0.04098946219547134
Position 6701: 0.03932511632673837
Position 11048: 0.03752609318573002
Position 20086: 0.03547659422631472
Position 39641: 0.03496827005209206
Position 527: 0.034624116445846176
Position 909: 0.03384994530811279
Position 7751: 0.03279063796077595
Position 9056: 0.032726072591468335
Position 21825: 0.03219649572236948
Position 8204: 0.03136846182715262
Position 327: 0.030338277173723116
Position 15640: 0.02963050187679776
Position 9246: 0.029450003305047576
Position 3149: 0.029338858876878295
Position 2614: 0.026439773844955723
Position 8891: 0.025642447697492316
Position 32827: 0.025336248327876718
Position 39499: 0.024639663206272838
Position 2047: 0.024106486316308327
Position 34244: 0.022645609907755996
Position 36065: 0.022305215185277564
Position 30778: 0.022255584532079542
Position 13024: 0.022015023787378105
Position 7994: 0.02086495031090429
Position 16084: 0.02060425036076576
Position 16786: 0.019380808341569373
Position 15510: 0.01844191153906395
Position 14379: 0.017805200139761623
Position 1963: 0.017135201950651716
Position 19784: 0.016261487760392282
Position 15548: 0.01579330944647036
Position 3223: 0.015646458148183055
Position 15507: 0.015551171396696846
Position 9488: 0.014590054381761954
Position 11001: 0.014141625415533807
Position 15847: 0.013680277464362364
Position 15427: 0.013589645202521384
Position 1168: 0.01306830824869726
Position 19989: 0.012816561869006635
Position 11896: 0.01207252600769507
Position 3803: 0.011212825472357706
Position 570: 0.011181432863180447
Position 16151: 0.011179864991422912
Position 12298: 0.01049864569515145
Position 20703: 0.01029351193157847
Position 13306: 0.010278602083518138
Position 6870: 0.010058737930490296
Position 8081: 0.009805759497055998
Position 5807: 0.008993931604320878
Position 17050: 0.008832017394710248
Position 39904: 0.008813972302961662
Position 17264: 0.008459562674768436
Position 32533: 0.008316731198783215
Position 5518: 0.008013237844282609
Position 7754: 0.008002830104573797
Position 13159: 0.0071830144845065926
Position 1244: 0.0070268834496762566
Position 1914: 0.006755021060935066
Position 7692: 0.0066053114331756195
Position 22442: 0.006559798270718386
Position 32161: 0.006468285422500556
Position 4999: 0.006438009795547406
Position 11144: 0.006436826604188388
Position 21388: 0.006162587177590124
Position 19845: 0.006115631375271612
Position 19671: 0.006054434455538004
Position 1863: 0.005618518665693042
Position 16824: 0.005206038191958707
Position 21302: 0.0051479066834121305
Position 20038: 0.005069999825294572
Position 3160: 0.004931707011520601
Position 15743: 0.004531447221853298
Position 31204: 0.004376978323328014
Position 15763: 0.004376272964690449
Position 1445: 0.004103529253209351
Position 4386: 0.003961111164123874
Position 15708: 0.0037951807303348542
Position 21563: 0.0036862116635320193
Position 5796: 0.003603132354207501
Position 35257: 0.0035318072226640774
Position 2663: 0.0034484668982948255
Position 2360: 0.0031790739769149276
Position 16462: 0.0030817629685199787
Position 25326: 0.002911285711206394
Position 33092: 0.002888290271305165
Position 19649: 0.0027934406741423187
Position 17533: 0.0027777601466432707
Position 8084: 0.0027091385036716853
Position 278: 0.002686924362986939
Position 1480: 0.002684470245425008
Position 1223: 0.0026663226378483523
Position 215: 0.0026659886747852283
Position 16752: 0.002619550889132506
Position 31726: 0.0026001124915748866
Position 20054: 0.002567697273229756
Position 2569: 0.0025194466879312405
Position 5558: 0.0024505509459828443
Position 13335: 0.0024347119127425616
Position 1986: 0.0023724762143600133
Position 233: 0.0023719204318287186
Position 4473: 0.002350528586743052
Position 6679: 0.002327536748029712
Position 16190: 0.002277559876364246
Position 2578: 0.0021850625452911497
Position 19883: 0.002116052880636579
Position 6719: 0.00211476900064673
Position 5002: 0.002101734992704581
Position 22318: 0.002069457391932951
Position 484: 0.002061330187337544
Position 2006: 0.0019968887740474594
Position 20941: 0.0019460896607679452
Position 5064: 0.0018952482051095409
Position 9708: 0.0017534344720514842
Position 4702: 0.001730378490543465
Position 1483: 0.0017251769633400246
Position 21780: 0.0017117601623662564
Position 16430: 0.0016169553767433821
Position 7696: 0.001557651594540056
Position 15712: 0.0014693685857275196
Position 654: 0.0013413703592280838
Position 20749: 0.001326077539142143
Position 9631: 0.0013174239550207741
Position 16273: 0.0013163164672126732
Position 7413: 0.0013049425928265922
Position 2363: 0.0012989317970614426
Position 15771: 0.0012959171456690954
Position 1113: 0.0012790710333483455
Position 21329: 0.0012741976912477501
Position 6663: 0.0012444742371409397
Position 785: 0.0012270684073926138
Position 4242: 0.0011868757232928078
Position 19529: 0.0011371224150163609
Position 27186: 0.0011326766831793512
Position 20737: 0.0010802186484203816
Position 22155: 0.0010068811709211993
Position 17335: 0.0009534486655041359
Position 16553: 0.0009362567349266009
Position 17150: 0.0009077652767216049
Position 20686: 0.0009001503496814746
Position 1938: 0.0008880560447056444
Position 15614: 0.0008733095245252447
Position 4100: 0.0008608146833441203
Position 1654: 0.0008269101256154788
Position 8171: 0.0008165946928717897
Position 1370: 0.0007913706091563274
Position 1706: 0.0007836671598781201
Position 16225: 0.0007806680825412141
Position 356: 0.0007728296167714585
Position 16228: 0.0007643351108665092
Position 1972: 0.0007023935547267586
Position 5032: 0.0006771458418931732
Position 3947: 0.0006578176655721802
Position 16654: 0.0005962784291862083
Position 2654: 0.0005903609847223417
Position 445: 0.0005786513954861836
Position 2750: 0.0005765138689945477
Position 8182: 0.0005631026959932122
Position 398: 0.0005292434851507527
Position 615: 0.0005135029995531437
Position 17555: 0.0004926442226658294
Position 24904: 0.00048519409174957933
Position 4433: 0.00047384642153734137
Position 3284: 0.000451204418550264
Position 1194: 0.00044021903139340507
Position 1117: 0.00043806156787286305
Position 4132: 0.00038689817363645834
Position 15430: 0.0003848328851722046
Position 19433: 0.00036817397191989603
Position 8035: 0.0003466202541157465
Position 683: 0.0003465082197630152
Position 1460: 0.0003373094273579554
Position 8118: 0.00030509910978723266
Position 7427: 0.00030115160033164235
Position 8115: 0.0003000421365364782
Position 7308: 0.00028799041362808633
Position 5829: 0.00027632335172408234
Position 2713: 0.0002543013891930554
Position 23023: 0.00024688568079899673
Position 5777: 0.00023036790556812788
Position 661: 0.00021748750706748486
Position 1212: 0.00021630917782931
Position 9617: 0.00020227732209036943
Position 5814: 0.00019894424211173436
Position 25117: 0.00019559350020580251
Position 189: 0.00017981493194226791
Position 27452: 0.00017954897460904545
Position 1811: 0.00017777223393920056
Position 26980: 0.0001689192594109271
Position 2121: 0.0001672718556820685
Position 25862: 0.00016303099362605228
Position 17431: 0.00016260544302475658
Position 545: 0.00015292264344414754
Position 2065: 0.00015281925682906087
Position 2335: 0.00014912232357162865
Position 843: 0.00014525654195106697
Position 24704: 0.00014479529100684948
Position 374: 0.000144750897375085
Position 756: 0.00014435972749408355
Position 26568: 0.00014142523124478762
Position 5111: 0.0001334717309608154
Position 265: 0.00011368421194263845
Position 974: 9.659379061671003e-05
Position 6638: 9.268570045552439e-05
Position 25380: 8.896315620826953e-05
Position 23708: 8.87557421554507e-05
Position 4501: 7.793149074187804e-05
Position 25470: 7.640153847352486e-05
Position 25515: 7.43948096141289e-05
Position 808: 7.373135178527368e-05
Position 23190: 7.181780531238434e-05
Position 16335: 6.885781679603206e-05
Position 17671: 6.644090650238384e-05
Position 2084: 5.816531340422363e-05
Position 19926: 5.6471442378176587e-05
Position 29397: 5.4337733007779635e-05
Position 15878: 5.080999672204849e-05
Position 2190: 4.8741247332012164e-05
Position 15944: 4.874013286361041e-05
Position 7012: 4.8540026027436804e-05
Position 1424: 4.409152314566497e-05
Position 1569: 4.326992143493061e-05
Position 17123: 4.0168115838553985e-05
Position 17632: 3.6295205976978425e-05
Position 25827: 3.6284244459270664e-05
Position 25893: 3.5572782069366533e-05
Position 24652: 3.450171312831074e-05
Position 22927: 3.3725565498527406e-05
Position 666: 3.1408838157702567e-05
Position 1895: 2.8728478869746533e-05
Position 23056: 2.5828310353405638e-05
Position 23606: 2.4856320446310336e-05
Position 17635: 2.1548716405536898e-05
Position 18121: 1.85960982211517e-05
Position 20372: 1.2935960876868243e-05
Position 23587: 1.2417317325657355e-05
Position 639: 1.2183690824144988e-05
Position 24219: 7.59633496121683e-06
Position 18103: 7.282667241402244e-06
Position 18292: 7.0043182952621355e-06
Position 714: 6.0725412747148995e-06
Position 831: 6.072055435407336e-06
Position 6622: 5.969878167240958e-06
Position 6544: 5.7956924769945595e-06
Position 1197: 5.278219738973559e-06
Position 5373: 5.07427509423128e-06
Position 334: 5.026514821380399e-06
Position 18782: 4.703778277453443e-06
Position 1614: 4.4977697201029634e-06
Position 919: 4.333560291155925e-06
Position 1393: 4.098804377925079e-06
Position 337: 3.880488340749276e-06
Position 729: 3.6732216042915316e-06
Position 20631: 3.470959172301285e-06
Position 17943: 3.3617635999850535e-06
Position 4710: 2.9831172795190313e-06
Position 449: 2.886222501163323e-06
Position 18877: 2.784785954737378e-06
Position 20249: 2.6641211623074814e-06
Position 84: 2.450216054753375e-06
Position 1518: 2.309952822921914e-06
Position 358: 2.2339578429989706e-06
Position 710: 1.499910687870331e-06
Position 602: 1.4833753093787285e-06
Position 108: 1.4685374534537668e-06
Position 964: 1.1653341983838083e-06
Position 17925: 1.0753467750622585e-06
Position 788: 1.02842298692909e-06
Position 6644: 9.220303182601756e-07
Position 339: 8.096766834671823e-07
Position 202: 7.849527021842899e-07
Position 5411: 7.599661532877987e-07
Position 2398: 5.920319920200661e-07
Position 712: 5.86263093569401e-07
Position 17094: 5.725456151071176e-07
Position 466: 4.0826514027978667e-07
Position 811: 3.763687203223512e-07
Position 820: 3.758287158367308e-07
Position 691: 3.5027963684812434e-07
Position 931: 2.904444044026725e-07
Position 751: 2.729735788306366e-07
Position 251: 2.346127023584551e-07
Position 291: 2.1516348966860202e-07
Position 2055: 1.6991548196612448e-07
Position 2012: 1.6227433113379518e-07
Position 1276: 1.5636172688892131e-07
Position 627: 1.3818008845084606e-07
Position 1333: 1.271697572593595e-07
Position 282: 1.2557801006592807e-07
Position 1377: 1.2543254250166232e-07
Position 392: 1.24923565826289e-07
Position 735: 1.1763642414536472e-07
Position 724: 1.1529037438422679e-07
Position 249: 1.0615573761289979e-07
Position 1788: 9.15752838902875e-08
Position 617: 7.898770503260433e-08
Position 817: 7.301159476062785e-08
Position 1283: 6.896453807415063e-08
Position 935: 3.106820629546895e-08
Position 454: 2.2942514522448883e-08
Position 415: 9.551164726999323e-09
Position 95: 8.612371843742989e-09
Position 81: 4.756957178442984e-09
Position 382: 7.497130734558946e-10
