Gene = CDA
Position 2453: 0.011376009971120855
Position 6466: 0.010414071212955121
Position 20769: 0.01039874301340108
Position 21374: 0.01028936106539447
Position 2143: 0.010190176456736305
Position 1064: 0.00853634163736385
Position 4652: 0.008189281987792342
Position 462: 0.008009661683354508
Position 1938: 0.007857897616007924
Position 2111: 0.007741036096720164
Position 22328: 0.00768179344050154
Position 4373: 0.006604893303696325
Position 21911: 0.0063521191602748835
Position 4544: 0.006227595953641329
Position 1793: 0.006222860714764899
Position 3419: 0.006033902541328272
Position 881: 0.005905316869357852
Position 24935: 0.005683998230180717
Position 2632: 0.0053750377350155
Position 17873: 0.005111181077326009
Position 23346: 0.004951403559380218
Position 2715: 0.004629249623945689
Position 19295: 0.004540512357936611
Position 789: 0.004325075651737525
Position 22935: 0.004278449636497861
Position 6542: 0.003947820406084869
Position 19506: 0.003943954256054644
Position 17985: 0.003758787877053304
Position 16350: 0.0035473906747627787
Position 18752: 0.0035267663665014557
Position 1961: 0.0030345917659738114
Position 2916: 0.002939610728782508
Position 5316: 0.002755423341338169
Position 3422: 0.002491602034770014
Position 655: 0.0024857263039871546
Position 19017: 0.002080767971523677
Position 16981: 0.0020501928162959403
Position 3489: 0.0018728762128675215
Position 615: 0.0018563433615813375
Position 24492: 0.0017317091410397518
Position 16214: 0.0016935023657854622
Position 19961: 0.0015659470318182247
Position 1609: 0.0015512561709748812
Position 2273: 0.0015075895921385536
Position 628: 0.0015021579471429232
Position 4417: 0.0014163292873013325
Position 2364: 0.001326051209194433
Position 2548: 0.0012548705787203244
Position 838: 0.0012326239817536983
Position 4441: 0.0011610144733821034
Position 17551: 0.0010594670133318713
Position 18128: 0.0010538692212358845
Position 4811: 0.0010528879798824562
Position 3692: 0.0010324460062648478
Position 18434: 0.000886224860680801
Position 19556: 0.0008605890389034674
Position 2614: 0.0008335623703366109
Position 727: 0.0008305381812725867
Position 20189: 0.0007591744546129352
Position 4837: 0.0007340720115633346
Position 5163: 0.0006963473473353659
Position 3246: 0.0006681587596852687
Position 18073: 0.0006667642219932189
Position 2022: 0.0006048703234245908
Position 20126: 0.0005541369729161242
Position 17682: 0.0005476655761616233
Position 1814: 0.00047965710536435394
Position 1923: 0.0004706167925231881
Position 1809: 0.0004558678272811495
Position 17358: 0.00043499453086839613
Position 1183: 0.00041055454587863964
Position 957: 0.00040247605373360185
Position 17227: 0.0003821916008640258
Position 3485: 0.0003287512984281213
Position 916: 0.0003097434168290194
Position 1551: 0.00023923865797743945
Position 1591: 0.00020766998778649505
Position 827: 0.00019474609043453902
Position 500: 0.00019197192548974217
Position 683: 0.00016998750527192773
Position 5369: 0.0001627372392057517
Position 2019: 0.00015104408025040913
Position 16463: 0.00013492026042652715
Position 1312: 0.00011945333635658584
Position 17082: 0.00011942979572105748
Position 3610: 0.00011936993553913198
Position 18635: 0.00010734260501249154
Position 1398: 0.00010123940745832442
Position 16328: 8.42286429490645e-05
Position 700: 7.332619300737658e-05
Position 16283: 7.038974409156101e-05
Position 760: 5.4933952180104854e-05
Position 1344: 4.932977532623414e-05
Position 250: 4.8657703434188575e-05
Position 1737: 4.4742822153551e-05
Position 7837: 4.412377153192112e-05
Position 2051: 4.1218461360894066e-05
Position 16225: 3.989307929427399e-05
Position 1127: 3.9407017753709314e-05
Position 528: 3.815535618563506e-05
Position 1316: 3.3119998958729186e-05
Position 1069: 2.606020753894066e-05
Position 2160: 2.3605856013525375e-05
Position 545: 2.180919656289641e-05
Position 2763: 1.9282359863274206e-05
Position 632: 1.9170865113246076e-05
Position 1449: 1.8415152664190624e-05
Position 934: 1.8125882307282675e-05
Position 13308: 1.764571572550457e-05
Position 929: 1.7150645410834813e-05
Position 1258: 1.3628103234179018e-05
Position 960: 1.3009661729614252e-05
Position 1106: 1.2005494588429088e-05
Position 1742: 9.976866063307081e-06
Position 4890: 8.361387152973875e-06
Position 3252: 7.764095551158791e-06
Position 1879: 6.523662143901567e-06
Position 1572: 6.133907833466413e-06
Position 1876: 6.026536889237891e-06
Position 926: 5.647582783727823e-06
Position 952: 5.469504412007913e-06
Position 1238: 4.803326367359318e-06
Position 316: 4.275639582200729e-06
Position 770: 3.988407290916817e-06
Position 214: 3.615423878694658e-06
Position 9748: 3.475866106430234e-06
Position 7833: 2.405811720923233e-06
Position 938: 2.3984032578889713e-06
Position 1235: 2.1358121326984946e-06
Position 253: 2.016097226465234e-06
Position 1421: 1.3584160215934177e-06
Position 1111: 1.3365558691080996e-06
Position 1378: 1.0217934848112343e-06
Position 282: 9.406837068149998e-07
Position 1902: 5.799072197991019e-07
Position 1618: 4.826524516010894e-07
Position 1272: 3.5020316321171873e-07
Position 190: 2.1933254470085114e-07
Position 232: 1.9749947908621494e-07
Position 193: 1.529225902066956e-07
Position 319: 7.343189756891529e-08
Position 1132: 5.010379113914069e-08
Position 1359: 4.803097468352166e-08
Position 1318: 4.7377711544162036e-08
Position 582: 3.697914770130566e-08
Position 2662: 3.606009976036775e-08
Position 547: 3.001682171164241e-08
Position 768: 2.8764250651207197e-08
Position 1226: 2.718886226856324e-08
Position 335: 1.8120297054934274e-08
Position 364: 1.1868265144471242e-08
Position 123: 1.1443432450075831e-08
Position 563: 1.136224181884122e-08
Position 229: 1.0829176927327552e-08
Position 638: 1.0019818150904258e-08
Position 341: 7.912808570103838e-09
Position 354: 6.0753934597654994e-09
Position 369: 5.891939853294315e-09
Position 259: 4.447450731001384e-09
Position 423: 3.892659291621503e-09
Position 567: 3.5327531696219864e-09
Position 967: 2.832668030970058e-09
Position 372: 2.765580561850942e-09
Position 403: 2.623671626365859e-09
Position 220: 2.3453961662994118e-09
Position 128: 2.2147815117165156e-09
Position 591: 1.8758148830709438e-09
Position 415: 1.8619771958342493e-09
Position 389: 1.5304381999896875e-09
Position 1091: 1.405598040176291e-09
Position 586: 7.3097604875915e-10
Position 1328: 3.2449724396599414e-10
Position 262: 1.5788282681046352e-10
Position 1135: 1.4085762294413325e-10
Position 139: 1.2878151250855701e-10
Position 427: 1.0367308371398735e-10
Position 407: 5.86680049804316e-11
Position 324: 5.146905654637663e-11
Position 395: 2.6761562702295404e-11
Position 434: 1.8468467936017683e-11
Position 266: 5.100466536002517e-14
Position 409: 3.362045478141777e-14
Position 391: 3.138789874890787e-14
Position 417: 1.154656722119261e-14
Position 436: 4.23643921590461e-15
