Gene = NDUFAF3
Position 1073: 0.00890644113122135
Position 2084: 0.006601824234673889
Position 1131: 0.004471174927280228
Position 2401: 0.004401096592847637
Position 1839: 0.003923132581890297
Position 1866: 0.002537680008338899
Position 1416: 0.001837992417060465
Position 474: 0.0017912984183623016
Position 2371: 0.0017372431126476335
Position 320: 0.0013662544947953717
Position 339: 0.000834033294456973
Position 416: 0.0007513004211935673
Position 981: 0.0006784753060713717
Position 2169: 0.0006487673613809565
Position 702: 0.0005159994430725875
Position 932: 0.00042303178014157665
Position 958: 0.0004055084576718726
Position 1801: 0.0003968207799528525
Position 1064: 0.0003745441078395844
Position 1050: 0.00034690631856461535
Position 754: 0.00034236321736207803
Position 1705: 0.00029983949185678706
Position 524: 0.0002923040821065626
Position 302: 0.0002735867710392146
Position 2304: 0.00023509846476737502
Position 1013: 0.00023223954441226478
Position 2150: 0.00023126163408302577
Position 1804: 0.00021426433676263813
Position 1425: 0.0002074575886912356
Position 2123: 0.0001995326690652083
Position 167: 0.00019459795768478138
Position 878: 0.00018337677283643158
Position 317: 0.000175121170427864
Position 1202: 0.00017103338834081232
Position 361: 0.00016287580801515805
Position 1243: 0.00011718054415025716
Position 659: 0.00011405313483345877
Position 2198: 0.0001080833928350334
Position 987: 0.00010796343745305036
Position 2380: 0.00010770090527579626
Position 227: 0.00010077606316644061
Position 1636: 9.277988795970442e-05
Position 1844: 8.964106430088751e-05
Position 1348: 7.849696371073697e-05
Position 1888: 6.694621950895013e-05
Position 1908: 6.6910358583496e-05
Position 1386: 6.67322457925611e-05
Position 527: 5.25679423632776e-05
Position 947: 4.765714166639783e-05
Position 848: 4.226528915585468e-05
Position 446: 3.976758072870925e-05
Position 1757: 3.7802147137928735e-05
Position 710: 3.7492788704083e-05
Position 1747: 3.135797477104975e-05
Position 1442: 3.0611437827748336e-05
Position 1722: 2.7524532464539937e-05
Position 1914: 2.618706463659485e-05
Position 635: 2.5364916948980703e-05
Position 553: 2.5216601499102527e-05
Position 1521: 2.5048585493418825e-05
Position 608: 2.3196776464555544e-05
Position 721: 2.1977732549199553e-05
Position 1251: 2.130452612463274e-05
Position 924: 2.0035862157739597e-05
Position 2307: 1.2898780040367421e-05
Position 1377: 1.2478994766191476e-05
Position 606: 1.236402094298582e-05
Position 773: 1.2261311647204006e-05
Position 170: 1.2260487673768348e-05
Position 372: 1.1657638271507742e-05
Position 1718: 1.1488818376159837e-05
Position 261: 1.132584099283485e-05
Position 830: 1.1048689559217065e-05
Position 1901: 1.0820668358268427e-05
Position 908: 8.526160450508285e-06
Position 1899: 6.894778005568998e-06
Position 1959: 6.674893938172935e-06
Position 1935: 6.5994980082311405e-06
Position 811: 6.459379994792734e-06
Position 90: 5.707117876374677e-06
Position 1545: 4.4278474920657764e-06
Position 2344: 4.304299647942261e-06
Position 1924: 4.139779739115005e-06
Position 2090: 3.883127824987879e-06
Position 2003: 3.1491230302516386e-06
Position 1954: 3.087839971353068e-06
Position 2352: 3.0216486312922983e-06
Position 2099: 2.8921691155522243e-06
Position 182: 2.804640574256657e-06
Position 2332: 2.10588465429032e-06
Position 2412: 2.044544642019944e-06
Position 1646: 2.0016480718187726e-06
Position 2457: 1.822161243013816e-06
Position 1272: 1.2786037838593437e-06
Position 251: 1.1274574191074245e-06
Position 1931: 1.0779356536931753e-06
Position 1783: 9.650423513716269e-07
Position 1267: 7.950711949127024e-07
Position 2355: 6.634048554303834e-07
Position 124: 5.609160087533629e-07
Position 2019: 4.749377371526763e-07
Position 369: 4.638382728566416e-07
Position 374: 2.8506654685002744e-07
Position 105: 2.2102060460539774e-07
Position 2015: 1.5035121386384708e-07
Position 388: 1.4304499748290194e-07
Position 798: 1.395924263878853e-07
Position 199: 1.082513120749652e-07
Position 1644: 1.0423841196993193e-07
Position 129: 1.0322237178581792e-07
Position 263: 8.140272504645882e-08
Position 233: 7.879925289906977e-08
Position 2459: 7.152337869560245e-08
Position 2409: 6.575735569385379e-08
Position 514: 6.293358243268516e-08
Position 665: 5.781251542376641e-08
Position 1215: 4.4410663481884086e-08
Position 564: 3.858639782653746e-08
Position 382: 3.1588827890795295e-08
Position 114: 2.3555724286940495e-08
Position 99: 1.487755937400225e-08
Position 561: 1.3347599979679125e-08
Position 276: 9.853246276417433e-09
Position 454: 3.3840950148256884e-09
Position 674: 6.26881975978973e-10
Position 728: 5.972722060954385e-10
Position 731: 5.451390634740147e-10
Position 126: 3.2088520112717217e-10
