Gene = NADK2
Position 172: 4.198159523688713e-09
Position 18188: 1.6570744445321886e-09
Position 648: 3.242732199830908e-11
Position 16291: 8.556678938512595e-12
Position 16307: 2.4241818775256122e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 23913: 0.9990203027158739
Position 16174: 0.9989128706454821
Position 15234: 0.9965754101332277
Position 34532: 0.9831706712273598
Position 14232: 0.9795137590685432
Position 8426: 0.9564575350827802
Position 816: 0.8382475603585288
Position 8213: 0.8256517000636756
Position 41517: 0.7821511772166444
Position 22118: 0.7748836244305505
Position 16439: 0.6854238434561716
Position 44133: 0.6419346374999583
Position 9799: 0.4930906556763761
Position 10567: 0.4328967055565413
Position 44775: 0.37888740023699446
Position 12552: 0.3143868825272829
Position 7906: 0.3111872957322087
Position 10080: 0.27266943046629616
Position 29828: 0.26565059790100315
Position 4349: 0.26034063784092615
Position 15537: 0.22785737249967694
Position 43240: 0.2208416858574398
Position 8696: 0.21105906078371475
Position 29875: 0.18364158826708868
Position 41453: 0.17954135169782756
Position 22784: 0.1610360378425487
Position 45002: 0.1450718393246229
Position 7110: 0.14352406685014438
Position 22031: 0.1428774511672992
Position 40636: 0.13762588888546584
Position 22698: 0.1250198318862808
Position 21619: 0.11962262024863594
Position 46515: 0.11418239048464739
Position 47254: 0.1082137688737332
Position 33107: 0.10070786901311601
Position 15940: 0.09535512633361248
Position 41972: 0.09473914721025162
Position 8992: 0.08187552354175297
Position 10270: 0.07634998773647543
Position 15485: 0.06323023962090264
Position 44087: 0.062233875559627984
Position 32945: 0.04969800875300518
Position 38779: 0.04532103663306893
Position 12568: 0.03816420542668762
Position 4301: 0.03542837649739211
Position 5257: 0.0348983006486821
Position 44675: 0.034556273660767106
Position 42251: 0.03320912646496861
Position 15461: 0.02926225548729177
Position 15386: 0.028052296421639367
Position 10041: 0.02778918382194629
Position 10086: 0.025513659347629423
Position 16354: 0.02522113173412385
Position 1172: 0.024563696007707508
Position 22887: 0.02430257550892186
Position 28780: 0.024135252868521303
Position 44930: 0.024043180796980066
Position 439: 0.023387361334706386
Position 46651: 0.021789335878790946
Position 8639: 0.021418524420441027
Position 10487: 0.021043574055462377
Position 4352: 0.02101728900148706
Position 47056: 0.020523326101288816
Position 34742: 0.01996625333533261
Position 12874: 0.01886764669863086
Position 7064: 0.018534716972775832
Position 14704: 0.01844137043827409
Position 21359: 0.01842150062490859
Position 38650: 0.018408031375039526
Position 15734: 0.018073843662051677
Position 41756: 0.0179825208113693
Position 16451: 0.0177888111574324
Position 8928: 0.015724960600615515
Position 43285: 0.014530752214297756
Position 1206: 0.013788305173406136
Position 29539: 0.013660526702771753
Position 35713: 0.013624846273318707
Position 22168: 0.013477189649593525
Position 40589: 0.013235074115242001
Position 29329: 0.012874862561105375
Position 38938: 0.01277164929356391
Position 43589: 0.012335740582933165
Position 46272: 0.012128181874158709
Position 11160: 0.01200122173296208
Position 10586: 0.011867602427614669
Position 46565: 0.011583587929059948
Position 44167: 0.011247547617381273
Position 10536: 0.011209052137921414
Position 47072: 0.011048326877242155
Position 398: 0.010913178606302296
Position 15874: 0.010892771186550573
Position 10473: 0.01058938815223004
Position 21318: 0.010118073797042
Position 15395: 0.009750111327125274
Position 9969: 0.009714628806266013
Position 29356: 0.009667029378898104
Position 9941: 0.009542443680820927
Position 8877: 0.009400559299998277
Position 14478: 0.009130837604409971
Position 43521: 0.009077527920031964
Position 8908: 0.008781304389706321
Position 43886: 0.008416448796329608
Position 14681: 0.008126499397153973
Position 45784: 0.0076172669258660975
Position 15712: 0.007393626928512784
Position 15602: 0.007305847560507493
Position 15568: 0.00716759529107818
Position 9712: 0.006946481024051606
Position 41715: 0.006907706581793409
Position 12907: 0.006719423105292375
Position 44374: 0.006482501347806586
Position 1050: 0.006474077904033481
Position 44194: 0.006396381587270378
Position 45922: 0.0061667743408953795
Position 43963: 0.006048472168150033
Position 42337: 0.005962176494718989
Position 12827: 0.005820333049723459
Position 8873: 0.005642598040639185
Position 40737: 0.005448944863466766
Position 5317: 0.0051972026720518505
Position 12489: 0.0051161346069800205
Position 44371: 0.004964712494173959
Position 14442: 0.004750050363549421
Position 8613: 0.004624687873273587
Position 8618: 0.00450273266475654
Position 47151: 0.004470108517024818
Position 4460: 0.004399776747776716
Position 16692: 0.004359586161622986
Position 26514: 0.004296057827205095
Position 7428: 0.004283249402104536
Position 35762: 0.004187143710303826
Position 13442: 0.004170674480239316
Position 15420: 0.004157179954795466
Position 46812: 0.004064440694618046
Position 14622: 0.004006474884261734
Position 1047: 0.003944618554498482
Position 16387: 0.003912215339107017
Position 44460: 0.0039073785067489444
Position 22920: 0.0037903029260158223
Position 15906: 0.0037656862236446795
Position 29519: 0.0033718349515772794
Position 10505: 0.0030882450962050278
Position 7956: 0.0029261012024544997
Position 14520: 0.0028792124348403195
Position 35643: 0.00284114755959666
Position 37506: 0.0027251514601373513
Position 3545: 0.0025903180945299684
Position 46243: 0.002574105220949188
Position 45633: 0.00255465792530191
Position 3381: 0.0021801798683079446
Position 1100: 0.0021739306907256374
Position 47521: 0.0021358729917087425
Position 43374: 0.0019370629874042597
Position 16960: 0.0018296030112168876
Position 37398: 0.0016637215697316665
Position 3170: 0.0016301307983894462
Position 42874: 0.0015985318497556543
Position 34810: 0.0015770182150939161
Position 28785: 0.0015639226195663736
Position 16668: 0.0015257273930384503
Position 3497: 0.0014747884780221294
Position 715: 0.0014702865712305409
Position 20593: 0.0014511063211698006
Position 1946: 0.0014114636202670942
Position 20840: 0.0014062915083659483
Position 3044: 0.0013915759353882848
Position 22321: 0.0013591155440233547
Position 45136: 0.0013215958674600379
Position 15956: 0.0011738543422678673
Position 14546: 0.0011367371005833833
Position 8464: 0.0010682047322615568
Position 22703: 0.001041083195859976
Position 37224: 0.0010291231786623528
Position 9996: 0.0010033074798549558
Position 15879: 0.0009326491319999166
Position 10442: 0.0009265138024794459
Position 44041: 0.000922034876624099
Position 23043: 0.0009038701296471918
Position 15839: 0.0008960436875411677
Position 7180: 0.0008761651542670512
Position 408: 0.0008690339100901485
Position 28753: 0.0008545172829219901
Position 2688: 0.0008296304512172922
Position 29660: 0.0008296296209873196
Position 15741: 0.0008233626388519324
Position 15748: 0.000806915270046758
Position 4867: 0.0007479716234490983
Position 3471: 0.0007287360599607977
Position 6194: 0.0007252041630539252
Position 42805: 0.0007223130566221879
Position 16637: 0.0007087101820609374
Position 23929: 0.0006835850420709161
Position 2181: 0.0006563512151702449
Position 15574: 0.0006548550491858981
Position 42068: 0.0006218148819838663
Position 600: 0.0006009824276797549
Position 11108: 0.0005597658747659607
Position 39149: 0.0005483566559707162
Position 42909: 0.0005333225652467189
Position 1556: 0.00053039445320622
Position 3295: 0.0005071656941414022
Position 8777: 0.0005059132636137504
Position 9353: 0.0004885166387216752
Position 42925: 0.00046547602169592754
Position 15413: 0.0004616795769204853
Position 41852: 0.0004615599081328623
Position 2596: 0.00043552555621393936
Position 14390: 0.0004335812633596198
Position 15751: 0.0004067645324238855
Position 4933: 0.00040527456856802416
Position 2431: 0.0003894620534281969
Position 2019: 0.00033042470775610243
Position 28849: 0.00032885123646037365
Position 26335: 0.0003197953774729398
Position 15168: 0.000318084923140072
Position 14393: 0.00031520446235056633
Position 15198: 0.00031507859211109485
Position 19294: 0.00031313087135680095
Position 42055: 0.00031290211050718044
Position 23951: 0.0002956132108740973
Position 15760: 0.0002838623680091781
Position 3334: 0.00026884485328752236
Position 10103: 0.0002643010858247937
Position 38242: 0.00024945070533764936
Position 9464: 0.00023908327533253733
Position 3765: 0.00022425570358120472
Position 16134: 0.00022100394788992478
Position 18480: 0.00021664808002285488
Position 44508: 0.00021349636542939703
Position 3023: 0.00019866033470049253
Position 6221: 0.00019038458858379752
Position 178: 0.00019038345051927298
Position 15517: 0.00017530941912757616
Position 14412: 0.00017457900429151393
Position 9756: 0.00017428405258820942
Position 3189: 0.00016952485027939341
Position 2147: 0.00016186246275150297
Position 6218: 0.00016137496342456305
Position 16700: 0.0001580378478172166
Position 2388: 0.0001535699149318567
Position 2005: 0.00014900103336149554
Position 42283: 0.00014409232111604588
Position 10289: 0.00014021494970348032
Position 15402: 0.00013471509115530836
Position 10147: 0.00013100513180279528
Position 15123: 0.00012696667894855314
Position 3091: 0.00011666120377066285
Position 4844: 0.00010949020271313084
Position 146: 0.00010754687998031206
Position 15241: 9.810416126817567e-05
Position 20127: 9.288550288924106e-05
Position 673: 8.785014765215532e-05
Position 2054: 8.577686887030527e-05
Position 15053: 8.472398863579103e-05
Position 541: 7.075619280541656e-05
Position 16198: 6.762404238862964e-05
Position 2762: 6.62267585102278e-05
Position 16123: 6.603103775887471e-05
Position 15609: 6.220546125985643e-05
Position 1579: 5.975237036412303e-05
Position 14565: 5.217233186711451e-05
Position 5183: 4.485814028061527e-05
Position 24851: 3.7181064099199874e-05
Position 2717: 3.3249356838073155e-05
Position 2552: 3.201083023548486e-05
Position 3423: 3.087440135407878e-05
Position 2274: 2.8734987977922966e-05
Position 3559: 2.6311111028990864e-05
Position 2090: 2.4640362154177105e-05
Position 152: 2.2653177374580577e-05
Position 916: 2.156317412488154e-05
Position 549: 2.1491926129737022e-05
Position 36564: 1.971775470718329e-05
Position 3274: 1.9577314886883335e-05
Position 1295: 1.7160049118873213e-05
Position 578: 1.6897153524344483e-05
Position 831: 1.6394151143293115e-05
Position 1495: 1.451308054573187e-05
Position 1239: 1.3237274437549863e-05
Position 571: 1.2726033780320499e-05
Position 1840: 1.245702854378634e-05
Position 1440: 1.1834419535445742e-05
Position 677: 1.0343795220011264e-05
Position 35441: 1.0323139298671777e-05
Position 35613: 1.00474944031046e-05
Position 35194: 9.667499392514479e-06
Position 4766: 8.171409456137377e-06
Position 15260: 7.841003817570817e-06
Position 25859: 6.2965201356286844e-06
Position 776: 6.1664353470365e-06
Position 25830: 5.891444183041207e-06
Position 26272: 5.741873379052297e-06
Position 14921: 5.149817969528815e-06
Position 251: 4.650933416869116e-06
Position 747: 4.607516296001959e-06
Position 15422: 3.5354854913513673e-06
Position 26545: 3.1626139621194795e-06
Position 911: 2.9814352676206245e-06
Position 35559: 2.8784991073629565e-06
Position 242: 2.686297934638991e-06
Position 25812: 2.500638043811073e-06
Position 602: 2.31084936637111e-06
Position 16234: 2.2017178481703523e-06
Position 975: 2.1675131514125562e-06
Position 853: 2.066430685657897e-06
Position 606: 2.033836359208841e-06
Position 25019: 2.0314185223927787e-06
Position 31080: 1.9510645121117303e-06
Position 552: 1.880949938200223e-06
Position 845: 1.6885399573874481e-06
Position 499: 1.6486577050441475e-06
Position 14881: 1.4647003302636054e-06
Position 738: 1.4095650444445346e-06
Position 16991: 1.4058658577176094e-06
Position 15630: 1.3795287734675e-06
Position 254: 1.367486600413489e-06
Position 15621: 1.2656467109483693e-06
Position 1858: 1.0958492597946033e-06
Position 284: 1.0187525856292861e-06
Position 556: 1.003525272227173e-06
Position 25664: 9.973492737423107e-07
Position 16576: 8.067550424345956e-07
Position 495: 7.508279930707385e-07
Position 16653: 7.279007252266341e-07
Position 18506: 7.187812913458958e-07
Position 19950: 6.935063108379382e-07
Position 615: 6.742129321747021e-07
Position 24587: 6.394228861500482e-07
Position 14973: 6.283182905057236e-07
Position 248: 5.373996665156779e-07
Position 734: 5.365574439954981e-07
Position 27352: 5.091971778476445e-07
Position 18383: 5.052889858235426e-07
Position 24970: 4.625116354815122e-07
Position 16732: 4.3516893312765257e-07
Position 24933: 3.9100873530736673e-07
Position 272: 3.7638975109495747e-07
Position 19762: 3.6294341645400383e-07
Position 16467: 3.58834043209489e-07
Position 19344: 3.4809395599971274e-07
Position 16473: 3.4327592831181335e-07
Position 580: 3.2293019173716684e-07
Position 16504: 2.9126694971921386e-07
Position 24146: 2.882335746793438e-07
Position 16587: 2.61018364300976e-07
Position 18288: 2.468553541352119e-07
Position 825: 2.136048562718193e-07
Position 19268: 1.951932284935563e-07
Position 296: 1.8520772737492576e-07
Position 293: 1.7302392344502308e-07
Position 26881: 1.6626531999274388e-07
Position 281: 1.6443074485471582e-07
Position 25276: 1.5327309797523295e-07
Position 16594: 1.424869126923685e-07
Position 161: 1.400799710586916e-07
Position 489: 1.1465521144195221e-07
Position 523: 1.1378792611545773e-07
Position 493: 1.0541377248053002e-07
Position 26912: 1.0348876336097636e-07
Position 26594: 9.612737416824878e-08
Position 16607: 9.056455827967633e-08
Position 759: 7.443683746877915e-08
Position 16612: 6.900887457701933e-08
Position 24247: 6.825422225614052e-08
Position 16318: 6.681677609962871e-08
Position 591: 5.64773352232775e-08
Position 16704: 5.414096657832424e-08
Position 16715: 5.1659831720399003e-08
Position 24645: 3.1925105028628403e-08
Position 16517: 3.1177443263122706e-08
Position 694: 2.84912375303009e-08
Position 1212: 2.823572909645588e-08
Position 16678: 2.6866723787856644e-08
Position 529: 2.4296794371640136e-08
Position 681: 2.2410597011644468e-08
Position 931: 2.233537849235296e-08
Position 1343: 2.2071861906154215e-08
Position 1527: 2.166108120804983e-08
Position 1029: 1.886535758717982e-08
Position 1973: 1.8474075190766647e-08
Position 517: 1.7605102478100756e-08
Position 685: 1.7061546228684088e-08
Position 16307: 1.6834498283101407e-08
Position 934: 1.5973948978857712e-08
Position 1386: 1.4195076880532993e-08
Position 521: 1.3511378521106148e-08
Position 1113: 1.2962805813702986e-08
Position 1497: 9.966794009128087e-09
Position 1402: 9.898474232579878e-09
Position 511: 7.80121748741435e-09
Position 1124: 6.2352221896893944e-09
Position 1601: 6.1954613706523474e-09
Position 940: 4.05255082971454e-09
Position 1327: 2.094058272626353e-09
Position 1012: 1.3738820550651808e-09
Position 1348: 1.1953089089947005e-09
Position 987: 1.123761963822976e-09
Position 1970: 1.0875225300407445e-09
Position 18112: 9.356294974390385e-10
Position 18060: 7.214449470931468e-10
Position 898: 6.99015374869901e-10
Position 978: 2.9927208893948124e-10
Position 859: 1.914295370963708e-10
Position 519: 1.2826163484763096e-15
Position 509: 1.5090326203599213e-17
