Gene = DPH3
Position 104: 2.902184025783026e-07
Position 506: 2.495753523232773e-07
Position 295: 1.5989545872408388e-07
Position 102: 6.138092399410171e-08
Position 68: 4.108510828699686e-08
Position 739: 2.4203122487210983e-08
Position 342: 2.1304025256641866e-08
Position 1075: 1.954531247776765e-08
Position 297: 1.7611332775115745e-08
Position 483: 1.50525999370734e-08
Position 435: 7.329832509536298e-09
Position 261: 1.1071067104295584e-10
Position 318: 5.2188161630793475e-12
Position 499: 2.6380081112840703e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 4142: 0.5385808121320527
Position 6141: 0.24078196970828436
Position 514: 0.20427997102778261
Position 742: 0.18200421703928718
Position 3747: 0.15170694056477046
Position 1535: 0.1104614934474881
Position 4923: 0.10277152883104325
Position 5105: 0.0996544608516874
Position 460: 0.037231633394254685
Position 6610: 0.0319425395947841
Position 6171: 0.029757245280185477
Position 5161: 0.026849507408740054
Position 3299: 0.02259774096220715
Position 1758: 0.021532368286045232
Position 5892: 0.020574527209976892
Position 3378: 0.019119249571761743
Position 3423: 0.018726092679797354
Position 5084: 0.016784219126395605
Position 5369: 0.016381878900452816
Position 4668: 0.014663816169670765
Position 1267: 0.014105447256773363
Position 3948: 0.01230653438735957
Position 4780: 0.01068296117537339
Position 5619: 0.009313882250738056
Position 4732: 0.009267329706518598
Position 281: 0.009229763206952709
Position 5305: 0.009053034479591113
Position 4834: 0.008398952839023699
Position 1145: 0.008060384297429881
Position 552: 0.007760806561966061
Position 3551: 0.0073695414292119996
Position 1298: 0.006951837784433178
Position 1350: 0.00663985152164611
Position 3343: 0.006355880685142102
Position 3921: 0.006256691354922197
Position 4167: 0.006096112952469762
Position 6206: 0.005741915016337057
Position 5139: 0.005664298470776041
Position 2612: 0.005654894554010069
Position 3592: 0.005591109906082972
Position 5616: 0.005112222195404869
Position 6547: 0.005006025519945645
Position 3973: 0.004453581665423724
Position 4404: 0.004316525862993426
Position 3751: 0.004051216218143741
Position 3323: 0.004003657759373144
Position 4148: 0.0036469249007374306
Position 6780: 0.003605173804079043
Position 4694: 0.0033238474778382637
Position 4752: 0.0030644738062370787
Position 4011: 0.0029694649154791905
Position 4468: 0.0029305141518785435
Position 6357: 0.0025426305552758623
Position 578: 0.002293002856406392
Position 4603: 0.002195540091560486
Position 2671: 0.0020876201184943616
Position 3693: 0.0020655771111442317
Position 2587: 0.00206119903717657
Position 3201: 0.001976171330444365
Position 1206: 0.001609365188593349
Position 4642: 0.0015451935959557058
Position 6948: 0.0015291925708165886
Position 6709: 0.0013863118942897832
Position 2046: 0.0012931285048871713
Position 5181: 0.001183962372539889
Position 1945: 0.0010879714330444602
Position 2538: 0.0010329474627635558
Position 1167: 0.0008588657642569761
Position 746: 0.0008292629522500465
Position 3137: 0.0008237543922052867
Position 6871: 0.0007852042841070023
Position 3516: 0.0007832106845711235
Position 102: 0.0007584609116681101
Position 641: 0.0007300955362534038
Position 1071: 0.0007248622677419219
Position 6439: 0.0007187702369219675
Position 1380: 0.0006994339934437606
Position 668: 0.0006973659729385472
Position 679: 0.0006817726063906377
Position 922: 0.0006810957467883805
Position 5497: 0.0006276796304838515
Position 609: 0.0006253689219736579
Position 1403: 0.0005817850047265288
Position 3466: 0.000530671388135871
Position 2108: 0.00044996739681324617
Position 4362: 0.0004380086269160351
Position 4290: 0.0004312150077743313
Position 2251: 0.0004302333266929542
Position 1023: 0.00041293778963529676
Position 5474: 0.00040251912424580933
Position 1229: 0.00039312728029757384
Position 2644: 0.00037575310552683395
Position 5788: 0.0003740350650494498
Position 3900: 0.00034504271446786946
Position 2618: 0.0003382096526055115
Position 1596: 0.0003239434345389783
Position 2654: 0.00028924650872879287
Position 1680: 0.0002764250529864266
Position 3451: 0.00027359881068019935
Position 1360: 0.00024379257811589326
Position 5032: 0.00023678173078258119
Position 1635: 0.00023587421417427446
Position 2394: 0.0002199934909437303
Position 5280: 0.00019921406547773838
Position 566: 0.00019904010544055222
Position 4322: 0.00018914540022733694
Position 1147: 0.00018128190147698772
Position 2018: 0.00015822097856646295
Position 1242: 0.00015512346824480115
Position 2649: 0.00014534046253134256
Position 1539: 0.0001381277392877171
Position 2231: 0.00013345035625543476
Position 4048: 0.0001303613382305724
Position 1889: 0.00012484983041552487
Position 1312: 0.00012168022442586496
Position 3881: 0.00011790561816121884
Position 693: 0.00011550738308910679
Position 1717: 0.00010610514843569988
Position 3355: 9.754574487073378e-05
Position 803: 9.061485943980521e-05
Position 3282: 8.59226068854985e-05
Position 1274: 8.383713882588898e-05
Position 944: 8.311818307855141e-05
Position 2763: 7.628883847586347e-05
Position 3433: 7.612271526300173e-05
Position 3141: 6.639117494690024e-05
Position 2202: 6.27494280275704e-05
Position 381: 5.968201797946008e-05
Position 5487: 5.6126890957095926e-05
Position 783: 4.6892474603660054e-05
Position 1736: 4.6441728116684815e-05
Position 2485: 4.581177274690153e-05
Position 948: 4.5217339579861786e-05
Position 1610: 3.943982535660192e-05
Position 4182: 3.9168285942250125e-05
Position 1580: 3.788972463765951e-05
Position 534: 3.480227449781892e-05
Position 401: 3.3274817227898404e-05
Position 1248: 2.252302976136796e-05
Position 406: 1.7190170836513538e-05
Position 1426: 1.2232535054308377e-05
Position 1641: 1.0752968751476578e-05
Position 1722: 9.677602221038593e-06
Position 1479: 8.755412809688417e-06
Position 847: 4.3997676815071785e-06
Position 1768: 3.364598296652524e-06
Position 2506: 3.3270668711221338e-06
Position 2515: 2.9072945166847674e-06
Position 702: 2.8655614062248234e-06
Position 1491: 2.393174808652006e-06
Position 238: 1.6350134788398308e-06
Position 901: 1.5886880471093652e-06
Position 2488: 1.1702830376729364e-06
Position 203: 1.12314984332209e-06
Position 128: 1.1062168806530416e-06
Position 1586: 9.153957471410876e-07
Position 1410: 6.516761736365835e-07
Position 707: 5.919192991460293e-07
Position 1550: 4.574146945254669e-07
Position 491: 4.5129575727168787e-07
Position 183: 3.2471087843466894e-07
Position 116: 2.9413606176359154e-07
Position 155: 1.8031003930447117e-07
Position 488: 1.792448407459423e-07
Position 242: 1.7423251853878442e-07
Position 1950: 1.539633128176262e-07
Position 389: 1.1514479112456731e-07
Position 369: 8.82695114224351e-08
Position 646: 5.6307793657460985e-08
Position 213: 5.2905285487213376e-08
Position 247: 4.7065975245306096e-08
Position 818: 3.1197331371506236e-08
Position 146: 1.0104198891220174e-08
Position 764: 9.339286119763878e-09
Position 690: 6.178827529265222e-09
Position 2473: 5.6105442548449235e-09
Position 417: 4.7019153152068586e-09
Position 822: 4.69711095192739e-09
Position 429: 1.5178876263809148e-09
Position 754: 1.0403762481131009e-09
Position 928: 9.57691020457869e-10
Position 411: 6.476778245468912e-10
Position 862: 2.854469582108307e-10
Position 704: 1.6918542093424273e-10
Position 656: 6.558961822659636e-11
Position 869: 5.302219046356397e-11
Position 427: 2.0789503572065568e-13
Position 415: 7.924173698344727e-15
