Gene = PLEKHM2
Position 7947: 0.00011593864499620934
Position 9231: 0.0001061420466557174
Position 2337: 9.966632976148746e-05
Position 5080: 9.861113827685642e-05
Position 7161: 9.795826341569824e-05
Position 3262: 9.673972200943811e-05
Position 3918: 8.925427926459516e-05
Position 5047: 8.766366160546752e-05
Position 4446: 8.423699060417983e-05
Position 4685: 7.573667088353447e-05
Position 1125: 7.174464404478614e-05
Position 2775: 7.120784983609474e-05
Position 1429: 6.922303220155232e-05
Position 1480: 6.861754437342715e-05
Position 5997: 6.737015611413755e-05
Position 5659: 6.717042441769257e-05
Position 3721: 6.501504581812813e-05
Position 3701: 6.249026931779159e-05
Position 3761: 6.15611348769424e-05
Position 8069: 5.912458123566111e-05
Position 3025: 5.6725487744781714e-05
Position 6268: 5.420586714116715e-05
Position 973: 5.2507865660006226e-05
Position 2500: 5.2152269044551786e-05
Position 3820: 5.0736030317178974e-05
Position 5334: 4.935485147555751e-05
Position 3633: 4.8246223408065205e-05
Position 5241: 4.714358073904048e-05
Position 3186: 4.468467226832157e-05
Position 819: 4.416103169394519e-05
Position 844: 4.345940715333868e-05
Position 1607: 4.225538750115157e-05
Position 2719: 4.1966706157222734e-05
Position 3204: 4.0892922032698904e-05
Position 4802: 4.0049458446410577e-05
Position 2666: 3.7067981601208454e-05
Position 3968: 3.483373724509723e-05
Position 7446: 3.4240638946050946e-05
Position 4679: 3.3889856001519145e-05
Position 4088: 3.2425136119857846e-05
Position 3293: 3.068607785721592e-05
Position 2361: 3.0472369795144568e-05
Position 5836: 2.6770603959559305e-05
Position 4489: 2.6168447092756905e-05
Position 3028: 2.6002053111474514e-05
Position 1385: 2.5947934301392035e-05
Position 2503: 2.420113318288787e-05
Position 4038: 2.3970090464303345e-05
Position 800: 2.383397996899403e-05
Position 3686: 2.273419207013637e-05
Position 5779: 2.1270525959865133e-05
Position 3206: 1.958072410576737e-05
Position 3411: 1.951460169733852e-05
Position 1301: 1.8780225684102245e-05
Position 2929: 1.831706052856469e-05
Position 5608: 1.8131583467634294e-05
Position 1924: 1.7332259611584976e-05
Position 3487: 1.5355599223380013e-05
Position 3319: 1.4461104193334525e-05
Position 993: 1.3827446492546306e-05
Position 4552: 1.2868389424242227e-05
Position 2104: 1.2680628643454394e-05
Position 3464: 1.2186474124745574e-05
Position 2084: 1.1148980052222339e-05
Position 5089: 1.0881688147587914e-05
Position 1497: 1.0794611852792197e-05
Position 1837: 9.668571556744644e-06
Position 1633: 9.393229454995827e-06
Position 1729: 8.254718403720053e-06
Position 1984: 7.967109109809427e-06
Position 624: 7.837452188239314e-06
Position 485: 7.288721962090464e-06
Position 2581: 7.233410871901142e-06
Position 2953: 6.93854028929868e-06
Position 2529: 6.926712112880046e-06
Position 2861: 6.275072392571475e-06
Position 611: 6.192079963024754e-06
Position 1197: 6.013979939535273e-06
Position 1962: 5.217677969293016e-06
Position 1298: 5.056033079315459e-06
Position 3374: 4.7785823448569074e-06
Position 2392: 4.219653949225496e-06
Position 551: 4.169652443399556e-06
Position 1851: 4.154186986143181e-06
Position 2733: 3.785189978908203e-06
Position 2435: 3.765989781882105e-06
Position 2101: 3.488087495279645e-06
Position 1909: 3.265643370248361e-06
Position 2060: 3.256776458936615e-06
Position 553: 3.1487366729941664e-06
Position 560: 2.9802980825717304e-06
Position 431: 2.3055936018187543e-06
Position 5012: 2.2993448191396323e-06
Position 1521: 2.2449813216600966e-06
Position 222: 2.2154614909301803e-06
Position 1601: 2.207411305556266e-06
Position 3755: 1.8802069632173834e-06
Position 1377: 1.8124972361603998e-06
Position 3147: 1.6795263752739794e-06
Position 1088: 1.525163737221484e-06
Position 680: 1.1495253195043882e-06
Position 690: 1.1481303779960625e-06
Position 1725: 1.055919690722945e-06
Position 694: 1.0280629938922358e-06
Position 3105: 5.756230951868853e-07
Position 283: 2.5263031993623753e-07
Position 808: 1.6087851744462934e-07
Position 1011: 7.07697385481974e-08
Position 1743: 5.841157974167105e-08
Position 1629: 4.6536747039751174e-08
Position 810: 3.998402328030572e-08
Position 407: 3.1105889494022777e-08
Position 232: 2.969647941770137e-08
Position 602: 2.5702478375004942e-08
Position 1229: 2.4678799504867964e-08
Position 2200: 2.1398052626241747e-08
Position 1026: 2.123392096518799e-08
Position 433: 1.9058083935188094e-08
Position 457: 1.6896563511044314e-08
Position 492: 1.458427822637633e-08
Position 1794: 1.3554782995081819e-08
Position 1203: 1.3029425844398794e-08
Position 247: 1.2647625713810986e-08
Position 1798: 1.1231623983314904e-08
Position 1750: 9.616790423062542e-09
Position 701: 7.977352640814161e-09
Position 1023: 7.289193947281443e-09
Position 286: 5.846380504296855e-09
Position 241: 3.225976902843398e-09
Position 1233: 1.6448262493488226e-09
Position 706: 1.0285511476669388e-09
Position 417: 9.32382558764623e-10
Position 133: 9.22314607080353e-10
Position 169: 7.157278992492706e-10
Position 1778: 5.134399139348395e-10
Position 1531: 4.3042330186107e-10
Position 1747: 7.6387378889821e-11
Position 958: 6.334048841457533e-11
Position 1237: 5.0474785343105106e-11
Position 713: 2.3690569756259824e-11
Position 262: 1.0435932800004061e-11
Position 1254: 8.682443961483648e-12
