Gene = FANCG
Position 1180: 5.621618824263348e-06
Position 318: 3.7700094415775077e-06
Position 1364: 3.4589140707712384e-06
Position 1465: 3.152097519995679e-06
Position 88: 2.621129646324895e-06
Position 1192: 2.585122263685719e-06
Position 3702: 2.414096977642196e-06
Position 857: 2.410197140827236e-06
Position 3375: 2.387096839927122e-06
Position 636: 2.021278822911733e-06
Position 1459: 1.696452956515134e-06
Position 4061: 1.11804158093132e-06
Position 16: 2.5252345180222677e-07
Position 4218: 1.5417454611414561e-07
Position 536: 7.807250948672293e-08
Position 813: 5.270934714031444e-08
Position 494: 2.1901654465135102e-08
Position 768: 6.328226723316479e-11
Position 749: 3.762786896816837e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3432: 0.9803581899343684
Position 5799: 0.8881349097945197
Position 3145: 0.8869503135709664
Position 2914: 0.8669263494584446
Position 1279: 0.7385702734909332
Position 2616: 0.6891970182823196
Position 4690: 0.6492272666211589
Position 1938: 0.5193320595177762
Position 3987: 0.480331912360079
Position 774: 0.4321364770827137
Position 4286: 0.267299856546099
Position 4815: 0.19623887559689787
Position 4641: 0.1926692582492229
Position 480: 0.18903407779882817
Position 3884: 0.1883283403836576
Position 4933: 0.1846491284055893
Position 4408: 0.18229171004630662
Position 2700: 0.16741924869049196
Position 5553: 0.14770768639293996
Position 1541: 0.1396471507058796
Position 1672: 0.0849603903550165
Position 4261: 0.08480774251809838
Position 5304: 0.08411336742958328
Position 5521: 0.08169130458786446
Position 2830: 0.07722121069726906
Position 4956: 0.07422334213574214
Position 3182: 0.0698944966743256
Position 503: 0.059421482915566884
Position 2881: 0.03950735588751633
Position 1803: 0.03795451783874389
Position 1584: 0.03632986299056855
Position 5819: 0.036201223657279964
Position 1252: 0.033062458385289754
Position 1046: 0.02954651422922033
Position 1291: 0.02631273343219184
Position 4162: 0.02518973797643772
Position 749: 0.022036370478770544
Position 456: 0.018468644016204246
Position 1314: 0.017480614929370187
Position 5441: 0.017418278543143074
Position 5072: 0.01735292612839247
Position 4986: 0.01718415856595773
Position 523: 0.016363908954538136
Position 1183: 0.01516271503617561
Position 5225: 0.013807476201456557
Position 5009: 0.013554479430560514
Position 2487: 0.013377413241618352
Position 5776: 0.01226400842725357
Position 2512: 0.011984277739771561
Position 909: 0.009833920591195233
Position 1015: 0.008816248606872216
Position 3735: 0.007906372654777357
Position 3452: 0.007081337012445727
Position 1546: 0.007025588018832253
Position 4823: 0.006635185227201944
Position 5990: 0.006573528620326589
Position 4319: 0.006451029677769007
Position 724: 0.005711365844955769
Position 4372: 0.005542659225115351
Position 1944: 0.005202438484860841
Position 4495: 0.0042713422528990255
Position 2922: 0.004241315827323407
Position 1767: 0.004133493207128757
Position 4939: 0.0039109751274764406
Position 3939: 0.0037313881344808405
Position 5342: 0.0037290891268515693
Position 2492: 0.0036804080856525363
Position 6059: 0.0028065268053676204
Position 3951: 0.0027763337129107905
Position 4175: 0.0027286631846895402
Position 2847: 0.002684179847364337
Position 2084: 0.0024577802736050237
Position 4983: 0.0021393380404444665
Position 5255: 0.0020441698563899214
Position 3111: 0.001993716581178603
Position 3806: 0.001959282950285598
Position 3992: 0.0019523197846852902
Position 5079: 0.0019372854585157431
Position 2060: 0.001822362581350755
Position 1109: 0.0018006884033269024
Position 5266: 0.0017692930654386115
Position 1150: 0.0015186566045240514
Position 2112: 0.0013425611571739693
Position 1855: 0.0012411183446107805
Position 3009: 0.0010742416210537049
Position 783: 0.0009284057217801201
Position 2734: 0.000915070835717991
Position 5237: 0.0008880698699952777
Position 1232: 0.0008465883592557314
Position 4118: 0.0007486259254611507
Position 3484: 0.000678840187952419
Position 2668: 0.0006582804375419086
Position 569: 0.0006543861989146756
Position 2425: 0.000649786337949351
Position 963: 0.0006362291318159049
Position 4826: 0.0006095382511342954
Position 1617: 0.0005829944240401482
Position 3157: 0.0005736696947710312
Position 913: 0.0005575433206079605
Position 4315: 0.0005226637365408262
Position 5870: 0.0005144559484562103
Position 2440: 0.0004956406269515686
Position 3958: 0.000488439022151509
Position 5123: 0.000479759138190965
Position 978: 0.0004755193155066333
Position 2892: 0.0003977961133366048
Position 3116: 0.00039663687013238717
Position 1967: 0.0003838601084529304
Position 1713: 0.0003768503189999894
Position 3231: 0.00037068893842179154
Position 1453: 0.00033557426244975864
Position 736: 0.00031671616126293284
Position 4303: 0.0002833495688134339
Position 2680: 0.00023701213405149965
Position 4193: 0.00023152157984435658
Position 3908: 0.00018602269375793274
Position 4336: 0.0001854271126669873
Position 1346: 0.0001852418951945571
Position 2618: 0.0001848655657822739
Position 857: 0.00017720593061413309
Position 3480: 0.0001714049436626123
Position 3511: 0.00016968147777506124
Position 3995: 0.00016317998670022893
Position 1124: 0.0001621968655859164
Position 2935: 0.00015894190989098353
Position 1686: 0.00015798895657048576
Position 884: 0.00015613736331369248
Position 661: 0.00015535272558899791
Position 984: 0.00014740803170764654
Position 3468: 0.0001460371232100698
Position 1372: 0.00014552029289479205
Position 3537: 0.0001443049568882638
Position 426: 0.00014020158430211397
Position 5058: 0.0001388218252146207
Position 607: 0.0001313498614357741
Position 3794: 0.00012955628924423467
Position 6082: 0.00012843444118633705
Position 4643: 0.00012801455871435549
Position 3827: 0.00012476183397068017
Position 435: 0.0001230437593763529
Position 803: 0.00011352251071349611
Position 1474: 0.00010487047646081921
Position 1073: 9.965435627800114e-05
Position 369: 9.906806182844955e-05
Position 3761: 9.002875708276302e-05
Position 4236: 8.488514012824481e-05
Position 4041: 7.472432060316145e-05
Position 2944: 6.627915872116927e-05
Position 3223: 6.579674646540754e-05
Position 810: 6.278411080590975e-05
Position 3260: 6.184349582427313e-05
Position 680: 6.044808213718296e-05
Position 967: 5.5987304682213464e-05
Position 1352: 5.2040973704081194e-05
Position 1820: 4.6285187776642076e-05
Position 3200: 4.337140878005735e-05
Position 1947: 4.119388693904606e-05
Position 1857: 3.9954546304940004e-05
Position 3716: 3.5429816400599856e-05
Position 2790: 3.514262596968255e-05
Position 209: 3.132972226594316e-05
Position 729: 3.086745827007387e-05
Position 392: 3.083924190446425e-05
Position 1635: 3.0436205935554906e-05
Position 548: 2.831458579188237e-05
Position 440: 2.5089748928431864e-05
Position 1703: 2.2630816016317125e-05
Position 1721: 2.2387165705701972e-05
Position 1692: 2.1415032749523248e-05
Position 686: 1.907715647209314e-05
Position 3191: 1.8076748464795117e-05
Position 1465: 1.7869960774053345e-05
Position 1362: 1.4134468972208495e-05
Position 682: 1.2333457347150438e-05
Position 1514: 1.1316613653252407e-05
Position 3399: 1.0606887242993234e-05
Position 813: 9.33808383853828e-06
Position 822: 8.935348634916582e-06
Position 372: 7.83717449235356e-06
Position 337: 7.773337648788752e-06
Position 1516: 7.3688962924734495e-06
Position 3263: 7.080995415114226e-06
Position 3406: 6.876845170736611e-06
Position 1518: 6.7564682854036684e-06
Position 84: 6.311849640513195e-06
Position 915: 5.164596247420629e-06
Position 893: 5.065099852054392e-06
Position 1689: 5.050649904871471e-06
Position 636: 4.621807850293772e-06
Position 3460: 4.38365986629941e-06
Position 3694: 3.6119066750592278e-06
Position 1198: 3.5627492263252186e-06
Position 402: 3.493237528709046e-06
Position 395: 3.2663045821753954e-06
Position 541: 3.1437588120172426e-06
Position 3363: 2.796124350349295e-06
Position 1214: 2.723704364068317e-06
Position 3241: 2.7063203299977025e-06
Position 164: 2.680677186984465e-06
Position 986: 2.6624486411212395e-06
Position 842: 2.655788998392397e-06
Position 235: 1.7748511988111161e-06
Position 278: 1.7606330514105468e-06
Position 1249: 1.7400245671859692e-06
Position 1260: 1.6840547055381128e-06
Position 4004: 1.6046506042037665e-06
Position 669: 1.6024971372773847e-06
Position 865: 1.3747556965659755e-06
Position 989: 1.245674370681724e-06
Position 249: 9.276577578667994e-07
Position 254: 9.028482202762751e-07
Position 575: 6.224881142764563e-07
Position 1587: 4.907952056730126e-07
Position 835: 4.2491642236081937e-07
Position 698: 4.2179025651142695e-07
Position 1380: 4.0507878196797924e-07
Position 141: 3.084491806877745e-07
Position 364: 3.0574966116451745e-07
Position 264: 1.45606847329141e-07
Position 366: 1.3509233860918693e-07
Position 237: 1.2351568337634166e-07
Position 316: 5.5368081549799947e-08
Position 280: 5.382084550844319e-08
Position 103: 2.8106575577521554e-08
Position 1048: 2.4335499492964476e-08
Position 614: 2.1525728227281564e-08
Position 285: 1.8168367913733283e-08
Position 314: 1.3613822289607506e-08
Position 625: 1.282880139787428e-08
Position 145: 1.1274704044025785e-08
Position 3688: 1.1236570969330322e-08
Position 869: 8.273092047728303e-09
Position 256: 5.325222561083599e-09
Position 101: 2.7387666632552755e-09
Position 312: 2.364727725898676e-09
Position 3576: 1.7535273296683243e-09
Position 377: 1.4650260159839408e-09
Position 291: 1.3180143959981964e-09
Position 3858: 1.0921413229224667e-09
Position 174: 5.425430952824809e-10
Position 108: 5.227927001917318e-10
Position 293: 3.7301247566948607e-10
Position 844: 3.1327506051777504e-11
