Gene = IL7R
Position 316: 0.00024348950333658782
Position 15040: 0.00023735054891627127
Position 19178: 0.00023011383017500927
Position 427: 0.00022317665576200875
Position 407: 0.00020173113461702534
Position 12202: 0.00019876083335146875
Position 4260: 0.00019642950179469496
Position 22386: 0.00018644896649839914
Position 7546: 0.00018006082183625842
Position 6435: 0.0001792128597796145
Position 340: 0.0001699153909524447
Position 5629: 0.000169312495935673
Position 15107: 0.00016386974277780996
Position 2004: 0.0001595106459869367
Position 1459: 0.00015500483919394267
Position 2214: 0.0001536690970876909
Position 8660: 0.00015205622490124847
Position 18550: 0.0001473840505258902
Position 22747: 0.00014587625654191252
Position 6773: 0.00014431364718628031
Position 2972: 0.0001423228963039052
Position 4020: 0.00014201916641879192
Position 17810: 0.00013957210531940584
Position 17098: 0.00013802055197768712
Position 7379: 0.0001369795945406475
Position 6677: 0.0001357377701137347
Position 6744: 0.00013511559324306152
Position 7376: 0.00013387660381622988
Position 1178: 0.00013056620818094341
Position 3050: 0.00012224812382993867
Position 3099: 0.00012178434760230149
Position 6915: 0.00011523203493389871
Position 2279: 0.0001128970237248651
Position 14431: 0.00011102326304628667
Position 7276: 0.00010719940539079903
Position 16446: 0.00010631402518588925
Position 2084: 0.00010617684418884796
Position 1447: 0.0001059581830546891
Position 7906: 0.00010476845301839444
Position 6818: 0.00010301545136951207
Position 6198: 9.957800802482942e-05
Position 1389: 9.5325888000226e-05
Position 2650: 8.82547410128022e-05
Position 2270: 8.620287509225335e-05
Position 5759: 8.551304542013204e-05
Position 17278: 8.375608514822238e-05
Position 3276: 8.317197318662887e-05
Position 1814: 8.04860408802122e-05
Position 5874: 7.862086197358316e-05
Position 3291: 7.664214657713788e-05
Position 2854: 7.284177577867119e-05
Position 6107: 6.839308758229e-05
Position 3838: 6.791568516730553e-05
Position 4623: 6.743800347110485e-05
Position 414: 6.306965762521469e-05
Position 3165: 6.198754370597881e-05
Position 2024: 6.033112026782749e-05
Position 2886: 5.776803204107308e-05
Position 559: 5.697003908351243e-05
Position 2750: 5.6921259163675335e-05
Position 18984: 5.552586308299909e-05
Position 1846: 5.309354940860902e-05
Position 4055: 5.291464192197072e-05
Position 3139: 5.0773180257722895e-05
Position 3456: 4.4410653379833815e-05
Position 10166: 4.355163389088454e-05
Position 4586: 4.2882371626966634e-05
Position 2070: 4.1165158364410185e-05
Position 1245: 3.9854604903805046e-05
Position 4272: 3.939850800494937e-05
Position 4672: 3.848311183271299e-05
Position 4100: 3.62497380504222e-05
Position 2117: 3.605120926742312e-05
Position 4107: 3.572028026663121e-05
Position 11665: 3.4620507693416296e-05
Position 13966: 3.1675014713688076e-05
Position 12457: 2.9410442470172448e-05
Position 286: 2.931094879065631e-05
Position 1304: 2.841670687389207e-05
Position 14854: 2.8116075717635866e-05
Position 3217: 2.6765075742953e-05
Position 17204: 2.670292637384614e-05
Position 1490: 2.6578032621734468e-05
Position 3211: 2.6189423838534e-05
Position 2183: 2.5221800703985118e-05
Position 141: 2.339481260361129e-05
Position 2730: 2.337745596890079e-05
Position 11237: 2.2454194323819242e-05
Position 1146: 2.1021981238385186e-05
Position 177: 1.9619751643502576e-05
Position 1383: 1.7787044980429714e-05
Position 15134: 1.7074320835476495e-05
Position 2819: 1.6772373063287857e-05
Position 2411: 1.5703332326267225e-05
Position 2336: 1.4720620644805697e-05
Position 6576: 1.4530608526381765e-05
Position 1727: 1.3568282856007745e-05
Position 1473: 1.332377311092762e-05
Position 424: 1.30948847927449e-05
Position 2285: 1.2473763510921093e-05
Position 7094: 1.1923052353073509e-05
Position 4014: 9.789738988650613e-06
Position 605: 9.628172887482186e-06
Position 539: 9.455321108733114e-06
Position 6895: 9.237341812769923e-06
Position 379: 9.222292427133195e-06
Position 1053: 8.880096439902938e-06
Position 4944: 8.389039988087672e-06
Position 1030: 8.259314374198689e-06
Position 5319: 7.5537884489487955e-06
Position 946: 6.03179612409416e-06
Position 16979: 5.439405126115195e-06
Position 17142: 5.420437600131036e-06
Position 3573: 5.198064668151167e-06
Position 5673: 4.777088241898389e-06
Position 4341: 4.562434053844254e-06
Position 5107: 4.491738195016024e-06
Position 5780: 3.88214360753386e-06
Position 2949: 3.5984340359875066e-06
Position 6284: 3.547232389543399e-06
Position 4926: 3.1874225160822356e-06
Position 5463: 2.8346885321324815e-06
Position 5710: 2.7797443208415824e-06
Position 6134: 2.508342804811878e-06
Position 16191: 2.3729214479274127e-06
Position 7263: 2.0671281015294395e-06
Position 7568: 2.062702588720131e-06
Position 6225: 1.7521580427377068e-06
Position 2192: 1.5391613456878425e-06
Position 6003: 1.4284812915421027e-06
Position 2146: 1.4193687557224528e-06
Position 7208: 1.2450948328130147e-06
Position 1515: 1.0790447602091578e-06
Position 3917: 9.352073975231458e-07
Position 1719: 9.280681148662763e-07
Position 2009: 7.633236620452714e-07
Position 4533: 5.898647084749808e-07
Position 2132: 5.711882108117652e-07
Position 2342: 5.605445252624709e-07
Position 1674: 5.301823547696023e-07
Position 19477: 4.84992150411732e-07
Position 2555: 4.2775690908734077e-07
Position 2622: 3.9945829630628125e-07
Position 2382: 3.8212082534509315e-07
Position 2537: 3.7823020838503453e-07
Position 2517: 2.876088331857447e-07
Position 676: 2.8688502593308843e-07
Position 655: 2.4709212579724975e-07
Position 1593: 2.1654992386170089e-07
Position 5038: 1.7554054474214574e-07
Position 1015: 1.6996689134632862e-07
Position 4556: 1.6994197915471086e-07
Position 662: 1.5231792163010284e-07
Position 1342: 1.4640027473631182e-07
Position 4469: 1.410075723701667e-07
Position 1590: 1.1431073598106531e-07
Position 297: 1.0898796160776292e-07
Position 4968: 1.0351806375892657e-07
Position 255: 9.822182133834498e-08
Position 4842: 9.651271092700215e-08
Position 1350: 9.265710786112849e-08
Position 1401: 9.195820487632998e-08
Position 275: 9.026969251605179e-08
Position 4220: 7.82500730158765e-08
Position 2006: 7.688718338196827e-08
Position 2244: 6.483071847420044e-08
Position 1710: 5.2315060717575265e-08
Position 890: 3.664317405510751e-08
Position 1131: 3.016328265504773e-08
Position 988: 2.994403093984252e-08
Position 5216: 2.8396219434778553e-08
Position 266: 2.579123884608752e-08
Position 1085: 1.9505738079490213e-08
Position 2582: 1.79431025705695e-08
Position 969: 1.2642410954709847e-08
Position 745: 1.2200121859987422e-08
Position 966: 1.1124085794296365e-08
Position 4627: 1.0896172716744054e-08
Position 1116: 1.0134789278463355e-08
Position 293: 9.073916835391616e-09
Position 193: 8.37725569809283e-09
Position 1157: 6.890876278579432e-09
Position 623: 5.336200538560182e-09
Position 5977: 4.801065657024137e-09
Position 3789: 2.4313239794072517e-09
Position 5399: 1.8245543383207658e-09
Position 5331: 1.682504337157825e-09
Position 189: 1.3972137131100018e-09
Position 226: 9.154362325429869e-10
Position 1811: 2.6146289867087264e-10
Position 1072: 1.0999161037736181e-10
Position 322: 1.0391241264716845e-10
Position 215: 9.069851717936383e-11
Position 788: 8.296369587333394e-11
Position 2026: 7.598251496133575e-11
Position 963: 4.24991191738811e-11
Position 1100: 4.1965492149571464e-11
Position 950: 4.013892785702141e-11
Position 773: 2.8544538105061607e-11
Position 637: 2.506287419778782e-11
Position 726: 2.062597509937489e-11
Position 1032: 1.2702878482427339e-11
Position 688: 7.448044646353308e-12
Position 634: 2.9851919027549662e-12
Position 643: 2.8851655301443895e-15
