Gene = MGLL
Position 2875: 0.015291134043652285
Position 19358: 0.014131179226346385
Position 14312: 0.0121621240334219
Position 15931: 0.01199125530286646
Position 23181: 0.011080231398050141
Position 1585: 0.010503630741383135
Position 3330: 0.010205801688329368
Position 25348: 0.010139552280300178
Position 1265: 0.010026574525434304
Position 951: 0.009536540962466946
Position 1252: 0.008820023006919335
Position 1206: 0.00823476954526676
Position 748: 0.007846757555027676
Position 805: 0.006107501186129597
Position 2504: 0.005848229760391442
Position 42591: 0.005044724719639625
Position 3425: 0.004878548977425593
Position 18543: 0.0047418409513993705
Position 2508: 0.003875427152811175
Position 1269: 0.0036612078509956347
Position 42567: 0.003620539076365144
Position 4037: 0.0034714223019282234
Position 43462: 0.0027502398042839504
Position 2223: 0.002584963252247954
Position 593: 0.0023933848566067674
Position 5520: 0.00178242944307529
Position 3068: 0.0017605819265961444
Position 273: 0.0016741427272056325
Position 4064: 0.0016595185996164947
Position 47410: 0.0015481735255535257
Position 45677: 0.0015265838412389199
Position 3096: 0.0014788730345343868
Position 4675: 0.0013471275831797615
Position 6298: 0.0013089139955426512
Position 3973: 0.0013006115955332578
Position 1924: 0.001184873836175501
Position 2019: 0.0010986349426715752
Position 216: 0.0010643494164445648
Position 488: 0.0010537349015275882
Position 294: 0.0010486689884232345
Position 46510: 0.0010172368544303886
Position 6635: 0.0009434193063850411
Position 2871: 0.000735899023553082
Position 2707: 0.0006912428892036109
Position 17700: 0.0006888706951874687
Position 328: 0.0005610699318224021
Position 3279: 0.00055535566968647
Position 500: 0.0005446933424707443
Position 5663: 0.0005130962534272257
Position 3927: 0.0005053336289608011
Position 7530: 0.000437573226161313
Position 6975: 0.00036618049430701065
Position 495: 0.0003155370005281315
Position 987: 0.0002679475927848867
Position 799: 0.00026038311746212254
Position 318: 0.00024208949200961335
Position 25078: 0.00022071018441145873
Position 667: 0.0002133880436206074
Position 1852: 0.00020575839612046638
Position 1793: 0.00019074259941939868
Position 18312: 0.00017711240413118364
Position 1072: 0.0001699460579374135
Position 14570: 0.00016913506760792533
Position 1182: 0.00014992810604079793
Position 44848: 0.00014897063231861783
Position 14769: 0.00014805015430179432
Position 4650: 0.00013831551996212706
Position 3406: 0.00013677548173925545
Position 8866: 0.00013004400517322874
Position 7354: 0.00012827290696670833
Position 3921: 0.00012808783782314954
Position 2174: 0.00012509874959543995
Position 43314: 0.00012208618811413498
Position 614: 0.00011377459988464573
Position 279: 0.00010066536019844316
Position 683: 9.072908087106236e-05
Position 300: 8.680860608543133e-05
Position 2592: 7.86140278477207e-05
Position 490: 7.833590000459277e-05
Position 1133: 7.21651863057155e-05
Position 271: 7.100284235851882e-05
Position 2266: 6.805270702186024e-05
Position 277: 6.120921117876048e-05
Position 606: 6.003148430417443e-05
Position 421: 4.896824486155731e-05
Position 209: 4.4730352502518196e-05
Position 2124: 3.809077831270662e-05
Position 1066: 3.7341686332298144e-05
Position 281: 3.504019194673435e-05
Position 574: 3.385583432314172e-05
Position 283: 3.235318892233719e-05
Position 6716: 3.153933606827266e-05
Position 2350: 2.6671513930110504e-05
Position 448: 2.0693051509525178e-05
Position 310: 2.0320954526659542e-05
Position 326: 1.975846997132364e-05
Position 316: 1.5885878163322853e-05
Position 2841: 1.4833463107136291e-05
Position 1833: 1.3832203232762688e-05
Position 2572: 1.2847291443869056e-05
Position 80: 1.1232342110746282e-05
Position 6678: 1.1221999097735313e-05
Position 2807: 1.0973987438778843e-05
Position 296: 1.0719469671022909e-05
Position 3220: 1.0631241109312561e-05
Position 201: 1.0015353436267247e-05
Position 1050: 8.143171982156418e-06
Position 252: 5.817052195128869e-06
Position 1498: 5.7202905981011816e-06
Position 881: 5.291696054034301e-06
Position 2600: 5.2787399045473975e-06
Position 234: 4.991801210800465e-06
Position 1007: 4.853257813795535e-06
Position 7202: 4.503323504718311e-06
Position 17867: 3.186199863298149e-06
Position 298: 3.161864399941397e-06
Position 1855: 3.0723949178494746e-06
Position 285: 2.8618569004762024e-06
Position 1686: 2.7450014707461704e-06
Position 308: 2.6303685186452386e-06
Position 656: 2.0818199694421483e-06
Position 2879: 1.441639110495375e-06
Position 2883: 1.4347836267260433e-06
Position 2700: 1.2113973848311301e-06
Position 1515: 1.1941161696269541e-06
Position 1619: 7.210241938225004e-07
Position 1841: 5.34100438940026e-07
Position 1993: 1.967145989461517e-07
Position 1718: 1.8148817870721698e-07
Position 2483: 1.6084924971087877e-07
Position 41: 1.3087670462861677e-07
Position 2277: 1.3074586443115495e-07
Position 287: 9.983916906060345e-08
Position 158: 9.142036185095517e-08
Position 381: 1.7208575644965137e-08
Position 1561: 1.6352064712277255e-08
Position 94: 1.523688521239518e-08
Position 1575: 9.621138094675093e-09
Position 65: 5.118641926490301e-09
Position 405: 1.9033731803323234e-09
Position 1701: 1.214013576446678e-09
Position 2405: 8.896572784817055e-10
Position 1630: 1.6637429513485887e-10
Position 905: 8.598223076482503e-11
Position 902: 4.786659141158606e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 41354: 0.9999042770830358
Position 1411: 0.9915826690883849
Position 24319: 0.8792070832811012
Position 10320: 0.833459169465591
Position 13954: 0.7334900552756535
Position 7920: 0.7083148450525192
Position 29992: 0.651595203386382
Position 22777: 0.5409064101768678
Position 14311: 0.4667466228709235
Position 5863: 0.45996886297492456
Position 4468: 0.456573718334108
Position 14331: 0.36574967140790554
Position 25178: 0.29761127187129477
Position 5778: 0.2518113969563928
Position 22751: 0.24266385893636372
Position 426: 0.21271759013894923
Position 14612: 0.1541416250396015
Position 3830: 0.1528968021137633
Position 18278: 0.14131533652575795
Position 8089: 0.1330111344227204
Position 8440: 0.1285389162284528
Position 12717: 0.12449907582505429
Position 50682: 0.12091889994498446
Position 855: 0.11403242090424846
Position 9018: 0.11200955593618407
Position 18236: 0.10960966191626613
Position 46884: 0.108166128181173
Position 2379: 0.107755580492222
Position 46046: 0.10386277655589603
Position 4211: 0.09994401126580922
Position 53474: 0.09951670337252305
Position 46376: 0.0965570830517856
Position 895: 0.09375672294833376
Position 6555: 0.09171345970729589
Position 53268: 0.08874518543229076
Position 10284: 0.08786226650379109
Position 14650: 0.08700267100406801
Position 12739: 0.07606677928474172
Position 42382: 0.07360168691741621
Position 24340: 0.07334715301932543
Position 26384: 0.0707898322838645
Position 457: 0.06803305142586566
Position 42212: 0.06497579233810488
Position 4241: 0.06448750564969388
Position 49844: 0.06381657701390851
Position 46352: 0.05150187303164341
Position 29914: 0.04894916613311639
Position 47438: 0.04639582262873845
Position 43150: 0.045120998931966715
Position 9665: 0.043032404551800255
Position 51562: 0.039649280662691716
Position 2349: 0.03781536678381813
Position 2043: 0.035555938779284056
Position 47317: 0.03339870184393458
Position 10342: 0.030870549193157994
Position 4214: 0.027421016009742522
Position 8892: 0.02701205895235624
Position 14235: 0.026648109652430665
Position 2494: 0.025100844266287618
Position 46553: 0.023914418427932634
Position 47521: 0.023458280611546752
Position 2327: 0.02310749583081544
Position 45534: 0.022650764666988562
Position 42346: 0.022352031732758536
Position 2999: 0.021802612679717646
Position 13791: 0.01947177057623852
Position 43199: 0.019427136442129414
Position 18384: 0.01894656920480781
Position 14129: 0.017996364009419556
Position 2692: 0.016014903816212143
Position 7027: 0.01586510195363203
Position 27596: 0.015830187603416635
Position 45994: 0.015019470670960915
Position 42414: 0.014508822036477914
Position 2269: 0.013969937856973435
Position 12690: 0.013638259164422782
Position 46199: 0.01328249161356463
Position 43643: 0.013031176114833858
Position 47670: 0.012688672049482574
Position 24459: 0.012306538333675749
Position 6529: 0.011764710483575216
Position 42914: 0.011610400042737966
Position 1110: 0.011114528026731045
Position 22983: 0.011080231398050141
Position 5659: 0.010737390486970064
Position 6501: 0.010728849247683464
Position 12651: 0.010652115838051838
Position 5944: 0.010084625513184876
Position 9472: 0.009540635728414088
Position 405: 0.009487994398002127
Position 48505: 0.009136620347777515
Position 3054: 0.008471808736052284
Position 42695: 0.008358338628333213
Position 2072: 0.008151659960027025
Position 3630: 0.008115110124328908
Position 15870: 0.0079833235864234
Position 19264: 0.0079672514572694
Position 44662: 0.007934113857932345
Position 1467: 0.007396650539054021
Position 475: 0.007229609097492649
Position 1061: 0.006963020973798427
Position 3309: 0.0069533603676187284
Position 9560: 0.006639202552337992
Position 797: 0.0062080458626036054
Position 19209: 0.006163927769076955
Position 47956: 0.0060567017254667364
Position 3691: 0.005675335182048951
Position 45676: 0.005494175924365361
Position 42184: 0.0054108929977308385
Position 12630: 0.005232823531009767
Position 44847: 0.005227071675873279
Position 2093: 0.005193198658940866
Position 3238: 0.005072017591132113
Position 2090: 0.0047728219630457916
Position 968: 0.004496215447005729
Position 43107: 0.004376896276586726
Position 47181: 0.004376042861922511
Position 1081: 0.004206311022099514
Position 43234: 0.004055686432209083
Position 6878: 0.0038293202099198074
Position 5983: 0.0037955332812972735
Position 2285: 0.0035955863008535014
Position 2247: 0.0035639937575328183
Position 43596: 0.003146769861711549
Position 43394: 0.0031129246954939914
Position 24106: 0.002961638733176941
Position 3581: 0.0029125294508786817
Position 8480: 0.0029110021778808374
Position 661: 0.002677374653165657
Position 8844: 0.0025900895968878354
Position 25069: 0.0024735526069907883
Position 42483: 0.0023761646624693255
Position 14586: 0.0022952802773303685
Position 14335: 0.002252585083878825
Position 6744: 0.0022418467337876422
Position 2445: 0.00221084147458158
Position 2504: 0.0021820018185974527
Position 15874: 0.002168225026174633
Position 44822: 0.002104250637877121
Position 45452: 0.0020422661799047747
Position 42594: 0.002008926565322353
Position 4036: 0.0018824344059552756
Position 15642: 0.001839707430837172
Position 42491: 0.0018182174633348009
Position 5329: 0.001782429443075295
Position 3250: 0.0017021849123315719
Position 4003: 0.0016467139037178319
Position 25008: 0.0016266891060058007
Position 42485: 0.0015736388938360278
Position 42983: 0.0015552214324209973
Position 6698: 0.0015279655653677852
Position 1162: 0.001448018035549892
Position 43910: 0.0014369515619139404
Position 2157: 0.0014341427265558752
Position 44589: 0.0014168877916451105
Position 793: 0.0013256191842700626
Position 44796: 0.00125118676308544
Position 1778: 0.0012231641780795124
Position 44639: 0.0011797941491573701
Position 785: 0.0011640694416179891
Position 41788: 0.0011433093539477512
Position 41632: 0.0011192794617406283
Position 41751: 0.001092173187746773
Position 3649: 0.0009682643347365749
Position 6165: 0.0009525922004389502
Position 1744: 0.0008617428401555315
Position 46275: 0.0008310295465059569
Position 3947: 0.0008116059863750808
Position 506: 0.0007549287213662166
Position 43611: 0.000740595263654698
Position 42951: 0.0007283253881975216
Position 2160: 0.0006666196257110174
Position 2394: 0.0005716677222131555
Position 41709: 0.0005275178313056495
Position 3804: 0.0005271763315285866
Position 7285: 0.0005262970563788738
Position 45142: 0.0005181175664817771
Position 45284: 0.0004952163273982675
Position 814: 0.0004925426505989109
Position 4270: 0.000480572689702273
Position 1860: 0.00044711024742749073
Position 43349: 0.0004417416393422752
Position 18188: 0.0004072917425859286
Position 1033: 0.0004013258147507361
Position 365: 0.0003978110538814569
Position 44547: 0.0003764586866000961
Position 6121: 0.0003563217951037017
Position 867: 0.0003409834299904281
Position 816: 0.0003252447954707791
Position 2661: 0.00031863012438952757
Position 1482: 0.0002922098602763409
Position 649: 0.0002785581548030052
Position 1430: 0.0002515750613689903
Position 3695: 0.00024778851815438564
Position 43714: 0.00023847575648660506
Position 43622: 0.000236072498062883
Position 1041: 0.000235425076243397
Position 640: 0.00023511742613148298
Position 17560: 0.00023420966583920726
Position 17492: 0.0002287483228469549
Position 17607: 0.0002259127065013069
Position 1341: 0.00021046346436282272
Position 14740: 0.00020381209950553746
Position 43346: 0.00018362514648143197
Position 860: 0.0001807224625106085
Position 1690: 0.00017097018421980553
Position 2002: 0.00015974825828327018
Position 1747: 0.00013543066643338392
Position 721: 0.00011635162978554404
Position 764: 0.00011301201525595163
Position 41853: 0.00010415688503318732
Position 725: 0.00010245440974434648
Position 8704: 9.246345684085784e-05
Position 761: 9.230668043915025e-05
Position 24837: 9.017194002250119e-05
Position 683: 8.868223151618955e-05
Position 777: 6.170856975951683e-05
Position 1507: 5.9705528703029726e-05
Position 1905: 5.925783421613369e-05
Position 42536: 5.695409931938951e-05
Position 439: 5.688888563484621e-05
Position 42555: 5.13527893348487e-05
Position 686: 4.9515090422261885e-05
Position 1045: 4.5190534353380126e-05
Position 7243: 3.9549076749147365e-05
Position 1438: 3.808721563827175e-05
Position 514: 3.7715829699138496e-05
Position 8617: 3.758054833237116e-05
Position 2417: 3.633763574800547e-05
Position 1529: 3.4394324103701806e-05
Position 35244: 3.3410337094330375e-05
Position 1750: 3.1813231804733356e-05
Position 1222: 3.1735187585001555e-05
Position 1454: 3.063758633913535e-05
Position 44700: 2.883667550623343e-05
Position 1420: 2.8380494868751493e-05
Position 925: 2.5673141490753067e-05
Position 1373: 2.4785374050964828e-05
Position 667: 2.297003617969801e-05
Position 1241: 2.1464804216472604e-05
Position 2775: 1.9236134692790572e-05
Position 606: 1.7737415523852447e-05
Position 2194: 1.740036834068581e-05
Position 2116: 1.603730468167e-05
Position 582: 1.581664741165883e-05
Position 33554: 1.5355822158975744e-05
Position 35766: 1.1575073659879239e-05
Position 1972: 1.1184618032323508e-05
Position 1292: 9.287083867513787e-06
Position 941: 9.281518418541209e-06
Position 1206: 9.15803593335475e-06
Position 1892: 6.9469862275872605e-06
Position 1841: 6.5737644180598615e-06
Position 730: 6.428801720612981e-06
Position 1981: 5.604067767586384e-06
Position 2120: 4.887465963507845e-06
Position 699: 4.6880536004473455e-06
Position 3003: 4.369387848781733e-06
Position 31189: 4.161228133604424e-06
Position 740: 3.861322379630331e-06
Position 2447: 3.8522311250297566e-06
Position 30555: 3.757551615443796e-06
Position 17810: 3.190323783035033e-06
Position 30966: 2.199606402394525e-06
Position 754: 2.1562973623922046e-06
Position 2006: 1.650808780551567e-06
Position 1546: 9.315692697100522e-07
Position 1469: 8.353777229316209e-07
Position 2558: 8.153877624411889e-07
Position 28357: 5.064055159391296e-07
Position 30292: 3.6696782014363184e-07
Position 2697: 3.211279041238858e-07
Position 1445: 2.856014772828623e-07
Position 614: 2.7016516852418283e-07
Position 21533: 2.1438291452370223e-07
Position 1440: 1.8553487789535652e-07
Position 534: 1.6970678456178074e-07
Position 316: 1.4738022372982064e-07
Position 602: 1.0042700599850111e-07
Position 1710: 8.08773406837133e-08
Position 518: 6.69980282873052e-08
Position 738: 4.553690671967441e-08
Position 825: 2.104896898436351e-08
Position 1924: 2.741900202065349e-09
Position 1294: 1.0970365421767515e-09
Position 523: 9.755383024558362e-10
Position 14847: 4.816387950302569e-10
Position 10497: 1.362772495829174e-10
Position 11352: 1.0956194806043327e-10
Position 193: 3.026396128990718e-12
Position 531: 5.168872295694779e-13
Position 213: 6.807932901828639e-14
Position 226: 2.5906820179880077e-15
Position 201: 2.439522743474405e-15
Position 149: 9.996945141242028e-18
Position 121: 2.8479868612610626e-21
