Gene = AKNA
Position 6047: 0.010817529599600709
Position 24511: 0.010401470054006857
Position 4353: 0.010221226001500593
Position 43230: 0.010061757486441537
Position 25400: 0.009701910650861718
Position 50195: 0.009408734391094286
Position 10095: 0.009334479743413787
Position 34046: 0.009253696593642427
Position 35952: 0.009217046482023542
Position 43930: 0.009084920332844923
Position 493: 0.009079614551398113
Position 24674: 0.008900939383607438
Position 45095: 0.008789914193438539
Position 6401: 0.008676778125994003
Position 27481: 0.007733620435886705
Position 49662: 0.007681218163739352
Position 50392: 0.007537597053596741
Position 47656: 0.007257408264744241
Position 22734: 0.007119818415728549
Position 3596: 0.007070300455497859
Position 6397: 0.006951550672133922
Position 54: 0.006941899030185023
Position 59387: 0.0067630633527575
Position 25284: 0.0065162753026985045
Position 43140: 0.00649522592105829
Position 23517: 0.0061297345376350775
Position 43999: 0.0061262374702925745
Position 44606: 0.006015945165520519
Position 33399: 0.005842581180901864
Position 57: 0.005491004428601816
Position 53630: 0.0054014225268511785
Position 37008: 0.004893929868763584
Position 48547: 0.00487226665659166
Position 19423: 0.0047123176456485725
Position 47931: 0.0046548348614670184
Position 45779: 0.004511161780871278
Position 37569: 0.004348932784637603
Position 44987: 0.004177688681194298
Position 44713: 0.0041034426990972095
Position 27426: 0.004018718316545559
Position 51617: 0.003975055636881421
Position 17688: 0.003955710410112735
Position 17817: 0.003901308488014938
Position 24601: 0.0038709592895896385
Position 20061: 0.0037428110968209254
Position 24767: 0.0036323259101765613
Position 24704: 0.003535439437876362
Position 47696: 0.003489078627150794
Position 33822: 0.003464695026813768
Position 3129: 0.003416104586262131
Position 19657: 0.003347820685682031
Position 54190: 0.0032883874213201084
Position 2459: 0.0032774172355510885
Position 20853: 0.003231506289694777
Position 2496: 0.0031624597245244242
Position 38401: 0.003092408782191364
Position 34777: 0.0030798946322326153
Position 24009: 0.0030664621642471418
Position 34161: 0.002985416620316848
Position 20264: 0.0028796818158985005
Position 43158: 0.0028626131496024055
Position 48986: 0.0028489420144648067
Position 48963: 0.0028412504445684303
Position 24589: 0.0028243319396414703
Position 948: 0.0028157714052281387
Position 51760: 0.0026159022122451848
Position 25761: 0.002570996942641128
Position 26935: 0.0025511475234517036
Position 2377: 0.0024747870690422294
Position 23175: 0.0024631399859571922
Position 49642: 0.0024547297729812126
Position 46110: 0.0024098150845811893
Position 24659: 0.0022888602063550817
Position 25344: 0.0022336298343989453
Position 57300: 0.00219408682560948
Position 24752: 0.002169561225373037
Position 54172: 0.002145292207132335
Position 27184: 0.002032961970713256
Position 6077: 0.0018789938757495619
Position 26316: 0.0018584144525672168
Position 53823: 0.0017490161676498297
Position 24616: 0.0017380207822803562
Position 16: 0.001733248115705623
Position 50872: 0.0017022628897485966
Position 24761: 0.001689072024038657
Position 51744: 0.0016402267169602987
Position 50291: 0.0015792835195808748
Position 39083: 0.001564098718977602
Position 8588: 0.0014867856302921486
Position 23091: 0.0014711836667585854
Position 24626: 0.001460259690089749
Position 20456: 0.0014565373662574384
Position 49979: 0.0014378737706622323
Position 39954: 0.0013913279994962023
Position 24580: 0.001284480287445029
Position 34140: 0.0012312220161372382
Position 50930: 0.001141994519505286
Position 38710: 0.0011386955364359808
Position 50763: 0.0009267827499377727
Position 20867: 0.0009253011286788766
Position 24490: 0.0008721685186501247
Position 32873: 0.0008125356845895988
Position 24838: 0.0007794295393042688
Position 20629: 0.0007708974127255406
Position 32250: 0.0007558715822612713
Position 3756: 0.0007351718835866362
Position 1918: 0.0007282128542410074
Position 53683: 0.0006924989417953597
Position 24556: 0.0006838585162964844
Position 36010: 0.0006723679556701018
Position 5776: 0.0006406081408441213
Position 35823: 0.0006234843150530589
Position 38998: 0.0005933663144970099
Position 3910: 0.0005767240942003664
Position 5650: 0.000575023104700809
Position 21269: 0.0005246630808912553
Position 5828: 0.0005025909457714602
Position 4044: 0.000499609655619981
Position 26434: 0.0004952827355736916
Position 35949: 0.0004936840505516595
Position 22882: 0.0004929208020110499
Position 25300: 0.0004647125160318552
Position 34419: 0.0004587635491191983
Position 4801: 0.0004564731565496875
Position 20971: 0.00045295039840726283
Position 451: 0.0004401894604506582
Position 40140: 0.00041800026741323855
Position 10566: 0.00040945848966814384
Position 35753: 0.00039817953305928576
Position 35845: 0.00038324968184391716
Position 2156: 0.00037540998586781723
Position 35472: 0.0003727356815689066
Position 26595: 0.000356381283784979
Position 46987: 0.00033406897030044944
Position 1335: 0.0003248393178762452
Position 3880: 0.0003011009517748273
Position 38919: 0.0003008799063915317
Position 40560: 0.000295786992242375
Position 36468: 0.0002838061274400167
Position 2046: 0.00028228107633771404
Position 24475: 0.0002572976021574373
Position 52841: 0.0002535901586486059
Position 24788: 0.00024913205144719524
Position 1561: 0.00024632917648724023
Position 2503: 0.00024489964724951893
Position 21185: 0.0002403661026825846
Position 16998: 0.00023623345274565637
Position 33840: 0.0002282418153520067
Position 33733: 0.0002195314400545464
Position 37336: 0.00020632221494007677
Position 3814: 0.00020161938450256192
Position 5716: 0.00019318556035540033
Position 2383: 0.00019280718481106608
Position 22341: 0.00018468371429060157
Position 1443: 0.0001538941022916018
Position 358: 0.00015096476152420943
Position 34424: 0.00014175329876008427
Position 2726: 0.0001397011049139615
Position 1866: 0.00013843209776801663
Position 310: 0.0001366969916222141
Position 3190: 0.0001358506469755359
Position 1748: 0.0001338278322831564
Position 53383: 0.0001337996456069258
Position 211: 0.00012748804217166073
Position 17642: 0.00012321768510125812
Position 495: 0.00012253747524554475
Position 26623: 0.00011322159544968376
Position 28617: 0.00011027059046696184
Position 1402: 8.971919670335518e-05
Position 858: 8.963218298174938e-05
Position 38873: 8.058345741850574e-05
Position 2629: 8.052121580806739e-05
Position 26023: 7.724936302936969e-05
Position 40316: 7.010720517025261e-05
Position 2132: 6.958675751235655e-05
Position 34391: 6.944083974996669e-05
Position 1565: 5.622121152829059e-05
Position 34980: 5.605472366831895e-05
Position 1538: 5.55307938074019e-05
Position 2467: 5.410352805167011e-05
Position 2075: 5.1568641786021874e-05
Position 2819: 4.277708527687656e-05
Position 2850: 4.250468509925928e-05
Position 6023: 4.2308475765163745e-05
Position 49966: 4.0094935367313144e-05
Position 2661: 3.870269005366022e-05
Position 5107: 3.771508798290134e-05
Position 85: 3.763274670736106e-05
Position 2775: 3.581564072661427e-05
Position 34711: 3.365795113415387e-05
Position 34215: 3.3106358905887524e-05
Position 1043: 3.138161446264089e-05
Position 1114: 3.1089644911746754e-05
Position 25882: 2.6434116483983678e-05
Position 35227: 2.536183230118494e-05
Position 3159: 2.3598868694042234e-05
Position 1881: 2.337889295232426e-05
Position 48707: 2.1203138958959126e-05
Position 2490: 1.9593780893206594e-05
Position 4328: 1.8817400118249544e-05
Position 2635: 1.6720045470916514e-05
Position 34536: 1.6151357833006246e-05
Position 49757: 1.522836029852392e-05
Position 4005: 1.3066371658964174e-05
Position 33048: 1.2434136390626027e-05
Position 25971: 9.797963479498227e-06
Position 24864: 6.991544732411741e-06
Position 34938: 5.783665158893361e-06
Position 20943: 3.544916271331775e-06
Position 63: 2.696168847984792e-06
Position 32474: 2.0552000308880117e-06
Position 33325: 1.663537009910224e-06
Position 50803: 1.025211270112818e-06
Position 519: 8.260098214350628e-07
Position 199: 7.502194483710595e-07
Position 1285: 3.358827034600637e-07
Position 38418: 2.6990576151194194e-07
Position 91: 2.460863666552258e-07
Position 38935: 2.3652320820182e-07
Position 818: 2.2014263689434891e-07
Position 844: 1.538718821460471e-07
Position 936: 1.0992094054796273e-07
Position 21791: 9.900761400470737e-08
Position 892: 9.646912823260084e-08
Position 2169: 7.873253512199137e-08
Position 430: 7.45113750257576e-08
Position 34720: 6.239252865551303e-08
Position 1589: 6.154667264807943e-08
Position 34756: 6.077200015890418e-08
Position 980: 6.077112077534856e-08
Position 799: 6.072235056595191e-08
Position 342: 4.486230147799841e-08
Position 905: 4.0946674869928716e-08
Position 240: 2.8938356901786992e-08
Position 396: 2.6101774545493094e-08
Position 266: 2.4519520212958767e-08
Position 1511: 2.4261813644931878e-08
Position 407: 2.1733855128482892e-08
Position 1221: 2.1698673799477245e-08
Position 21067: 1.6637857426152722e-08
Position 1581: 1.5540302764062026e-08
Position 1353: 1.2013195208314804e-08
Position 25634: 1.1151186059270517e-08
Position 1785: 1.1078788480597767e-08
Position 34947: 9.531853756440959e-09
Position 2352: 7.866207347020566e-09
Position 640: 5.1704564132365144e-09
Position 1729: 2.8926882869808606e-09
Position 67: 1.5895104099304438e-09
Position 121: 1.4225271835977668e-09
Position 271: 1.2273930357237367e-09
Position 333: 7.199065852618467e-10
Position 516: 6.716461037083332e-10
Position 387: 1.0960997726438503e-10
Position 72: 1.0391829413802701e-10
Position 583: 4.4222756371304056e-11
Position 364: 3.6467313520565275e-11
Position 417: 2.5782507966476975e-11
Position 319: 9.354761915810865e-12
Position 248: 3.4275923894160986e-12
Position 626: 4.3567810593449776e-15
Position 537: 4.129527954092658e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 34610: 0.9968480316135054
Position 48395: 0.985486784925677
Position 20237: 0.9690305001662983
Position 24450: 0.9646333791165512
Position 12958: 0.9642088280253227
Position 25619: 0.9566966290593769
Position 32493: 0.916317398349072
Position 31871: 0.91057974722245
Position 36371: 0.7620246433622772
Position 8455: 0.7484439836361929
Position 57098: 0.7435914224218808
Position 43383: 0.7230734506847359
Position 52279: 0.7214304440294992
Position 46504: 0.6857988299541052
Position 42974: 0.6610950501628763
Position 49799: 0.6386081629781989
Position 21238: 0.5694755346758809
Position 38313: 0.5454478191977247
Position 25905: 0.5300579366347877
Position 13226: 0.5256885705451998
Position 26155: 0.5245345770390699
Position 50601: 0.5080846378477909
Position 52679: 0.5022127643649845
Position 47620: 0.4924252964967468
Position 44836: 0.46749833893509635
Position 26753: 0.43586828762647195
Position 34342: 0.42998449316708887
Position 19895: 0.39239177283675086
Position 34252: 0.3893080065776469
Position 40417: 0.380184055114742
Position 19223: 0.37140520901489404
Position 4872: 0.35966641798708116
Position 16872: 0.35456794309583783
Position 16937: 0.34922338126625874
Position 45084: 0.33906164281774664
Position 26707: 0.28064225086127204
Position 13263: 0.2773783777507558
Position 28533: 0.27245364580040254
Position 47427: 0.22434394912495823
Position 59318: 0.22315006061669687
Position 17687: 0.2230541593812069
Position 19057: 0.22063545701807244
Position 36237: 0.220218172823539
Position 19280: 0.21287516069425325
Position 25836: 0.18995596080223193
Position 22825: 0.18470127568478306
Position 34368: 0.18068129420859497
Position 17881: 0.17202592362720592
Position 53471: 0.16806067769198468
Position 23388: 0.16518726787494917
Position 23408: 0.15918875440846428
Position 21314: 0.15672736595604148
Position 42188: 0.15479656380280513
Position 38358: 0.13904467081742825
Position 34085: 0.12922082436463078
Position 19855: 0.12740397164843567
Position 45057: 0.12551954432477525
Position 16940: 0.12311355494714521
Position 27332: 0.12291196699531041
Position 34461: 0.11995019846384967
Position 50567: 0.11948651078274185
Position 39699: 0.11909205457399989
Position 6284: 0.11864181568334564
Position 27218: 0.11468005859380893
Position 43430: 0.11465600190982009
Position 4240: 0.11359502969120112
Position 5649: 0.11286871538891764
Position 42178: 0.11258339326495466
Position 33818: 0.11031151825718441
Position 50630: 0.10981440401831816
Position 25809: 0.1082085540219822
Position 54620: 0.10264599032271894
Position 29785: 0.10207036574129773
Position 6157: 0.1012688533536562
Position 24638: 0.10110045031950773
Position 25918: 0.08956324747280778
Position 19076: 0.08859493147174598
Position 26684: 0.08571146492353288
Position 43445: 0.08381339672531114
Position 38361: 0.08062676391588025
Position 50037: 0.0801055744527855
Position 44348: 0.07682060430969508
Position 33594: 0.07234383683858223
Position 9063: 0.0706615468849913
Position 11829: 0.06965912179194363
Position 8932: 0.06862642088143828
Position 37198: 0.06299698746326472
Position 42212: 0.0607595325628361
Position 44024: 0.05853607661266611
Position 37435: 0.057713228533543194
Position 26117: 0.05680880787091536
Position 54313: 0.05673085687776263
Position 40646: 0.05297493603129465
Position 38335: 0.05279295190444728
Position 44816: 0.05077967790849308
Position 1667: 0.050296146516511556
Position 20048: 0.049645774275426165
Position 40047: 0.049048637050625114
Position 22497: 0.04885010346028689
Position 7888: 0.048057244325868005
Position 16349: 0.04365295802955392
Position 38268: 0.042430992142257457
Position 5321: 0.04050041964664518
Position 28426: 0.040153987422359524
Position 54067: 0.03976422951017363
Position 38604: 0.03925006135851091
Position 36170: 0.038524490561011634
Position 6408: 0.03732951375137632
Position 45938: 0.035895317430483485
Position 31815: 0.0353045287266412
Position 9083: 0.035115189874390385
Position 48775: 0.034973171629711745
Position 4804: 0.0347991299699661
Position 43849: 0.03416105469268476
Position 22787: 0.03331416902189568
Position 40441: 0.031742590635069116
Position 25847: 0.0315173648241384
Position 38340: 0.031390880004105864
Position 19819: 0.03136379768303216
Position 31669: 0.031249530816742015
Position 40177: 0.028501628004550916
Position 45915: 0.02833252301028651
Position 59923: 0.027582901783668706
Position 5871: 0.026027284663186157
Position 21064: 0.025719085376883968
Position 37457: 0.025234675610045276
Position 4829: 0.02454717508031928
Position 25872: 0.024256855299284955
Position 48000: 0.024106169619373202
Position 57739: 0.023458429063106735
Position 6316: 0.02316346409151809
Position 37542: 0.02236057493907723
Position 3738: 0.022295860305963124
Position 24683: 0.02218427468391425
Position 54333: 0.021699964416348444
Position 2988: 0.020906978484039752
Position 9118: 0.020615189150271912
Position 35443: 0.020344398031747438
Position 37176: 0.01996610300879704
Position 29604: 0.019824745203585105
Position 37409: 0.019806584196512374
Position 29667: 0.019526458945022963
Position 30681: 0.01932554751356009
Position 37147: 0.019111557124452738
Position 25165: 0.018916528303991004
Position 26158: 0.018587162269993976
Position 32635: 0.018246604816416937
Position 8399: 0.017246844326486998
Position 21333: 0.016966662546440088
Position 8935: 0.01639170226413981
Position 2918: 0.016187951888098708
Position 31908: 0.0161317264300928
Position 39996: 0.016116547910270434
Position 20840: 0.01587931598568217
Position 23750: 0.013994301174353116
Position 35580: 0.01335131734299691
Position 26642: 0.012993708598080416
Position 44138: 0.012797344273943684
Position 13299: 0.011810888974411227
Position 22747: 0.011791097355496508
Position 27306: 0.011646992331121124
Position 23728: 0.010938184371626
Position 35449: 0.010911339868717115
Position 53055: 0.010812782641806176
Position 22753: 0.010716407819896655
Position 50127: 0.01036269050677135
Position 19627: 0.009758873185757702
Position 52725: 0.009711482695065183
Position 13018: 0.009561092675752187
Position 8996: 0.009414024203998112
Position 40617: 0.009327325288467128
Position 49432: 0.009268909847430104
Position 5421: 0.009220940702805021
Position 20241: 0.00871964931071224
Position 115: 0.008704907372184911
Position 26691: 0.008633173940292178
Position 50683: 0.008622004121585088
Position 35539: 0.008513755364589927
Position 9998: 0.007913800375999902
Position 46508: 0.00785491099382234
Position 40510: 0.0077916507299545775
Position 47679: 0.007753428819911137
Position 37438: 0.007463978028402333
Position 52425: 0.007453114166619971
Position 36175: 0.0074331627379930635
Position 52176: 0.007036214889207656
Position 26841: 0.007024658142896293
Position 54659: 0.006971776755665217
Position 57057: 0.006720583952664688
Position 38434: 0.006689024341156524
Position 3404: 0.00643823848598149
Position 2269: 0.00639791069228065
Position 29568: 0.006295061409526736
Position 44333: 0.006285944699645502
Position 48401: 0.006268649807508992
Position 19805: 0.006051666070025894
Position 22727: 0.006040969076829291
Position 32451: 0.005973656429967219
Position 7950: 0.005928229207229884
Position 45865: 0.005928068097214115
Position 35892: 0.00591226758033432
Position 19656: 0.005761405792180904
Position 54662: 0.005751778353721274
Position 34259: 0.0056530503372698385
Position 50285: 0.0056417909701536395
Position 33300: 0.005582587728414915
Position 5090: 0.005380593402937548
Position 38436: 0.005307986240105899
Position 45688: 0.005302918531559708
Position 34136: 0.005264297387500176
Position 5350: 0.005177804486679779
Position 22655: 0.0051731102396292625
Position 5267: 0.00515139563441363
Position 19630: 0.005129479258763424
Position 5601: 0.004964614076058714
Position 21164: 0.004831525895992302
Position 51582: 0.004761491569995459
Position 6522: 0.004706959936335248
Position 47862: 0.004654834861467007
Position 49844: 0.004632972561204745
Position 26559: 0.004632808618940167
Position 34139: 0.004499957494672227
Position 39695: 0.004455526680374078
Position 26065: 0.004418624796951083
Position 33909: 0.004341561922682655
Position 44114: 0.004258836287474425
Position 22876: 0.00409100495268383
Position 8402: 0.004032146735875117
Position 25950: 0.00402419931854849
Position 26694: 0.0039460625627902425
Position 23035: 0.0039343236527157694
Position 309: 0.0038903863736710533
Position 53105: 0.0037671172645998095
Position 19912: 0.0037102539064319782
Position 17471: 0.0034653117398222672
Position 27366: 0.0034623831211816145
Position 4832: 0.0034142276228632308
Position 33820: 0.0033942842852039863
Position 20693: 0.0033729200453112436
Position 26343: 0.0033609031128487388
Position 27030: 0.0032377452538748415
Position 20131: 0.0032141233439133016
Position 36192: 0.003144166578055227
Position 36448: 0.0031323629304628674
Position 35685: 0.0030861195143691298
Position 39857: 0.00305270054452343
Position 5827: 0.0030139221773839075
Position 52150: 0.002995196476317199
Position 21067: 0.0029735848352781514
Position 52332: 0.0029388385335578733
Position 37235: 0.0028943809655932783
Position 50316: 0.002876337720408749
Position 38273: 0.0028360659324398255
Position 21129: 0.002801269074456857
Position 49681: 0.0027038244024734826
Position 2981: 0.0026769321086127433
Position 33761: 0.0026655671768799375
Position 25881: 0.002614371639175876
Position 4105: 0.0025804860404897607
Position 6136: 0.0025793052503383382
Position 28553: 0.0025663302036721017
Position 26719: 0.0025249581090113727
Position 56354: 0.002520391387733098
Position 4633: 0.0024285125185304667
Position 52685: 0.002424773737533796
Position 47528: 0.002424473655204135
Position 50871: 0.0023640621362213455
Position 27241: 0.002314858367746489
Position 43980: 0.0023138723989864097
Position 2882: 0.0023029059498496885
Position 5752: 0.0022954578190592344
Position 53454: 0.0022702046779789283
Position 728: 0.0022624275524990747
Position 13036: 0.0022543683150148945
Position 26584: 0.002236994210224659
Position 6225: 0.0021865500533764133
Position 21242: 0.0021542699731648476
Position 27270: 0.002095159705833437
Position 51339: 0.002071223014646372
Position 48744: 0.0020573513446603643
Position 36612: 0.002019226672988969
Position 54476: 0.0020020745257254154
Position 3804: 0.001996353084991747
Position 44038: 0.0019450124187038228
Position 38363: 0.0019312276816899343
Position 19702: 0.0018869677187959945
Position 54526: 0.0018352104445170244
Position 5549: 0.0017634010932689747
Position 38767: 0.001755560118956242
Position 35845: 0.0017166228953664508
Position 53027: 0.0016648146790016697
Position 40287: 0.0016350940926796063
Position 2326: 0.0015319901480498742
Position 51478: 0.001491211373785372
Position 54827: 0.0014897013764408097
Position 4275: 0.0014832597689281015
Position 32274: 0.0014529244284943372
Position 21043: 0.0014396791554638884
Position 9806: 0.0014206793674138938
Position 240: 0.0014023825412401555
Position 22881: 0.0014018272256587627
Position 8773: 0.0013663232052916943
Position 24354: 0.0013480577260892722
Position 7978: 0.0012829077280099906
Position 57172: 0.0012825935903725085
Position 23714: 0.001276992699950113
Position 24251: 0.0012639886873989307
Position 3044: 0.0012461373021569765
Position 3831: 0.00122931748350018
Position 5937: 0.0012272000575403133
Position 35471: 0.0011611142522331601
Position 49860: 0.0011279748346268747
Position 26511: 0.0010796337563531812
Position 33839: 0.0010763373893469762
Position 43234: 0.0010575336568729068
Position 37484: 0.0010401417394307372
Position 39860: 0.0010248810516314778
Position 37075: 0.0009968811021262313
Position 4196: 0.0009899550755580544
Position 52241: 0.0009836266675705028
Position 52451: 0.0009753421138764299
Position 40071: 0.0009738567365705495
Position 37513: 0.0009630707906321985
Position 48439: 0.0009259515898233196
Position 19522: 0.000916344194824856
Position 36934: 0.0009056828018890282
Position 50076: 0.000902578026522473
Position 49443: 0.0008978569195792749
Position 37463: 0.0008636112473823215
Position 48910: 0.0008349063165086155
Position 25566: 0.0007890669842686283
Position 32130: 0.0007558715822612713
Position 26123: 0.0007184389778657991
Position 3846: 0.0007153664643887586
Position 3920: 0.0006926384966530221
Position 46305: 0.0006869189192023176
Position 56442: 0.0006859829998607813
Position 49829: 0.0006721439536830417
Position 27065: 0.0006704632277681832
Position 259: 0.0006234091411737247
Position 3507: 0.0006163155301705245
Position 17387: 0.0006136163553917259
Position 20546: 0.0005956831129211159
Position 52796: 0.0005925524621068287
Position 53538: 0.0005811117945339226
Position 50326: 0.0005682312151330706
Position 26315: 0.0005672284090708618
Position 25458: 0.0005643739033537952
Position 37417: 0.000563126314945874
Position 43830: 0.0005590397754797842
Position 2376: 0.0005589218943666414
Position 54874: 0.0005577212277081324
Position 36898: 0.0005446754911914257
Position 32666: 0.0005161199447605779
Position 2558: 0.0005140840871728634
Position 36205: 0.0005105463023649297
Position 2205: 0.0005090252756038447
Position 37004: 0.0004964455766054541
Position 36451: 0.0004771126951675395
Position 52294: 0.0004698126753512496
Position 25920: 0.00046507546585017854
Position 53257: 0.0004645997082741361
Position 36635: 0.00044914758809732664
Position 53005: 0.00044833174987452104
Position 55550: 0.00044360913654646215
Position 37573: 0.0004370847949646688
Position 1893: 0.0004363353459552469
Position 55571: 0.0004246780618507797
Position 5017: 0.000423738205231918
Position 396: 0.0004078276232588607
Position 5159: 0.00039687385288277163
Position 38962: 0.0003963330231318846
Position 1536: 0.0003950799337976704
Position 40074: 0.00038877399330998453
Position 22239: 0.00038777749991993245
Position 22701: 0.0003773319495581083
Position 26805: 0.0003752958348782613
Position 2400: 0.0003723316342449701
Position 37386: 0.0003704415797674897
Position 32793: 0.00036137774370568126
Position 20720: 0.0003603783272900645
Position 26079: 0.0003553223198618276
Position 25714: 0.00035454637869158895
Position 20789: 0.0003540113547671577
Position 26070: 0.000348532700905328
Position 52913: 0.0003453731564735076
Position 25966: 0.0003453014216143385
Position 36773: 0.0003400902326804222
Position 746: 0.000332903125602426
Position 48798: 0.0003204851164787942
Position 4220: 0.0003145660574407505
Position 399: 0.0003125923852042789
Position 33989: 0.000303179087319978
Position 26815: 0.0002973351751620595
Position 27369: 0.0002960911571379212
Position 48630: 0.00028902778533966095
Position 34782: 0.00026856567425696175
Position 32371: 0.0002681669080752452
Position 38837: 0.00026560081773257887
Position 37254: 0.00025546309630763146
Position 33263: 0.0002539597459296588
Position 10534: 0.00024973750940512093
Position 20526: 0.000236344072879308
Position 36745: 0.00023456139051114162
Position 25676: 0.00022991246454267834
Position 3891: 0.00022705917025204236
Position 44274: 0.00022663499134764015
Position 1285: 0.0002205161782121247
Position 55326: 0.0002154690848938866
Position 1423: 0.00021500191830939254
