Gene = MUC13
Position 368: 2.522996717785851e-11
Position 132: 1.6115373447647138e-11
Position 135: 1.2704902371012102e-11
Position 453: 1.1329917065063546e-11
Position 437: 8.471412902581437e-15
Position 456: 6.26622180075229e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 12444: 0.9705514241688505
Position 26399: 0.9606742697662337
Position 24248: 0.9392834871674145
Position 21066: 0.8652261427386956
Position 28005: 0.8007044313947282
Position 7147: 0.7411746222155574
Position 14458: 0.49366090646854677
Position 6757: 0.34467268622302455
Position 17710: 0.33128455113842825
Position 21507: 0.27776342148473904
Position 1458: 0.23057105552180665
Position 17836: 0.19096750544427227
Position 26699: 0.1612547736141121
Position 18267: 0.16035420274458248
Position 5043: 0.1450772626633819
Position 13723: 0.143102801505565
Position 22606: 0.12952151554763766
Position 18058: 0.11721837850469566
Position 14403: 0.09868014107489909
Position 28851: 0.09815601223757146
Position 11098: 0.08773820738362519
Position 27638: 0.07469176329928058
Position 13906: 0.07218146985482989
Position 17516: 0.06244093895159262
Position 7150: 0.0557597416949944
Position 22565: 0.05314354366717677
Position 25601: 0.04865897751993381
Position 18230: 0.048218391818439
Position 22419: 0.04734720685229054
Position 5152: 0.04633221544279413
Position 17689: 0.04140105798225834
Position 1009: 0.03954966528473683
Position 7522: 0.03672553810928183
Position 17871: 0.035715357760688286
Position 27137: 0.03557018493964339
Position 21488: 0.033167440926166775
Position 23731: 0.029058385963048508
Position 21545: 0.028620609258520665
Position 936: 0.02731371746237944
Position 21285: 0.02690993754328269
Position 7015: 0.026800520597338003
Position 26728: 0.025954660128905634
Position 25758: 0.025140868540428234
Position 27695: 0.023710841066412514
Position 18285: 0.023570210188584108
Position 17736: 0.02053365530656417
Position 18120: 0.020395604317720438
Position 22317: 0.01909547279307091
Position 12417: 0.019000859243703448
Position 24653: 0.018869192682441825
Position 14268: 0.018240936801189312
Position 13921: 0.017964966789425694
Position 11680: 0.01712266389002679
Position 9627: 0.015562166408307336
Position 16260: 0.015287127316381141
Position 13857: 0.01369766618371585
Position 6898: 0.012275321375385659
Position 4953: 0.011151491506752768
Position 13961: 0.0105053432642922
Position 22193: 0.009719628662646352
Position 21976: 0.009644708478430335
Position 21514: 0.009501942532665888
Position 21314: 0.009420405942770415
Position 3912: 0.009268839438432116
Position 28323: 0.008443014331867943
Position 6974: 0.0076711047360182895
Position 14494: 0.00735265150837526
Position 18039: 0.007351193534713347
Position 26601: 0.007258089070819897
Position 28568: 0.006584933212425424
Position 27709: 0.006568352534893737
Position 6926: 0.005496784572631577
Position 4729: 0.005310470997587155
Position 3998: 0.005286709988650109
Position 28483: 0.005040229539186283
Position 26881: 0.004920343769865096
Position 26520: 0.004777775169289771
Position 6799: 0.004398013648834495
Position 10967: 0.0043007010679177345
Position 14860: 0.0042812597017762785
Position 27736: 0.0040947767547602
Position 12324: 0.004064265768177672
Position 26500: 0.003728762648330071
Position 27733: 0.0036886671921862076
Position 13679: 0.003678165784496426
Position 6520: 0.0036638903364519687
Position 27475: 0.0036122906993674487
Position 695: 0.003600681736624837
Position 25597: 0.003348492793122061
Position 2712: 0.003197990021618248
Position 17183: 0.0031793313661820847
Position 21672: 0.003145778980306049
Position 26845: 0.003017837664993945
Position 3768: 0.003011102908117363
Position 7533: 0.002843032085386279
Position 16648: 0.0027947129525604524
Position 10035: 0.0026319732839742496
Position 8798: 0.002587718259602817
Position 18344: 0.0025743535422807634
Position 16589: 0.002459141543952709
Position 21409: 0.0023638064343877033
Position 29089: 0.0022461992154391786
Position 6769: 0.0022167707311359607
Position 28868: 0.002202910193774478
Position 11185: 0.002175016886905065
Position 26934: 0.00207985278901239
Position 4702: 0.0019104156699621113
Position 2733: 0.0018393703208257838
Position 17090: 0.0018247533227212312
Position 845: 0.0017414150119829462
Position 27931: 0.0016369548970198253
Position 12631: 0.0015760813118720857
Position 5638: 0.0015143826316532452
Position 3887: 0.0015068116940513416
Position 26909: 0.0014509702968054788
Position 12659: 0.0013738732273017966
Position 25621: 0.0013510720205856198
Position 14514: 0.0012466964429204178
Position 13811: 0.0012187937609584103
Position 2566: 0.0012172234930450541
Position 26353: 0.0011755486958280148
Position 5098: 0.001166937364721344
Position 28349: 0.0010610393561285897
Position 27378: 0.0010103545787614415
Position 5683: 0.000996093414968041
Position 2623: 0.0009597523890176674
Position 2520: 0.000955210116558635
Position 5721: 0.0008548810620773628
Position 27017: 0.0008321311658840863
Position 1302: 0.0008140267441675963
Position 4925: 0.0007900449184611281
Position 1019: 0.0007732602611728775
Position 26479: 0.0007626617239788734
Position 27325: 0.0007521435142775496
Position 4491: 0.0006766776431964297
Position 3889: 0.0006472554793602622
Position 1492: 0.0006334841298410298
Position 27297: 0.000631572076013524
Position 25671: 0.0006160251459776372
Position 14711: 0.0005422763162863945
Position 16573: 0.0005387675821599706
Position 14465: 0.0005025324083635555
Position 222: 0.0004980733130406934
Position 29300: 0.0004905983362331117
Position 26732: 0.0004856640236717865
Position 14779: 0.00046419934861369145
Position 4731: 0.0004157475237298364
Position 14344: 0.00039564912407862333
Position 325: 0.000371767783509238
Position 1684: 0.0003588416726525274
Position 13183: 0.00034056378311251537
Position 3894: 0.000333258773963634
Position 15576: 0.0003154921780932666
Position 1078: 0.0003113630188784552
Position 5075: 0.00030255573122000293
Position 8867: 0.0003015280871588761
Position 1227: 0.0002976711473519657
Position 1479: 0.0002951263311657346
Position 3327: 0.00029455679382883585
Position 4741: 0.00028277242373748226
Position 27133: 0.0002769974298892394
Position 5615: 0.0002760295443204263
Position 15413: 0.00027420346134806
Position 841: 0.0002675560456674152
Position 4558: 0.00023987957646835303
Position 28186: 0.00022224430248282226
Position 3957: 0.00020133646163461645
Position 3640: 0.00019729852374600473
Position 15438: 0.00019430259281049366
Position 210: 0.0001916130117200297
Position 2431: 0.00019048990537676486
Position 958: 0.00018949192944290284
Position 26332: 0.00018071396802235793
Position 15488: 0.00017216451127194195
Position 24015: 0.00016930877980133517
Position 12671: 0.00016825654118022223
Position 26734: 0.0001630677850610883
Position 5215: 0.0001355390002991761
Position 724: 0.00013300391900374607
Position 185: 0.00013193042695723204
Position 3487: 0.00012942328961912134
Position 24989: 0.00012268459095503964
Position 3484: 0.0001226604227933552
Position 1044: 0.00010828342231949382
Position 180: 0.00010806920628181551
Position 813: 0.00010314338514808514
Position 3513: 0.00010032567919777537
Position 14228: 9.91131917316935e-05
Position 227: 9.826197862080027e-05
Position 28547: 9.437279854197711e-05
Position 17200: 9.411380977061597e-05
Position 15579: 9.344074030930756e-05
Position 1165: 9.314066898311916e-05
Position 12583: 8.929105675452211e-05
Position 3694: 8.492371025187846e-05
Position 978: 8.488149727717472e-05
Position 13189: 8.413120935279184e-05
Position 27193: 8.374090359360252e-05
Position 27157: 8.015530289570082e-05
Position 2212: 7.612405761530623e-05
Position 13119: 7.205438735805677e-05
Position 26871: 7.033103948650378e-05
Position 3554: 6.344906463925317e-05
Position 24972: 5.537178269339466e-05
Position 1204: 5.401809617384457e-05
Position 24460: 4.525872537723173e-05
Position 3080: 4.0461862370365836e-05
Position 2403: 3.642329761106716e-05
Position 25065: 2.781735505097207e-05
Position 14835: 2.4172141056347932e-05
Position 18026: 2.205661140418225e-05
Position 1050: 2.1946527760970793e-05
Position 565: 2.1573442568718023e-05
Position 24877: 2.082456367868059e-05
Position 14296: 2.0276315723865282e-05
Position 22818: 1.7689359262906997e-05
Position 4609: 1.5033964560455996e-05
Position 3170: 1.46281218357743e-05
Position 13287: 1.4375221406282797e-05
Position 13284: 1.4251047282395014e-05
Position 264: 1.2829337489442387e-05
Position 790: 1.2750651296462459e-05
Position 4065: 1.0832380404566815e-05
Position 3964: 1.0334329520903771e-05
Position 3866: 1.0082419798609773e-05
Position 2872: 1.0059057336334729e-05
Position 2445: 9.78725335712223e-06
Position 4002: 9.768987611889759e-06
Position 634: 9.286699521687307e-06
Position 883: 8.956197770350454e-06
Position 1781: 8.946905139372678e-06
Position 2708: 8.764333612994663e-06
Position 3030: 8.415923486392883e-06
Position 1071: 8.334593646218866e-06
Position 26797: 7.050857218873227e-06
Position 970: 6.287865720648176e-06
Position 955: 5.898532486991264e-06
Position 456: 5.816522187559687e-06
Position 1258: 5.798282861311698e-06
Position 2537: 5.740341673631531e-06
Position 14278: 5.258608555071024e-06
Position 880: 4.686107073144132e-06
Position 14599: 4.301647265476764e-06
Position 820: 4.058193515230791e-06
Position 26636: 2.979922250144037e-06
Position 1241: 2.467709771238919e-06
Position 1053: 2.0667760203152357e-06
Position 1111: 2.0236890214877306e-06
Position 14545: 1.421334144323902e-06
Position 268: 1.390147959303043e-06
Position 2187: 1.1198187429390886e-06
Position 611: 1.0302447116034457e-06
Position 1482: 9.564673702330786e-07
Position 849: 9.518261698102479e-07
Position 899: 8.988714331238683e-07
Position 342: 8.201246479137033e-07
Position 875: 6.755497561810974e-07
Position 512: 6.118729881209875e-07
Position 5049: 5.468318155123115e-07
Position 2262: 5.449285683057372e-07
Position 5104: 5.369641681898635e-07
Position 1617: 4.900476101628222e-07
Position 483: 4.782994812377634e-07
Position 2378: 4.755148638703906e-07
Position 3346: 4.7225281983448116e-07
Position 2352: 4.714532589783417e-07
Position 2349: 4.1919503714755197e-07
Position 507: 3.910412909097268e-07
Position 1571: 3.8015478194661655e-07
Position 1548: 3.712285672150576e-07
Position 470: 3.610948307052445e-07
Position 346: 3.578501589292188e-07
Position 667: 3.1644749160907647e-07
Position 240: 3.042209562510838e-07
Position 462: 2.9517615959258564e-07
Position 270: 2.9211539294609066e-07
Position 360: 2.6986110179073594e-07
Position 775: 2.6399421885570225e-07
Position 2013: 2.4003498891225666e-07
Position 1169: 2.2823821540789157e-07
Position 894: 2.2764413060404624e-07
Position 649: 2.1617142689246107e-07
Position 365: 2.1069743744639507e-07
Position 909: 1.8288215009398098e-07
Position 726: 1.567584143023516e-07
Position 636: 1.5291083444111376e-07
Position 1519: 1.263452199361146e-07
Position 156: 1.2109034357596055e-07
Position 545: 1.1756871559068714e-07
Position 153: 1.117082848833384e-07
Position 682: 1.1110440598664399e-07
Position 1360: 1.1105137591931145e-07
Position 738: 1.0205711880401916e-07
Position 430: 9.36470488886595e-08
Position 234: 9.193033297911682e-08
Position 1998: 8.192868941580048e-08
Position 519: 7.071716240882093e-08
Position 2875: 6.121826214347229e-08
Position 2641: 5.287100013052706e-08
Position 1601: 4.2700486992440355e-08
Position 1743: 1.221363375877771e-08
Position 3104: 9.718731769017229e-09
Position 745: 6.248630764358016e-09
Position 578: 3.5694684275806827e-09
Position 619: 3.5441310824207843e-09
Position 581: 2.596871990290924e-09
Position 1320: 2.4204349192684043e-09
Position 164: 2.218036889588991e-09
Position 147: 1.919302156253943e-09
Position 644: 1.6649583388510154e-09
Position 434: 1.633425188300256e-09
Position 473: 1.553839838244893e-09
Position 657: 1.3248815640095568e-09
Position 1387: 1.2524450180580154e-09
Position 794: 9.163529781606504e-10
Position 336: 7.492276181958987e-10
Position 479: 6.455698690432769e-10
Position 539: 6.404683202928234e-10
Position 1515: 5.376855332685557e-10
Position 1496: 5.282191971239507e-10
Position 1468: 5.280199000282139e-10
Position 551: 4.489975002366753e-10
Position 1369: 4.267517099111454e-10
Position 143: 3.4286934754403756e-10
Position 597: 3.009305934981732e-10
Position 1658: 1.7140260560994675e-10
Position 621: 3.910336998532992e-11
Position 282: 2.772213157275322e-11
