Gene = AL590714.1
Position 863: 0.0031962486841428752
Position 1564: 0.002545281541598686
Position 374: 0.0024599719684551286
Position 1602: 0.002244916885633808
Position 809: 0.002094669702074795
Position 1912: 0.002081765226014841
Position 1482: 0.002007044119518899
Position 812: 0.001972913448529067
Position 986: 0.001948618347686433
Position 1327: 0.0018000798438583046
Position 1053: 0.0017468321315753544
Position 1485: 0.0017237478745976327
Position 838: 0.0016531814366716813
Position 1181: 0.0015945789018273226
Position 1997: 0.001489228143941547
Position 1946: 0.001259613956690401
Position 2102: 0.0009300257117608849
Position 601: 0.0009238047298297644
Position 1511: 0.0007195269075824767
Position 1691: 0.0006118500066784465
Position 434: 0.0006006094176957323
Position 1844: 0.0005266301910735638
Position 964: 0.0003886895338168051
Position 1569: 0.0003710645168121955
Position 1029: 0.00034583869500550454
Position 653: 0.0002743335026879367
Position 790: 0.00026859064348348305
Position 2061: 0.0002434601479050661
Position 1153: 0.00023998268878399685
Position 605: 0.00019758903660004994
Position 1700: 0.0001793630672548268
Position 1078: 0.00017808415208691165
Position 2074: 0.0001726372220368919
Position 1012: 0.00016522618846623682
Position 1105: 0.00015510333407591398
Position 1725: 0.00015338537882717262
Position 1578: 0.00014972742082055928
Position 1184: 0.00014081292267480682
Position 443: 0.00012881588518578785
Position 1934: 0.00012717836987179978
Position 2115: 0.00011690265588567784
Position 1404: 8.582551392205689e-05
Position 2124: 6.64155689139859e-05
Position 1487: 6.345442806475025e-05
Position 891: 6.009156806485113e-05
Position 1419: 5.9788958853299214e-05
Position 1246: 5.456610214048496e-05
Position 555: 5.3973980761910494e-05
Position 746: 5.146648535539507e-05
Position 1371: 4.7395680764637935e-05
Position 729: 4.584308427826963e-05
Position 1951: 3.7643691829769313e-05
Position 814: 3.273113291950599e-05
Position 1537: 2.9575231075881656e-05
Position 2017: 2.4291270518748344e-05
Position 1116: 2.3480803883942918e-05
Position 1016: 1.9610419149650078e-05
Position 818: 1.747970256208389e-05
Position 1999: 1.6623339165554203e-05
Position 1217: 1.4837687016522833e-05
Position 1039: 1.4512309306276617e-05
Position 527: 1.3604631618210617e-05
Position 1098: 8.751275949439268e-06
Position 1732: 8.581603136403295e-06
Position 1443: 6.074328039968426e-06
Position 2004: 4.849841184751242e-06
Position 905: 4.7559322787030594e-06
Position 1645: 4.735347807153348e-06
Position 1357: 4.343938876807806e-06
Position 1985: 4.038359395218461e-06
Position 1190: 3.958778771507128e-06
Position 1165: 3.03506158703209e-06
Position 569: 2.6450405374916447e-06
Position 770: 2.4788756964895122e-06
Position 758: 2.4416333369885517e-06
Position 538: 2.4048589093348537e-06
Position 566: 2.3248777324313033e-06
Position 1431: 6.636213063485195e-07
Position 612: 3.657521388902245e-07
Position 925: 1.340552059780782e-07
Position 543: 7.024928807986128e-08
Position 263: 4.713194245695856e-08
Position 679: 4.6501255240643826e-08
Position 755: 1.8795530071168185e-08
Position 239: 1.9617973978108586e-09
Position 619: 1.6503428471585322e-09
Position 178: 1.033059396623074e-09
Position 181: 6.200933023230177e-10
Position 305: 5.924282357411961e-10
Position 311: 5.618587273568948e-10
Position 617: 1.379124916843746e-10
Position 249: 1.2394063147571454e-10
Position 579: 6.69222932435662e-11
Position 291: 4.6428559364851225e-11
Position 183: 7.82241828413421e-12
Position 187: 7.257931469369895e-12
Position 156: 5.666317236184888e-12
Position 99: 4.596455432457792e-12
Position 128: 4.205110313032736e-12
Position 278: 9.799152968484788e-14
Position 125: 6.923711009220298e-14
Position 101: 5.1822703979633965e-14
Position 270: 3.913834786144656e-14
Position 140: 1.0798450670218582e-14
Position 133: 5.808465823852227e-15
