Gene = SEMA3B
Position 7526: 0.01418519596093881
Position 8329: 0.01383515507260828
Position 2543: 0.01347707744958684
Position 2576: 0.01335267152845761
Position 6886: 0.013229819445432275
Position 584: 0.012751545931983362
Position 7920: 0.012182555130739956
Position 6151: 0.011792132114339767
Position 3815: 0.011097268937895926
Position 3997: 0.010690145012845261
Position 8986: 0.009512089908407694
Position 8127: 0.008652500332404995
Position 5705: 0.00858079935749883
Position 6782: 0.008363857617643744
Position 6934: 0.006652639941011408
Position 8465: 0.006413257873592979
Position 7917: 0.0061637676438654095
Position 1233: 0.006118536168899287
Position 7708: 0.006014901547372417
Position 8315: 0.0058859187086311646
Position 1248: 0.005172992358483027
Position 3257: 0.004906111656033509
Position 6316: 0.0047272680834250964
Position 3238: 0.004329135909326998
Position 7371: 0.004173389370824776
Position 6219: 0.003967232811602854
Position 5943: 0.003637764834770333
Position 2443: 0.0033624261726995725
Position 7668: 0.0033268577192721084
Position 3546: 0.003269491873949393
Position 3088: 0.003200726209915231
Position 7731: 0.0031693033265852532
Position 8378: 0.0028767166412136083
Position 4056: 0.0028009754409205924
Position 7567: 0.0027676434505724975
Position 3970: 0.002743425521772197
Position 7422: 0.002592790794529149
Position 6418: 0.0025049864231726877
Position 2217: 0.0024954793082940193
Position 1514: 0.002475157181801326
Position 9271: 0.002238327211155035
Position 2412: 0.0022111334861571637
Position 266: 0.0021088807468242847
Position 5723: 0.0020613393098124003
Position 7343: 0.001948119511111787
Position 7929: 0.001890517318829783
Position 8184: 0.0018409834422794655
Position 6339: 0.0017826322851699978
Position 3685: 0.001779076823779716
Position 2248: 0.0017470596400696696
Position 2708: 0.0017140452084016791
Position 5948: 0.0016578221423087477
Position 2003: 0.0016310879450223922
Position 7551: 0.0015093552205111957
Position 1740: 0.0015054236166462027
Position 7673: 0.0014542099957155815
Position 7050: 0.0014426552142216985
Position 4012: 0.001345785912702479
Position 8289: 0.00132718765514743
Position 1687: 0.0012907172972164672
Position 7646: 0.0012014104266243912
Position 6443: 0.0011679572522461943
Position 7967: 0.0011349412617609347
Position 2945: 0.0010273856954985624
Position 3149: 0.0009005455518673018
Position 3304: 0.0009002740427526907
Position 7156: 0.0008650825128829476
Position 1254: 0.0008649811859573616
Position 1017: 0.0008506077317298776
Position 2939: 0.0008402965926636379
Position 6677: 0.0008361208036853706
Position 3781: 0.0008116454022402791
Position 2525: 0.0008021930959203937
Position 6640: 0.0007931063058885015
Position 6761: 0.0007487762130770367
Position 8147: 0.0007391918081974231
Position 5825: 0.0007311304809349508
Position 3159: 0.0007148501107050231
Position 5333: 0.0007019707061517483
Position 7271: 0.0006848386048996889
Position 2771: 0.0006691042349127326
Position 2479: 0.0006408888210304295
Position 1564: 0.0006376679853682749
Position 5292: 0.000635606212806468
Position 327: 0.0006120614046687973
Position 7533: 0.0006107407221325007
Position 8263: 0.0005998831359304826
Position 3507: 0.0005984904043662475
Position 3778: 0.0005940310857889114
Position 3820: 0.0005212604997535656
Position 8527: 0.0005106335385474257
Position 7276: 0.0004946244983361691
Position 7151: 0.000487836397327688
Position 3711: 0.00046313595708523484
Position 8434: 0.0004493940460973051
Position 2519: 0.00043345923779139684
Position 1852: 0.0004089476699379439
Position 5979: 0.00039377652474143697
Position 6973: 0.0003851839423914234
Position 2773: 0.00037749817477923946
Position 5307: 0.0003750733990195447
Position 2735: 0.00035233420993975676
Position 2597: 0.00034214924976985186
Position 387: 0.0003327470906879137
Position 1981: 0.00031888537813420963
Position 6802: 0.0003115652922000622
Position 1414: 0.0002919767383728086
Position 9311: 0.0002873986728733084
Position 5397: 0.00028730488118369036
Position 2502: 0.0002816646637359762
Position 3769: 0.0002770695446541666
Position 8633: 0.0002675870644144867
Position 9292: 0.0002617970526183985
Position 6610: 0.00025851566521767317
Position 2078: 0.0002557264362706077
Position 2207: 0.0002492285163617356
Position 263: 0.0002475092111482489
Position 8998: 0.0002444686853180854
Position 7441: 0.0002407254010745871
Position 8488: 0.00022899498308306647
Position 5274: 0.00020916830260174078
Position 1913: 0.0002063219545105222
Position 2499: 0.0002011394265510407
Position 9081: 0.00018940096501557604
Position 1039: 0.00018479116981112077
Position 2417: 0.00017614649068840562
Position 5961: 0.00017509165784233128
Position 8142: 0.0001713716022861536
Position 2698: 0.00016001902205076853
Position 5153: 0.00015771488199244397
Position 943: 0.00014998044460345664
Position 1095: 0.00014722367747420934
Position 9101: 0.00014665882132380547
Position 8150: 0.00013053664916616735
Position 419: 0.00011609949972484134
Position 7279: 0.00011596960852048441
Position 4018: 0.00010741633623074595
Position 6816: 0.00010640836617131879
Position 1956: 0.0001056741100338612
Position 8035: 0.00010195158138941445
Position 6765: 9.856290814776509e-05
Position 2897: 9.296720216935604e-05
Position 4049: 8.818203291446297e-05
Position 7253: 8.363960807197185e-05
Position 8794: 8.020487390218187e-05
Position 3169: 7.983342856561428e-05
Position 8745: 7.918913243109123e-05
Position 6792: 7.71141863578918e-05
Position 2445: 7.659254934245153e-05
Position 2659: 7.580976368360021e-05
Position 9289: 7.434781210102371e-05
Position 763: 7.041280258980694e-05
Position 1615: 6.946315073628063e-05
Position 7167: 6.821493803914534e-05
Position 2235: 6.476126212265079e-05
Position 5462: 6.103166739665497e-05
Position 8929: 5.3811984362062785e-05
Position 1712: 5.2034277967047414e-05
Position 7175: 4.004605607859823e-05
Position 2624: 3.979910226128596e-05
Position 4988: 3.872537788261389e-05
Position 2338: 3.840353616515087e-05
Position 8550: 3.7165830849465515e-05
Position 3713: 3.670540315617847e-05
Position 338: 3.62400215233563e-05
Position 3844: 3.55721811156655e-05
Position 7989: 3.51319864993449e-05
Position 992: 3.125975505467326e-05
Position 2455: 2.908711189376322e-05
Position 9432: 2.8394859671477687e-05
Position 6548: 2.711569598337848e-05
Position 8702: 2.5969151070555122e-05
Position 2459: 2.041558599587112e-05
Position 3070: 1.9955241564645282e-05
Position 1807: 1.947468540825302e-05
Position 8848: 1.599364919441778e-05
Position 1384: 1.552812932754006e-05
Position 9230: 1.5127095167115608e-05
Position 7443: 1.5110345189279771e-05
Position 3756: 1.4140953102565365e-05
Position 9322: 1.356931785251565e-05
Position 6385: 1.2759486277446291e-05
Position 1571: 1.226929626711331e-05
Position 1566: 1.1762729525507612e-05
Position 698: 1.1695631421752761e-05
Position 1298: 1.1575144802395359e-05
Position 3032: 1.0311701403345581e-05
Position 8208: 1.0281322350666625e-05
Position 9125: 9.826101600027762e-06
Position 1892: 9.718723234431981e-06
Position 1361: 9.028247622925422e-06
Position 6706: 8.835786303736168e-06
Position 3730: 8.370543498288519e-06
Position 2263: 7.427887720903033e-06
Position 6645: 7.412197739939261e-06
Position 1862: 7.249108995465986e-06
Position 3919: 6.874332759737239e-06
Position 1310: 5.865616590741249e-06
Position 5073: 5.79695935881249e-06
Position 8535: 5.307955355020476e-06
Position 737: 5.282772623071593e-06
Position 1464: 5.047890143005533e-06
Position 1744: 4.66836459642208e-06
Position 678: 4.445453683364306e-06
Position 1356: 4.414146293515392e-06
Position 5028: 4.399567598748472e-06
Position 1582: 3.7965947906084354e-06
Position 356: 3.434412899869863e-06
Position 353: 2.6766083807949483e-06
Position 872: 2.0855068890595948e-06
Position 714: 1.875266535518698e-06
Position 765: 1.5952997967923194e-06
Position 370: 1.571796936996338e-06
Position 3957: 1.3585645939871966e-06
Position 218: 1.3393566259386014e-06
Position 392: 1.2515263627434359e-06
Position 398: 1.2411458444385982e-06
Position 550: 1.0811371654049306e-06
Position 6679: 7.919338168517188e-07
Position 619: 7.720395519069096e-07
Position 1097: 7.647159593000707e-07
Position 5337: 6.537003033085041e-07
Position 8215: 5.482934971593498e-07
Position 1757: 4.5679724828501334e-07
Position 1576: 3.4489740584672043e-07
Position 8041: 3.3076378458073457e-07
Position 600: 3.0386267152527565e-07
Position 646: 2.9441523863786784e-07
Position 3759: 2.8711233117061093e-07
Position 3695: 1.500720333731192e-07
Position 1436: 1.1757770449110701e-07
Position 3619: 5.266374906820114e-08
Position 3655: 3.276769460720799e-08
Position 6456: 3.193827325893374e-08
Position 1314: 2.466122894051748e-08
Position 1785: 1.7660655253267494e-08
Position 1920: 1.7420041125619952e-08
Position 1881: 1.7232855261198514e-08
Position 6230: 6.793565548817345e-09
Position 1431: 6.6527784963832866e-09
Position 426: 6.316177970873544e-09
Position 722: 5.930251444092094e-09
Position 445: 1.0932037060532983e-09
Position 367: 9.408539444686217e-10
Position 453: 8.434712515768633e-10
Position 529: 5.990829698406596e-10
Position 142: 4.488738298331411e-10
Position 421: 4.4124355959598556e-10
Position 510: 4.3100728910261075e-10
Position 134: 3.4623271950504844e-10
Position 404: 3.287898037516963e-10
Position 631: 3.2081567789131967e-10
Position 374: 3.1496130876038146e-10
Position 598: 3.1039155766158266e-10
Position 465: 3.0288590024632613e-10
Position 621: 1.9820218822315885e-10
Position 436: 1.8174788032594402e-10
Position 221: 9.46918945281513e-11
Position 505: 8.440610994463816e-11
Position 229: 6.284023282963918e-11
Position 243: 6.242961425858402e-11
Position 91: 4.8383469016096416e-11
Position 103: 4.524748265989789e-11
Position 112: 3.7014101739901625e-11
Position 232: 2.8669167633749092e-11
Position 116: 2.3617254536459116e-11
Position 182: 1.6037026832620374e-11
Position 476: 1.465356003229602e-11
Position 482: 1.1889152891201287e-11
Position 189: 1.142017584937788e-11
Position 185: 1.0786385065154196e-11
Position 153: 7.994749887534511e-12
Position 596: 6.815387214567719e-12
Position 159: 4.737732048572231e-12
Position 120: 4.176559169264272e-12
Position 177: 3.52008500467435e-12
Position 172: 2.3904106729489836e-12
Position 155: 2.3531501761100077e-12
Position 532: 1.611632944039218e-12
Position 150: 1.0809653317908498e-12
Position 594: 1.080608403497681e-12
Position 109: 8.810413188357881e-13
Position 515: 4.0192236428713373e-13
Position 658: 2.1373193229702705e-13
Position 654: 1.794478821532185e-13
Position 166: 1.375457704506769e-13
