Gene = SRRM1
Position 5277: 0.001238387297038287
Position 12711: 0.0012285844308349643
Position 1029: 0.0012176881599041283
Position 12834: 0.0011958156814424277
Position 12727: 0.0011669155451529206
Position 19986: 0.0011490254693122942
Position 9194: 0.001148909482268311
Position 561: 0.0010669213808951522
Position 5155: 0.0010460832732069197
Position 18087: 0.0010165160720383894
Position 28623: 0.0009987450791393885
Position 5653: 0.0009922016415644232
Position 6084: 0.0009735841267753778
Position 6246: 0.000925255454049736
Position 27939: 0.0009099955499683099
Position 19713: 0.000880456062073232
Position 3082: 0.0008331537961396442
Position 7969: 0.00081404409814223
Position 13910: 0.0008136490051816241
Position 982: 0.000798432067232878
Position 18047: 0.0007746394690295263
Position 1891: 0.0007242674567795783
Position 1575: 0.0007225870593434585
Position 27646: 0.0006963262346354712
Position 4372: 0.0006398746525288502
Position 12736: 0.00063947356731076
Position 3726: 0.0005842931593546444
Position 10487: 0.000577750045394212
Position 10471: 0.0005637401334222165
Position 29283: 0.000537506958347398
Position 12243: 0.0005169890210519201
Position 864: 0.0005165281273281
Position 9674: 0.000490292377152195
Position 18024: 0.00043903582435510095
Position 988: 0.0003967484590583375
Position 1673: 0.00038417454698812465
Position 8917: 0.0003667148640081313
Position 5638: 0.0003481559590610756
Position 7057: 0.0003372082230459554
Position 4608: 0.0003316833878890997
Position 695: 0.0003307620508219852
Position 17722: 0.0003215699533796539
Position 24236: 0.0003194174214580699
Position 18418: 0.00031748369988693847
Position 28963: 0.0003102317017768845
Position 7791: 0.00030314536256188156
Position 10346: 0.0003007718771109825
Position 5779: 0.0002986636787416681
Position 19810: 0.00029779006341681074
Position 966: 0.00027903917716661105
Position 19836: 0.00027013113649583764
Position 688: 0.000260501614623503
Position 6652: 0.000253658505104385
Position 5944: 0.00022119382670562898
Position 753: 0.00021792678802395584
Position 11459: 0.0002175545286397967
Position 8256: 0.00021299921307685264
Position 10421: 0.00020183077854506084
Position 9533: 0.0001859783508564741
Position 1111: 0.00018585964468564574
Position 24151: 0.0001792422357784561
Position 6038: 0.00017651190841133595
Position 11557: 0.00017253026060556382
Position 9652: 0.00016958880829635458
Position 3457: 0.0001540648336380445
Position 7464: 0.00014386021510828006
Position 10220: 0.0001430182329687959
Position 5179: 0.0001429474975018881
Position 657: 0.00012280080156592044
Position 9621: 0.00011907293873870414
Position 3709: 0.00011841466330621484
Position 728: 0.00011714816883913386
Position 6815: 0.0001059053875433419
Position 19825: 0.00010349931492789604
Position 10934: 9.33791167028986e-05
Position 7198: 8.961101236017954e-05
Position 2138: 8.913308940885169e-05
Position 2921: 8.338344321751066e-05
Position 27133: 7.215103972505446e-05
Position 7359: 7.017166305989356e-05
Position 3117: 6.794847606013572e-05
Position 24006: 6.678736097621677e-05
Position 3245: 6.642346789040261e-05
Position 19889: 6.366485264752125e-05
Position 9563: 6.287315646971734e-05
Position 26274: 5.725092304769179e-05
Position 2655: 5.610262620734321e-05
Position 3386: 5.605640000987285e-05
Position 3144: 5.1329343148746264e-05
Position 25374: 4.179282483337676e-05
Position 3739: 4.1652830441967674e-05
Position 4127: 3.307527103873116e-05
Position 25466: 2.8898775448750893e-05
Position 2998: 2.6070649370202067e-05
Position 6055: 2.495933304733838e-05
Position 7062: 2.391826483864327e-05
Position 1255: 2.2135578297800455e-05
Position 7120: 2.1710962062807438e-05
Position 3301: 2.1542563099462998e-05
Position 24659: 1.8036249753494922e-05
Position 1233: 1.788402628725378e-05
Position 10171: 1.6268737699023034e-05
Position 3085: 1.4915188872415109e-05
Position 10182: 1.4283119581609223e-05
Position 538: 1.2229903107948853e-05
Position 1303: 1.201055864236217e-05
Position 340: 1.0416981888034746e-05
Position 246: 9.451496865392574e-06
Position 10126: 8.864995308810869e-06
Position 3125: 8.52531368045019e-06
Position 20116: 7.6218221881012535e-06
Position 3670: 7.617438730355663e-06
Position 2552: 7.60331999238278e-06
Position 274: 6.790564197290626e-06
Position 3813: 6.506350745354149e-06
Position 25964: 6.289368217735564e-06
Position 20217: 5.098117795627959e-06
Position 3990: 4.963398367750251e-06
Position 995: 4.796780551636236e-06
Position 28506: 4.746938564285651e-06
Position 132: 4.2972778934316e-06
Position 10002: 4.244577632865483e-06
Position 94: 4.214239769115109e-06
Position 12173: 3.381136881282958e-06
Position 28599: 3.365988621959878e-06
Position 7552: 3.1359183421621667e-06
Position 2911: 2.3712785098074434e-06
Position 3994: 2.3516551002422227e-06
Position 3742: 2.2750893386876308e-06
Position 181: 2.1594557847333158e-06
Position 944: 1.7971988266064465e-06
Position 272: 9.410094321152378e-07
Position 10091: 7.843674007820386e-07
Position 18403: 6.154923706086471e-07
Position 485: 4.879636762300898e-07
Position 520: 3.07541512517888e-07
Position 58: 2.9545918450655173e-07
Position 4104: 1.1479575990975153e-07
Position 4048: 1.0901447311505128e-07
Position 4012: 8.999343142307987e-08
Position 647: 8.061969563204403e-08
Position 21220: 6.988942512274764e-08
Position 416: 6.772061015025675e-08
Position 61: 6.404355186721247e-08
Position 1185: 1.9871003526270948e-08
Position 218: 1.603749155684317e-08
Position 10210: 9.434235792069935e-09
Position 258: 7.786513829627074e-09
Position 10188: 5.246773803954472e-09
Position 179: 2.2798704819446404e-09
Position 142: 1.6558699416770963e-10
Position 3682: 1.7060812445381279e-12
Position 3825: 1.6820351456298328e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5846: 0.986579687034615
Position 28373: 0.9763924502903967
Position 3654: 0.9745678601136215
Position 2971: 0.9665457687349414
Position 6958: 0.9629909603291938
Position 9421: 0.9573884681848547
Position 17706: 0.9561528966562284
Position 9900: 0.9101569106322456
Position 12639: 0.7622561187551781
Position 18297: 0.7344723409770351
Position 27107: 0.7215474235299565
Position 11842: 0.6940061307514772
Position 19647: 0.6273598056484909
Position 29169: 0.5886102372679536
Position 23802: 0.5602705091290086
Position 12940: 0.4238619482127345
Position 8814: 0.336638611796921
Position 4551: 0.31149482828746505
Position 2270: 0.2784564797083734
Position 23841: 0.27259053384883236
Position 20170: 0.24235673961318183
Position 863: 0.23144249071991677
Position 27510: 0.2280557820715685
Position 19671: 0.22582434985268116
Position 19925: 0.20710641501975385
Position 18300: 0.1959513607728012
Position 7552: 0.19304033984666027
Position 11102: 0.1733055654809608
Position 10273: 0.1681882052571733
Position 7500: 0.1368337900705903
Position 27219: 0.1338739232925677
Position 1457: 0.12371376054153814
Position 2752: 0.10234337835065409
Position 8703: 0.0927808883465083
Position 12592: 0.09072593673575266
Position 4066: 0.08964716186915968
Position 15550: 0.08751477204710616
Position 11962: 0.08670207620344679
Position 23844: 0.08659914285149309
Position 8486: 0.0849074824467888
Position 14245: 0.07520361846648994
Position 2036: 0.07271029358239034
Position 9875: 0.06932299944739694
Position 19674: 0.06268079542307806
Position 12099: 0.05491662317640891
Position 460: 0.05353488059694839
Position 4126: 0.05344622675577587
Position 24005: 0.05315798242652711
Position 8444: 0.0456499534014308
Position 17890: 0.04470038815230686
Position 830: 0.042795327215044025
Position 8396: 0.03611694971184603
Position 29387: 0.035370405047558395
Position 2643: 0.035199474204532705
Position 6488: 0.03501583633554751
Position 17041: 0.033385706473864
Position 25373: 0.032097537161180856
Position 29172: 0.0312588687940994
Position 11845: 0.030403440342750745
Position 520: 0.030107719034519427
Position 2946: 0.027854412830685498
Position 17679: 0.027041444055212836
Position 29984: 0.026871929000037032
Position 16264: 0.026625335748467812
Position 4104: 0.025760431102272264
Position 1028: 0.02512242648167617
Position 28940: 0.024561179942699483
Position 1759: 0.024386285387655738
Position 9459: 0.02294503051110404
Position 1994: 0.022112476804838632
Position 29130: 0.021268334893286216
Position 976: 0.02101869878952302
Position 20027: 0.02098872860090884
Position 9821: 0.019926502241865065
Position 11878: 0.019414868152264078
Position 29827: 0.018938691315376358
Position 933: 0.016985439011464997
Position 632: 0.016836984195116107
Position 28801: 0.016415477646929567
Position 13953: 0.015263779821509013
Position 14388: 0.014339957230917504
Position 12515: 0.013856443409177507
Position 4017: 0.012829609690173554
Position 5636: 0.012683840789208114
Position 11293: 0.01247932979675078
Position 26603: 0.012406607031555682
Position 4513: 0.012234056928878446
Position 28756: 0.011837203736541615
Position 29320: 0.011479191911304998
Position 798: 0.011468523354173005
Position 4183: 0.011446958410069952
Position 12322: 0.010885909543155992
Position 8423: 0.010871821144929114
Position 29024: 0.010476618467074057
Position 29475: 0.009804389521866633
Position 27854: 0.009721327841717187
Position 18267: 0.00935935122595532
Position 4029: 0.009215507201291292
Position 3901: 0.008927172707083686
Position 8518: 0.008640589944285406
Position 27129: 0.008435675390259403
Position 8426: 0.008306163300196599
Position 28962: 0.00827438203989811
Position 4534: 0.008262845598093585
Position 27506: 0.00822687680061193
Position 29065: 0.00811692211996804
Position 28683: 0.007707161887658215
Position 11976: 0.007613854019207411
Position 28934: 0.007461924312830554
Position 8725: 0.007461060238988593
Position 5011: 0.007080595542443478
Position 3614: 0.006668559180281529
Position 12678: 0.006612064558679861
Position 4665: 0.006587260109775083
Position 3927: 0.006379092373497141
Position 12467: 0.006346112112405576
Position 1902: 0.006091548903075034
Position 19980: 0.005970157514730589
Position 17384: 0.0057998721606134
Position 29670: 0.005690648417462256
Position 1024: 0.005461010741645089
Position 2022: 0.005427307924061637
Position 1424: 0.005360212618669785
Position 18018: 0.005219277406314082
Position 20116: 0.0051431990762528515
Position 4363: 0.0050360580742958095
Position 18796: 0.004805748680634789
Position 10929: 0.004746910850703487
Position 23976: 0.00461427198531371
Position 15855: 0.004508975685553098
Position 27670: 0.004494216205428972
Position 19524: 0.004353542989045023
Position 500: 0.004297506586788897
Position 1726: 0.004257082733957852
Position 18303: 0.004216288483616573
Position 11273: 0.0041830455558516146
Position 12979: 0.0037664639804330063
Position 4109: 0.003667228369842556
Position 23886: 0.003658160476350762
Position 6387: 0.0035464776284632247
Position 10169: 0.0034135725351075604
Position 12056: 0.0033655914223866333
Position 991: 0.0032357480848343415
Position 26110: 0.0032309369592964533
Position 3858: 0.003158236662409873
Position 30099: 0.003081306219442435
Position 19559: 0.0030677225991375223
Position 11848: 0.003038426236210637
Position 28380: 0.002955658426214234
Position 26864: 0.0029343593478666223
Position 29676: 0.002867811530620433
Position 2007: 0.002867273926695206
Position 5094: 0.0028484677265303887
Position 4530: 0.0028434053413470828
Position 6572: 0.002809249837847025
Position 18662: 0.0027466814031896535
Position 29583: 0.0027219997047486367
Position 9435: 0.002670135470404336
Position 12059: 0.0026669118991690167
Position 10857: 0.002661973829262626
Position 30233: 0.002551388932481941
Position 2158: 0.002490299543778661
Position 25642: 0.0024534560122248536
Position 6493: 0.002422421069405217
Position 1579: 0.0024022320148385998
Position 4446: 0.0023175106385140273
Position 7425: 0.002292907186613057
Position 1440: 0.002288990710616125
Position 29437: 0.002259045717993864
Position 7646: 0.00224762794116529
Position 29807: 0.002229078957568955
Position 6327: 0.0021459009323713286
Position 20050: 0.0021232924459373363
Position 17844: 0.00209382334343056
Position 670: 0.0020299498700543286
Position 20128: 0.002012185327877462
Position 6149: 0.0019995431779548695
Position 6991: 0.0019357016946179723
Position 10558: 0.0018894994593745978
Position 21569: 0.0017619893396160007
Position 14350: 0.0017594195798097173
Position 10198: 0.0017522633403472404
Position 16883: 0.0017234600402879685
Position 12345: 0.0017047996610820707
Position 10933: 0.00166255618679488
Position 18330: 0.0016357639503327102
Position 10822: 0.0016149562087706833
Position 12246: 0.0015796036405657425
Position 9369: 0.001536253990617755
Position 11918: 0.001528657094588695
Position 5543: 0.0015140635845469653
Position 19579: 0.0014913009646849442
Position 18761: 0.0014307283783887633
Position 11791: 0.001421454129775473
Position 5853: 0.0013789178552511324
Position 8095: 0.001375408114618781
Position 29876: 0.001374985742487488
Position 11037: 0.0013352542797142914
Position 8278: 0.0013148790783304848
Position 7349: 0.0013088675588723115
Position 2485: 0.0013023797164505835
Position 18344: 0.001296773674623217
Position 5985: 0.0012799179730415265
Position 24108: 0.0012550135309911217
Position 6517: 0.0012376136659904328
Position 6893: 0.0012109350727728656
Position 4643: 0.0011614017599599472
Position 9265: 0.0011411660999658222
Position 3192: 0.0011370352745348673
Position 7526: 0.0011066324054384302
Position 10151: 0.0010891719704315547
Position 28836: 0.0010431062653638917
Position 11129: 0.001003263310847049
Position 28518: 0.0009968359864801388
Position 30207: 0.000987779117883973
Position 2086: 0.000955454984909139
Position 993: 0.0009376609240118877
Position 1826: 0.0009098657791532203
Position 29209: 0.0008926327711788421
Position 168: 0.0008689386793328764
Position 18327: 0.000857314935522074
Position 29447: 0.0008558626984351062
Position 20053: 0.0008512290740285865
Position 3869: 0.0008450881433901558
Position 2311: 0.0008402892622292084
Position 29760: 0.0008272680733026307
Position 784: 0.0008254192259626304
Position 4561: 0.0008103783541442327
Position 4791: 0.0007492574324436166
Position 27250: 0.0007414413927169684
Position 30118: 0.0007156647919144832
Position 5811: 0.0007031453330843976
Position 13790: 0.0006974778715897424
Position 18211: 0.0006751232963353048
Position 2428: 0.0006713382970263868
Position 7846: 0.0006293702758109061
Position 18692: 0.0006079197810884841
Position 737: 0.000582518232215755
Position 10847: 0.0005812785568550728
Position 4747: 0.0005735172242430981
Position 11301: 0.0005096147545496318
Position 6208: 0.0005086768324285292
Position 10721: 0.0005035517178134591
Position 6731: 0.00048686695961117364
Position 10743: 0.00048471613357652706
Position 29358: 0.00047941487517753326
Position 8072: 0.00046466772439804826
Position 2903: 0.000456912519049461
Position 1736: 0.00043459975453699265
Position 2567: 0.00041139952229657514
Position 6813: 0.0004062835820607093
Position 6708: 0.00039828371922805145
Position 7455: 0.00039738986546715194
Position 11250: 0.00038336798702238035
Position 11921: 0.0003794275200304753
Position 9915: 0.0003757158460613375
Position 5037: 0.00036956346385978516
Position 12308: 0.0003660026138017926
Position 10112: 0.0003514597216797367
Position 6213: 0.0003511141194732718
Position 28719: 0.0003287384132920843
Position 28858: 0.00032580171426177637
Position 4085: 0.0003249315834968611
Position 5605: 0.0003247795263383193
Position 10740: 0.0003154517308049839
Position 4196: 0.00031390352916756126
Position 1103: 0.00031119449702311455
Position 1411: 0.0003067966602788151
Position 29688: 0.0003025191674149757
Position 11105: 0.00030016755458039696
Position 448: 0.00028703697347097105
Position 10082: 0.0002869051650322826
Position 9304: 0.0002839011640986846
Position 5778: 0.0002754186518694556
Position 19688: 0.00026636347649743974
Position 812: 0.0002644923125074407
Position 18341: 0.00026199471670443504
Position 21597: 0.00025751336544223703
Position 5944: 0.0002512789050073393
Position 1165: 0.0002495336133652442
Position 10452: 0.0002419228644141573
Position 414: 0.00024058937557948546
Position 18309: 0.0002389419065290502
Position 10699: 0.00023304782645589133
Position 4484: 0.0002265851861322341
Position 6736: 0.00022611413502799705
Position 10617: 0.00022122341662577356
Position 6116: 0.00021757896183603113
Position 19889: 0.0002115427555371089
Position 3733: 0.00021058067539827914
Position 1829: 0.00020614608767975312
Position 10468: 0.00020086145417276376
Position 11318: 0.00019614229353139134
Position 3136: 0.00019067911682214535
Position 462: 0.00018962752563487197
Position 29718: 0.0001880253332345448
Position 10205: 0.000169040276814489
Position 10179: 0.00016857341980732694
Position 29030: 0.00016783514855653106
Position 4133: 0.00016462706581929796
Position 1325: 0.0001635757455235488
Position 4777: 0.00016331640520121773
Position 7253: 0.00015789458096615212
Position 3970: 0.0001547167498694725
Position 2161: 0.0001537535679661778
Position 6543: 0.00015186704214498162
Position 4136: 0.00013781968457298612
Position 11074: 0.0001366122158751719
Position 18181: 0.00013617815054380806
Position 9918: 0.00013448172478122008
Position 1666: 0.0001311570782547533
Position 3267: 0.00012388233861994777
Position 7951: 0.00012238033138628864
Position 12945: 0.0001154496836642348
Position 2951: 0.00011256473438631485
Position 28104: 0.00011104372640262791
Position 7615: 0.00010735124160325301
Position 1973: 0.00010451011753501064
Position 6259: 0.00010022425690178906
Position 4566: 0.00010016083762006619
Position 13837: 9.959913004638503e-05
Position 4371: 9.424775114349738e-05
Position 1347: 8.525872760778459e-05
Position 1483: 8.170494045988028e-05
Position 11806: 8.11332471592815e-05
Position 6623: 8.045059811035278e-05
Position 19720: 7.829463874697531e-05
Position 191: 7.335508422123885e-05
Position 6425: 7.088333488614757e-05
Position 3210: 7.08769322775556e-05
Position 7594: 7.086833731440857e-05
Position 18184: 6.365488554616663e-05
Position 2040: 6.347145510839664e-05
Position 3690: 6.036177442675596e-05
Position 7766: 5.362846987388945e-05
Position 1477: 5.169269903313807e-05
Position 3160: 4.9226880044419275e-05
Position 10577: 4.388137906505256e-05
Position 7814: 4.380373262411455e-05
Position 10802: 4.296407428881254e-05
Position 7189: 4.291110780578136e-05
Position 1627: 4.279104547929638e-05
Position 25195: 4.179282483337676e-05
Position 6818: 4.125662281065339e-05
Position 1258: 4.085889713796371e-05
Position 18535: 4.038612730394574e-05
Position 10785: 3.928672574599074e-05
Position 4201: 3.924535938743085e-05
Position 1880: 3.8944452793431396e-05
Position 1608: 3.656959491219212e-05
Position 2860: 3.606868242952222e-05
Position 986: 3.539790964516299e-05
Position 6995: 3.239958786718254e-05
Position 6192: 3.1359170504401446e-05
Position 18846: 3.116532785274886e-05
Position 10809: 3.113156680625605e-05
Position 3765: 3.0678547721581604e-05
Position 742: 2.9711215210428045e-05
Position 9954: 2.9522748876977286e-05
Position 10099: 2.84270848307236e-05
Position 10116: 2.7348106913624292e-05
Position 287: 2.7099699167669435e-05
Position 6351: 2.6289168828312206e-05
Position 2796: 2.5555445622702796e-05
Position 19747: 2.5293482993495327e-05
Position 1595: 2.5172878908075214e-05
Position 4250: 2.483728476150057e-05
Position 9742: 2.457812439016212e-05
Position 1782: 2.244379782381712e-05
Position 423: 2.2161318643115078e-05
Position 165: 2.1358632513520528e-05
Position 793: 2.1222082067756465e-05
Position 6083: 2.119820591489e-05
Position 10718: 2.0593834861506093e-05
Position 2979: 2.0433081925621278e-05
Position 3872: 1.8922556621609278e-05
Position 774: 1.8779564472928063e-05
Position 2121: 1.8700887158910533e-05
Position 1660: 1.808476664166959e-05
Position 24577: 1.8036249753494847e-05
Position 889: 1.7767871041600103e-05
Position 10349: 1.7310889533899887e-05
Position 6968: 1.6979676575917342e-05
Position 13610: 1.6572003545496995e-05
Position 3707: 1.5258113653775244e-05
Position 802: 1.5099536683675222e-05
Position 1426: 1.4562754780159586e-05
Position 1216: 1.3823662512702374e-05
Position 2665: 1.3197595099355547e-05
Position 3401: 1.2702569571396337e-05
Position 9957: 1.2534640253022585e-05
Position 7556: 1.1921449120689986e-05
Position 3228: 9.904284222587703e-06
Position 8408: 9.771088018147362e-06
Position 26152: 8.92443028355069e-06
Position 3003: 8.774302512368875e-06
Position 11680: 8.616974661348702e-06
Position 1132: 7.517472812185542e-06
Position 871: 7.222036231903205e-06
Position 1245: 6.295038209182758e-06
Position 25817: 6.289368217735545e-06
Position 10125: 5.5817889457582526e-06
Position 24854: 5.241267849338714e-06
Position 947: 5.089464968986466e-06
Position 440: 5.084955027334377e-06
Position 7139: 5.035340673420518e-06
Position 3624: 4.775071760809557e-06
Position 7158: 4.406092922765035e-06
Position 1563: 3.3736701819420986e-06
Position 4211: 3.1341027290884135e-06
Position 3681: 2.981492717636076e-06
Position 10942: 2.967392338426656e-06
Position 3583: 2.3418626251775705e-06
Position 6779: 2.1319857674339958e-06
Position 7169: 2.107758432276589e-06
Position 6757: 2.041876605710134e-06
Position 3750: 2.0147943853637685e-06
Position 8117: 1.9933550527597164e-06
Position 4420: 1.5844577895403853e-06
Position 4414: 1.5153975313778959e-06
Position 4799: 1.4955528291081375e-06
Position 776: 1.3832702496780746e-06
Position 684: 1.3696271660878795e-06
Position 7249: 1.2415507842996092e-06
Position 20282: 1.2329099703054564e-06
Position 4670: 1.2285183165373576e-06
Position 7910: 1.1840930807722839e-06
Position 3587: 1.001335811566971e-06
Position 6224: 8.789944635603035e-07
Position 28658: 8.778929663670866e-07
Position 20177: 8.60663186423152e-07
Position 7110: 8.561175454669574e-07
Position 6187: 7.796689381059482e-07
Position 805: 7.266173182676432e-07
Position 28652: 7.09970701719466e-07
Position 6847: 6.968381597869007e-07
Position 4381: 6.875811570476507e-07
Position 638: 6.755054756930709e-07
Position 18123: 6.405232527952345e-07
Position 3665: 6.218540765172415e-07
Position 28734: 6.031893461557991e-07
Position 427: 5.751697686353833e-07
Position 1474: 5.076402424203576e-07
Position 1617: 4.854822595365976e-07
Position 343: 4.802687991853212e-07
Position 4392: 4.782406713129323e-07
Position 1470: 4.3002169100251397e-07
Position 432: 3.9152181032368226e-07
Position 882: 3.8230939284946997e-07
Position 4759: 3.2645666965494516e-07
Position 681: 3.0273897756236706e-07
Position 894: 2.9182259438797446e-07
Position 404: 2.841561333970483e-07
Position 10153: 2.6815203700295303e-07
Position 708: 2.645888801633974e-07
Position 3940: 2.400429986543858e-07
Position 3482: 2.165939742077982e-07
Position 28655: 2.129576759026368e-07
Position 720: 1.856639805501184e-07
Position 18591: 1.7802178178864363e-07
Position 340: 1.5267677044658192e-07
Position 10284: 1.3365732100311694e-07
Position 306: 1.327963381522897e-07
Position 2289: 1.2395628855233387e-07
Position 688: 1.1785231841642902e-07
Position 7848: 1.1138476759018813e-07
Position 9990: 1.0517974885459733e-07
Position 675: 9.829850692844991e-08
Position 10220: 9.598968383847743e-08
Position 10837: 8.227102680425325e-08
Position 9699: 7.850695818009858e-08
Position 9683: 7.59063473011316e-08
Position 6333: 7.554265541201371e-08
Position 314: 7.113640161643423e-08
Position 21078: 6.988942512274728e-08
Position 6103: 6.828049368920222e-08
Position 789: 5.7487871662643186e-08
Position 385: 5.6909366113988924e-08
Position 7567: 5.578417093581786e-08
Position 3535: 5.2398305061178243e-08
Position 18075: 4.96011590616037e-08
Position 746: 4.6952149525657656e-08
Position 291: 3.8014435716282826e-08
Position 365: 2.919233972281682e-08
Position 10883: 2.837852014274203e-08
Position 7866: 2.4317236630673834e-08
Position 10346: 2.1053899095535832e-08
Position 394: 1.8918898894296892e-08
Position 10135: 1.7558663037786812e-08
Position 6290: 1.7127244911667613e-08
Position 10359: 1.6895754007452423e-08
Position 3962: 1.6772341311150303e-08
Position 346: 1.1888678401237245e-08
Position 370: 1.0124246404776041e-08
Position 1037: 9.6330175397231e-09
Position 6794: 6.025806633970957e-09
Position 6592: 5.800697323689863e-09
Position 302: 2.2967413891383353e-09
Position 9844: 1.5976283516037707e-09
Position 7686: 1.4888478610874818e-09
Position 713: 9.610774291087744e-10
Position 695: 1.7072148691746342e-11
Position 701: 1.29187583598597e-11
Position 397: 9.661908011356127e-12
Position 7359: 5.2142603861041713e-14
