Gene = HENMT1
Position 4215: 0.0017390517105358675
Position 12335: 0.0017237196457459425
Position 10979: 0.001702602872434948
Position 3430: 0.0016703199198641397
Position 1318: 0.0016352764690163756
Position 134: 0.0013907073709744065
Position 11321: 0.0013307250796264468
Position 1069: 0.0012663489115656461
Position 3242: 0.0011814230976166327
Position 10962: 0.0011625130118069061
Position 585: 0.0010200804082932163
Position 820: 0.0009612611492055828
Position 23: 0.0009305734778450854
Position 813: 0.0008959385850678568
Position 12267: 0.0008601962918779067
Position 3626: 0.0008461206903610705
Position 8926: 0.0008143680796216918
Position 5106: 0.0007074929591089243
Position 49: 0.0006634232978539276
Position 4326: 0.0006626610947231602
Position 483: 0.000592642126699087
Position 1062: 0.0005867883915191847
Position 7172: 0.0005654286676917039
Position 12197: 0.0004979511131050631
Position 776: 0.0004564404333788601
Position 2087: 0.0004299839510462405
Position 751: 0.00039888013956127373
Position 1698: 0.0003777372787770297
Position 12418: 0.0003777082580743101
Position 8763: 0.0003774451439694487
Position 6864: 0.0003460421750022299
Position 11081: 0.000339816922701782
Position 443: 0.00029091785990231935
Position 10813: 0.0002883387948684677
Position 12169: 0.00028185093038167567
Position 207: 0.0002684278183667971
Position 6397: 0.000261721309439251
Position 276: 0.0002528929445867485
Position 11123: 0.00023011269758043388
Position 154: 0.0002195251125724311
Position 671: 0.00020996465706210724
Position 808: 0.00018670992373927256
Position 950: 0.00018048982938223323
Position 308: 0.00014752817130823787
Position 593: 0.00014664435250739895
Position 830: 0.00013920253876034883
Position 964: 0.00011795756548821944
Position 707: 0.00011254921618922492
Position 4490: 0.00010626206866012786
Position 555: 0.00010544521988580754
Position 928: 0.00010309751815545213
Position 534: 9.119625721755959e-05
Position 10994: 8.666852327068723e-05
Position 4156: 8.535878345225268e-05
Position 12288: 8.497755590446552e-05
Position 397: 7.58673341343351e-05
Position 33: 7.33140507701522e-05
Position 970: 5.4315800751757786e-05
Position 3562: 4.5536863125267336e-05
Position 4263: 4.3191245869862176e-05
Position 363: 4.087048478607864e-05
Position 747: 3.879127643440656e-05
Position 11109: 3.643742010848901e-05
Position 1059: 3.573955105740941e-05
Position 608: 3.0454324950796814e-05
Position 623: 2.230656386803894e-05
Position 858: 1.8846056824822048e-05
Position 1313: 1.8020782670898517e-05
Position 539: 1.6935179788934164e-05
Position 1423: 1.4903576066191232e-05
Position 416: 1.3129744933301284e-05
Position 1353: 1.2750543023970452e-05
Position 758: 1.1131566377973881e-05
Position 952: 1.0338137060147372e-05
Position 1574: 4.0246607082770365e-06
Position 354: 1.5265924399243964e-06
Position 374: 1.4624629555594796e-06
Position 1393: 1.1204238686713226e-06
Position 1811: 1.0940135957729679e-06
Position 848: 7.98051102987664e-07
Position 217: 6.721000881080477e-07
Position 512: 5.670708860960248e-07
Position 673: 3.7063511692739605e-07
Position 232: 3.526465147019554e-07
Position 542: 3.083623699389321e-07
Position 823: 2.9301415251029386e-07
Position 1164: 2.7921970191574295e-07
Position 884: 2.806414090952355e-09
Position 237: 4.74918120707433e-10
Position 82: 3.5546184163145174e-10
Position 3: 3.521320055115557e-10
Position 382: 4.86730798967341e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 10733: 0.9590645753334497
Position 12130: 0.8709918642431477
Position 3542: 0.8186581757088912
Position 6271: 0.6440970307041789
Position 9912: 0.6209276128219281
Position 1159: 0.3436212041854177
Position 1105: 0.25054042857376413
Position 5423: 0.21970225034007818
Position 3348: 0.21938906578802123
Position 4797: 0.1588589508824294
Position 917: 0.1570910555070904
Position 11688: 0.0834392071856106
Position 11036: 0.06523079540028222
Position 1187: 0.058841495551687446
Position 3576: 0.05310392616815765
Position 1122: 0.04445080288781667
Position 9932: 0.04364317706162644
Position 5127: 0.04211675652828272
Position 4590: 0.03846378199593668
Position 3298: 0.0376918591695688
Position 12406: 0.03554589457668709
Position 9996: 0.03363835547448876
Position 1765: 0.03359991187378503
Position 3183: 0.03336029512889696
Position 8795: 0.033284375346414166
Position 6082: 0.02821598364795275
Position 10034: 0.02521030296994714
Position 3497: 0.022280054963745452
Position 1785: 0.021334435129202432
Position 3206: 0.01971678133926931
Position 9135: 0.015424057370161278
Position 3547: 0.015149519173067156
Position 4662: 0.014120002686782762
Position 6063: 0.014020768971425472
Position 1761: 0.011605394445872934
Position 9100: 0.01149492151573314
Position 5824: 0.011392198839819283
Position 4741: 0.010907768176478788
Position 4898: 0.010111132293897712
Position 3573: 0.009632003648289226
Position 811: 0.009063537337728357
Position 808: 0.008972499445317023
Position 9776: 0.008581038662552958
Position 1461: 0.007775200299532631
Position 8670: 0.007757695560553941
Position 5776: 0.007276307805897791
Position 5974: 0.007211566605349298
Position 5921: 0.006512277953730196
Position 5827: 0.006357234556187214
Position 758: 0.005956547151042092
Position 3159: 0.005279580981386189
Position 3407: 0.005021854517243985
Position 4824: 0.004596387504555726
Position 5631: 0.003969404399823672
Position 1966: 0.003646327117171368
Position 9204: 0.00345976011124722
Position 3512: 0.0030149201641510286
Position 4632: 0.0028773777538077146
Position 5275: 0.002863424864703857
Position 11694: 0.0028242168530711945
Position 1948: 0.002749724698489103
Position 10686: 0.0027198867068928215
Position 4033: 0.0026234035392662365
Position 1985: 0.0025692400718665656
Position 1352: 0.00251091028849493
Position 3619: 0.002398705450222287
Position 5894: 0.0022436667352905386
Position 6934: 0.002192998136839681
Position 12796: 0.002011564901732799
Position 1862: 0.0019131737562310123
Position 5161: 0.0018876192580247631
Position 3750: 0.0018158636626149712
Position 4950: 0.0016627839661842558
Position 3785: 0.0016197949577914975
Position 11507: 0.0016000129596451071
Position 4126: 0.0015926581811982394
Position 1062: 0.0015703410751921369
Position 6718: 0.0015055482504161817
Position 3231: 0.0014433122750983078
Position 5182: 0.001371751120876761
Position 899: 0.001282786414747437
Position 6233: 0.001272995478496321
Position 4349: 0.0011898262406835028
Position 5846: 0.00118292913878741
Position 3583: 0.0011810152569214655
Position 5461: 0.001172614411149923
Position 6875: 0.001118774207461673
Position 1036: 0.00109589836144142
Position 1609: 0.0010134307512656665
Position 6137: 0.0009561639062430189
Position 1109: 0.0008779725321660983
Position 5945: 0.0008222991325923521
Position 4602: 0.0007550407489604428
Position 1277: 0.0006885934176616455
Position 11350: 0.0005751300131673953
Position 11202: 0.0005472429913694586
Position 12427: 0.0005467793111214876
Position 12582: 0.0005384079252693271
Position 12323: 0.0004956420956124784
Position 3246: 0.0004779242718657304
Position 12495: 0.0004763139850740704
Position 11714: 0.00045192091370683374
Position 6105: 0.0004463319563515145
Position 12153: 0.0004023407960590967
Position 388: 0.00039372868259788564
Position 7029: 0.00039238253642178767
Position 1189: 0.00038185157313078133
Position 1297: 0.00038122438391195566
Position 5935: 0.000372870728918422
Position 12657: 0.00035145356522007864
Position 12383: 0.0003472384990447386
Position 11405: 0.00034158995407200683
Position 4920: 0.0003196101569950759
Position 1616: 0.0002877636677460607
Position 1258: 0.00025784633908082635
Position 10830: 0.0002502314392860595
Position 4870: 0.0002498480654909616
Position 12332: 0.0002489306112790719
Position 11395: 0.00024684330293450155
Position 363: 0.00022341955595409793
Position 12209: 0.0002154433574263517
Position 4150: 0.00019697371968702045
Position 3770: 0.00017379399016461585
Position 10798: 0.00017354590596830417
Position 5137: 0.00016556176143717102
Position 11690: 0.00016044321766110303
Position 12196: 0.00015534496479290238
Position 11155: 0.00015234489681245064
Position 4172: 0.00012012144959084997
Position 11118: 0.0001190427007205198
Position 366: 0.00011044581584756263
Position 10532: 9.863623644513235e-05
Position 10689: 9.643242199970187e-05
Position 12160: 7.39838151006426e-05
Position 1684: 6.358465131201352e-05
Position 776: 6.123181583301345e-05
Position 1659: 6.026779095239113e-05
Position 1552: 6.0053168849645375e-05
Position 4764: 5.421482025446386e-05
Position 11242: 5.393706429399179e-05
Position 4064: 5.092849757476162e-05
Position 4975: 4.9490762289639006e-05
Position 11074: 4.75623701556237e-05
Position 4503: 4.2091357295847904e-05
Position 1168: 4.154355408808066e-05
Position 823: 3.9607254973218275e-05
Position 1003: 3.894009548555623e-05
Position 700: 3.622491572261713e-05
Position 11049: 3.580064667319354e-05
Position 520: 3.487035953470892e-05
Position 1503: 3.377777556128628e-05
Position 443: 3.2565734772540044e-05
Position 11454: 2.5960219256694396e-05
Position 12695: 2.5790809815117608e-05
Position 3444: 2.558828795157371e-05
Position 11533: 2.4692817947480824e-05
Position 299: 2.2203845407950467e-05
Position 4325: 2.141625379507905e-05
Position 4169: 2.0710715961915158e-05
Position 201: 2.0602488873573632e-05
Position 11513: 2.014340336533755e-05
Position 585: 1.8589192233033122e-05
Position 12163: 1.7474248342515303e-05
Position 12109: 1.690252241346875e-05
Position 11039: 1.5842241634942983e-05
Position 1010: 1.4891415375007207e-05
Position 225: 1.442384658681098e-05
Position 12007: 1.433641142472658e-05
Position 6746: 1.3562977746985247e-05
Position 6568: 1.103776319359777e-05
Position 7733: 9.47068757928241e-06
Position 781: 9.316906838687411e-06
Position 3648: 9.306604003509394e-06
Position 457: 8.307229234814728e-06
Position 1500: 8.00308513580874e-06
Position 1681: 7.696217776330712e-06
Position 11092: 7.666339772481507e-06
Position 605: 6.539698869960029e-06
Position 6492: 5.773413057778509e-06
Position 728: 5.6433039180420745e-06
Position 3814: 5.4255071828611386e-06
Position 1558: 4.880304178520433e-06
Position 10665: 4.396588259664501e-06
Position 368: 3.862996511380203e-06
Position 1164: 3.461881681315445e-06
Position 830: 3.082677413576129e-06
Position 1579: 2.917563566350759e-06
Position 481: 2.912740682562369e-06
Position 623: 2.7981712045851777e-06
Position 844: 2.7816392580218895e-06
Position 1570: 2.6835291050211646e-06
Position 970: 2.124627773238143e-06
Position 1382: 1.9428778413948402e-06
Position 1244: 1.8158437403681007e-06
Position 1196: 1.7782136770227894e-06
Position 1359: 1.6567998812321557e-06
Position 6639: 1.579596039870333e-06
Position 1573: 1.426593038547805e-06
Position 1066: 1.2845114277082074e-06
Position 632: 9.917681877815193e-07
Position 113: 9.567846592373164e-07
Position 1322: 9.515888517003458e-07
Position 5430: 9.514600422994437e-07
Position 5362: 8.261223815839152e-07
Position 713: 6.103906281610876e-07
Position 311: 5.187456139841272e-07
Position 497: 4.843686783204762e-07
Position 527: 4.526777488614531e-07
Position 262: 4.249488145726036e-07
Position 705: 4.011278654247151e-07
Position 1473: 4.0030667043477884e-07
Position 563: 2.652385851334186e-07
Position 1402: 2.0700622826262884e-07
Position 738: 2.0492598910369635e-07
Position 323: 2.007677427210961e-07
Position 1805: 1.7972011868324642e-07
Position 787: 1.6217774796503564e-07
Position 3952: 6.439433556706771e-08
Position 539: 4.941360980022404e-08
Position 207: 3.530155150205651e-08
Position 1069: 1.8425691916988336e-08
Position 308: 6.2215279566026775e-09
Position 237: 3.2104136363405633e-09
Position 548: 3.0185051333661778e-09
Position 565: 2.6988886186403997e-09
Position 534: 2.622801514893536e-10
Position 141: 8.101208253308661e-11
Position 145: 8.00860548395867e-11
Position 160: 1.518844950809685e-11
Position 232: 4.0335497602624496e-12
Position 167: 3.5661958704950103e-12
Position 124: 3.4056589050500964e-12
