Gene = ARV1
Position 688: 8.356945954067003e-05
Position 426: 7.083731478332904e-05
Position 784: 6.901833082583589e-05
Position 513: 6.887942874437133e-05
Position 238: 6.387845343990772e-05
Position 3308: 6.208059891981315e-05
Position 12539: 5.793096101604187e-05
Position 577: 5.4875161748357545e-05
Position 4973: 5.458190050495008e-05
Position 1009: 5.354942647440086e-05
Position 235: 5.145011949712029e-05
Position 692: 4.539992993990488e-05
Position 916: 4.3673246209445396e-05
Position 2008: 4.187418517155305e-05
Position 185: 4.0689810985287215e-05
Position 4747: 3.9493667536968054e-05
Position 2807: 3.9414928363446575e-05
Position 19185: 3.9176541236627665e-05
Position 5005: 3.785934361279011e-05
Position 229: 3.18777717292496e-05
Position 1118: 3.1025307104374613e-05
Position 33: 2.0482489911954976e-05
Position 18689: 1.821414727505899e-05
Position 368: 1.733896398444545e-05
Position 18232: 1.7150568871264738e-05
Position 210: 1.6300446693092624e-05
Position 2338: 1.2971741508151567e-05
Position 665: 1.1757434725635994e-05
Position 525: 1.0028706799608863e-05
Position 245: 1.002598527254081e-05
Position 952: 7.84478944825665e-06
Position 999: 6.808245927714518e-06
Position 111: 5.4220379272543e-06
Position 323: 5.002477387430757e-06
Position 667: 3.460789723466365e-06
Position 898: 1.7201924103138412e-06
Position 827: 1.7101427394156605e-06
Position 1185: 1.3814008871977633e-06
Position 331: 5.029399287755475e-07
Position 316: 1.1343384552224305e-07
Position 51: 8.03437680355673e-08
Position 9: 1.358371780251336e-10
Position 645: 8.898617455977176e-12
Position 658: 1.8757422485692885e-12
Position 744: 1.739276581165657e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 9270: 0.982948352766216
Position 18071: 0.9318108448350997
Position 17800: 0.8657121692046174
Position 16710: 0.7104596763645666
Position 11060: 0.5307809072220672
Position 11100: 0.3956324240517225
Position 20120: 0.3540569428631558
Position 21088: 0.34242122503575967
Position 21511: 0.3146921480307195
Position 17422: 0.30059746743216054
Position 9574: 0.2784754556696937
Position 2770: 0.2663686006426265
Position 20088: 0.23927200156734513
Position 20573: 0.20865007460733415
Position 569: 0.20568575831588268
Position 11550: 0.1984891715545952
Position 20501: 0.1927930721480663
Position 2687: 0.17717030135420164
Position 20294: 0.16986928669971335
Position 21287: 0.16179042982667913
Position 20257: 0.1400254757576245
Position 632: 0.1295276083878481
Position 16113: 0.10446448951668295
Position 20139: 0.0928912493887984
Position 11530: 0.07912998474667712
Position 11310: 0.07686565278943376
Position 11346: 0.0720743077342725
Position 17010: 0.07012102562191531
Position 16755: 0.06551840168776298
Position 7368: 0.06438679091503755
Position 9467: 0.05195267884468591
Position 377: 0.05160159512523637
Position 7439: 0.051555257080180286
Position 7698: 0.050113993567416484
Position 2721: 0.04740521040423048
Position 9686: 0.04675500184792925
Position 19387: 0.04653626703642618
Position 18570: 0.04258520887948219
Position 21536: 0.04160919684419752
Position 13215: 0.03918480130264892
Position 9618: 0.035949557310672405
Position 17418: 0.03263793620663774
Position 5637: 0.02794691914655993
Position 973: 0.024753959943996668
Position 18693: 0.023566249948932007
Position 3184: 0.021960443228285307
Position 2639: 0.02118251912225554
Position 17982: 0.021117996513139132
Position 18778: 0.01958312640452776
Position 6644: 0.019483874801037544
Position 11307: 0.018766911694947017
Position 11333: 0.01833657146600932
Position 8440: 0.017805812705996578
Position 3076: 0.017760016728474933
Position 20535: 0.01650474841137243
Position 11526: 0.016479057382286607
Position 18157: 0.016246456231592675
Position 2314: 0.015426537425547343
Position 13176: 0.01471379016272479
Position 1118: 0.014318048226236214
Position 5595: 0.014283794740208224
Position 20431: 0.01424796641400242
Position 17442: 0.013890610191711556
Position 2963: 0.013652770048889505
Position 16966: 0.013152739307167744
Position 18597: 0.013072786768605111
Position 19992: 0.012522795370016609
Position 3152: 0.011971798555444038
Position 21528: 0.01188623400797181
Position 551: 0.01178861694996218
Position 19424: 0.0113747902428728
Position 2428: 0.01107008320837364
Position 18450: 0.011025328940760819
Position 9114: 0.010190458678486763
Position 2797: 0.009368222435305884
Position 19362: 0.009225593110353716
Position 316: 0.009214660587548107
Position 6685: 0.009196907197805424
Position 16324: 0.008974472428928345
Position 20605: 0.008555149509010698
Position 9470: 0.00827458805953739
Position 6665: 0.007601233770288282
Position 11633: 0.007460271937642475
Position 2265: 0.007264748106120505
Position 3585: 0.007166590378954351
Position 9549: 0.006988928602147985
Position 7470: 0.00693630432196362
Position 20949: 0.006855132249425268
Position 2468: 0.006498842801601192
Position 21048: 0.006488078853179246
Position 20171: 0.006164495097993168
Position 19427: 0.006071951968697716
Position 6796: 0.005258532300170806
Position 17312: 0.004979169318558197
Position 1312: 0.00486140453006031
Position 3512: 0.004840163662392448
Position 7512: 0.004729708858049413
Position 3604: 0.004557592854181491
Position 5374: 0.004430758977421049
Position 18502: 0.004367150728356002
Position 18361: 0.004171682070118523
Position 8777: 0.004107071870285823
Position 11010: 0.004031776814084682
Position 11290: 0.0038733298977010294
Position 19105: 0.003533924796658901
Position 13309: 0.003413335300959362
Position 20025: 0.0031251342130850504
Position 14060: 0.003068279878823369
Position 9805: 0.0028786789086566087
Position 20315: 0.0026874788939827495
Position 3653: 0.0024874792215515544
Position 397: 0.0024631101719563304
Position 11732: 0.002397789959547028
Position 19608: 0.0023380773419979218
Position 7331: 0.0023285946556372895
Position 21051: 0.002316608540244724
Position 864: 0.0019914206669489694
Position 11282: 0.0019141584907143598
Position 19452: 0.001872307925749745
Position 21122: 0.0018679365499001139
Position 20214: 0.0018299955872991443
Position 18094: 0.0017397416018833766
Position 2370: 0.0015307770709538046
Position 19926: 0.00146895407240536
Position 999: 0.0014201603380295151
Position 18205: 0.0013851142274949888
Position 16656: 0.0013607938982252185
Position 242: 0.0013049973273141526
Position 18668: 0.001133221952267852
Position 1196: 0.001070595676609562
Position 18323: 0.001053172167166444
Position 573: 0.0009946615065358796
Position 20408: 0.0009821095692992478
Position 2338: 0.000909684351791829
Position 3697: 0.0008013495994847492
Position 1469: 0.0007779807675550187
Position 18340: 0.0007666788679876443
Position 18863: 0.0007587699801375222
Position 2604: 0.0007358587039079646
Position 13229: 0.0007078838241416033
Position 1472: 0.0006585014397600005
Position 7056: 0.0006572066421881357
Position 3737: 0.0005988947966004708
Position 323: 0.0005773004005448474
Position 1308: 0.000539462103002613
Position 8266: 0.0005353591602197992
Position 1016: 0.00047349651287638454
Position 18383: 0.00045035500254671137
Position 1548: 0.0004277985803927163
Position 1332: 0.00038953608340171674
Position 2855: 0.00038101889887296353
Position 3160: 0.0003762288497616732
Position 440: 0.00037475944084582155
Position 2173: 0.0003466647879458408
Position 7059: 0.0003035605793772413
Position 782: 0.00028917365208325495
Position 1498: 0.00026088053422161997
Position 10820: 0.00025198164943429977
Position 11214: 0.00023447268474359375
Position 20518: 0.00022713941786326733
Position 18994: 0.00020624669182694048
Position 1383: 0.00019534153834742973
Position 6266: 0.00018272977783365016
Position 1562: 0.00017699216311711994
Position 19969: 0.0001759697398618391
Position 6350: 0.00017085424853867642
Position 18804: 0.00016542705807509237
Position 20103: 0.00015907196693806444
Position 464: 0.00013600015873994656
Position 2802: 0.00011673427122835161
Position 537: 0.00011073468082481654
Position 21014: 0.00011067103310657758
Position 20459: 0.00010075642060756613
Position 2607: 0.00010064141986528693
Position 571: 9.751422797296782e-05
Position 1406: 9.488628590396367e-05
Position 491: 9.113520384204258e-05
Position 301: 8.743417473998552e-05
Position 386: 7.660467466493498e-05
Position 379: 6.404956070106676e-05
Position 331: 6.349301547251428e-05
Position 4830: 5.952045306623495e-05
Position 18398: 5.6877198598942146e-05
Position 10757: 5.652505860029621e-05
Position 2020: 5.277714196885677e-05
Position 263: 5.227537724155389e-05
Position 11706: 3.656719524622791e-05
Position 926: 3.598439220373571e-05
Position 10832: 3.1525872339155766e-05
Position 4797: 3.12486463200127e-05
Position 2820: 2.8127849468044846e-05
Position 1849: 2.571039192871489e-05
Position 4500: 2.5706191536301896e-05
Position 11369: 2.4092679816855518e-05
Position 12439: 2.334505122550773e-05
Position 12454: 1.751556007751201e-05
Position 12474: 1.7070349713022132e-05
Position 218: 1.4182050609378556e-05
Position 4536: 1.2692846524680436e-05
Position 149: 1.1656006781684704e-05
Position 816: 1.147136068063809e-05
Position 468: 1.05505324410638e-05
Position 1896: 1.0147864254165017e-05
Position 674: 9.20303987460977e-06
Position 2945: 9.164679709613171e-06
Position 2898: 8.758788968401492e-06
Position 737: 7.732875617413793e-06
Position 260: 7.674856715715112e-06
Position 295: 6.744767233464545e-06
Position 154: 3.8365110017413825e-06
Position 1870: 3.316038938121644e-06
Position 11450: 2.750249910845699e-06
Position 1913: 2.6998900505514937e-06
Position 685: 2.4743976989519696e-06
Position 1245: 2.2083123902116506e-06
Position 2588: 2.2045541682873587e-06
Position 298: 1.80227912419429e-06
Position 4939: 1.672144731492554e-06
Position 887: 1.2172549464741212e-06
Position 173: 1.1788488240506006e-06
Position 4696: 1.0946294759856918e-06
Position 747: 7.224851798154305e-07
Position 117: 4.2735321938778736e-07
Position 512: 3.9571100006769997e-07
Position 11607: 2.0176253454940143e-07
Position 866: 1.3697402925367098e-07
Position 235: 1.1722175345836073e-07
Position 470: 1.0890416885523819e-07
Position 503: 5.991668947855314e-08
Position 176: 3.659655440120875e-08
Position 789: 3.63119874469676e-08
Position 493: 2.7455609582271904e-08
Position 183: 8.588137276264813e-09
Position 195: 4.136722906828091e-10
Position 710: 3.997757570182474e-10
Position 474: 5.3957421715275294e-11
Position 1389: 1.6883719053335067e-11
Position 95: 1.6400328125115396e-11
Position 185: 8.632228179770034e-12
