Gene = ADCK2
Position 4801: 0.0009648645632168148
Position 328: 0.0009447916697487911
Position 2601: 0.0009002901811570461
Position 16233: 0.0008852152129844337
Position 3078: 0.0007817136035361129
Position 5263: 0.0007772414162959721
Position 1627: 0.0006146552916951183
Position 2030: 0.0005999819226637437
Position 697: 0.0005316861861299725
Position 3520: 0.0004639626122739949
Position 1027: 0.0004545104476376216
Position 5570: 0.000436075226804666
Position 691: 0.0004062207163087948
Position 1270: 0.0003838574691436571
Position 77: 0.0003710586284592898
Position 4685: 0.0003690379809999171
Position 2825: 0.00035742977974883666
Position 4791: 0.0003527941867879297
Position 4333: 0.00034911937367454216
Position 4301: 0.000339374732294596
Position 6248: 0.00031802884643317576
Position 6044: 0.0003061548307189063
Position 1120: 0.00030561719423185114
Position 627: 0.00028363428968596483
Position 196: 0.0002804945449270245
Position 4442: 0.00026202072822586667
Position 2414: 0.0002537977118180292
Position 202: 0.00022371942406376698
Position 553: 0.0001776938042706677
Position 1193: 0.00017024505607626933
Position 140: 0.00015605920009627349
Position 1485: 0.00015246534110440426
Position 862: 0.00014710677138272908
Position 4714: 0.0001468087703905251
Position 3940: 0.00012186192901386409
Position 5140: 0.00011784618026214756
Position 5244: 0.00011565758303168293
Position 7298: 9.66442712849612e-05
Position 1670: 9.022073708729047e-05
Position 916: 8.65550533853306e-05
Position 4649: 8.63080384820052e-05
Position 4818: 8.594767570270552e-05
Position 1729: 8.324705876842415e-05
Position 1224: 8.198239502594153e-05
Position 2745: 8.148697601561564e-05
Position 1406: 8.10271571001025e-05
Position 273: 7.305372233711495e-05
Position 2340: 7.158631621000993e-05
Position 3459: 6.39384743935834e-05
Position 1911: 6.087689556668071e-05
Position 1954: 4.663295486625694e-05
Position 1045: 4.6046628063321246e-05
Position 18150: 4.507976030682514e-05
Position 3246: 4.1353045158355566e-05
Position 4598: 3.909624132778548e-05
Position 6137: 3.64060112245845e-05
Position 793: 3.6327819237949004e-05
Position 3923: 3.098595187668323e-05
Position 6293: 2.9503454288373292e-05
Position 1329: 2.761583422381676e-05
Position 1047: 2.6535125799082288e-05
Position 2482: 2.3781029254700663e-05
Position 668: 2.2588729109949622e-05
Position 2501: 2.2247987472442237e-05
Position 16534: 1.6800585336687508e-05
Position 819: 1.5490619966634212e-05
Position 1117: 1.2525881647178592e-05
Position 2287: 1.2050361630038521e-05
Position 374: 1.1342846404577849e-05
Position 1967: 1.1146956772299586e-05
Position 1596: 1.1115513771357026e-05
Position 2024: 1.0799842466007396e-05
Position 2555: 8.76301309997653e-06
Position 1272: 8.444666236787241e-06
Position 1550: 7.678197222279408e-06
Position 1327: 6.167088676380996e-06
Position 16669: 6.046067144478986e-06
Position 1863: 4.617852681414872e-06
Position 1264: 4.6122199913455884e-06
Position 887: 4.455603485360927e-06
Position 1609: 4.1905155946081895e-06
Position 987: 4.174365007580543e-06
Position 17332: 3.996931021711322e-06
Position 17095: 3.890717590600968e-06
Position 2960: 3.004839884933149e-06
Position 1524: 2.9786555086540995e-06
Position 1310: 2.7804413654902073e-06
Position 990: 2.2753987383943986e-06
Position 2409: 1.8811983958174572e-06
Position 711: 1.8313844039757453e-06
Position 1828: 1.6836101589966732e-06
Position 2114: 1.4811298027662806e-06
Position 1951: 1.1674849191764555e-06
Position 16731: 1.1530757041284682e-06
Position 2364: 1.1378143518315246e-06
Position 1105: 1.131588039582729e-06
Position 1909: 8.807834784488454e-07
Position 2255: 7.094680197548501e-07
Position 1413: 5.781082419256948e-07
Position 1533: 2.0955445304103208e-07
Position 1712: 2.347195250051839e-08
Position 1572: 1.2535601204202915e-08
Position 3029: 9.034389964225804e-09
Position 2742: 8.82763294818913e-09
Position 1676: 7.514804972472424e-09
Position 1424: 2.4952562715425695e-09
Position 651: 5.572646628772003e-10
Position 216: 3.095636969291663e-10
Position 367: 5.1597208074217144e-11
Position 1458: 1.4825854677850406e-12
Position 1646: 1.4370701052235673e-12
Position 454: 3.3615914238803047e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1457: 0.9877025533172165
Position 6001: 0.9448307077909902
Position 16443: 0.9239155357279756
Position 7888: 0.5807358102470943
Position 21509: 0.46520722203342374
Position 15436: 0.3763626129238738
Position 13836: 0.296787483775598
Position 17606: 0.25194907748250966
Position 13864: 0.24899726711798748
Position 2656: 0.20249126569109863
Position 17797: 0.1892997713831657
Position 13783: 0.16794636640861488
Position 7569: 0.13070395032881457
Position 19856: 0.09240711233561727
Position 13893: 0.06815343949505046
Position 19690: 0.06749694052402093
Position 15213: 0.06501986786359311
Position 4526: 0.06444825359444026
Position 2910: 0.06387138960449877
Position 2959: 0.05846557009871329
Position 16935: 0.051886596749063936
Position 2943: 0.043213592846928994
Position 18629: 0.04269670741658089
Position 1018: 0.038118099142981136
Position 20347: 0.03779579544109803
Position 7918: 0.033967761569965456
Position 18368: 0.0324011341970619
Position 4887: 0.02743119158818994
Position 7908: 0.02450463026180689
Position 2885: 0.024202683083627406
Position 16710: 0.022030296104226146
Position 20577: 0.02120651029245519
Position 18951: 0.021109163242764767
Position 19229: 0.02110812504001348
Position 5205: 0.020649517198020332
Position 13920: 0.020537683540276425
Position 4638: 0.0197131138001459
Position 16966: 0.019551822016181906
Position 17793: 0.019522439519705885
Position 5333: 0.018139764171313855
Position 12854: 0.017146446123327906
Position 17394: 0.016462377515102915
Position 20432: 0.014658180061426706
Position 5488: 0.014517989558234785
Position 11144: 0.013438492979464527
Position 11100: 0.012798126437070899
Position 2202: 0.012100827100921979
Position 5363: 0.01068009234611185
Position 14916: 0.009614578433626491
Position 4909: 0.009465104051739632
Position 4973: 0.009309562232996836
Position 2889: 0.009172847829918474
Position 15415: 0.009140162835455651
Position 19004: 0.008899269252200416
Position 1484: 0.008222979569138202
Position 16283: 0.007085649740338427
Position 15418: 0.006969184541194657
Position 7915: 0.006585886935279154
Position 5366: 0.00647115954148739
Position 1841: 0.006085247738812589
Position 16147: 0.00590240984804464
Position 7893: 0.005666114909466029
Position 1059: 0.005660706128348326
Position 4675: 0.005611739420247034
Position 997: 0.005220980009554368
Position 5794: 0.004401667825416898
Position 16684: 0.004373594219021953
Position 7796: 0.004294928164164049
Position 11119: 0.004244501149485971
Position 20139: 0.0041987058735259404
Position 4807: 0.003942812991551229
Position 5944: 0.003713816201907646
Position 916: 0.0035416961512918363
Position 19183: 0.0034910374507509745
Position 741: 0.003394925870022191
Position 15835: 0.003318903981520545
Position 21295: 0.0030446187989992507
Position 2761: 0.003033591980196418
Position 970: 0.003014503226591854
Position 1001: 0.0029586991505935263
Position 17070: 0.00292589442672098
Position 1105: 0.0029172081397885077
Position 19744: 0.0028380739360767885
Position 18757: 0.0028371341752952716
Position 2929: 0.002835722181607395
Position 6544: 0.0028029976729971005
Position 17586: 0.00272841002155734
Position 2982: 0.0027238114637261977
Position 7665: 0.0026886019324497724
Position 206: 0.0025197280579723432
Position 2787: 0.0024285323171134784
Position 5336: 0.002425854646266566
Position 18815: 0.002270771850180574
Position 20162: 0.002261777469963212
Position 16799: 0.0021607223741652313
Position 2175: 0.0021504732226090774
Position 5966: 0.002051616896255477
Position 15479: 0.0019185668889522855
Position 3325: 0.001915256473919182
Position 2477: 0.0019023469866267261
Position 5455: 0.0017758983320226517
Position 7948: 0.0017143542422095783
Position 20331: 0.0016634158580578395
Position 20601: 0.001653084666013445
Position 7944: 0.0014604883078364055
Position 2433: 0.0014381459142446295
Position 17817: 0.0013777301967092372
Position 4606: 0.0013066642306328376
Position 15335: 0.001276044102001407
Position 2859: 0.0012168920516528394
Position 11121: 0.0012087496694697638
Position 19628: 0.0011958924873975776
Position 7585: 0.0011571403655558138
Position 5160: 0.0011548724097739439
Position 5262: 0.0011453534711392426
Position 13659: 0.0011420154077224913
Position 6614: 0.0011290054004051335
Position 802: 0.001072068091759813
Position 16773: 0.0010415847189486527
Position 19764: 0.0010294852263429458
Position 3349: 0.000999412036142437
Position 7565: 0.0009199444114074741
Position 2792: 0.0008723027369509819
Position 2926: 0.0008389848941139226
Position 1042: 0.0008335983154622314
Position 4226: 0.0008037242197741263
Position 982: 0.0007955901107162436
Position 816: 0.0007828913744292029
Position 20460: 0.0007668893154089114
Position 2255: 0.0007549749176345834
Position 20379: 0.0007529011841359155
Position 6105: 0.0006558979778077964
Position 4895: 0.0006148202924531383
Position 16906: 0.0006121274587295018
Position 5307: 0.0005672071678432484
Position 2968: 0.0005631763684366449
Position 4811: 0.0005327208862027182
Position 18187: 0.0005262272580329067
Position 2692: 0.0004903905372719441
Position 3439: 0.0004732979499281022
Position 4843: 0.0004731478462041153
Position 6201: 0.00047010828482258273
Position 18312: 0.000456060792838104
Position 6564: 0.00045484187022696464
Position 852: 0.0004525079213873924
Position 19563: 0.00044922663961910415
Position 2851: 0.00043646556912935213
Position 5801: 0.0004355869732111759
Position 5722: 0.00042018249474884444
Position 7409: 0.0004145102348120126
Position 2865: 0.00038692835925173885
Position 6540: 0.0003794876369227063
Position 4714: 0.0003766500648615504
Position 1359: 0.00036052662182955715
Position 2181: 0.000354511638882834
Position 16823: 0.0003544946843775912
Position 6179: 0.0003480300626756925
Position 1423: 0.00034479293627492165
Position 20328: 0.000342024426159865
Position 684: 0.00033866520118799355
Position 19211: 0.000332103763060138
Position 2017: 0.000316789890902547
Position 18986: 0.0003158561658988205
Position 1976: 0.0003137453823363055
Position 2380: 0.0003089946813254249
Position 17094: 0.00025785265737822524
Position 7750: 0.0002498281060054352
Position 780: 0.0002417832496037203
Position 4493: 0.00021762121764204762
Position 2340: 0.00021086872304582307
Position 17632: 0.00020926635174612902
Position 2319: 0.00020083788770251977
Position 1511: 0.000194123502310087
Position 1362: 0.00019039705772190538
Position 4658: 0.0001781220416922906
Position 4404: 0.00016853482801697288
Position 3803: 0.00015284788089054723
Position 1080: 0.00014690472006537639
Position 2499: 0.00013534055701056039
Position 6020: 0.0001310129653005175
Position 16941: 0.00012208705370732022
Position 4710: 0.00011795624889863142
Position 7761: 0.00011414625799662972
Position 18508: 0.00011350089927898759
Position 4890: 0.00010506475169587741
Position 17355: 0.00010120832821564447
Position 2228: 9.977630119921108e-05
Position 6363: 9.964984858351618e-05
Position 2023: 9.860211673732424e-05
Position 10686: 9.616248998262997e-05
Position 2715: 9.384025000852043e-05
Position 1264: 8.902784871008744e-05
Position 18209: 8.672032310449968e-05
Position 16985: 8.607162146036885e-05
Position 4141: 8.482563799773766e-05
Position 1241: 7.551783901364516e-05
Position 2897: 7.464667789837711e-05
Position 2313: 7.3919876035834e-05
Position 551: 7.38296716021864e-05
Position 660: 7.045100424733917e-05
Position 227: 6.713901965381479e-05
Position 2810: 6.653709396336796e-05
Position 10442: 6.593080136157177e-05
Position 6333: 6.581862054002812e-05
Position 7210: 6.456066636144503e-05
Position 2722: 6.347705353330403e-05
Position 860: 6.24395062984714e-05
Position 6043: 5.9690993250914174e-05
Position 2542: 5.774948565636069e-05
Position 4422: 5.433543048407227e-05
Position 987: 5.341865482949683e-05
Position 2813: 5.1905718534413885e-05
Position 586: 5.160647496034822e-05
Position 13148: 5.0887171770279284e-05
Position 2838: 4.968245649803753e-05
Position 6194: 4.9530885890899085e-05
Position 6025: 4.8887959726183095e-05
Position 2988: 4.840672001119456e-05
Position 1803: 4.53453796537775e-05
Position 2998: 4.5079026109146075e-05
Position 14912: 4.2623519313919654e-05
Position 3123: 4.245239660748733e-05
Position 2059: 4.114361771291626e-05
Position 324: 4.06014974318638e-05
Position 2599: 3.94766726025053e-05
Position 16862: 3.880181757845195e-05
Position 14743: 3.655127108253989e-05
Position 11762: 3.568625593038587e-05
Position 1858: 3.2845649648372046e-05
Position 6477: 3.1929785096653845e-05
Position 290: 3.138158076176899e-05
Position 826: 3.115899025519758e-05
Position 1420: 3.038518826539837e-05
Position 16982: 3.0330283827057356e-05
Position 7184: 2.733129973463882e-05
Position 5928: 2.6317225248642318e-05
Position 3065: 2.591276525162337e-05
Position 1159: 2.4726993322349355e-05
Position 1279: 2.234165961197948e-05
Position 395: 2.0635856452479782e-05
Position 12402: 1.9411954648191323e-05
Position 8485: 1.8999325518222212e-05
Position 1723: 1.8389470546389657e-05
Position 2396: 1.7082171213485284e-05
Position 114: 1.608874892958096e-05
Position 8658: 1.420789388034799e-05
Position 2177: 1.3573960365870806e-05
Position 423: 1.1222871038687484e-05
Position 1519: 1.0119718379830324e-05
Position 242: 9.55575228089393e-06
Position 8489: 8.4741646932922e-06
Position 425: 8.032674922451257e-06
Position 4368: 7.98548356103564e-06
Position 4593: 7.737144144513463e-06
Position 7037: 7.4951934315197236e-06
Position 2030: 7.423450271611358e-06
Position 1944: 6.751680074570097e-06
Position 4554: 6.583357506257699e-06
Position 374: 6.0171958060508415e-06
Position 1984: 5.845972276243908e-06
Position 1287: 5.200732282560464e-06
Position 878: 4.515848570320691e-06
Position 1542: 4.495078581066378e-06
Position 8185: 4.331838619154262e-06
Position 627: 4.070636265055856e-06
Position 6837: 3.623768191408189e-06
Position 1289: 3.5461989216553407e-06
Position 6493: 2.9817348957640235e-06
Position 4550: 2.7363758322417214e-06
Position 2398: 2.5629254905320074e-06
Position 2070: 2.4616148670481683e-06
Position 1881: 2.0922828639553956e-06
Position 2525: 1.927006894977168e-06
Position 7320: 1.8605958099577452e-06
Position 6960: 1.8219107436166599e-06
Position 1763: 1.8138207970121455e-06
Position 3474: 1.8052119882203503e-06
Position 140: 1.7962466411934134e-06
Position 237: 1.7811674642111877e-06
Position 1164: 1.7185485533814975e-06
Position 2569: 1.7011411515580185e-06
Position 1876: 1.485659061771505e-06
Position 3471: 1.474319560592783e-06
Position 3491: 1.407732353408894e-06
Position 2269: 1.4011045077286747e-06
Position 2124: 1.2513651954862133e-06
Position 3263: 1.2271000974788037e-06
Position 933: 1.1876008413163713e-06
Position 931: 1.1411775769999478e-06
Position 3364: 1.100175377643759e-06
Position 3184: 1.0720225342566964e-06
Position 1395: 1.0096275089929525e-06
Position 2442: 9.793456162163877e-07
Position 8209: 7.982133102734896e-07
Position 1862: 7.935395609864369e-07
Position 2407: 7.713834989032507e-07
Position 2292: 6.236880745792489e-07
Position 383: 5.758461480363025e-07
Position 1988: 5.424876472571969e-07
Position 2479: 4.193852105626204e-07
Position 6205: 1.6315166498274973e-07
Position 1852: 1.3971094021208217e-07
Position 5971: 1.264155541570624e-07
Position 6065: 8.589147979791985e-08
Position 3103: 5.464619837936125e-08
Position 601: 3.712024385042588e-08
Position 726: 3.202611517981458e-08
Position 273: 2.5643911137505048e-08
Position 436: 2.3625577114941464e-08
Position 176: 1.8269586454633984e-08
Position 635: 1.6468726188483746e-08
Position 246: 1.511781837455265e-08
Position 1624: 1.4253717162008258e-08
Position 3156: 1.0764749188416754e-08
Position 1725: 7.95681839619298e-09
Position 867: 6.360935982107749e-09
Position 1604: 5.638587527595243e-09
Position 145: 4.7513964107206425e-09
Position 1670: 4.470188901673344e-09
Position 1747: 3.7142957388015885e-09
Position 1738: 3.605708178759503e-09
Position 2091: 3.366272979642027e-09
Position 594: 3.07267770570514e-09
Position 697: 2.8387593305268007e-09
Position 764: 2.767790237096519e-09
Position 2072: 2.5580814383316964e-09
Position 1558: 2.4998895440148768e-09
Position 2138: 2.205088106388909e-09
Position 125: 9.248776274118502e-10
Position 263: 8.069323368554568e-10
Position 1659: 3.8339780676521773e-10
Position 1133: 3.5592759485671874e-10
Position 254: 2.0728796504684988e-10
Position 1224: 1.6889642366133433e-10
Position 354: 2.5608432185410834e-11
