Gene = DHDDS
Position 379: 9.978389476228769e-08
Position 978: 6.799195049173088e-08
Position 566: 2.5899522221628186e-08
Position 525: 2.3668841095501874e-08
Position 550: 2.117426403134693e-08
Position 15731: 1.76572475703689e-08
Position 718: 1.2432085004733016e-08
Position 1299: 8.012910245209366e-09
Position 558: 2.800928460885089e-09
Position 1198: 2.793615256925483e-09
Position 1158: 6.226476958621974e-10
Position 15531: 5.265278985256042e-11
Position 15545: 6.296203900441172e-12
Position 637: 2.4651823045586347e-12
Position 11919: 1.4248091885461119e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5812: 0.9898966354354554
Position 15203: 0.9812491083697755
Position 27681: 0.9560953288853079
Position 10375: 0.8608072288133314
Position 13960: 0.6554044946496869
Position 25435: 0.5362740964333672
Position 4093: 0.47272675651240603
Position 36539: 0.4282144575427576
Position 535: 0.3968444154956402
Position 9854: 0.38500858771436486
Position 1953: 0.28913580868638195
Position 4418: 0.2833789779247675
Position 9698: 0.20687820391409725
Position 14033: 0.2017395579054
Position 25645: 0.17785308530569877
Position 10352: 0.10640763549678238
Position 9907: 0.10174557047534212
Position 32318: 0.10070964968925733
Position 13915: 0.09987953020844734
Position 36536: 0.08345433058621776
Position 34752: 0.07896333789816617
Position 9647: 0.07388070446649948
Position 14373: 0.06736078426978435
Position 977: 0.061446935242124044
Position 33376: 0.057732269387033866
Position 31664: 0.045321700654047475
Position 32080: 0.04501371521356075
Position 3974: 0.04030049692401403
Position 28563: 0.039753830299052516
Position 32481: 0.03838017018643747
Position 28754: 0.03384150434764418
Position 37815: 0.03242221517779596
Position 13696: 0.02914827978987664
Position 22550: 0.028780927267859687
Position 22360: 0.02713706196950691
Position 11699: 0.026032052964940638
Position 32953: 0.02483012289493347
Position 37475: 0.024713594391754065
Position 29050: 0.024382255407946016
Position 27724: 0.023630506769749697
Position 1874: 0.022939803919848196
Position 473: 0.02220334421210877
Position 4113: 0.021660073432356538
Position 4251: 0.020156847275084107
Position 28782: 0.017640381112815875
Position 3720: 0.01721332085560454
Position 15112: 0.017096911214023403
Position 2490: 0.016235643831332375
Position 30811: 0.016087125605542568
Position 27470: 0.01596123677520382
Position 2487: 0.01594167065407271
Position 14733: 0.015872886594093062
Position 3766: 0.015026826032334437
Position 28700: 0.013158928363235017
Position 1816: 0.012873404874189222
Position 7312: 0.012844463883878852
Position 1803: 0.0127016348323393
Position 476: 0.012183098767899811
Position 4089: 0.011765070648941176
Position 1862: 0.010888514228051914
Position 33416: 0.01072687914405811
Position 30177: 0.010053684584588026
Position 37885: 0.009973451142766038
Position 10409: 0.009567406854903109
Position 456: 0.009033693598681572
Position 2089: 0.00892588805127623
Position 2318: 0.00839195490156719
Position 25791: 0.008275114736689512
Position 34054: 0.008271609622101852
Position 34530: 0.007900432347907372
Position 13920: 0.007860707833894982
Position 10850: 0.007445551352242021
Position 566: 0.007424141430662426
Position 31196: 0.007278980688317226
Position 22602: 0.006467122670657421
Position 37355: 0.006201352780725886
Position 28703: 0.006132848248009708
Position 36183: 0.005979770962542557
Position 4254: 0.005380553990170392
Position 22381: 0.005366319321665833
Position 32975: 0.005260593358613974
Position 30197: 0.005163963672678566
Position 10939: 0.005011828419812928
Position 6065: 0.0050110929366575675
Position 9923: 0.005003990351111336
Position 9873: 0.004867730572286252
Position 13859: 0.00473591002416916
Position 5140: 0.004708496161828697
Position 605: 0.004638718932007121
Position 35204: 0.0046344526443914714
Position 586: 0.0045166890890149854
Position 3658: 0.004159136181388681
Position 36820: 0.0039762227540500045
Position 2342: 0.0035125450279127105
Position 29265: 0.0032886996316429714
Position 28538: 0.003223983655347941
Position 3794: 0.002849679499574858
Position 29928: 0.002606742086672255
Position 1046: 0.0025830781827164417
Position 5816: 0.002544448102835755
Position 11845: 0.0024968740549983106
Position 5772: 0.00248462648403452
Position 33613: 0.002422407157257088
Position 28300: 0.0022972122412337043
Position 31386: 0.00229421288401763
Position 27874: 0.002218532583403323
Position 11649: 0.002147962405063904
Position 35563: 0.002135552245692753
Position 10431: 0.002065848954673338
Position 11739: 0.002063151138191196
Position 1012: 0.0018653885103047337
Position 29724: 0.0017632079787276713
Position 9808: 0.0016897230753975577
Position 14318: 0.0016684387710099871
Position 13420: 0.0016004787621624668
Position 2516: 0.001563235313912503
Position 5709: 0.001497542664253172
Position 27889: 0.0014875696584400516
Position 34618: 0.0014332384336946578
Position 32450: 0.0013675654484598268
Position 29075: 0.0013197615160282284
Position 2110: 0.0012802257731697971
Position 10926: 0.0012486182066342015
Position 9780: 0.0011942073253966756
Position 4917: 0.0011058919430509428
Position 3672: 0.001070995164129478
Position 9979: 0.0010348703253883096
Position 2399: 0.0010300273631797632
Position 2161: 0.0010153136277114996
Position 32200: 0.0010054031875447983
Position 10874: 0.0010027721761355368
Position 32177: 0.0010016349646567448
Position 32138: 0.0008881689675608893
Position 11254: 0.0008827654797285077
Position 5302: 0.0008782024964418402
Position 1907: 0.0008528511642434371
Position 21053: 0.0008396341675977597
Position 3576: 0.0007956579740508234
Position 3002: 0.0007385358633696414
Position 10245: 0.0006971119944005854
Position 16480: 0.000643011450729519
Position 16334: 0.0006391229205078807
Position 2104: 0.0005974305359781197
Position 19715: 0.000583355229114112
Position 29850: 0.0005794661838867013
Position 30145: 0.0005715683769907902
Position 11761: 0.0005436306280999614
Position 3605: 0.0004877351143768495
Position 29727: 0.0004814743149164396
Position 29747: 0.00046745615873161216
Position 14568: 0.00044981171880727655
Position 7260: 0.0004467268890514628
Position 1009: 0.00044588075865178924
Position 32125: 0.0004411258454958107
Position 11778: 0.00040295304829126585
Position 28119: 0.0003642004967675125
Position 3579: 0.00034618141164278495
Position 11367: 0.000343946950483515
Position 14711: 0.0003436812452012227
Position 1903: 0.0003382475880069634
Position 28994: 0.0003269971377693699
Position 15070: 0.0003113405292724357
Position 7329: 0.00031081226696805215
Position 260: 0.00030791933139907195
Position 1174: 0.0002831559149311951
Position 653: 0.00028035223838143497
Position 16382: 0.000271523089212057
Position 5305: 0.0002563910040878196
Position 609: 0.00025466957682636164
Position 11008: 0.00025401069182834146
Position 1148: 0.0002536293641309388
Position 2559: 0.0002499663506716926
Position 2918: 0.000244511888830249
Position 15010: 0.00024303617699542013
Position 29452: 0.0002392627934687883
Position 29214: 0.00023216362445898985
Position 14417: 0.00022786612408911018
Position 3980: 0.0002250219061469192
Position 11899: 0.00022219786186239982
Position 7336: 0.00021878384789774188
Position 28430: 0.00021329105362808147
Position 2932: 0.00021197290025305791
Position 9777: 0.00019704305819673881
Position 883: 0.0001805607877210456
Position 1401: 0.00017775670401685715
Position 16765: 0.00015940906899539664
Position 12440: 0.00015639906873718198
Position 1991: 0.00012905641416832684
Position 2145: 0.00012426991122996533
Position 2036: 0.0001231434871735852
Position 14851: 0.00012137351159289856
Position 16788: 0.00011411119935587653
Position 2049: 0.00011214137926260504
Position 10492: 0.00010649613759888207
Position 6256: 9.372274752690983e-05
Position 1151: 9.197074879594673e-05
Position 5751: 8.872400785292741e-05
Position 19145: 8.630685066303435e-05
Position 486: 8.50937523671831e-05
Position 4484: 8.416804900409489e-05
Position 2416: 8.284915740842346e-05
Position 6071: 8.26804789037548e-05
Position 3631: 7.838629457101183e-05
Position 3441: 7.73611506726589e-05
Position 2838: 7.610447422518647e-05
Position 11193: 7.529526385143513e-05
Position 4451: 7.267799457526069e-05
Position 2046: 6.824387317474726e-05
Position 3924: 6.633504979715236e-05
Position 7113: 6.5814198820411e-05
Position 727: 6.329772734383074e-05
Position 3834: 6.194372198399857e-05
Position 2006: 6.0986742436589273e-05
Position 28275: 6.008478954207057e-05
Position 14228: 5.578970445872176e-05
Position 19872: 5.3784137528234615e-05
Position 11214: 5.2493423409339945e-05
Position 2583: 5.192823941909213e-05
Position 27989: 5.0450176754400057e-05
Position 16269: 4.887352452909541e-05
Position 25908: 4.529360678203784e-05
Position 1425: 4.233468831551841e-05
Position 366: 4.170673983383743e-05
Position 24062: 4.1703187719230165e-05
Position 5725: 4.0276485757271455e-05
Position 1883: 3.977480469256936e-05
Position 909: 3.91084520571917e-05
Position 3444: 3.868778036417734e-05
Position 1614: 3.423353714827603e-05
Position 22311: 3.137592688407976e-05
Position 20284: 2.616161988900652e-05
Position 20244: 2.447015175139067e-05
Position 27943: 2.3710529348252567e-05
Position 1968: 2.2655386907432778e-05
Position 1965: 2.23022028232502e-05
Position 824: 2.207022231536957e-05
Position 21619: 2.2064578422513897e-05
Position 19195: 2.1256078928492456e-05
Position 2324: 2.036709941458565e-05
Position 7537: 2.0021675999100918e-05
Position 807: 1.998356671954965e-05
Position 7493: 1.9965366133468002e-05
Position 15628: 1.8165388223327285e-05
Position 23087: 1.7633633027972816e-05
Position 23663: 1.6333029127172565e-05
Position 19121: 1.552234799013346e-05
Position 856: 1.4679408524857532e-05
Position 17982: 1.4545047164279959e-05
Position 237: 1.3822975374364237e-05
Position 2841: 1.3727345844803397e-05
Position 281: 1.2736756428022106e-05
Position 18002: 1.2329135982615181e-05
Position 741: 1.2096383571312988e-05
Position 20495: 1.1704035797729757e-05
Position 1014: 1.1078980585047668e-05
Position 410: 1.091211441247184e-05
Position 6093: 1.0763739095930676e-05
Position 19298: 9.92397132311598e-06
Position 19035: 9.085046528568721e-06
Position 16000: 9.060449361051137e-06
Position 21591: 8.67985407029133e-06
Position 15385: 8.556702671957684e-06
Position 403: 8.443244142523728e-06
Position 18624: 8.412969733173854e-06
Position 15913: 8.153748764754561e-06
Position 18645: 8.145913602957637e-06
Position 760: 8.10941586428908e-06
Position 15886: 8.107022883950752e-06
Position 1562: 7.152943078149391e-06
Position 1086: 7.117134488109533e-06
Position 19711: 7.062723809081574e-06
Position 284: 6.378055729721702e-06
Position 23461: 5.863760248641263e-06
Position 770: 5.47221828531873e-06
Position 861: 5.4212563998331645e-06
Position 10116: 5.360579101599808e-06
Position 480: 5.174031544121802e-06
Position 273: 5.062875198851215e-06
Position 17070: 5.017412700832677e-06
Position 21125: 4.758923212712114e-06
Position 10017: 4.75519035964035e-06
Position 7395: 4.702591501233827e-06
Position 18958: 4.6397416147932576e-06
Position 17439: 4.616665260738358e-06
Position 16669: 4.505559742683657e-06
Position 1565: 4.491896209221776e-06
Position 1180: 4.37715164255413e-06
Position 17510: 4.3646640203910804e-06
Position 20970: 4.296422820656465e-06
Position 16838: 4.110785279843918e-06
Position 183: 4.03543349969958e-06
Position 1220: 3.666577680965468e-06
Position 22141: 3.2285453648954725e-06
Position 888: 2.8314829558336105e-06
Position 17551: 2.629216209658491e-06
Position 1786: 2.5136903309070563e-06
Position 1063: 2.4841397271491632e-06
Position 287: 2.370101006425268e-06
Position 1407: 2.27535293660586e-06
Position 18976: 2.2389369393885985e-06
Position 11210: 2.2000182881517578e-06
Position 1728: 2.172054594208462e-06
Position 17230: 2.016120770063106e-06
Position 17821: 1.9331939298840295e-06
Position 1826: 1.920598381920641e-06
Position 161: 1.8817686925401235e-06
Position 11270: 1.8412918830369678e-06
Position 11227: 1.6710831809821376e-06
Position 15807: 1.4926504668759282e-06
Position 18678: 1.4556024937349973e-06
Position 200: 1.4073968217226738e-06
Position 15424: 1.369691209464377e-06
Position 20418: 1.3443762709387013e-06
Position 18556: 1.224798922001246e-06
Position 15595: 1.2210478435908322e-06
Position 18913: 1.0701666280818691e-06
Position 195: 9.816525763514723e-07
Position 144: 9.191270103652106e-07
Position 2196: 9.019662705701765e-07
Position 612: 8.517939862567944e-07
Position 15937: 8.348363130805722e-07
Position 17623: 7.969656174975485e-07
Position 10136: 7.591957668778483e-07
Position 18848: 7.54707507258775e-07
Position 118: 6.543144873725661e-07
Position 1767: 5.602226910145298e-07
Position 215: 5.448996184008232e-07
Position 16562: 5.340548000850318e-07
Position 368: 4.6376791288430046e-07
Position 18772: 4.5333012947859843e-07
Position 304: 3.698573586970201e-07
Position 12636: 3.3839165813646435e-07
Position 15143: 3.355396642190476e-07
Position 296: 2.985316135928577e-07
Position 16771: 2.6417374019850585e-07
Position 1499: 2.3745799030433232e-07
Position 206: 2.3685516085445993e-07
Position 121: 2.1310598639327311e-07
Position 12588: 2.1307067819505743e-07
Position 324: 1.619922921431018e-07
Position 15734: 1.5220732807766215e-07
Position 15602: 1.4685205228403834e-07
Position 2193: 1.387374272693796e-07
Position 15393: 1.38509375933809e-07
Position 138: 1.2501149800675727e-07
Position 15981: 1.247854829941098e-07
Position 19898: 9.925190532208431e-08
Position 11044: 8.953945734058506e-08
Position 212: 8.814239703270842e-08
Position 10809: 8.581058215871308e-08
Position 629: 7.833233745473143e-08
Position 614: 7.825591158514476e-08
Position 15159: 7.775496831288837e-08
Position 164: 7.585872880642034e-08
Position 321: 7.186736769073565e-08
Position 91: 6.197839530539609e-08
Position 693: 6.147068931493399e-08
Position 10879: 6.137528064145539e-08
Position 107: 6.028106465057761e-08
Position 291: 5.3324449186051815e-08
Position 792: 4.954318793779441e-08
Position 185: 4.466435287459829e-08
Position 16304: 4.11103760893167e-08
Position 337: 3.2609991366980246e-08
Position 774: 3.025564255148302e-08
Position 16524: 2.9019196019816322e-08
Position 16028: 2.8069943771889426e-08
Position 168: 2.8063283177971918e-08
Position 416: 2.439208898357456e-08
Position 219: 2.397545288912077e-08
Position 784: 1.9698271275187183e-08
Position 347: 1.700481222700624e-08
Position 16289: 1.591822015180207e-08
Position 96: 1.2011635780390218e-08
Position 178: 1.0859942056778295e-08
Position 421: 1.0504023636514447e-08
Position 130: 1.001439774933312e-08
Position 352: 8.449935911900721e-09
Position 669: 6.338222021380674e-09
Position 333: 5.187685280933769e-09
Position 16069: 3.5311623734941933e-09
Position 340: 3.0451697927162227e-09
Position 7345: 2.470977470090885e-09
Position 15251: 2.053772053649796e-09
Position 16093: 1.8250213717712878e-09
Position 16009: 9.68460528923097e-10
Position 2230: 4.121852347371796e-10
Position 911: 3.7915772659912134e-10
Position 1191: 2.2794145130000826e-10
Position 15246: 1.44667005231923e-10
Position 1057: 1.3521664778821134e-10
Position 1071: 1.292841795294531e-10
Position 88: 4.187984730491443e-11
Position 671: 2.178525169165515e-12
Position 658: 5.399376556144203e-15
