Gene = DIEXF
Position 13332: 0.0009800665646394898
Position 3810: 0.000946147834797677
Position 21587: 0.0009040458295444269
Position 2179: 0.0008445927183039397
Position 1396: 0.0008253680440984968
Position 5394: 0.000760643460973508
Position 19794: 0.0007559609455291053
Position 19636: 0.0007490440408372121
Position 15610: 0.0007458572543383038
Position 2399: 0.0007119319212815524
Position 23462: 0.0007017533897818564
Position 5095: 0.0006424763650343956
Position 9264: 0.0006349791274927392
Position 8522: 0.0006306382945743921
Position 2309: 0.0005856838339906279
Position 19231: 0.0005600455326862616
Position 8676: 0.0004952602760750727
Position 3119: 0.0004907822553472691
Position 219: 0.00046515796544791574
Position 2534: 0.00045815013060633314
Position 8286: 0.0004487893829750652
Position 15858: 0.0004354125446070326
Position 718: 0.00042246362824782804
Position 9717: 0.00040991328332185163
Position 227: 0.00037561634609106054
Position 8611: 0.0003427941687153898
Position 2687: 0.00030020826137913594
Position 10602: 0.0002973191409180338
Position 2172: 0.00027129200424502015
Position 19418: 0.00024877087936387576
Position 1604: 0.0002445422528607321
Position 8741: 0.00020361628065206652
Position 2621: 0.0001968506578636566
Position 491: 0.00019232270619395648
Position 4535: 0.00018234604459437366
Position 2333: 0.00017994678166004564
Position 4819: 0.00013028133943278268
Position 8432: 0.00012851705967680172
Position 1522: 0.00012266407779016393
Position 214: 0.0001186159511132236
Position 8232: 0.00011076468978137359
Position 344: 0.0001028020700441237
Position 2941: 9.761217347908487e-05
Position 4187: 9.014116697414052e-05
Position 325: 8.735723847860826e-05
Position 3103: 8.535416034381412e-05
Position 1715: 8.037020005623355e-05
Position 3631: 7.929976871003065e-05
Position 3595: 6.321051464007283e-05
Position 1298: 6.088682807121273e-05
Position 3028: 5.8973833063846895e-05
Position 1449: 5.877673964198481e-05
Position 1966: 5.427278034222944e-05
Position 10701: 5.037588044018615e-05
Position 1921: 4.721812991129781e-05
Position 1994: 4.6131303793782064e-05
Position 1671: 4.190311134327331e-05
Position 1846: 3.44242462025336e-05
Position 523: 2.248140582383115e-05
Position 384: 2.1430214256506156e-05
Position 417: 1.9393760414383176e-05
Position 2946: 1.3980011509757504e-05
Position 3269: 1.1564933082463003e-05
Position 1897: 9.539591777540167e-06
Position 1361: 8.61810111413146e-06
Position 5948: 8.211015672912317e-06
Position 1958: 7.649310333233118e-06
Position 948: 7.603286778661158e-06
Position 1003: 6.969313923559256e-06
Position 1149: 6.868953537664451e-06
Position 578: 5.5062622451415784e-06
Position 1160: 5.39863563385578e-06
Position 1401: 5.351337571709444e-06
Position 1104: 5.165056240474717e-06
Position 1296: 4.5530024682047934e-06
Position 2992: 4.381258792898578e-06
Position 10: 3.9935246481767305e-06
Position 1030: 3.866206702452826e-06
Position 1367: 3.8243436371735365e-06
Position 1660: 3.412922399862384e-06
Position 660: 3.2982420932275335e-06
Position 760: 2.8689607620384597e-06
Position 893: 2.5370755968872096e-06
Position 239: 2.4221466870442987e-06
Position 1581: 2.4075040453624204e-06
Position 16666: 2.0266839454038197e-06
Position 1742: 1.850747013282232e-06
Position 192: 1.2546026588862274e-06
Position 1126: 1.1324603205643842e-06
Position 969: 1.0759314027753106e-06
Position 1694: 1.0117562449529454e-06
Position 3170: 8.629025491652312e-07
Position 280: 5.692630728763654e-07
Position 1275: 4.7394878499597047e-07
Position 419: 4.66325707058579e-07
Position 852: 4.444702242766608e-07
Position 569: 4.208956855337091e-07
Position 612: 4.0054511532874665e-07
Position 1370: 3.939424025931956e-07
Position 382: 3.9087854605167434e-07
Position 1376: 3.889338948291115e-07
Position 713: 3.4831995962742896e-07
Position 3041: 2.191072334466441e-07
Position 7599: 1.2731630611413896e-07
Position 3420: 8.905424545902538e-08
Position 1390: 3.7703088041787535e-08
Position 1359: 3.199410329744418e-08
Position 3178: 3.1136006351798806e-08
Position 3017: 3.0307923139449676e-08
Position 2102: 2.3350498869813303e-08
Position 2182: 9.735513740457861e-09
Position 1124: 1.7811247613866215e-09
Position 48: 1.3543727176576967e-09
Position 740: 1.2209203503502693e-09
Position 715: 2.8706193248139285e-10
Position 479: 1.3027469731168892e-10
Position 589: 1.283710444853414e-10
Position 429: 2.917862599749706e-11
Position 3085: 2.7423800332826857e-11
Position 176: 1.6993125826797963e-11
Position 444: 1.5690975453778686e-11
Position 1114: 7.87272093260213e-12
Position 979: 7.2510621501594666e-12
Position 939: 5.745158549637996e-12
Position 379: 1.2630828883612838e-12
Position 599: 1.1823585301715637e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 16068: 0.9681005277485205
Position 2795: 0.9074274682153871
Position 5820: 0.8365970312285468
Position 7067: 0.8258100576488742
Position 25892: 0.7965833515858858
Position 14575: 0.6797678340423177
Position 19230: 0.5108840118812843
Position 15443: 0.4438584543623972
Position 5177: 0.4216814990316126
Position 9032: 0.33080077632806393
Position 23262: 0.3282439157203813
Position 23196: 0.3256368950818112
Position 18498: 0.235010609273032
Position 2100: 0.23011697909482356
Position 10901: 0.22052580542199746
Position 17207: 0.20496913615768678
Position 14154: 0.19307208738844078
Position 21649: 0.19155024513656346
Position 29251: 0.1915319461315792
Position 8979: 0.1901574618296789
Position 27832: 0.18722471598763712
Position 3365: 0.1551651015609074
Position 12845: 0.1544068814393627
Position 21870: 0.14183369966649897
Position 14465: 0.13585937488746622
Position 12217: 0.13582330101246412
Position 26286: 0.12861111761167024
Position 26035: 0.1267137039350376
Position 14257: 0.12077889111711361
Position 8793: 0.11597758522580542
Position 28066: 0.11398635116730814
Position 12708: 0.10697979591666043
Position 26519: 0.10016498872448434
Position 3257: 0.09810131155913546
Position 8862: 0.08410658687856844
Position 12073: 0.06800761685081627
Position 28026: 0.06574330185421214
Position 12268: 0.06552334525850174
Position 7004: 0.06322535369054971
Position 14386: 0.05882639013966273
Position 1501: 0.05845822152131695
Position 26448: 0.05804936219336903
Position 27151: 0.054770049061394405
Position 27355: 0.05223068906421941
Position 26356: 0.05191883835412781
Position 28326: 0.049427396113809
Position 13330: 0.04865108586004055
Position 6656: 0.046566087347623575
Position 12140: 0.04616743327772943
Position 19836: 0.043434475706827375
Position 15197: 0.04150833339054132
Position 12459: 0.03708152527599036
Position 23591: 0.03675887969308917
Position 2888: 0.03490105503511825
Position 21837: 0.03340349195421816
Position 8829: 0.033365684798848695
Position 6430: 0.03334400854144343
Position 8484: 0.03301396689891484
Position 7030: 0.032086409224767284
Position 10515: 0.031742259765142125
Position 19794: 0.03128922183112627
Position 8462: 0.02986843839436189
Position 17106: 0.029106971828194474
Position 9103: 0.02838914021145256
Position 9114: 0.027601546680587015
Position 8835: 0.026877439856103455
Position 6460: 0.026108495287449778
Position 12711: 0.025378943782776765
Position 14647: 0.025104236827573394
Position 29542: 0.024666759398929688
Position 26762: 0.022882913849048316
Position 15068: 0.022033539375858474
Position 2869: 0.02172264324952999
Position 15465: 0.021698174326323226
Position 19102: 0.021684500416781865
Position 1497: 0.020225362512610662
Position 8892: 0.01888861219982325
Position 12991: 0.01675278522582082
Position 2799: 0.016337290563239976
Position 5203: 0.015727720080744804
Position 17228: 0.015512955090946938
Position 5255: 0.015458138348474168
Position 27312: 0.015271205533329009
Position 19329: 0.014775418967970126
Position 23093: 0.014618574815008435
Position 19191: 0.014498731898259756
Position 15269: 0.014042891372122031
Position 10879: 0.013704701815619906
Position 1521: 0.012626421059920841
Position 6398: 0.012566100316832755
Position 19727: 0.012362826583023212
Position 6072: 0.012267516962710001
Position 5386: 0.01203207112449233
Position 13225: 0.011435163467925747
Position 14629: 0.01117490345048243
Position 5768: 0.010639045722343886
Position 15640: 0.010435602499954373
Position 8957: 0.010204021238422878
Position 4513: 0.010180941278281428
Position 21807: 0.010058340307065339
Position 15477: 0.009066056930313808
Position 8895: 0.007779269518301241
Position 19690: 0.007476538332545627
Position 4436: 0.006913992193542743
Position 25162: 0.006647731321277124
Position 26928: 0.006252026266884082
Position 2904: 0.005757113830632263
Position 17668: 0.005464340660901215
Position 2244: 0.005175933175527072
Position 10949: 0.005153929467585075
Position 7936: 0.005088337852750132
Position 27954: 0.0050686687723528485
Position 5183: 0.00498657096605611
Position 3934: 0.004934655745548989
Position 9131: 0.004889998377170902
Position 8498: 0.004790449583848328
Position 9134: 0.004731457530596232
Position 8983: 0.004705189253499519
Position 18546: 0.004352219018927446
Position 3980: 0.0041134767488413175
Position 4487: 0.003944731866825716
Position 15667: 0.003649672928156247
Position 3420: 0.003449147158013093
Position 13383: 0.0032940544714675987
Position 18598: 0.003285721779172918
Position 23525: 0.00324147030905075
Position 9988: 0.0030992624345425
Position 6251: 0.002965101481661801
Position 2066: 0.002911659868703494
Position 5213: 0.0028665086063959654
Position 8811: 0.0028176846311239114
Position 10640: 0.0027521289631490396
Position 8430: 0.0027473499092414548
Position 10605: 0.002728133809085583
Position 6730: 0.0026077287957207464
Position 5264: 0.002438283436770365
Position 2907: 0.0024374436308744907
Position 6911: 0.0024233424759746297
Position 5516: 0.002232572188189092
Position 25370: 0.0022212803799777853
Position 4420: 0.0021482259964636197
Position 17695: 0.002142919434394117
Position 3709: 0.0021158311590978346
Position 25110: 0.0021050651883873814
Position 16860: 0.002045930532117762
Position 3423: 0.002045256023803386
Position 6052: 0.0019352574272034834
Position 6023: 0.0017397535825326227
Position 5210: 0.00169361999292769
Position 27873: 0.001647878675950222
Position 27796: 0.001626644810111612
Position 6626: 0.0016172433930133532
Position 5126: 0.001615450241985818
Position 1663: 0.001587673991304457
Position 15248: 0.0015483601002124017
Position 16075: 0.0015339609036195126
Position 2900: 0.0015326878142027838
Position 5710: 0.0015256147610508526
Position 7227: 0.0015003926027832514
Position 1689: 0.0014167553664062825
Position 1311: 0.001409969286093455
Position 12462: 0.001392075774411259
Position 2958: 0.0012929700483015156
Position 25143: 0.0012440775431126789
Position 17645: 0.001225207589273023
Position 18349: 0.0012197335962447168
Position 6337: 0.0011768161552491766
Position 2817: 0.0011641974282158357
Position 21436: 0.0011411211584395238
Position 6206: 0.0011250604058195201
Position 1886: 0.001101830625667939
Position 5021: 0.0010633660226275776
Position 8877: 0.0010415202773135018
Position 19509: 0.0010226708541015727
Position 13030: 0.0009957290063533437
Position 3901: 0.0009825030374220366
Position 17087: 0.0009801393127289377
Position 3764: 0.0009762433677251017
Position 24531: 0.0009708748994157141
Position 16114: 0.0009410390241631165
Position 3831: 0.0009314669318779412
Position 23455: 0.0009292273435120215
Position 2909: 0.0008863215709604661
Position 18397: 0.0008125141672600499
Position 2288: 0.0007865460640457917
Position 3444: 0.0007623902476203569
Position 1742: 0.0007547221844098249
Position 16970: 0.0007385566364200207
Position 4923: 0.0007250582333099858
Position 11018: 0.0007178466174247505
Position 18272: 0.0006740881723361239
Position 5639: 0.0006596814550134057
Position 1557: 0.0006401894546640775
Position 3295: 0.0006266091741137992
Position 6938: 0.0006186610343068104
Position 1124: 0.000584366889644194
Position 18400: 0.0005733371688769031
Position 22516: 0.0005037473410154651
Position 17072: 0.0004994448059054342
Position 6832: 0.0004939808818726805
Position 8164: 0.000490037030032481
Position 4971: 0.00048789073607552957
Position 5100: 0.00047204941274223074
Position 235: 0.000467398027210566
Position 4453: 0.0004430206394649476
Position 3531: 0.000440255515365139
Position 15770: 0.00043541254460703296
Position 9562: 0.00040991328332185115
Position 10700: 0.00040737794446796033
Position 7094: 0.00040252111336156696
Position 7260: 0.0003823324262582558
Position 1925: 0.0003744654169432209
Position 16043: 0.00037396125657949405
Position 1841: 0.0003675756487492068
Position 20028: 0.00036636910172281134
Position 5257: 0.00035733327836038204
Position 4219: 0.0003394408624032593
Position 17872: 0.0003344143574819317
Position 20865: 0.00033295820109742187
Position 3883: 0.0003097197814793811
Position 948: 0.00030645803847874527
Position 22591: 0.0002942127515128945
Position 1756: 0.0002817324997802772
Position 6003: 0.0002752641500262185
Position 1184: 0.00026463524721495287
Position 1030: 0.00025663734550166037
Position 21616: 0.00024136096822716832
Position 1449: 0.00022469170001825713
Position 3344: 0.00021660521427880247
Position 4183: 0.00021552011938041037
Position 17894: 0.00021150123451064385
Position 4024: 0.00020781024291090656
Position 7779: 0.0002009025951626916
Position 8503: 0.00019688787687095733
Position 1776: 0.0001790038890012543
Position 2973: 0.00017846116774984232
Position 23812: 0.00017584545320553337
Position 437: 0.0001694751593696999
Position 5642: 0.00016863001338179731
Position 1385: 0.000167565480082415
Position 6914: 0.0001610474093991055
Position 2853: 0.00015902846784081657
Position 23649: 0.00015421873085167274
Position 2069: 0.00014790435289128106
Position 8128: 0.00014542239425602933
Position 4366: 0.0001328164015299427
Position 973: 0.00013146415063457832
Position 2827: 0.0001306616096738652
Position 1246: 0.00012310324665003888
Position 3622: 0.00012295930064716964
Position 7963: 0.00012118214423505338
Position 1947: 0.00011777122289294373
Position 5342: 0.00011516320669402115
Position 17053: 0.00011512780901763066
Position 5851: 9.879957303420586e-05
Position 7263: 9.625104161791053e-05
Position 4255: 8.357302153015122e-05
Position 3784: 8.278598621375004e-05
Position 790: 7.726391463065048e-05
Position 2109: 7.496723177934276e-05
Position 239: 7.477791442187656e-05
Position 17671: 7.425200528045407e-05
Position 4949: 7.376010403198729e-05
Position 810: 7.243334866013865e-05
Position 1669: 7.096089615542354e-05
Position 1395: 6.30711567093562e-05
Position 16218: 5.754327878314033e-05
Position 413: 5.7216436843831e-05
Position 2740: 5.691289431070572e-05
Position 1595: 5.29321332607554e-05
Position 8352: 5.2611708144730234e-05
Position 1715: 4.777177082867843e-05
Position 1044: 4.430574351692324e-05
Position 3269: 4.401419355087961e-05
Position 578: 4.3004737486053905e-05
Position 17503: 4.2554926350219236e-05
Position 1578: 3.880181416634036e-05
Position 1533: 3.871907670527357e-05
Position 116: 3.6022054409028107e-05
Position 16342: 3.150855460243945e-05
Position 4077: 3.001935438674109e-05
Position 15929: 2.8215518563864294e-05
Position 786: 2.7648167893465603e-05
Position 2835: 2.697070339112094e-05
Position 3491: 2.65919840342347e-05
Position 632: 2.4272147042610544e-05
Position 4714: 2.423447251926953e-05
Position 163: 2.2727049655789657e-05
Position 6894: 2.2520537870906297e-05
Position 4382: 2.2408039136198137e-05
Position 5707: 2.1095273814094754e-05
Position 1781: 2.0350593705015197e-05
Position 7789: 1.9006148672388152e-05
Position 3642: 1.8943308689580822e-05
Position 1799: 1.3763797639363095e-05
Position 1958: 1.356861695661441e-05
Position 3595: 1.2867596509130763e-05
Position 1665: 1.284725591490582e-05
Position 977: 1.1469001533401171e-05
Position 3055: 1.0900316834663197e-05
Position 581: 1.0396937030716755e-05
Position 2621: 9.66142277133604e-06
Position 884: 9.263005915600911e-06
Position 2801: 8.735309382451875e-06
Position 2716: 8.280065200339267e-06
Position 867: 8.256893995983469e-06
Position 17297: 8.110447132343453e-06
Position 497: 5.703616878044469e-06
Position 113: 4.868022079543781e-06
Position 3073: 4.025245915054931e-06
Position 7364: 2.5893749690803634e-06
Position 3501: 2.3782023827661484e-06
Position 1275: 2.3142558751024975e-06
Position 1351: 2.18886452882802e-06
Position 1810: 2.0001613983905646e-06
Position 9834: 1.1160133022959103e-06
Position 2432: 1.0638809006956322e-06
Position 896: 1.0526411230998547e-06
Position 3346: 9.149417927714552e-07
Position 16511: 8.932786138759065e-07
Position 2605: 8.599829999537618e-07
Position 1870: 7.535945034013923e-07
Position 3448: 7.494246226877828e-07
Position 1281: 7.336456735913613e-07
Position 953: 7.332509021070958e-07
Position 607: 6.679191492700545e-07
Position 1453: 5.972654460377478e-07
Position 6861: 4.936796355087788e-07
Position 660: 3.8398584997256526e-07
Position 3222: 3.8107224356534144e-07
Position 119: 3.6561646455493326e-07
Position 1607: 3.6130145458784094e-07
Position 16375: 3.155464584184499e-07
Position 3297: 2.6864912808069643e-07
Position 526: 2.3591758610732761e-07
Position 3369: 1.9184164476492905e-07
Position 3913: 1.856060200175749e-07
Position 3206: 1.5722623127565882e-07
Position 3733: 1.2847190235445396e-07
Position 7238: 8.89637492516172e-08
Position 2629: 8.580789195225019e-08
Position 7510: 5.834854515854997e-08
Position 908: 5.303566412249292e-08
Position 538: 5.0261346567570606e-08
Position 3390: 4.766433604989798e-08
Position 3578: 4.170076718531704e-08
Position 7472: 3.95792697425439e-08
Position 583: 3.413034669626028e-08
Position 514: 3.1482607357826284e-08
Position 3152: 3.11461202162296e-08
Position 792: 3.102992070339881e-08
Position 674: 2.8938836702271704e-08
Position 2073: 2.751687483539858e-08
Position 349: 2.7363705156420295e-08
Position 836: 2.2176126969130328e-08
Position 3134: 1.891739694544803e-08
Position 295: 1.4085571880876898e-08
Position 3539: 1.2971505957614405e-08
Position 368: 6.1579749271083265e-09
Position 319: 4.756884791684018e-09
Position 3311: 2.260530174164833e-09
Position 1401: 1.9510381166831482e-09
Position 3275: 1.540762237672103e-09
Position 1604: 1.527296771888719e-09
Position 3630: 1.474811701156793e-09
Position 3464: 7.21669042187674e-10
Position 1370: 6.447043451024874e-10
Position 822: 5.158572348439537e-12
Position 743: 4.728493608913655e-12
Position 553: 3.1650464631432708e-12
Position 325: 1.4225485609935082e-12
Position 146: 1.17734524172643e-12
Position 132: 1.0247703593043528e-12
Position 182: 8.379699513349381e-13
